trade_date,exp_date,underlying,dte_entry,spot_entry,vix_entry,roll_dir,restruck,short_put,long_put,delta_short,delta_long,iv_short,iv_long,dte_close,cash_close,cash_open,net_roll,net_roll_usd,dd_index,k_gap,mark,cum_pnl_pts,pnl_usd,pnl_usd_at_exp,result,exit_method,in_range
2025-04-11,2025-05-23,SPX,42,5283.85,42.42,up,1,4880.0,4650.0,-0.251,-0.177,0.3861,0.4416,35,100.6,-48.2,52.4,5240.0,-14.04,0.0,48.2,-558.1,3480.0,3480.0,win,roll,1
2025-04-25,2025-06-06,SPX,42,5466.22,27.1,up,1,5180.0,4900.0,-0.247,-0.127,0.2475,0.2951,35,1.7,3.1,4.8,480.0,-11.08,0.0,-3.1,-604.6,-4650.0,-4650.0,loss,roll,0
2025-05-02,2025-06-13,SPX,42,5653.77,23.04,up,1,5390.0,5125.0,-0.247,-0.127,0.2182,0.2637,35,-4.2,2.2,-2.0,-200.0,-8.02,0.0,-2.2,-605.7,-110.0,-110.0,loss,roll,0
2025-05-09,2025-06-20,SPX,42,5686.25,21.95,up,1,5445.0,5185.0,-0.251,-0.124,0.2001,0.2445,35,-7.15,5.0,-2.15,-215.0,-7.5,0.0,-5.0,-610.65,-495.0,-495.0,loss,roll,0
2025-05-16,2025-06-27,SPX,42,5926.43,17.48,up,1,5725.0,5490.0,-0.246,-0.124,0.1539,0.2011,35,-2.05,0.0,-2.05,-205.0,-3.59,0.0,0.0,-607.7,295.0,295.0,win,roll,1
2025-05-23,2025-07-03,SPX,41,5779.22,23.2,down,0,5725.0,5500.0,-0.399,-0.236,1.4131,0.2159,34,6.35,-16.85,-10.5,-1050.0,-5.98,10.0,16.85,-601.35,635.0,635.0,win,roll,1
2025-05-30,2025-07-11,SPX,42,5881.04,19.7,up,1,5660.0,5400.0,-0.251,-0.126,0.1761,0.2275,35,0.1,0.9,1.0,100.0,-4.33,0.0,-0.9,-618.1,-1675.0,-1675.0,loss,roll,0
2025-06-06,2025-07-18,SPX,42,6010.92,17.2,up,1,5815.0,5575.0,-0.251,-0.126,0.1512,0.1995,35,-2.5,0.3,-2.2,-220.0,-2.21,0.0,-0.3,-619.7,-160.0,-160.0,loss,roll,0
2025-06-13,2025-07-25,SPX,42,5987.86,20.48,down,0,5810.0,5575.0,-0.284,-0.157,0.1641,0.2167,35,2.45,-8.0,-5.55,-555.0,-2.59,5.0,8.0,-616.95,275.0,275.0,win,roll,1
2025-06-20,2025-08-01,SPX,42,5996.85,19.64,up,1,5770.0,5500.0,-0.249,-0.125,0.1757,0.2292,35,0.2,0.35,0.55,55.0,-2.44,0.0,-0.35,-624.75,-780.0,-780.0,loss,roll,0
2025-06-27,2025-08-08,SPX,42,6166.91,16.28,up,1,5980.0,5750.0,-0.248,-0.126,0.1381,0.1851,35,-2.15,-1.05,-3.2,-320.0,-0.04,0.0,1.05,-626.55,-180.0,-180.0,loss,roll,0
2025-07-11,2025-08-22,SPX,42,6254.01,16.62,up,1,6060.0,5825.0,-0.25,-0.125,0.1428,0.1874,35,-4.05,0.9,-3.15,-315.0,-0.56,0.0,-0.9,-631.65,-510.0,-510.0,loss,roll,0
2025-07-18,2025-08-29,SPX,42,6307.17,16.38,up,1,6115.0,5875.0,-0.248,-0.125,0.1389,0.1871,35,-4.5,-0.9,-5.4,-540.0,-0.11,0.0,0.9,-635.25,-360.0,-360.0,loss,roll,0
2025-07-25,2025-09-05,SPX,42,6372.79,15.25,up,1,6190.0,5970.0,-0.246,-0.126,0.129,0.1721,35,-3.0,-0.95,-3.95,-395.0,-0.13,0.0,0.95,-639.15,-390.0,-390.0,loss,roll,0
2025-08-01,2025-09-12,SPX,42,6232.49,20.89,down,0,6190.0,5975.0,-0.401,-0.237,1.3882,0.1816,35,9.1,-18.4,-9.3,-930.0,-2.88,5.0,18.4,-631.0,815.0,815.0,win,roll,1
2025-08-08,2025-09-19,SPX,42,6376.35,15.89,up,1,6185.0,5945.0,-0.248,-0.125,0.1369,0.1844,35,-0.05,-0.65,-0.7,-70.0,-0.64,0.0,0.65,-649.45,-1845.0,-1845.0,loss,roll,0
2025-08-15,2025-09-26,SPX,42,6457.8,14.93,up,1,6280.0,6050.0,-0.25,-0.124,0.1258,0.1708,35,-2.3,0.05,-2.25,-225.0,-0.34,0.0,-0.05,-652.4,-295.0,-295.0,loss,roll,0
2025-08-22,2025-10-03,SPX,42,6398.87,16.45,down,0,6280.0,6050.0,-0.315,-0.162,0.1196,0.1727,35,-5.6,-0.2,-5.8,-580.0,-1.25,0.0,0.2,-657.95,-555.0,-555.0,loss,roll,0
2025-08-29,2025-10-10,SPX,42,6468.0,15.29,up,1,6290.0,6050.0,-0.253,-0.126,0.1279,0.1765,35,-1.2,-0.75,-1.95,-195.0,-0.62,0.0,0.75,-659.35,-140.0,-140.0,loss,roll,0
2025-09-05,2025-10-17,SPX,42,6521.27,14.99,up,1,6340.0,6105.0,-0.249,-0.125,0.1267,0.1738,35,-1.55,-1.25,-2.8,-280.0,-0.16,0.0,1.25,-661.65,-230.0,-230.0,loss,roll,0
2025-09-12,2025-10-24,SPX,42,6590.64,14.65,up,1,6410.0,6175.0,-0.248,-0.125,0.1243,0.1713,35,-0.5,-1.5,-2.0,-200.0,-0.03,0.0,1.5,-663.4,-175.0,-175.0,loss,roll,0
2025-09-19,2025-10-31,SPX,42,6647.79,15.68,up,1,6455.0,6205.0,-0.249,-0.125,0.1327,0.1812,35,-0.1,-0.7,-0.8,-80.0,-0.12,0.0,0.7,-665.0,-160.0,-160.0,loss,roll,0
2025-09-26,2025-11-07,SPX,42,6644.91,16.17,down,0,6450.0,6200.0,-0.257,-0.131,0.1398,0.1875,35,-3.7,-0.5,-4.2,-420.0,-0.81,5.0,0.5,-669.4,-440.0,-440.0,loss,roll,0
2025-10-03,2025-11-14,SPX,42,6732.42,16.49,up,1,6530.0,6275.0,-0.251,-0.127,0.1392,0.1873,35,0.1,-1.15,-1.05,-105.0,-0.1,0.0,1.15,-669.8,-40.0,-40.0,loss,roll,0
2025-10-10,2025-11-21,SPX,42,6753.68,16.32,up,1,6550.0,6285.0,-0.251,-0.124,0.1397,0.189,35,-2.15,0.3,-1.85,-185.0,-0.15,0.0,-0.3,-673.1,-330.0,-330.0,loss,roll,0
2025-10-17,2025-11-28,SPX,42,6629.3,24.23,down,0,6550.0,6285.0,-0.383,-0.226,0.1281,0.2197,35,13.65,-20.7,-7.05,-705.0,-1.99,0.0,20.7,-659.15,1395.0,1395.0,win,roll,1
2025-10-24,2025-12-05,SPX,42,6795.74,16.47,up,1,6590.0,6330.0,-0.249,-0.125,0.1386,0.187,35,-2.65,-0.65,-3.3,-330.0,-0.04,0.0,0.65,-682.5,-2335.0,-2335.0,loss,roll,0
2025-10-31,2025-12-12,SPX,42,6854.96,16.75,up,1,6630.0,6360.0,-0.251,-0.126,0.1522,0.1985,35,-3.3,0.85,-2.45,-245.0,-0.93,0.0,-0.85,-686.45,-395.0,-395.0,loss,roll,0
2025-11-07,2025-12-19,SPX,42,6681.36,20.84,down,0,6630.0,6360.0,-0.402,-0.218,0.098,0.1945,35,-3.0,0.3,-2.7,-270.0,-3.44,0.0,-0.3,-688.6,-215.0,-215.0,loss,roll,0
2025-11-14,2025-12-26,SPX,42,6704.34,21.56,up,1,6440.0,6150.0,-0.247,-0.128,0.182,0.2322,35,-1.2,-2.25,-3.45,-345.0,-3.11,0.0,2.25,-689.5,-90.0,-90.0,loss,roll,0
2025-11-21,2026-01-02,SPX,42,6559.06,25.91,down,0,6440.0,6150.0,-0.359,-0.203,0.1613,0.24,35,4.85,-11.8,-6.95,-695.0,-5.21,0.0,11.8,-686.9,260.0,260.0,win,roll,1
2025-11-28,2026-01-09,SPX,42,6826.03,16.91,up,1,6610.0,6340.0,-0.253,-0.125,0.1478,0.1947,35,-1.35,1.75,0.4,40.0,-1.35,0.0,-1.75,-700.05,-1315.0,-1315.0,loss,roll,0
2025-12-05,2026-01-16,SPX,42,6881.42,15.85,up,1,6675.0,6420.0,-0.249,-0.125,0.1373,0.183,35,-3.25,-0.15,-3.4,-340.0,-0.55,0.0,0.15,-701.55,-150.0,-150.0,loss,roll,0
2025-12-12,2026-01-23,SPX,42,6886.59,15.06,up,1,6700.0,6450.0,-0.253,-0.124,0.1258,0.1718,35,-3.5,0.8,-2.7,-270.0,-0.48,0.0,-0.8,-705.2,-365.0,-365.0,loss,roll,0
2025-12-19,2026-01-30,SPX,42,6827.03,15.48,down,0,6700.0,6450.0,-0.306,-0.152,2.8718,0.1673,35,-7.4,2.6,-4.8,-480.0,-1.34,0.0,-2.6,-711.8,-660.0,-660.0,loss,roll,0
2025-12-26,2026-02-06,SPX,42,6935.88,14.17,up,1,6750.0,6510.0,-0.251,-0.125,0.123,0.1663,35,-3.3,0.4,-2.9,-290.0,-0.13,0.0,-0.4,-712.5,-70.0,-70.0,loss,roll,0
2026-01-02,2026-02-13,SPX,42,6887.78,14.68,down,0,6750.0,6500.0,-0.294,-0.139,0.114,0.1616,35,-7.95,5.45,-2.5,-250.0,-0.82,10.0,-5.45,-720.05,-755.0,-755.0,loss,roll,0
2026-01-09,2026-02-20,SPX,42,6941.61,15.47,up,1,6745.0,6500.0,-0.25,-0.126,0.1297,0.1732,35,-3.85,0.15,-3.7,-370.0,-0.34,0.0,-0.15,-718.45,160.0,160.0,win,roll,1
2026-01-16,2026-02-27,SPX,42,6943.39,15.9,up,1,6735.0,6475.0,-0.249,-0.125,0.1375,0.1843,35,-1.75,-0.45,-2.2,-220.0,-0.61,0.0,0.45,-720.05,-160.0,-160.0,loss,roll,0
2026-01-23,2026-03-06,SPX,42,6911.09,15.85,down,0,6730.0,6475.0,-0.272,-0.145,0.134,0.187,35,-4.25,-6.3,-10.55,-1055.0,-1.07,5.0,6.3,-724.75,-470.0,-470.0,loss,roll,0
2026-01-30,2026-03-13,SPX,42,6940.53,17.49,up,1,6710.0,6425.0,-0.251,-0.125,0.1547,0.2042,35,-0.55,0.7,0.15,15.0,-0.87,0.0,-0.7,-731.6,-685.0,-685.0,loss,roll,0
2026-02-06,2026-03-20,SPX,42,6868.99,19.14,down,0,6710.0,6425.0,-0.312,-0.162,0.1487,0.2074,35,-6.0,-1.3,-7.3,-730.0,-1.89,0.0,1.3,-736.9,-530.0,-530.0,loss,roll,0
2026-02-13,2026-03-27,SPX,42,6816.57,21.95,down,0,6710.0,6425.0,-0.362,-0.202,1.9442,0.2182,35,2.0,-9.2,-7.2,-720.0,-2.64,0.0,9.2,-736.2,70.0,70.0,win,roll,1
2026-02-20,2026-03-31,SPX,39,6865.77,20.2,up,1,6600.0,6290.0,-0.249,-0.125,0.1862,0.2415,32,1.2,-0.15,1.05,105.0,-1.94,0.0,0.15,-744.2,-800.0,-800.0,loss,roll,0
2026-02-27,2026-04-10,SPX,42,6844.69,21.37,down,0,6600.0,6325.0,-0.268,-0.152,0.1829,0.2354,35,-2.9,-11.05,-13.95,-1395.0,-2.24,35.0,11.05,-747.25,-305.0,-305.0,loss,roll,0
2026-03-06,2026-04-17,SPX,42,6724.02,27.9,down,0,6600.0,6325.0,-0.367,-0.228,1.8228,0.2563,35,22.2,-32.2,-10.0,-1000.0,-3.96,0.0,32.2,-736.1,1115.0,1115.0,win,roll,1
2026-03-13,2026-04-24,SPX,42,6715.58,25.28,down,0,6600.0,6325.0,-0.366,-0.22,1.8566,0.2415,35,13.0,-22.0,-9.0,-900.0,-4.08,0.0,22.0,-755.3,-1920.0,-1920.0,loss,roll,0
2026-03-20,2026-05-01,SPX,42,6558.76,25.81,down,0,6600.0,6325.0,-0.484,-0.299,0.4659,2.8979,35,15.45,-28.85,-13.4,-1340.0,-6.32,0.0,28.85,-761.85,-655.0,-655.0,loss,roll,0
2026-03-27,2026-05-08,SPX,42,6415.1,30.01,down,0,6600.0,6325.0,-0.592,-0.394,0.2968,0.1749,35,44.9,-60.45,-15.55,-1555.0,-8.37,0.0,60.45,-745.8,1605.0,1605.0,win,roll,1
2026-04-10,2026-05-22,SPX,42,6832.8,18.99,up,1,6580.0,6280.0,-0.25,-0.124,0.1721,0.2223,35,-7.75,2.2,-5.55,-555.0,-2.41,0.0,-2.2,-814.0,-6820.0,-6820.0,loss,roll,0
2026-04-17,2026-05-29,SPX,42,7108.19,17.64,up,1,6875.0,6590.0,-0.25,-0.125,0.1514,0.1999,35,-0.25,0.35,0.1,10.0,0.0,0.0,-0.35,-812.05,195.0,195.0,win,roll,1
2026-04-24,2026-06-05,SPX,42,7123.45,19.16,up,1,6860.0,6550.0,-0.25,-0.126,0.1718,0.2235,35,-1.45,0.3,-1.15,-115.0,-0.33,0.0,-0.3,-813.15,-110.0,-110.0,loss,roll,0
2026-05-01,2026-06-12,SPX,42,7265.08,16.58,up,1,7030.0,6750.0,-0.248,-0.125,0.1482,0.1939,35,-2.95,0.6,-2.35,-235.0,0.0,0.0,-0.6,-815.8,-265.0,-265.0,loss,roll,0
2026-05-08,2026-06-18,SPX,41,7389.46,17.04,up,1,7150.0,6865.0,-0.251,-0.125,0.1525,0.1966,34,-2.55,2.5,-0.05,-5.0,0.0,0.0,-2.5,-817.75,-195.0,-195.0,loss,roll,0
2026-05-15,2026-06-26,SPX,42,7410.59,18.7,up,1,7150.0,6910.0,-0.249,-0.144,0.1624,0.2009,35,-1.65,-11.2,-12.85,-1285.0,-1.41,0.0,11.2,-816.9,85.0,85.0,win,roll,1
2026-05-22,2026-07-02,SPX,41,7493.28,16.84,up,1,7250.0,6975.0,-0.244,-0.124,0.147,0.1901,34,2.7,0.25,2.95,295.0,-0.31,0.0,-0.25,-825.4,-850.0,-850.0,loss,roll,0
2026-05-29,2026-07-10,SPX,42,7596.39,15.6,up,1,7380.0,7120.0,-0.251,-0.126,0.1309,0.171,35,-2.45,1.35,-1.1,-110.0,-0.01,0.0,-1.35,-827.6,-220.0,-220.0,loss,roll,0
