trade_date,exp_date,underlying,dte_entry,structure,spot_entry,expected_move,short_put,long_put,short_call,long_call,put_width,call_width,retained_dist,total_credit,spot_exit,vix_entry,pnl_usd,pnl_usd_at_exp,result,exit_method,effective_close_date,effective_dit_at_close,in_range,max_risk_usd,pnl_tp10,pnl_tp25,pnl_tp50,pnl_tp75
2022-12-30,2022-12-30,SPX,0,RJL,3823.98,28.55,3820.0,3810.0,3835.0,3865.0,10.0,30.0,11.02,1000.0,3839.5,21.43,515.0,515.0,WIN,expiration,2022-12-30,0,,2000.0,100,250,500,750
2023-01-03,2023-01-03,SPX,0,RJL,3856.68,33,3855.0,3845.0,3875.0,3905.0,10.0,30.0,18.32,1063.0,3824.14,21.7,63.0,63.0,WIN,expiration,2023-01-03,0,,1937.0,106.3,63.0,63.0,63.0
2023-01-04,2023-01-04,SPX,0,RJL,3841.8,36.5,3840.0,3830.0,3865.0,3895.0,10.0,30.0,23.2,1100.0,3852.97,22.89,1100.0,1100.0,WIN,expiration,2023-01-04,0,,1900.0,110,275,550,825
2023-01-05,2023-01-05,SPX,0,RJL,3832.6,31.6,3830.0,3820.0,3850.0,3880.0,10.0,30.0,17.4,1032.0,3808.1,22.01,32.0,32.0,WIN,expiration,2023-01-05,0,,1968.0,103.2,258.0,516.0,32.0
2023-01-06,2023-01-06,SPX,0,RJL,3835.01,38.5,3835.0,3825.0,3860.0,3890.0,10.0,30.0,24.99,1082.0,3895.08,22.47,-1918.0,-1918.0,LOSS,expiration,2023-01-06,0,,1918.0,108.2,-1918.0,-1918.0,-1918.0
2023-01-09,2023-01-09,SPX,0,RJL,3917.16,27.2,3915.0,3905.0,3930.0,3960.0,10.0,30.0,12.84,1030.0,3892.09,21.13,30.0,30.0,WIN,expiration,2023-01-09,0,,1970.0,103.0,257.5,515.0,30.0
2023-01-10,2023-01-10,SPX,0,RJL,3889.94,31.25,3885.0,3875.0,3905.0,3935.0,10.0,30.0,15.06,1020.0,3919.25,21.96,-421.0,-421.0,LOSS,expiration,2023-01-10,0,,1980.0,102.0,255.0,-421.0,-421.0
2023-01-11,2023-01-11,SPX,0,RJL,3938.48,25.9,3935.0,3925.0,3950.0,3980.0,10.0,30.0,11.52,1032.0,3969.61,20.6,-881.0,-881.0,LOSS,expiration,2023-01-11,0,,1968.0,103.2,258.0,-881.0,-881.0
2023-01-12,2023-01-12,SPX,0,RJL,3980.63,41.45,3980.0,3970.0,4010.0,4040.0,10.0,30.0,29.37,1045.0,3983.17,21.08,1045.0,1045.0,WIN,expiration,2023-01-12,0,,1955.0,104.5,261.25,522.5,783.75
2023-01-13,2023-01-13,SPX,0,RJL,3952.95,29.45,3950.0,3940.0,3970.0,4000.0,10.0,30.0,17.05,1010.0,3999.09,18.84,-1853.0,-1853.0,LOSS,expiration,2023-01-13,0,,1990.0,-1853.0,-1853.0,-1853.0,-1853.0
2023-01-17,2023-01-17,SPX,0,RJL,4001.37,24.5,4000.0,3990.0,4010.0,4040.0,10.0,30.0,8.63,1100.0,3990.97,18.36,170.0,170.0,WIN,expiration,2023-01-17,0,,1900.0,110,275,550,170.0
2023-01-18,2023-01-18,SPX,0,RJL,4005.75,23.7,4005.0,3995.0,4015.0,4045.0,10.0,30.0,9.25,1047.0,3928.86,19.35,47.0,47.0,WIN,expiration,2023-01-18,0,,1953.0,104.7,47.0,47.0,47.0
2023-01-19,2023-01-19,SPX,0,RJL,3910.06,27.85,3910.0,3900.0,3925.0,3955.0,10.0,30.0,14.94,1035.0,3898.85,20.33,35.0,35.0,WIN,expiration,2023-01-19,0,,1965.0,103.5,258.75,517.5,776.25
2023-01-20,2023-01-20,SPX,0,RJL,3911.62,27.15,3910.0,3900.0,3920.0,3950.0,10.0,30.0,8.38,1115.0,3972.61,20.52,-1885.0,-1885.0,LOSS,expiration,2023-01-20,0,,1885.0,-1885.0,-1885.0,-1885.0,-1885.0
2023-01-23,2023-01-23,SPX,0,RJL,3975.8,24.25,3975.0,3965.0,3985.0,4015.0,10.0,30.0,9.2,1057.0,4019.81,19.85,-1943.0,-1943.0,LOSS,expiration,2023-01-23,0,,1943.0,-1943.0,-1943.0,-1943.0,-1943.0
2023-01-24,2023-01-24,SPX,0,RJL,3998.49,27.4,3995.0,3985.0,4010.0,4040.0,10.0,30.0,11.51,1030.0,4016.95,19.8,346.0,346.0,WIN,expiration,2023-01-24,0,,1970.0,103.0,257.5,515.0,772.5
2023-01-25,2023-01-25,SPX,0,RJL,3970.88,27.7,3970.0,3960.0,3985.0,4015.0,10.0,30.0,14.12,1008.0,4016.22,19.2,-1992.0,-1992.0,LOSS,expiration,2023-01-25,0,,1992.0,100.8,-1992.0,-1992.0,-1992.0
2023-01-26,2023-01-26,SPX,0,RJL,4046.14,28.5,4045.0,4035.0,4060.0,4090.0,10.0,30.0,13.86,1082.0,4060.43,19.08,1063.0,1063.0,WIN,expiration,2023-01-26,0,,1918.0,108.2,270.5,541.0,811.5
2023-01-27,2023-01-27,SPX,0,RJL,4051.7,28.05,4050.0,4040.0,4065.0,4095.0,10.0,30.0,13.3,1030.0,4070.56,18.73,528.0,528.0,WIN,expiration,2023-01-27,0,,1970.0,103.0,257.5,528.0,528.0
2023-01-30,2023-01-30,SPX,0,RJL,4046.91,28.15,4045.0,4035.0,4060.0,4090.0,10.0,30.0,13.09,1065.0,4017.77,18.5,65.0,65.0,WIN,expiration,2023-01-30,0,,1935.0,106.5,266.25,65.0,65.0
2023-01-31,2023-01-31,SPX,0,RJL,4023.9,29,4020.0,4010.0,4040.0,4070.0,10.0,30.0,16.1,1030.0,4076.6,19.94,-1970.0,-1970.0,LOSS,expiration,2023-01-31,0,,1970.0,103.0,-1970.0,-1970.0,-1970.0
2023-02-01,2023-02-01,SPX,0,RJL,4066.61,52.35,4065.0,4055.0,4110.0,4140.0,10.0,30.0,43.39,1045.0,4119.21,19.4,126.0,126.0,WIN,expiration,2023-02-01,0,,1955.0,104.5,261.25,126.0,126.0
2023-02-02,2023-02-02,SPX,0,RJL,4162.78,27.55,4160.0,4150.0,4175.0,4205.0,10.0,30.0,12.22,1050.0,4179.76,17.88,693.0,693.0,WIN,expiration,2023-02-02,0,,1950.0,105.0,262.5,525.0,787.5
2023-02-03,2023-02-03,SPX,0,RJL,4134.3,32.95,4130.0,4120.0,4150.0,4180.0,10.0,30.0,15.7,1072.0,4136.48,18.7,1072.0,1072.0,WIN,expiration,2023-02-03,0,,1928.0,107.2,268.0,536.0,804.0
2023-02-06,2023-02-06,SPX,0,RJL,4115.72,28.95,4115.0,4105.0,4130.0,4160.0,10.0,30.0,14.28,1080.0,4111.08,18.33,700.0,700.0,WIN,expiration,2023-02-06,0,,1920.0,108.0,270.0,540.0,700.0
2023-02-07,2023-02-07,SPX,0,RJL,4100.85,39.1,4100.0,4090.0,4130.0,4160.0,10.0,30.0,29.15,1020.0,4164.0,19.44,-1980.0,-1980.0,LOSS,expiration,2023-02-07,0,,1980.0,102.0,255.0,510.0,-1980.0
2023-02-08,2023-02-08,SPX,0,RJL,4146.32,29.45,4145.0,4135.0,4160.0,4190.0,10.0,30.0,13.68,1090.0,4117.86,18.67,90.0,90.0,WIN,expiration,2023-02-08,0,,1910.0,109.0,272.5,90.0,90.0
2023-02-09,2023-02-09,SPX,0,RJL,4154.27,27.9,4150.0,4140.0,4165.0,4195.0,10.0,30.0,10.73,1068.0,4081.5,19.63,68.0,68.0,WIN,expiration,2023-02-09,0,,1932.0,106.8,68.0,68.0,68.0
2023-02-10,2023-02-10,SPX,0,RJL,4076.04,32.65,4075.0,4065.0,4095.0,4125.0,10.0,30.0,18.96,1067.0,4090.46,20.71,1067.0,1067.0,WIN,expiration,2023-02-10,0,,1933.0,106.7,266.75,533.5,800.25
2023-02-13,2023-02-13,SPX,0,RJL,4096.78,29.4,4095.0,4085.0,4110.0,4140.0,10.0,30.0,13.22,1088.0,4137.29,20.53,-1609.0,-1609.0,LOSS,expiration,2023-02-13,0,,1912.0,-1609.0,-1609.0,-1609.0,-1609.0
2023-02-14,2023-02-14,SPX,0,RJL,4114.02,41.95,4110.0,4100.0,4140.0,4170.0,10.0,30.0,25.98,1055.0,4136.13,20.33,1055.0,1055.0,WIN,expiration,2023-02-14,0,,1945.0,105.5,263.75,527.5,791.25
2023-02-15,2023-02-15,SPX,0,RJL,4112.3,30.2,4110.0,4100.0,4130.0,4160.0,10.0,30.0,17.7,1005.0,4147.6,18.91,-743.0,-743.0,LOSS,expiration,2023-02-15,0,,1995.0,100.5,251.25,-743.0,-743.0
2023-02-16,2023-02-16,SPX,0,RJL,4100.57,29.55,4100.0,4090.0,4115.0,4145.0,10.0,30.0,14.43,1100.0,4090.41,18.24,127.0,127.0,WIN,expiration,2023-02-16,0,,1900.0,110,275,550,127.0
2023-02-17,2023-02-17,SPX,0,RJL,4068.35,34.25,4065.0,4055.0,4085.0,4115.0,10.0,30.0,16.65,1098.0,4079.09,20.2,1098.0,1098.0,WIN,expiration,2023-02-17,0,,1902.0,109.8,274.5,549.0,823.5
2023-02-21,2023-02-21,SPX,0,RJL,4042.64,29.1,4040.0,4030.0,4055.0,4085.0,10.0,30.0,12.36,1112.0,3997.34,20,112.0,112.0,WIN,expiration,2023-02-21,0,,1888.0,111.2,112.0,112.0,112.0
2023-02-22,2023-02-22,SPX,0,RJL,4002.26,33.5,4000.0,3990.0,4025.0,4055.0,10.0,30.0,22.74,1018.0,3991.05,22.87,169.0,169.0,WIN,expiration,2023-02-22,0,,1982.0,101.8,254.5,169.0,169.0
2023-02-23,2023-02-23,SPX,0,RJL,4021.28,26.1,4020.0,4010.0,4030.0,4060.0,10.0,30.0,8.72,1130.0,4012.32,22.29,344.0,344.0,WIN,expiration,2023-02-23,0,,1870.0,113.0,282.5,565.0,344.0
2023-02-24,2023-02-24,SPX,0,RJL,3961.92,31.4,3960.0,3950.0,3980.0,4010.0,10.0,30.0,18.08,1023.0,3970.04,21.14,1023.0,1023.0,WIN,expiration,2023-02-24,0,,1977.0,102.3,255.75,511.5,767.25
2023-02-27,2023-02-27,SPX,0,RJL,4002.71,26.7,4000.0,3990.0,4015.0,4045.0,10.0,30.0,12.29,1062.0,3982.24,21.67,62.0,62.0,WIN,expiration,2023-02-27,0,,1938.0,106.2,265.5,531.0,62.0
2023-02-28,2023-02-28,SPX,0,RJL,3976.88,26,3975.0,3965.0,3990.0,4020.0,10.0,30.0,13.12,1020.0,3970.15,20.95,448.0,448.0,WIN,expiration,2023-02-28,0,,1980.0,102.0,255.0,510.0,765.0
2023-03-01,2023-03-01,SPX,0,RJL,3959.3,27.3,3955.0,3945.0,3970.0,4000.0,10.0,30.0,10.7,1053.0,3951.39,20.7,716.0,716.0,WIN,expiration,2023-03-01,0,,1947.0,105.3,263.25,526.5,789.75
2023-03-02,2023-03-02,SPX,0,RJL,3934.05,26.2,3930.0,3920.0,3945.0,3975.0,10.0,30.0,10.95,1040.0,3981.35,20.58,-1960.0,-1960.0,LOSS,expiration,2023-03-02,0,,1960.0,104.0,-1960.0,-1960.0,-1960.0
2023-03-03,2023-03-03,SPX,0,RJL,3996.92,26.05,3995.0,3985.0,4010.0,4040.0,10.0,30.0,13.08,1017.0,4045.64,19.59,-1983.0,-1983.0,LOSS,expiration,2023-03-03,0,,1983.0,-1983.0,-1983.0,-1983.0,-1983.0
2023-03-06,2023-03-06,SPX,0,RJL,4053.77,22.9,4050.0,4040.0,4060.0,4090.0,10.0,30.0,6.23,1108.0,4048.42,18.48,954.0,954.0,WIN,expiration,2023-03-06,0,,1892.0,110.8,277.0,554.0,831.0
2023-03-07,2023-03-07,SPX,0,RJL,4045.88,35,4045.0,4035.0,4070.0,4100.0,10.0,30.0,24.12,1022.0,3986.37,18.61,22.0,22.0,WIN,expiration,2023-03-07,0,,1978.0,102.2,22.0,22.0,22.0
2023-03-08,2023-03-08,SPX,0,RJL,3991.39,27.05,3990.0,3980.0,4005.0,4035.0,10.0,30.0,13.61,1032.0,3992.01,19.59,1032.0,1032.0,WIN,expiration,2023-03-08,0,,1968.0,103.2,258.0,516.0,774.0
2023-03-09,2023-03-09,SPX,0,RJL,4000.12,23.05,4000.0,3990.0,4010.0,4040.0,10.0,30.0,9.88,1030.0,3918.32,19.11,30.0,30.0,WIN,expiration,2023-03-09,0,,1970.0,103.0,257.5,30.0,30.0
2023-03-10,2023-03-10,SPX,0,RJL,3908.54,38.9,3905.0,3895.0,3930.0,3960.0,10.0,30.0,21.46,1062.0,3861.59,22.62,62.0,62.0,WIN,expiration,2023-03-10,0,,1938.0,106.2,265.5,62.0,62.0
2023-03-13,2023-03-13,SPX,0,RJL,3824.94,51.8,3820.0,3810.0,3860.0,3890.0,10.0,30.0,35.06,1040.0,3855.76,24.8,1040.0,1040.0,WIN,expiration,2023-03-13,0,,1960.0,104.0,260.0,520.0,780.0
2023-03-14,2023-03-14,SPX,0,RJL,3908.07,41.3,3905.0,3895.0,3935.0,3965.0,10.0,30.0,26.93,1077.0,3919.29,26.87,1077.0,1077.0,WIN,expiration,2023-03-14,0,,1923.0,107.7,269.25,538.5,807.75
2023-03-15,2023-03-15,SPX,0,RJL,3863.99,43.4,3860.0,3850.0,3890.0,3920.0,10.0,30.0,26.01,1085.0,3891.93,23.73,779.0,779.0,WIN,expiration,2023-03-15,0,,1915.0,108.5,271.25,542.5,813.75
2023-03-16,2023-03-16,SPX,0,RJL,3870.17,40.8,3870.0,3860.0,3895.0,3925.0,10.0,30.0,24.83,1050.0,3960.28,26.24,-1950.0,-1950.0,LOSS,expiration,2023-03-16,0,,1950.0,-1950.0,-1950.0,-1950.0,-1950.0
2023-03-17,2023-03-17,SPX,0,RJL,3953.09,34.35,3950.0,3940.0,3970.0,4000.0,10.0,30.0,16.91,1050.0,3916.64,22.97,50.0,50.0,WIN,expiration,2023-03-17,0,,1950.0,105.0,50.0,50.0,50.0
2023-03-20,2023-03-20,SPX,0,RJL,3925.77,40.95,3925.0,3915.0,3955.0,3985.0,10.0,30.0,29.23,1032.0,3951.57,25.5,1032.0,1032.0,WIN,expiration,2023-03-20,0,,1968.0,103.2,258.0,516.0,774.0
2023-03-21,2023-03-21,SPX,0,RJL,3990.82,26.45,3990.0,3980.0,4000.0,4030.0,10.0,30.0,9.18,1158.0,4002.87,24.15,917.0,917.0,WIN,expiration,2023-03-21,0,,1842.0,115.8,289.5,579.0,868.5
2023-03-22,2023-03-22,SPX,0,RJL,4002.16,56,4000.0,3990.0,4050.0,4080.0,10.0,30.0,47.84,1020.0,3936.97,21.38,20.0,20.0,WIN,expiration,2023-03-22,0,,1980.0,102.0,255.0,510.0,20.0
2023-03-23,2023-03-23,SPX,0,RJL,3970.62,30.9,3970.0,3960.0,3985.0,4015.0,10.0,30.0,14.38,1117.0,3948.72,22.27,117.0,117.0,WIN,expiration,2023-03-23,0,,1883.0,111.7,279.25,117.0,117.0
2023-03-24,2023-03-24,SPX,0,RJL,3933.2,40.1,3930.0,3920.0,3955.0,3985.0,10.0,30.0,21.8,1070.0,3970.99,22.61,-565.0,-565.0,LOSS,expiration,2023-03-24,0,,1930.0,107.0,267.5,-565.0,-565.0
2023-03-27,2023-03-27,SPX,0,RJL,3995.91,27.75,3995.0,3985.0,4010.0,4040.0,10.0,30.0,14.09,1017.0,3977.53,21.73,17.0,17.0,WIN,expiration,2023-03-27,0,,1983.0,101.7,254.25,508.5,17.0
2023-03-28,2023-03-28,SPX,0,RJL,3970.89,26.85,3970.0,3960.0,3985.0,4015.0,10.0,30.0,14.11,1005.0,3971.27,20.6,1005.0,1005.0,WIN,expiration,2023-03-28,0,,1995.0,100.5,251.25,502.5,753.75
2023-03-29,2023-03-29,SPX,0,RJL,4009.63,22.5,4005.0,3995.0,4015.0,4045.0,10.0,30.0,5.37,1145.0,4027.81,19.96,-95.0,-95.0,LOSS,expiration,2023-03-29,0,,1855.0,114.5,286.25,572.5,-95.0
2023-03-30,2023-03-30,SPX,0,RJL,4052.02,20.75,4050.0,4040.0,4055.0,4085.0,10.0,30.0,2.98,1140.0,4050.83,19.11,1140.0,1140.0,WIN,expiration,2023-03-30,0,,1860.0,114.0,285.0,570.0,855.0
2023-03-31,2023-03-31,SPX,0,RJL,4063.25,18.2,4060.0,4050.0,4065.0,4095.0,10.0,30.0,1.75,1015.0,4109.31,19.01,-1985.0,-1985.0,LOSS,expiration,2023-03-31,0,,1985.0,-1985.0,-1985.0,-1985.0,-1985.0
2023-04-03,2023-04-03,SPX,0,RJL,4103.73,21.45,4100.0,4090.0,4110.0,4140.0,10.0,30.0,6.27,1037.0,4124.51,18.69,-388.0,-388.0,LOSS,expiration,2023-04-03,0,,1963.0,103.7,259.25,518.5,-388.0
2023-04-04,2023-04-04,SPX,0,RJL,4128.94,19.25,4125.0,4115.0,4130.0,4160.0,10.0,30.0,1.06,1147.0,4100.6,18.54,147.0,147.0,WIN,expiration,2023-04-04,0,,1853.0,114.7,147.0,147.0,147.0
2023-04-05,2023-04-05,SPX,0,RJL,4094.86,20.8,4090.0,4080.0,4100.0,4130.0,10.0,30.0,5.14,1025.0,4090.38,19,1025.0,1025.0,WIN,expiration,2023-04-05,0,,1975.0,102.5,256.25,512.5,768.75
2023-04-06,2023-04-06,SPX,0,RJL,4081.07,21.55,4080.0,4070.0,4085.0,4115.0,10.0,30.0,3.93,1140.0,4105.02,19.08,-840.0,-840.0,LOSS,expiration,2023-04-06,0,,1860.0,114.0,-840.0,-840.0,-840.0
2023-04-10,2023-04-10,SPX,0,RJL,4079.49,21.4,4075.0,4065.0,4085.0,4115.0,10.0,30.0,5.51,1038.0,4109.11,18.4,-1328.0,-1328.0,LOSS,expiration,2023-04-10,0,,1962.0,103.8,259.5,-1328.0,-1328.0
2023-04-11,2023-04-11,SPX,0,RJL,4110.93,19.1,4110.0,4100.0,4115.0,4145.0,10.0,30.0,4.07,1065.0,4108.94,18.96,978.0,978.0,WIN,expiration,2023-04-11,0,,1935.0,106.5,266.25,532.5,798.75
2023-04-12,2023-04-12,SPX,0,RJL,4128.6,25.6,4125.0,4115.0,4140.0,4170.0,10.0,30.0,11.4,1015.0,4091.95,19.1,15.0,15.0,WIN,expiration,2023-04-12,0,,1985.0,101.5,253.75,507.5,15.0
2023-04-13,2023-04-13,SPX,0,RJL,4104.21,19,4100.0,4090.0,4105.0,4135.0,10.0,30.0,0.79,1125.0,4146.22,19.09,-1875.0,-1875.0,LOSS,expiration,2023-04-13,0,,1875.0,-1875.0,-1875.0,-1875.0,-1875.0
2023-04-14,2023-04-14,SPX,0,RJL,4142.53,19.85,4140.0,4130.0,4145.0,4175.0,10.0,30.0,2.47,1112.0,4137.64,17.8,860.0,860.0,WIN,expiration,2023-04-14,0,,1888.0,111.2,278.0,556.0,834.0
2023-04-17,2023-04-17,SPX,0,RJL,4136.02,17.35,4135.0,4125.0,4140.0,4170.0,10.0,30.0,3.98,977.0,4151.32,17.07,-162.0,-162.0,LOSS,expiration,2023-04-17,0,,2023.0,97.7,244.25,488.5,-162.0
2023-04-18,2023-04-18,SPX,0,RJL,4163.79,17.1,4160.0,4150.0,4165.0,4195.0,10.0,30.0,1.21,1078.0,4154.87,16.94,555.0,555.0,WIN,expiration,2023-04-18,0,,1922.0,107.8,269.5,539.0,555.0
2023-04-19,2023-04-19,SPX,0,RJL,4137.15,18.75,4135.0,4125.0,4140.0,4170.0,10.0,30.0,2.85,1080.0,4154.52,16.83,-389.0,-389.0,LOSS,expiration,2023-04-19,0,,1920.0,-389.0,-389.0,-389.0,-389.0
2023-04-20,2023-04-20,SPX,0,RJL,4124.46,18.5,4120.0,4110.0,4125.0,4155.0,10.0,30.0,0.54,1150.0,4129.79,16.48,629.0,629.0,WIN,expiration,2023-04-20,0,,1850.0,115.0,287.5,575.0,862.5
2023-04-21,2023-04-21,SPX,0,RJL,4130.57,18.75,4130.0,4120.0,4135.0,4165.0,10.0,30.0,4.43,997.0,4133.52,17.16,997.0,997.0,WIN,expiration,2023-04-21,0,,2003.0,99.7,249.25,498.5,747.75
2023-04-24,2023-04-24,SPX,0,RJL,4134.7,16.15,4130.0,4120.0,4135.0,4165.0,10.0,30.0,0.3,1072.0,4137.04,16.75,841.0,841.0,WIN,expiration,2023-04-24,0,,1928.0,107.2,268.0,536.0,804.0
2023-04-25,2023-04-25,SPX,0,RJL,4119.62,16.15,4115.0,4105.0,4120.0,4150.0,10.0,30.0,0.38,1047.0,4071.63,16.87,47.0,47.0,WIN,expiration,2023-04-25,0,,1953.0,104.7,261.75,47.0,47.0
2023-04-26,2023-04-26,SPX,0,RJL,4081.87,21.5,4080.0,4070.0,4085.0,4115.0,10.0,30.0,3.13,1127.0,4055.99,18.8,127.0,127.0,WIN,expiration,2023-04-26,0,,1873.0,112.7,281.75,127.0,127.0
2023-04-27,2023-04-27,SPX,0,RJL,4078.91,17.65,4075.0,4065.0,4080.0,4110.0,10.0,30.0,1.09,1080.0,4135.35,18.84,-1920.0,-1920.0,LOSS,expiration,2023-04-27,0,,1920.0,-1920.0,-1920.0,-1920.0,-1920.0
2023-04-28,2023-04-28,SPX,0,RJL,4130.63,19.35,4130.0,4120.0,4135.0,4165.0,10.0,30.0,4.37,1062.0,4169.48,17,-1938.0,-1938.0,LOSS,expiration,2023-04-28,0,,1938.0,-1938.0,-1938.0,-1938.0,-1938.0
2023-05-01,2023-05-01,SPX,0,RJL,4168.08,17.95,4165.0,4155.0,4170.0,4200.0,10.0,30.0,1.92,1050.0,4167.87,15.75,1050.0,1050.0,WIN,expiration,2023-05-01,0,,1950.0,105.0,262.5,525.0,787.5
2023-05-02,2023-05-02,SPX,0,RJL,4155.45,16.75,4155.0,4145.0,4160.0,4190.0,10.0,30.0,4.55,940.0,4119.58,16.08,-60.0,-60.0,LOSS,expiration,2023-05-02,0,,2060.0,-60.0,-60.0,-60.0,-60.0
2023-05-03,2023-05-03,SPX,0,RJL,4125.67,40,4125.0,4115.0,4155.0,4185.0,10.0,30.0,29.33,1032.0,4090.75,17.78,32.0,32.0,WIN,expiration,2023-05-03,0,,1968.0,103.2,258.0,32.0,32.0
2023-05-04,2023-05-04,SPX,0,RJL,4079.63,28.65,4075.0,4065.0,4090.0,4120.0,10.0,30.0,10.37,1098.0,4061.22,18.33,98.0,98.0,WIN,expiration,2023-05-04,0,,1902.0,109.8,274.5,549.0,98.0
2023-05-05,2023-05-05,SPX,0,RJL,4098.41,24.2,4095.0,4085.0,4105.0,4135.0,10.0,30.0,6.59,1068.0,4136.25,20.05,-1932.0,-1932.0,LOSS,expiration,2023-05-05,0,,1932.0,-1932.0,-1932.0,-1932.0,-1932.0
2023-05-08,2023-05-08,SPX,0,RJL,4139.84,18.6,4135.0,4125.0,4140.0,4170.0,10.0,30.0,0.16,1088.0,4138.12,17.21,1088.0,1088.0,WIN,expiration,2023-05-08,0,,1912.0,108.8,272.0,544.0,816.0
2023-05-09,2023-05-09,SPX,0,RJL,4120.58,18.55,4120.0,4110.0,4125.0,4155.0,10.0,30.0,4.42,1002.0,4119.17,16.96,927.0,927.0,WIN,expiration,2023-05-09,0,,1998.0,100.2,250.5,501.0,751.5
2023-05-10,2023-05-10,SPX,0,RJL,4148.8,22.35,4145.0,4135.0,4155.0,4185.0,10.0,30.0,6.2,1078.0,4137.64,17.69,288.0,288.0,WIN,expiration,2023-05-10,0,,1922.0,107.8,269.5,539.0,808.5
2023-05-11,2023-05-11,SPX,0,RJL,4128.48,22.7,4125.0,4115.0,4135.0,4165.0,10.0,30.0,6.52,1020.0,4130.62,16.93,1020.0,1020.0,WIN,expiration,2023-05-11,0,,1980.0,102.0,255.0,510.0,765.0
2023-05-12,2023-05-12,SPX,0,RJL,4141.23,18.8,4140.0,4130.0,4145.0,4175.0,10.0,30.0,3.77,1050.0,4124.08,16.93,50.0,50.0,WIN,expiration,2023-05-12,0,,1950.0,105.0,50.0,50.0,50.0
2023-05-15,2023-05-15,SPX,0,RJL,4127.97,18.65,4125.0,4115.0,4130.0,4160.0,10.0,30.0,2.03,1065.0,4136.28,17.05,414.0,414.0,WIN,expiration,2023-05-15,0,,1935.0,106.5,266.25,532.5,414.0
2023-05-16,2023-05-16,SPX,0,RJL,4126.2,18.3,4125.0,4115.0,4130.0,4160.0,10.0,30.0,3.8,985.0,4109.9,17.11,-15.0,-15.0,LOSS,expiration,2023-05-16,0,,2015.0,98.5,246.25,492.5,-15.0
2023-05-17,2023-05-17,SPX,0,RJL,4129.55,17.5,4125.0,4115.0,4130.0,4160.0,10.0,30.0,0.45,1062.0,4158.77,18,-1812.0,-1812.0,LOSS,expiration,2023-05-17,0,,1938.0,106.2,265.5,-1812.0,-1812.0
2023-05-18,2023-05-18,SPX,0,RJL,4156.14,19.5,4155.0,4145.0,4160.0,4190.0,10.0,30.0,3.86,1032.0,4198.05,16.88,-1968.0,-1968.0,LOSS,expiration,2023-05-18,0,,1968.0,103.2,-1968.0,-1968.0,-1968.0
2023-05-19,2023-05-19,SPX,0,RJL,4206.79,21,4205.0,4195.0,4210.0,4240.0,10.0,30.0,3.21,1068.0,4191.98,16.1,68.0,68.0,WIN,expiration,2023-05-19,0,,1932.0,106.8,267.0,68.0,68.0
2023-05-22,2023-05-22,SPX,0,RJL,4193.55,19.55,4190.0,4180.0,4195.0,4225.0,10.0,30.0,1.45,1130.0,4192.63,16.81,1130.0,1130.0,WIN,expiration,2023-05-22,0,,1870.0,113.0,282.5,565.0,847.5
2023-05-23,2023-05-23,SPX,0,RJL,4173.28,22.2,4170.0,4160.0,4180.0,4210.0,10.0,30.0,6.72,1057.0,4145.58,17.19,57.0,57.0,WIN,expiration,2023-05-23,0,,1943.0,105.7,264.25,528.5,57.0
2023-05-24,2023-05-24,SPX,0,RJL,4127.55,24.65,4125.0,4115.0,4135.0,4165.0,10.0,30.0,7.45,1093.0,4115.24,18.49,106.0,106.0,WIN,expiration,2023-05-24,0,,1907.0,109.3,273.25,546.5,106.0
2023-05-25,2023-05-25,SPX,0,RJL,4145.29,27.7,4145.0,4135.0,4155.0,4185.0,10.0,30.0,9.71,1105.0,4151.28,20.02,1105.0,1105.0,WIN,expiration,2023-05-25,0,,1895.0,110.5,276.25,552.5,828.75
2023-05-26,2023-05-26,SPX,0,RJL,4160.48,25.6,4160.0,4150.0,4170.0,4200.0,10.0,30.0,9.52,1080.0,4205.45,19.15,-1920.0,-1920.0,LOSS,expiration,2023-05-26,0,,1920.0,-1920.0,-1920.0,-1920.0,-1920.0
2023-05-30,2023-05-30,SPX,0,RJL,4227.35,22.25,4225.0,4215.0,4230.0,4260.0,10.0,30.0,2.65,1153.0,4205.52,17.93,153.0,153.0,WIN,expiration,2023-05-30,0,,1847.0,115.3,288.25,153.0,153.0
2023-05-31,2023-05-31,SPX,0,RJL,4187.77,22.15,4185.0,4175.0,4195.0,4225.0,10.0,30.0,7.23,1018.0,4179.83,17.46,694.0,694.0,WIN,expiration,2023-05-31,0,,1982.0,101.8,254.5,509.0,763.5
2023-06-01,2023-06-01,SPX,0,RJL,4183.03,20.3,4180.0,4170.0,4185.0,4215.0,10.0,30.0,1.97,1120.0,4221.02,17.95,-1880.0,-1880.0,LOSS,expiration,2023-06-01,0,,1880.0,112.0,-1880.0,-1880.0,-1880.0
2023-06-02,2023-06-02,SPX,0,RJL,4254.22,20.7,4250.0,4240.0,4255.0,4285.0,10.0,30.0,0.78,1157.0,4282.37,15.64,-1510.0,-1510.0,LOSS,expiration,2023-06-02,0,,1843.0,-1510.0,-1510.0,-1510.0,-1510.0
2023-06-05,2023-06-05,SPX,0,RJL,4286.96,18.65,4285.0,4275.0,4290.0,4320.0,10.0,30.0,3.04,1025.0,4273.79,14.6,25.0,25.0,WIN,expiration,2023-06-05,0,,1975.0,102.5,256.25,25.0,25.0
