trade_date,exp_date,underlying,dte_entry,structure,spot_entry,spot_exit,put_upper,put_center,put_lower,total_credit,entry_cons,entry_spread,vix_entry,iv_atm_pct,em_pct,expected_move,pnl_usd,max_risk_usd,result,exit_method,mfe,mae,pnl_exit90,pnl_exit75,pnl_exit60,pnl_exit45,pnl_exit30,pnl_exit21,pnl_exit14,pnl_exit10,pnl_exit7,pnl_exit5,pnl_exit3,pnl_tp25,pnl_tp50,pnl_tp75,pnl_tp100,pnl_tp25_exit90,pnl_tp25_exit75,pnl_tp25_exit60,pnl_tp25_exit45,pnl_tp25_exit30,pnl_tp25_exit21,pnl_tp25_exit14,pnl_tp25_exit10,pnl_tp25_exit7,pnl_tp25_exit5,pnl_tp25_exit3,pnl_tp50_exit90,pnl_tp50_exit75,pnl_tp50_exit60,pnl_tp50_exit45,pnl_tp50_exit30,pnl_tp50_exit21,pnl_tp50_exit14,pnl_tp50_exit10,pnl_tp50_exit7,pnl_tp50_exit5,pnl_tp50_exit3,pnl_tp75_exit90,pnl_tp75_exit75,pnl_tp75_exit60,pnl_tp75_exit45,pnl_tp75_exit30,pnl_tp75_exit21,pnl_tp75_exit14,pnl_tp75_exit10,pnl_tp75_exit7,pnl_tp75_exit5,pnl_tp75_exit3,pnl_tp100_exit90,pnl_tp100_exit75,pnl_tp100_exit60,pnl_tp100_exit45,pnl_tp100_exit30,pnl_tp100_exit21,pnl_tp100_exit14,pnl_tp100_exit10,pnl_tp100_exit7,pnl_tp100_exit5,pnl_tp100_exit3
2022-01-21,2022-05-20,SPX,119,BWB 1-2-2 puts (+1/-2/+2),4450.74,3901.55,4160,3850,2750,315.0,1550.0,1235.0,27.11,27.11,15.48,689.0,25530.0,80550.0,WIN,expiration,27875,-165,735.0,855.0,1245.0,460.0,900.0,2425.0,6890.0,9095.0,12860.0,13940.0,10090.0,8750.0,17300.0,22365.0,25530.0,735.0,855.0,1245.0,460.0,900.0,2425.0,6890.0,8750.0,8750.0,8750.0,8750.0,735.0,855.0,1245.0,460.0,900.0,2425.0,6890.0,9095.0,12860.0,13940.0,10090.0,735.0,855.0,1245.0,460.0,900.0,2425.0,6890.0,9095.0,12860.0,13940.0,10090.0,735.0,855.0,1245.0,460.0,900.0,2425.0,6890.0,9095.0,12860.0,13940.0,10090.0
2022-01-28,2022-05-20,SPX,112,BWB 1-2-2 puts (+1/-2/+2),4297.45,3901.55,4080,3850,2750,-1880.0,-140.0,1740.0,31.85,31.85,17.64,758.2,19725.0,86860.0,WIN,expiration,22130,0,780.0,690.0,2115.0,2085.0,2350.0,2905.0,5085.0,6665.0,9030.0,9860.0,6980.0,6540.0,12095.0,18095.0,19725.0,780.0,690.0,2115.0,2085.0,2350.0,2905.0,5085.0,6540.0,6540.0,6540.0,6540.0,780.0,690.0,2115.0,2085.0,2350.0,2905.0,5085.0,6665.0,9030.0,9860.0,6980.0,780.0,690.0,2115.0,2085.0,2350.0,2905.0,5085.0,6665.0,9030.0,9860.0,6980.0,780.0,690.0,2115.0,2085.0,2350.0,2905.0,5085.0,6665.0,9030.0,9860.0,6980.0
2022-02-04,2022-05-20,SPX,105,BWB 1-2-2 puts (+1/-2/+2),4484.16,3901.55,4160,3850,3025,1635.0,1780.0,145.0,24.54,24.54,13.16,590.2,24210.0,53280.0,WIN,expiration,26545,-715,625.0,835.0,365.0,-695.0,-340.0,1350.0,5875.0,7855.0,11550.0,12620.0,8765.0,7555.0,15975.0,22545.0,24210.0,625.0,835.0,365.0,-695.0,-340.0,1350.0,5875.0,7555.0,7555.0,7555.0,7555.0,625.0,835.0,365.0,-695.0,-340.0,1350.0,5875.0,7855.0,11550.0,12620.0,8765.0,625.0,835.0,365.0,-695.0,-340.0,1350.0,5875.0,7855.0,11550.0,12620.0,8765.0,625.0,835.0,365.0,-695.0,-340.0,1350.0,5875.0,7855.0,11550.0,12620.0,8765.0
2022-02-11,2022-06-17,SPX,126,BWB 1-2-2 puts (+1/-2/+2),4503.19,3673.63,4220,3910,2825,440.0,1910.0,1470.0,24.25,24.25,14.25,641.6,6923.0,79410.0,WIN,expiration,17805,-620,975.0,895.0,1990.0,3525.0,7770.0,8470.0,8430.0,10105.0,17315.0,14385.0,13795.0,7550.0,14940.0,6923.0,6923.0,975.0,895.0,1990.0,3525.0,7550.0,7550.0,7550.0,7550.0,7550.0,7550.0,7550.0,975.0,895.0,1990.0,3525.0,7770.0,8470.0,8430.0,10105.0,14940.0,14940.0,14940.0,975.0,895.0,1990.0,3525.0,7770.0,8470.0,8430.0,10105.0,17315.0,14385.0,13795.0,975.0,895.0,1990.0,3525.0,7770.0,8470.0,8430.0,10105.0,17315.0,14385.0,13795.0
2022-02-18,2022-06-17,SPX,119,BWB 1-2-2 puts (+1/-2/+2),4392.71,3673.63,4110,3790,2700,825.0,1070.0,245.0,27.85,27.85,15.9,698.5,19538.0,78070.0,WIN,expiration,22065,-355,760.0,300.0,1255.0,2735.0,6600.0,5360.0,4530.0,5490.0,13790.0,17290.0,18365.0,7765.0,15645.0,19538.0,19538.0,760.0,300.0,1255.0,2735.0,6600.0,7765.0,7765.0,7765.0,7765.0,7765.0,7765.0,760.0,300.0,1255.0,2735.0,6600.0,5360.0,4530.0,5490.0,15645.0,15645.0,15645.0,760.0,300.0,1255.0,2735.0,6600.0,5360.0,4530.0,5490.0,13790.0,17290.0,18365.0,760.0,300.0,1255.0,2735.0,6600.0,5360.0,4530.0,5490.0,13790.0,17290.0,18365.0
2022-02-25,2022-06-17,SPX,112,BWB 1-2-2 puts (+1/-2/+2),4288.7,3673.63,3910,3790,2700,-3950.0,-2830.0,1120.0,29.85,29.85,16.54,709.1,4313.0,94170.0,WIN,expiration,7525,-2070,2395.0,3135.0,2975.0,1775.0,2545.0,4025.0,4330.0,4500.0,5405.0,4435.0,4710.0,3710.0,7525.0,4313.0,4313.0,2395.0,3135.0,2975.0,1775.0,2545.0,3710.0,3710.0,3710.0,3710.0,3710.0,3710.0,2395.0,3135.0,2975.0,1775.0,2545.0,4025.0,4330.0,4500.0,5405.0,4435.0,4710.0,2395.0,3135.0,2975.0,1775.0,2545.0,4025.0,4330.0,4500.0,5405.0,4435.0,4710.0,2395.0,3135.0,2975.0,1775.0,2545.0,4025.0,4330.0,4500.0,5405.0,4435.0,4710.0
2022-03-04,2022-06-17,SPX,105,BWB 1-2-2 puts (+1/-2/+2),4363.49,3673.63,4110,3790,2700,795.0,990.0,195.0,32.94,32.94,17.67,770.9,19568.0,77990.0,WIN,expiration,22095,-85,790.0,330.0,1285.0,2765.0,6630.0,5390.0,4560.0,5520.0,13820.0,17320.0,18395.0,7795.0,15675.0,19568.0,19568.0,790.0,330.0,1285.0,2765.0,6630.0,7795.0,7795.0,7795.0,7795.0,7795.0,7795.0,790.0,330.0,1285.0,2765.0,6630.0,5390.0,4560.0,5520.0,15675.0,15675.0,15675.0,790.0,330.0,1285.0,2765.0,6630.0,5390.0,4560.0,5520.0,13820.0,17320.0,18395.0,790.0,330.0,1285.0,2765.0,6630.0,5390.0,4560.0,5520.0,13820.0,17320.0,18395.0
2022-03-11,2022-07-15,SPX,126,BWB 1-2-2 puts (+1/-2/+2),4274.69,3861.56,3970,3650,2500,890.0,2730.0,1840.0,29.79,29.79,17.5,748.2,9954.0,85730.0,WIN,expiration,21775,-300,400.0,1170.0,2735.0,2210.0,7845.0,8205.0,11640.0,14200.0,9140.0,10410.0,11095.0,7455.0,16390.0,9954.0,9954.0,400.0,1170.0,2735.0,2210.0,7455.0,7455.0,7455.0,7455.0,7455.0,7455.0,7455.0,400.0,1170.0,2735.0,2210.0,7845.0,8205.0,11640.0,14200.0,9140.0,10410.0,11095.0,400.0,1170.0,2735.0,2210.0,7845.0,8205.0,11640.0,14200.0,9140.0,10410.0,11095.0,400.0,1170.0,2735.0,2210.0,7845.0,8205.0,11640.0,14200.0,9140.0,10410.0,11095.0
2022-03-18,2022-07-15,SPX,119,BWB 1-2-2 puts (+1/-2/+2),4407.41,3861.56,4125,3820,2700,600.0,780.0,180.0,25.55,25.55,14.59,643.0,25744.0,82280.0,WIN,expiration,26560,0,870.0,1120.0,2840.0,3595.0,7455.0,12155.0,14935.0,14650.0,18460.0,19740.0,20810.0,7455.0,14935.0,22705.0,25744.0,870.0,1120.0,2840.0,3595.0,7455.0,7455.0,7455.0,7455.0,7455.0,7455.0,7455.0,870.0,1120.0,2840.0,3595.0,7455.0,12155.0,14935.0,14935.0,14935.0,14935.0,14935.0,870.0,1120.0,2840.0,3595.0,7455.0,12155.0,14935.0,14650.0,18460.0,19740.0,20810.0,870.0,1120.0,2840.0,3595.0,7455.0,12155.0,14935.0,14650.0,18460.0,19740.0,20810.0
2022-03-25,2022-07-29,SPX,126,BWB 1-2-2 puts (+1/-2/+2),4525.13,4130.48,4250,3950,2900,630.0,1420.0,790.0,21.59,21.59,12.69,574.0,11322.0,76420.0,WIN,expiration,22010,-4160,410.0,1000.0,2430.0,755.0,6750.0,11405.0,10200.0,16365.0,18270.0,19725.0,20355.0,7165.0,14340.0,22010.0,11322.0,410.0,1000.0,2430.0,755.0,7165.0,7165.0,7165.0,7165.0,7165.0,7165.0,7165.0,410.0,1000.0,2430.0,755.0,6750.0,11405.0,14340.0,14340.0,14340.0,14340.0,14340.0,410.0,1000.0,2430.0,755.0,6750.0,11405.0,10200.0,16365.0,18270.0,19725.0,20355.0,410.0,1000.0,2430.0,755.0,6750.0,11405.0,10200.0,16365.0,18270.0,19725.0,20355.0
2022-04-01,2022-07-29,SPX,119,BWB 1-2-2 puts (+1/-2/+2),4537.52,4130.48,4270,3990,3000,380.0,1240.0,860.0,20.2,20.2,11.53,523.4,13572.0,72240.0,WIN,expiration,21990,-7530,-160.0,-45.0,1980.0,-1700.0,3920.0,8670.0,5880.0,13215.0,17420.0,18280.0,18315.0,7045.0,13480.0,20120.0,13572.0,-160.0,-45.0,1980.0,-1700.0,7045.0,7045.0,7045.0,7045.0,7045.0,7045.0,7045.0,-160.0,-45.0,1980.0,-1700.0,3920.0,8670.0,5880.0,13480.0,13480.0,13480.0,13480.0,-160.0,-45.0,1980.0,-1700.0,3920.0,8670.0,5880.0,13215.0,17420.0,18280.0,18315.0,-160.0,-45.0,1980.0,-1700.0,3920.0,8670.0,5880.0,13215.0,17420.0,18280.0,18315.0
2022-04-08,2022-07-29,SPX,112,BWB 1-2-2 puts (+1/-2/+2),4476.48,4130.48,4250,3950,2900,705.0,860.0,155.0,22.27,22.27,12.34,552.2,11247.0,75860.0,WIN,expiration,21935,-4235,335.0,925.0,2355.0,680.0,6675.0,11330.0,10125.0,16290.0,18195.0,19650.0,20280.0,7310.0,15905.0,21935.0,11247.0,335.0,925.0,2355.0,680.0,7310.0,7310.0,7310.0,7310.0,7310.0,7310.0,7310.0,335.0,925.0,2355.0,680.0,6675.0,11330.0,10125.0,15905.0,15905.0,15905.0,15905.0,335.0,925.0,2355.0,680.0,6675.0,11330.0,10125.0,16290.0,18195.0,19650.0,20280.0,335.0,925.0,2355.0,680.0,6675.0,11330.0,10125.0,16290.0,18195.0,19650.0,20280.0
2022-04-22,2022-08-19,SPX,119,BWB 1-2-2 puts (+1/-2/+2),4355.15,4228.37,4075,3790,2800,830.0,970.0,140.0,23.9,23.9,13.65,594.3,-830.0,71470.0,LOSS,expiration,7950,-1525,25.0,1085.0,2555.0,3015.0,6395.0,4400.0,2400.0,2400.0,-475.0,-710.0,-790.0,7260.0,-830.0,-830.0,-830.0,25.0,1085.0,2555.0,3015.0,7260.0,7260.0,7260.0,7260.0,7260.0,7260.0,7260.0,25.0,1085.0,2555.0,3015.0,6395.0,4400.0,2400.0,2400.0,-475.0,-710.0,-790.0,25.0,1085.0,2555.0,3015.0,6395.0,4400.0,2400.0,2400.0,-475.0,-710.0,-790.0,25.0,1085.0,2555.0,3015.0,6395.0,4400.0,2400.0,2400.0,-475.0,-710.0,-790.0
2022-04-29,2022-08-19,SPX,112,BWB 1-2-2 puts (+1/-2/+2),4267.85,4228.37,4075,3790,2800,865.0,2060.0,1195.0,28.98,28.98,16.05,685.1,-865.0,72560.0,LOSS,expiration,7915,-1560,-10.0,1050.0,2520.0,2980.0,6360.0,4365.0,2365.0,2365.0,-510.0,-745.0,-825.0,6670.0,-865.0,-865.0,-865.0,-10.0,1050.0,2520.0,2980.0,6670.0,6670.0,6670.0,6670.0,6670.0,6670.0,6670.0,-10.0,1050.0,2520.0,2980.0,6360.0,4365.0,2365.0,2365.0,-510.0,-745.0,-825.0,-10.0,1050.0,2520.0,2980.0,6360.0,4365.0,2365.0,2365.0,-510.0,-745.0,-825.0,-10.0,1050.0,2520.0,2980.0,6360.0,4365.0,2365.0,2365.0,-510.0,-745.0,-825.0
2022-05-13,2022-09-16,SPX,126,BWB 1-2-2 puts (+1/-2/+2),3993.95,3872.56,3720,3420,2400,1000.0,2020.0,1020.0,29.71,29.71,17.46,697.2,-1000.0,74020.0,LOSS,expiration,2805,-995,1775.0,1885.0,1690.0,345.0,-825.0,-790.0,-285.0,145.0,-885.0,-952.5,-952.5,-1000.0,-1000.0,-1000.0,-1000.0,1775.0,1885.0,1690.0,345.0,-825.0,-790.0,-285.0,145.0,-885.0,-952.5,-952.5,1775.0,1885.0,1690.0,345.0,-825.0,-790.0,-285.0,145.0,-885.0,-952.5,-952.5,1775.0,1885.0,1690.0,345.0,-825.0,-790.0,-285.0,145.0,-885.0,-952.5,-952.5,1775.0,1885.0,1690.0,345.0,-825.0,-790.0,-285.0,145.0,-885.0,-952.5,-952.5
2022-05-20,2022-09-16,SPX,119,BWB 1-2-2 puts (+1/-2/+2),3933.8,3872.56,3675,3400,2500,1100.0,1280.0,180.0,28.22,28.22,16.11,633.9,-1100.0,63780.0,LOSS,expiration,1945,-1095,1010.0,1165.0,1030.0,-110.0,-980.0,-960.0,-655.0,-355.0,-1035.0,-1065.0,-1060.0,-1100.0,-1100.0,-1100.0,-1100.0,1010.0,1165.0,1030.0,-110.0,-980.0,-960.0,-655.0,-355.0,-1035.0,-1065.0,-1060.0,1010.0,1165.0,1030.0,-110.0,-980.0,-960.0,-655.0,-355.0,-1035.0,-1065.0,-1060.0,1010.0,1165.0,1030.0,-110.0,-980.0,-960.0,-655.0,-355.0,-1035.0,-1065.0,-1060.0,1010.0,1165.0,1030.0,-110.0,-980.0,-960.0,-655.0,-355.0,-1035.0,-1065.0,-1060.0
2022-05-27,2022-09-30,SPX,126,BWB 1-2-2 puts (+1/-2/+2),4115.44,3589.7,3850,3560,2600,900.0,1390.0,490.0,26.13,26.13,15.35,631.8,25130.0,68390.0,WIN,expiration,25395,-360,520.0,1540.0,670.0,-225.0,1715.0,845.0,3245.0,4755.0,12055.0,11665.0,12350.0,7085.0,14175.0,21665.0,25130.0,520.0,1540.0,670.0,-225.0,1715.0,845.0,3245.0,4755.0,7085.0,7085.0,7085.0,520.0,1540.0,670.0,-225.0,1715.0,845.0,3245.0,4755.0,12055.0,11665.0,14175.0,520.0,1540.0,670.0,-225.0,1715.0,845.0,3245.0,4755.0,12055.0,11665.0,12350.0,520.0,1540.0,670.0,-225.0,1715.0,845.0,3245.0,4755.0,12055.0,11665.0,12350.0
2022-06-03,2022-09-30,SPX,119,BWB 1-2-2 puts (+1/-2/+2),4134.22,3589.7,3875,3600,2700,910.0,2020.0,1110.0,25.29,25.29,14.44,597.0,25560.0,64520.0,WIN,expiration,25470,-760,-260.0,1120.0,575.0,-195.0,1810.0,1035.0,3670.0,5280.0,12400.0,12190.0,13125.0,7680.0,12950.0,19175.0,25560.0,-260.0,1120.0,575.0,-195.0,1810.0,1035.0,3670.0,5280.0,7680.0,7680.0,7680.0,-260.0,1120.0,575.0,-195.0,1810.0,1035.0,3670.0,5280.0,12950.0,12950.0,12950.0,-260.0,1120.0,575.0,-195.0,1810.0,1035.0,3670.0,5280.0,12400.0,12190.0,13125.0,-260.0,1120.0,575.0,-195.0,1810.0,1035.0,3670.0,5280.0,12400.0,12190.0,13125.0
2022-06-10,2022-09-30,SPX,112,BWB 1-2-2 puts (+1/-2/+2),3935.06,3589.7,3600,3560,2600,-6235.0,-5410.0,825.0,27.92,27.92,15.47,608.6,7265.0,86590.0,WIN,expiration,7380,-4995,-2315.0,1790.0,4635.0,5730.0,5130.0,5920.0,5695.0,5740.0,5320.0,5460.0,5810.0,2725.0,4725.0,7380.0,7265.0,-2315.0,1790.0,2725.0,2725.0,2725.0,2725.0,2725.0,2725.0,2725.0,2725.0,2725.0,-2315.0,1790.0,4725.0,4725.0,4725.0,4725.0,4725.0,4725.0,4725.0,4725.0,4725.0,-2315.0,1790.0,4635.0,5730.0,5130.0,5920.0,5695.0,5740.0,5320.0,5460.0,5810.0,-2315.0,1790.0,4635.0,5730.0,5130.0,5920.0,5695.0,5740.0,5320.0,5460.0,5810.0
2022-06-17,2022-10-21,SPX,126,BWB 1-2-2 puts (+1/-2/+2),3698.69,3752.75,3450,3175,2200,1020.0,2240.0,1220.0,31.44,31.44,18.47,683.2,-1020.0,72240.0,LOSS,expiration,2265,-1017.5,-115.0,-680.0,-840.0,-370.0,-440.0,1150.0,305.0,1405.0,-470.0,-735.0,-915.0,-1020.0,-1020.0,-1020.0,-1020.0,-115.0,-680.0,-840.0,-370.0,-440.0,1150.0,305.0,1405.0,-470.0,-735.0,-915.0,-115.0,-680.0,-840.0,-370.0,-440.0,1150.0,305.0,1405.0,-470.0,-735.0,-915.0,-115.0,-680.0,-840.0,-370.0,-440.0,1150.0,305.0,1405.0,-470.0,-735.0,-915.0,-115.0,-680.0,-840.0,-370.0,-440.0,1150.0,305.0,1405.0,-470.0,-735.0,-915.0
2022-06-24,2022-10-21,SPX,119,BWB 1-2-2 puts (+1/-2/+2),3852.1,3752.75,3610,3340,2400,1175.0,3000.0,1825.0,28.4,28.4,16.22,624.7,-1175.0,70000.0,LOSS,expiration,7065,-1170,45.0,-575.0,-690.0,240.0,415.0,3080.0,2920.0,5425.0,1825.0,1425.0,-365.0,7065.0,-1175.0,-1175.0,-1175.0,45.0,-575.0,-690.0,240.0,415.0,3080.0,2920.0,5425.0,7065.0,7065.0,7065.0,45.0,-575.0,-690.0,240.0,415.0,3080.0,2920.0,5425.0,1825.0,1425.0,-365.0,45.0,-575.0,-690.0,240.0,415.0,3080.0,2920.0,5425.0,1825.0,1425.0,-365.0,45.0,-575.0,-690.0,240.0,415.0,3080.0,2920.0,5425.0,1825.0,1425.0,-365.0
2022-07-01,2022-10-21,SPX,112,BWB 1-2-2 puts (+1/-2/+2),3800.64,3752.75,3610,3340,2400,1300.0,4430.0,3130.0,27.94,27.94,15.48,588.2,-1300.0,71430.0,LOSS,expiration,6940,-1295,-80.0,-700.0,-815.0,115.0,290.0,2955.0,2795.0,5300.0,1700.0,1300.0,-490.0,6940.0,-1300.0,-1300.0,-1300.0,-80.0,-700.0,-815.0,115.0,290.0,2955.0,2795.0,5300.0,6940.0,6940.0,6940.0,-80.0,-700.0,-815.0,115.0,290.0,2955.0,2795.0,5300.0,1700.0,1300.0,-490.0,-80.0,-700.0,-815.0,115.0,290.0,2955.0,2795.0,5300.0,1700.0,1300.0,-490.0,-80.0,-700.0,-815.0,115.0,290.0,2955.0,2795.0,5300.0,1700.0,1300.0,-490.0
2022-07-08,2022-10-21,SPX,105,BWB 1-2-2 puts (+1/-2/+2),3874.9,3752.75,3610,3450,2400,-2505.0,-2370.0,135.0,25.76,25.76,13.82,535.4,2505.0,86630.0,WIN,expiration,6495,-780,1355.0,2065.0,2210.0,2440.0,2925.0,3120.0,4360.0,5385.0,4560.0,4605.0,3145.0,4605.0,2505.0,2505.0,2505.0,1355.0,2065.0,2210.0,2440.0,2925.0,3120.0,4605.0,4605.0,4605.0,4605.0,4605.0,1355.0,2065.0,2210.0,2440.0,2925.0,3120.0,4360.0,5385.0,4560.0,4605.0,3145.0,1355.0,2065.0,2210.0,2440.0,2925.0,3120.0,4360.0,5385.0,4560.0,4605.0,3145.0,1355.0,2065.0,2210.0,2440.0,2925.0,3120.0,4360.0,5385.0,4560.0,4605.0,3145.0
2022-07-15,2022-11-18,SPX,126,BWB 1-2-2 puts (+1/-2/+2),3826.81,3967.12,3580,3320,2400,870.0,2730.0,1860.0,25.31,25.31,14.87,569.1,-870.0,68730.0,LOSS,expiration,3245,-865,-490.0,310.0,670.0,990.0,2295.0,525.0,610.0,-260.0,-815.0,-840.0,-860.0,-870.0,-870.0,-870.0,-870.0,-490.0,310.0,670.0,990.0,2295.0,525.0,610.0,-260.0,-815.0,-840.0,-860.0,-490.0,310.0,670.0,990.0,2295.0,525.0,610.0,-260.0,-815.0,-840.0,-860.0,-490.0,310.0,670.0,990.0,2295.0,525.0,610.0,-260.0,-815.0,-840.0,-860.0,-490.0,310.0,670.0,990.0,2295.0,525.0,610.0,-260.0,-815.0,-840.0,-860.0
2022-07-22,2022-11-18,SPX,119,BWB 1-2-2 puts (+1/-2/+2),3991.17,3967.12,3760,3500,2650,720.0,870.0,150.0,23.25,23.25,13.28,529.8,-720.0,59870.0,LOSS,expiration,6860,-707.5,180.0,1165.0,1760.0,2485.0,4285.0,3270.0,5045.0,3045.0,-330.0,-582.5,-650.0,6860.0,-720.0,-720.0,-720.0,180.0,1165.0,1760.0,2485.0,4285.0,3270.0,6860.0,6860.0,6860.0,6860.0,6860.0,180.0,1165.0,1760.0,2485.0,4285.0,3270.0,5045.0,3045.0,-330.0,-582.5,-650.0,180.0,1165.0,1760.0,2485.0,4285.0,3270.0,5045.0,3045.0,-330.0,-582.5,-650.0,180.0,1165.0,1760.0,2485.0,4285.0,3270.0,5045.0,3045.0,-330.0,-582.5,-650.0
2022-07-29,2022-11-18,SPX,112,BWB 1-2-2 puts (+1/-2/+2),4102.69,3967.12,3760,3580,2650,-1180.0,-670.0,510.0,21.72,21.72,12.03,493.6,1180.0,74330.0,WIN,expiration,5550,-2070,880.0,405.0,700.0,945.0,1725.0,3350.0,4935.0,4065.0,1510.0,1287.5,1235.0,5180.0,1180.0,1180.0,1180.0,880.0,405.0,700.0,945.0,1725.0,3350.0,5180.0,5180.0,5180.0,5180.0,5180.0,880.0,405.0,700.0,945.0,1725.0,3350.0,4935.0,4065.0,1510.0,1287.5,1235.0,880.0,405.0,700.0,945.0,1725.0,3350.0,4935.0,4065.0,1510.0,1287.5,1235.0,880.0,405.0,700.0,945.0,1725.0,3350.0,4935.0,4065.0,1510.0,1287.5,1235.0
2022-08-05,2022-11-18,SPX,105,BWB 1-2-2 puts (+1/-2/+2),4131.1,3967.12,3760,3580,2650,-1115.0,-990.0,125.0,21.7,21.7,11.64,480.8,1115.0,74010.0,WIN,expiration,5485,-2135,815.0,340.0,635.0,880.0,1660.0,3285.0,4870.0,4000.0,1445.0,1222.5,1170.0,5115.0,1115.0,1115.0,1115.0,815.0,340.0,635.0,880.0,1660.0,3285.0,5115.0,5115.0,5115.0,5115.0,5115.0,815.0,340.0,635.0,880.0,1660.0,3285.0,4870.0,4000.0,1445.0,1222.5,1170.0,815.0,340.0,635.0,880.0,1660.0,3285.0,4870.0,4000.0,1445.0,1222.5,1170.0,815.0,340.0,635.0,880.0,1660.0,3285.0,4870.0,4000.0,1445.0,1222.5,1170.0
2022-08-12,2022-12-16,SPX,126,BWB 1-2-2 puts (+1/-2/+2),4234.43,3851.02,4000,3740,2850,390.0,2140.0,1750.0,19.84,19.84,11.66,493.6,14508.0,65140.0,WIN,expiration,16735,-3530,335.0,-895.0,-225.0,3660.0,4475.0,3755.0,3835.0,5910.0,6670.0,7230.0,1050.0,6225.0,12010.0,14508.0,14508.0,335.0,-895.0,-225.0,3660.0,4475.0,3755.0,6225.0,6225.0,6225.0,6225.0,6225.0,335.0,-895.0,-225.0,3660.0,4475.0,3755.0,3835.0,5910.0,6670.0,7230.0,1050.0,335.0,-895.0,-225.0,3660.0,4475.0,3755.0,3835.0,5910.0,6670.0,7230.0,1050.0,335.0,-895.0,-225.0,3660.0,4475.0,3755.0,3835.0,5910.0,6670.0,7230.0,1050.0
2022-08-19,2022-12-16,SPX,119,BWB 1-2-2 puts (+1/-2/+2),4237.6,3851.02,4010,3740,2875,895.0,970.0,75.0,20.72,20.72,11.83,501.3,15003.0,60470.0,WIN,expiration,17230,-2840,510.0,-420.0,235.0,3780.0,4480.0,3650.0,3720.0,5930.0,6735.0,7335.0,755.0,6600.0,15340.0,15003.0,15003.0,510.0,-420.0,235.0,3780.0,4480.0,3650.0,6600.0,6600.0,6600.0,6600.0,6600.0,510.0,-420.0,235.0,3780.0,4480.0,3650.0,3720.0,5930.0,6735.0,7335.0,755.0,510.0,-420.0,235.0,3780.0,4480.0,3650.0,3720.0,5930.0,6735.0,7335.0,755.0,510.0,-420.0,235.0,3780.0,4480.0,3650.0,3720.0,5930.0,6735.0,7335.0,755.0
2022-08-26,2022-12-30,SPX,126,BWB 1-2-2 puts (+1/-2/+2),4197.3,3839.85,3960,3700,2800,575.0,1350.0,775.0,22.06,22.06,12.96,544.0,11440.0,65350.0,WIN,expiration,16300,-2675,-1590.0,-560.0,2185.0,2455.0,4540.0,4635.0,6520.0,11105.0,13335.0,12370.0,12370.0,6320.0,12715.0,11440.0,11440.0,-1590.0,-560.0,2185.0,2455.0,4540.0,4635.0,6320.0,6320.0,6320.0,6320.0,6320.0,-1590.0,-560.0,2185.0,2455.0,4540.0,4635.0,6520.0,11105.0,12715.0,12715.0,12715.0,-1590.0,-560.0,2185.0,2455.0,4540.0,4635.0,6520.0,11105.0,13335.0,12370.0,12370.0,-1590.0,-560.0,2185.0,2455.0,4540.0,4635.0,6520.0,11105.0,13335.0,12370.0,12370.0
2022-09-02,2022-12-30,SPX,119,BWB 1-2-2 puts (+1/-2/+2),3983.57,3839.85,3755,3505,2700,870.0,1430.0,560.0,24.16,24.16,13.8,549.5,-870.0,56930.0,LOSS,expiration,2445,-865,-200.0,685.0,1360.0,395.0,800.0,435.0,190.0,1245.0,1290.0,155.0,155.0,-870.0,-870.0,-870.0,-870.0,-200.0,685.0,1360.0,395.0,800.0,435.0,190.0,1245.0,1290.0,155.0,155.0,-200.0,685.0,1360.0,395.0,800.0,435.0,190.0,1245.0,1290.0,155.0,155.0,-200.0,685.0,1360.0,395.0,800.0,435.0,190.0,1245.0,1290.0,155.0,155.0,-200.0,685.0,1360.0,395.0,800.0,435.0,190.0,1245.0,1290.0,155.0,155.0
2022-09-09,2022-12-30,SPX,112,BWB 1-2-2 puts (+1/-2/+2),4045.35,3839.85,3755,3505,2800,1365.0,1810.0,445.0,22.91,22.91,12.69,513.4,-1365.0,47310.0,LOSS,expiration,2120,-1360,335.0,840.0,1065.0,-30.0,340.0,-45.0,-285.0,755.0,795.0,-340.0,-340.0,-1365.0,-1365.0,-1365.0,-1365.0,335.0,840.0,1065.0,-30.0,340.0,-45.0,-285.0,755.0,795.0,-340.0,-340.0,335.0,840.0,1065.0,-30.0,340.0,-45.0,-285.0,755.0,795.0,-340.0,-340.0,335.0,840.0,1065.0,-30.0,340.0,-45.0,-285.0,755.0,795.0,-340.0,-340.0,335.0,840.0,1065.0,-30.0,340.0,-45.0,-285.0,755.0,795.0,-340.0,-340.0
