trade_date,exp_date,underlying,dte_entry,width_sigma,structure,spot_entry,spot_exit,call_atm,call_lo,call_up,total_credit,vix_entry,iv_atm_pct,expected_move,pnl_usd,pnl_tp25,pnl_tp50,pnl_tp75,result,exit_method,mfe,mae,pnl_exit14,pnl_exit10,pnl_exit7,pnl_exit5,pnl_exit3,pnl_tp25_exit14,pnl_tp25_exit10,pnl_tp25_exit7,pnl_tp25_exit5,pnl_tp25_exit3,pnl_tp50_exit14,pnl_tp50_exit10,pnl_tp50_exit7,pnl_tp50_exit5,pnl_tp50_exit3,pnl_tp75_exit14,pnl_tp75_exit10,pnl_tp75_exit7,pnl_tp75_exit5,pnl_tp75_exit3
2022-03-18,2022-04-01,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),4407.41,4544.79,4405.0,4260.0,4550.0,4705.0,25.55,22.26,192.1,4184.0,1176.25,2352.5,3528.75,WIN,expiration,4255.0,-2150.0,75.0,900.0,1175.0,1975.0,3700.0,75.0,1176.25,1176.25,1176.25,1176.25,75.0,900.0,1175.0,1975.0,2352.5,75.0,900.0,1175.0,1975.0,3528.75
2022-03-25,2022-04-08,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),4525.13,4489.24,4525.0,4405.0,4645.0,3735.0,21.59,18.28,162.0,-4689.0,933.75,-4689.0,-4689.0,LOSS,expiration,1315.0,-7185.0,130.0,910.0,-870.0,-1865.0,-1180.0,130.0,933.75,933.75,933.75,933.75,130.0,910.0,-870.0,-1865.0,-1180.0,130.0,910.0,-870.0,-1865.0,-1180.0
2022-04-01,2022-04-14,SPX,13,0.75,Inverse Butterfly 1-2-1 (calls),4537.52,4392.44,4540.0,4440.0,4640.0,2905.0,20.2,15.76,134.9,2905.0,726.25,1452.5,2178.75,WIN,expiration,2902.5,-2470.0,-40.0,-245.0,-877.5,-1430.0,-580.0,-40.0,-245.0,-877.5,-1430.0,726.25,-40.0,-245.0,-877.5,-1430.0,-580.0,-40.0,-245.0,-877.5,-1430.0,-580.0
2022-04-08,2022-04-22,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),4476.48,4272.28,4475.0,4355.0,4595.0,3545.0,22.27,18.09,158.6,3545.0,886.25,1772.5,2658.75,WIN,expiration,3545.0,-5335.0,315.0,-720.0,-1077.5,-1127.5,-2130.0,315.0,-720.0,-1077.5,-1127.5,-2130.0,315.0,-720.0,-1077.5,-1127.5,-2130.0,315.0,-720.0,-1077.5,-1127.5,-2130.0
2022-04-22,2022-05-06,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),4355.15,4146.87,4355.0,4210.0,4500.0,4000.0,23.9,22.31,190.3,4000.0,1000.0,2000.0,3000.0,WIN,expiration,4035.0,-4115.0,-190.0,-475.0,-1227.5,1240.0,1022.5,-190.0,-475.0,1000.0,1000.0,1000.0,-190.0,-475.0,-1227.5,1240.0,2000.0,-190.0,-475.0,-1227.5,1240.0,1022.5
2022-04-29,2022-05-13,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),4267.85,4023.56,4270.0,4110.0,4430.0,4540.0,28.98,25.43,212.5,4540.0,1135.0,2270.0,3405.0,WIN,expiration,4537.5,-4420.0,-290.0,-525.0,-417.5,1315.0,1750.0,-290.0,-525.0,-417.5,1135.0,1135.0,-290.0,-525.0,-417.5,1315.0,2270.0,-290.0,-525.0,-417.5,1315.0,1750.0
2022-05-06,2022-05-20,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),4146.87,3901.55,4145.0,3875.0,4415.0,10655.0,35.09,44.64,362.5,8000.0,2663.75,5327.5,7991.25,WIN,expiration,10392.5,-8700.0,-290.0,-1245.0,1582.5,-1340.0,-5600.0,-290.0,-1245.0,2663.75,2663.75,2663.75,-290.0,-1245.0,1582.5,-1340.0,-5600.0,-290.0,-1245.0,1582.5,-1340.0,-5600.0
2022-05-13,2022-05-27,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),3993.95,4158.34,3995.0,3825.0,4165.0,4740.0,29.71,28.65,224.1,4074.0,1185.0,2370.0,3555.0,WIN,expiration,4052.5,-7210.0,195.0,-230.0,-1397.5,-2187.5,-2465.0,195.0,-230.0,-1397.5,-2187.5,-2465.0,195.0,-230.0,-1397.5,-2187.5,-2465.0,195.0,-230.0,-1397.5,-2187.5,-2465.0
2022-05-20,2022-06-03,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),3933.8,4108.23,3935.0,3785.0,4085.0,4315.0,28.22,25.81,198.9,4315.0,1078.75,2157.5,3236.25,WIN,expiration,4365.0,-2420.0,30.0,-275.0,460.0,1810.0,1810.0,30.0,-275.0,1078.75,1078.75,1078.75,30.0,-275.0,2157.5,2157.5,2157.5,30.0,-275.0,460.0,1810.0,1810.0
2022-06-03,2022-06-17,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),4134.22,3673.63,4135.0,3990.0,4280.0,4170.0,25.29,23.49,190.2,4170.0,1042.5,2085.0,3127.5,WIN,expiration,4180.0,-2350.0,-165.0,-635.0,1435.0,3435.0,3747.5,-165.0,-635.0,1042.5,1042.5,1042.5,-165.0,-635.0,2085.0,2085.0,2085.0,-165.0,-635.0,1435.0,3127.5,3127.5
2022-06-10,2022-06-24,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),3935.06,3912.21,3935.0,3775.0,4095.0,4510.0,27.92,27.65,213.1,-9211.0,1127.5,2255.0,-9211.0,LOSS,expiration,3030.0,-10765.0,-105.0,305.0,2447.5,867.5,867.5,-105.0,1127.5,1127.5,1127.5,1127.5,-105.0,305.0,2255.0,2255.0,2255.0,-105.0,305.0,2447.5,867.5,867.5
2022-06-17,2022-07-01,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),3698.69,3825.03,3700.0,3540.0,3860.0,4780.0,31.44,29.1,210.8,1283.0,1195.0,2390.0,3585.0,WIN,expiration,3710.0,-5090.0,-20.0,-40.0,100.0,2065.0,3710.0,-20.0,-40.0,1195.0,1195.0,1195.0,-20.0,-40.0,100.0,2065.0,2390.0,-20.0,-40.0,100.0,2065.0,3585.0
2022-06-24,2022-07-08,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),3852.1,3899.18,3850.0,3705.0,3995.0,4420.0,28.4,25.38,191.4,-5162.0,-5162.0,-5162.0,-5162.0,LOSS,expiration,690.0,-11025.0,240.0,350.0,-1292.5,-827.5,-827.5,240.0,350.0,-1292.5,-827.5,-827.5,240.0,350.0,-1292.5,-827.5,-827.5,240.0,350.0,-1292.5,-827.5,-827.5
2022-07-01,2022-07-15,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),3800.64,3861.56,3800.0,3655.0,3945.0,4345.0,27.94,26.28,195.6,-3999.0,-3999.0,-3999.0,-3999.0,LOSS,expiration,510.0,-9785.0,-95.0,-195.0,340.0,-1030.0,-1530.0,-95.0,-195.0,340.0,-1030.0,-1530.0,-95.0,-195.0,340.0,-1030.0,-1530.0,-95.0,-195.0,340.0,-1030.0,-1530.0
2022-07-08,2022-07-22,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),3874.9,3962.24,3875.0,3745.0,4005.0,3600.0,25.76,22.82,173.2,-676.0,900.0,1800.0,-676.0,LOSS,expiration,2115.0,-3840.0,170.0,-455.0,-1037.5,-1945.0,-2715.0,170.0,-455.0,-1037.5,-1945.0,-2715.0,170.0,-455.0,-1037.5,-1945.0,-2715.0,170.0,-455.0,-1037.5,-1945.0,-2715.0
2022-07-15,2022-07-29,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),3826.81,4130.48,3825.0,3685.0,3965.0,3810.0,25.31,25.17,188.6,3810.0,952.5,1905.0,2857.5,WIN,expiration,3815.0,-5460.0,-10.0,145.0,2055.0,950.0,145.0,-10.0,145.0,952.5,952.5,952.5,-10.0,145.0,1905.0,1905.0,1905.0,-10.0,145.0,2055.0,950.0,145.0
2022-08-05,2022-08-19,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),4131.1,4228.37,4130.0,4010.0,4250.0,3765.0,21.7,19.59,158.5,1602.0,941.25,1882.5,2823.75,WIN,expiration,3300.0,-1630.0,-15.0,-425.0,845.0,2095.0,2515.0,-15.0,-425.0,941.25,941.25,941.25,-15.0,-425.0,1882.5,1882.5,1882.5,-15.0,-425.0,845.0,2095.0,2823.75
2022-08-12,2022-08-26,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),4234.43,4058.29,4235.0,4135.0,4335.0,2850.0,19.84,16.38,135.8,2850.0,712.5,1425.0,2137.5,WIN,expiration,2850.0,-3175.0,-135.0,330.0,-130.0,-465.0,-95.0,-135.0,330.0,-130.0,-465.0,-95.0,-135.0,330.0,-130.0,-465.0,-95.0,-135.0,330.0,-130.0,-465.0,-95.0
2022-08-19,2022-09-02,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),4237.6,3925.29,4240.0,4130.0,4350.0,3120.0,20.72,17.61,146.2,3120.0,780.0,1560.0,2340.0,WIN,expiration,3117.5,-1590.0,-55.0,-50.0,-785.0,2165.0,2562.5,-55.0,-50.0,780.0,780.0,780.0,-55.0,-50.0,-785.0,1560.0,1560.0,-55.0,-50.0,-785.0,2165.0,2340.0
2022-08-26,2022-09-09,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),4197.3,4067.62,4195.0,4075.0,4315.0,3560.0,22.06,19.33,158.9,3560.0,890.0,1780.0,2670.0,WIN,expiration,3552.5,-1090.0,-175.0,1097.5,2657.5,3347.5,3347.5,-175.0,890.0,890.0,890.0,890.0,-175.0,1780.0,1780.0,1780.0,1780.0,-175.0,1097.5,2670.0,2670.0,2670.0
2022-09-02,2022-09-16,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),3983.57,3872.56,3985.0,3865.0,4105.0,3365.0,24.16,20.86,162.8,2609.0,841.25,1682.5,2523.75,WIN,expiration,2935.0,-3420.0,55.0,-365.0,-860.0,925.0,-1680.0,55.0,-365.0,-860.0,841.25,841.25,55.0,-365.0,-860.0,925.0,-1680.0,55.0,-365.0,-860.0,925.0,-1680.0
2022-09-09,2022-09-23,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),4045.35,3695.23,4045.0,3915.0,4175.0,3995.0,22.91,21.98,174.1,3995.0,998.75,1997.5,2996.25,WIN,expiration,3985.0,-1070.0,210.0,-25.0,790.0,1532.5,1797.5,210.0,-25.0,998.75,998.75,998.75,210.0,-25.0,790.0,1532.5,1997.5,210.0,-25.0,790.0,1532.5,1797.5
2022-09-16,2022-09-30,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),3840.48,3589.7,3840.0,3680.0,4000.0,4500.0,28.34,28.23,212.3,4500.0,1125.0,2250.0,3375.0,WIN,expiration,4507.5,-3050.0,30.0,-245.0,-1550.0,-577.5,-557.5,30.0,-245.0,-1550.0,-577.5,1125.0,30.0,-245.0,-1550.0,-577.5,-557.5,30.0,-245.0,-1550.0,-577.5,-557.5
2022-09-23,2022-10-07,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),3691.77,3640.38,3690.0,3535.0,3845.0,4325.0,29.13,28.98,209.5,-6213.0,-6213.0,-6213.0,-6213.0,LOSS,expiration,0.0,-8215.0,-35.0,-230.0,-1105.0,-1945.0,-955.0,-35.0,-230.0,-1105.0,-1945.0,-955.0,-35.0,-230.0,-1105.0,-1945.0,-955.0,-35.0,-230.0,-1105.0,-1945.0,-955.0
2022-09-30,2022-10-14,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),3643.29,3585.73,3645.0,3490.0,3800.0,4155.0,31.01,29.4,209.7,-5418.0,-5418.0,-5418.0,-5418.0,LOSS,expiration,895.0,-7945.0,-95.0,895.0,20.0,-1650.0,-1555.0,-95.0,895.0,20.0,-1650.0,-1555.0,-95.0,895.0,20.0,-1650.0,-1555.0,-95.0,895.0,20.0,-1650.0,-1555.0
2022-10-07,2022-10-21,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),3667.11,3752.75,3665.0,3505.0,3825.0,4435.0,31.61,30.05,215.8,-2790.0,-2790.0,-2790.0,-2790.0,LOSS,expiration,0.0,-8735.0,-125.0,-465.0,-1250.0,-2455.0,-1535.0,-125.0,-465.0,-1250.0,-2455.0,-1535.0,-125.0,-465.0,-1250.0,-2455.0,-1535.0,-125.0,-465.0,-1250.0,-2455.0,-1535.0
2022-10-14,2022-10-28,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),3677.16,3900.55,3675.0,3510.0,3840.0,4825.0,31.65,30.27,218.0,4825.0,1206.25,2412.5,3618.75,WIN,expiration,5365.0,-3840.0,-0.0,35.0,-1755.0,-490.0,905.0,-0.0,35.0,-1755.0,-490.0,1206.25,-0.0,35.0,-1755.0,-490.0,905.0,-0.0,35.0,-1755.0,-490.0,905.0
2022-10-21,2022-11-04,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),3700.91,3770.42,3700.0,3545.0,3855.0,4320.0,29.38,28.42,206.0,-4138.0,1080.0,-4138.0,-4138.0,LOSS,expiration,1610.0,-9015.0,-35.0,800.0,65.0,705.0,1420.0,-35.0,800.0,1080.0,1080.0,1080.0,-35.0,800.0,65.0,705.0,1420.0,-35.0,800.0,65.0,705.0,1420.0
2022-10-28,2022-11-11,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),3835.58,3992.21,3835.0,3670.0,4000.0,4710.0,27.39,29.07,218.4,3931.0,1177.5,2355.0,3532.5,WIN,expiration,4317.5,-6035.0,195.0,-45.0,-435.0,-1465.0,-2660.0,195.0,-45.0,-435.0,-1465.0,-2660.0,195.0,-45.0,-435.0,-1465.0,-2660.0,195.0,-45.0,-435.0,-1465.0,-2660.0
2022-11-04,2022-11-18,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),3759.4,3967.12,3760.0,3620.0,3900.0,3865.0,24.72,25.16,185.2,3865.0,966.25,1932.5,2898.75,WIN,expiration,4070.0,-1910.0,-60.0,-170.0,1705.0,2765.0,3400.0,-60.0,-170.0,966.25,966.25,966.25,-60.0,-170.0,1932.5,1932.5,1932.5,-60.0,-170.0,1705.0,2765.0,2898.75
2022-11-11,2022-11-25,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),3959.27,4026.98,3960.0,3840.0,4080.0,3255.0,23.43,20.53,159.2,-2047.0,-2047.0,-2047.0,-2047.0,LOSS,expiration,20.0,-6080.0,-225.0,-85.0,-1635.0,-3055.0,-4395.0,-225.0,-85.0,-1635.0,-3055.0,-4395.0,-225.0,-85.0,-1635.0,-3055.0,-4395.0,-225.0,-85.0,-1635.0,-3055.0,-4395.0
2022-11-18,2022-12-02,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),3962.7,4071.55,3965.0,3850.0,4080.0,3100.0,23.6,19.54,151.7,2255.0,775.0,1550.0,2325.0,WIN,expiration,3242.5,-3410.0,-185.0,-855.0,-470.0,-1070.0,-1720.0,-185.0,-855.0,-470.0,-1070.0,-1720.0,-185.0,-855.0,-470.0,-1070.0,-1720.0,-185.0,-855.0,-470.0,-1070.0,-1720.0
2022-11-25,2022-12-09,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),4029.54,3934.36,4030.0,3935.0,4125.0,2610.0,20.97,16.31,128.7,2610.0,652.5,1305.0,1957.5,WIN,expiration,2590.0,-2950.0,-55.0,-125.0,-170.0,-1485.0,-1030.0,-55.0,-125.0,-170.0,-1485.0,-1030.0,-55.0,-125.0,-170.0,-1485.0,-1030.0,-55.0,-125.0,-170.0,-1485.0,-1030.0
2022-12-02,2022-12-16,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),4033.69,3851.02,4035.0,3910.0,4160.0,3400.0,19.88,21.21,167.5,3400.0,850.0,1700.0,2550.0,WIN,expiration,3400.0,-4250.0,75.0,-325.0,-355.0,-260.0,-595.0,75.0,-325.0,-355.0,-260.0,-595.0,75.0,-325.0,-355.0,-260.0,-595.0,75.0,-325.0,-355.0,-260.0,-595.0
2022-12-09,2022-12-23,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),3957.58,3844.45,3960.0,3825.0,4095.0,3690.0,22.86,23.41,181.5,1745.0,922.5,1845.0,2767.5,WIN,expiration,3255.0,-5120.0,80.0,970.0,-1717.5,-200.0,970.0,80.0,922.5,922.5,922.5,922.5,80.0,970.0,-1717.5,-200.0,970.0,80.0,970.0,-1717.5,-200.0,970.0
2022-12-16,2022-12-30,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),3876.13,3839.85,3875.0,3765.0,3985.0,3190.0,22.41,19.34,146.8,-4295.0,-4295.0,-4295.0,-4295.0,LOSS,expiration,0.0,-4520.0,-105.0,-660.0,-1330.0,-1595.0,-1595.0,-105.0,-660.0,-1330.0,-1595.0,-1595.0,-105.0,-660.0,-1330.0,-1595.0,-1595.0,-105.0,-660.0,-1330.0,-1595.0,-1595.0
2022-12-23,2023-01-06,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),3799.89,3894.2,3800.0,3690.0,3910.0,2955.0,22.49,19.88,148.0,1375.0,738.75,1477.5,1375.0,WIN,expiration,1780.0,-7220.0,-105.0,-315.0,-565.0,-920.0,-920.0,-105.0,-315.0,-565.0,-920.0,-920.0,-105.0,-315.0,-565.0,-920.0,-920.0,-105.0,-315.0,-565.0,-920.0,-920.0
2022-12-30,2023-01-13,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),3818.57,3998.63,3820.0,3695.0,3945.0,3290.0,22.03,22.31,166.8,3290.0,822.5,1645.0,2467.5,WIN,expiration,3280.0,-3960.0,-140.0,-95.0,-585.0,65.0,-565.0,-140.0,-95.0,-585.0,65.0,-565.0,-140.0,-95.0,-585.0,65.0,-565.0,-140.0,-95.0,-585.0,65.0,-565.0
2023-01-06,2023-01-20,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),3821.08,3971.78,3820.0,3700.0,3940.0,3435.0,21.85,20.94,156.7,3435.0,858.75,1717.5,2576.25,WIN,expiration,3415.0,-3620.0,390.0,435.0,1880.0,2640.0,2640.0,390.0,858.75,858.75,858.75,858.75,390.0,435.0,1717.5,1717.5,1717.5,390.0,435.0,1880.0,2576.25,2576.25
2023-01-13,2023-01-27,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),3961.6,4070.02,3960.0,3865.0,4055.0,2810.0,18.7,16.19,125.6,2810.0,702.5,1405.0,2107.5,WIN,expiration,2800.0,-4740.0,50.0,120.0,-765.0,-775.0,-930.0,50.0,120.0,-765.0,-775.0,-930.0,50.0,120.0,-765.0,-775.0,-930.0,50.0,120.0,-765.0,-775.0,-930.0
2023-01-20,2023-02-03,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),3910.21,4136.52,3910.0,3795.0,4025.0,3350.0,20.23,20.05,153.5,3350.0,837.5,1675.0,2512.5,WIN,expiration,3355.0,-4830.0,35.0,965.0,1340.0,1170.0,535.0,35.0,837.5,837.5,837.5,837.5,35.0,965.0,1675.0,1675.0,1675.0,35.0,965.0,1340.0,1170.0,535.0
2023-01-27,2023-02-10,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),4061.85,4090.49,4060.0,3950.0,4170.0,2300.0,18.38,18.62,148.1,-5651.0,-5651.0,-5651.0,-5651.0,LOSS,expiration,425.0,-8895.0,-935.0,-770.0,-185.0,-1590.0,-2095.0,-935.0,-770.0,-185.0,-1590.0,-2095.0,-935.0,-770.0,-185.0,-1590.0,-2095.0,-935.0,-770.0,-185.0,-1590.0,-2095.0
2023-02-03,2023-02-17,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),4149.73,4078.98,4150.0,4050.0,4250.0,2855.0,18.46,16.64,135.2,-43.0,713.75,1427.5,-43.0,LOSS,expiration,1800.0,-4610.0,180.0,-25.0,25.0,-370.0,-1805.0,180.0,-25.0,25.0,-370.0,-1805.0,180.0,-25.0,25.0,-370.0,-1805.0,180.0,-25.0,25.0,-370.0,-1805.0
2023-02-10,2023-02-24,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),4073.56,3970.42,4075.0,3955.0,4195.0,3190.0,21.31,19.92,158.9,1648.0,797.5,1595.0,2392.5,WIN,expiration,2402.5,-5695.0,-135.0,-275.0,-1630.0,-2382.5,-2382.5,-135.0,-275.0,-1630.0,-2382.5,-2382.5,-135.0,-275.0,-1630.0,-2382.5,-2382.5,-135.0,-275.0,-1630.0,-2382.5,-2382.5
2023-02-17,2023-03-03,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),4054.66,4045.32,4055.0,3950.0,4160.0,2900.0,21.02,17.44,138.5,-6632.0,725.0,1450.0,-6632.0,LOSS,expiration,1535.0,-7475.0,-105.0,-440.0,-1222.5,-1640.0,-900.0,-105.0,-440.0,-1222.5,-1640.0,-900.0,-105.0,-440.0,-1222.5,-1640.0,-900.0,-105.0,-440.0,-1222.5,-1640.0,-900.0
2023-02-24,2023-03-10,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),3951.24,3861.68,3950.0,3830.0,4070.0,3430.0,22.76,21.07,163.0,262.0,857.5,262.0,262.0,WIN,expiration,880.0,-6565.0,-35.0,-375.0,-915.0,675.0,270.0,-35.0,-375.0,-915.0,675.0,857.5,-35.0,-375.0,-915.0,675.0,270.0,-35.0,-375.0,-915.0,675.0,270.0
2023-03-03,2023-03-17,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),4009.72,3916.47,4010.0,3900.0,4120.0,2615.0,19.21,18.53,145.5,968.0,653.75,968.0,968.0,WIN,expiration,1187.5,-4490.0,-470.0,-570.0,-597.5,52.5,-1110.0,-470.0,-570.0,-597.5,52.5,-1110.0,-470.0,-570.0,-597.5,52.5,-1110.0,-470.0,-570.0,-597.5,52.5,-1110.0
2023-03-10,2023-03-24,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),3894.8,3971.35,3895.0,3760.0,4030.0,3520.0,23.36,23.87,182.1,-2345.0,-2345.0,-2345.0,-2345.0,LOSS,expiration,185.0,-5925.0,185.0,-320.0,-80.0,-320.0,165.0,185.0,-320.0,-80.0,-320.0,165.0,185.0,-320.0,-80.0,-320.0,165.0,185.0,-320.0,-80.0,-320.0,165.0
2023-03-17,2023-03-31,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),3942.35,4108.9,3940.0,3810.0,4070.0,3690.0,24.02,22.53,173.9,3690.0,922.5,1845.0,2767.5,WIN,expiration,4260.0,-5905.0,-70.0,420.0,-890.0,-1005.0,-2492.5,-70.0,420.0,-890.0,-1005.0,-2492.5,-70.0,420.0,-890.0,-1005.0,-2492.5,-70.0,420.0,-890.0,-1005.0,-2492.5
2023-03-24,2023-04-06,SPX,13,0.75,Inverse Butterfly 1-2-1 (calls),3931.04,4104.8,3930.0,3805.0,4055.0,3505.0,24.09,22.85,169.5,3505.0,876.25,1752.5,2628.75,WIN,expiration,3505.0,-2130.0,-30.0,290.0,1185.0,2630.0,2790.0,-30.0,290.0,876.25,876.25,876.25,-30.0,290.0,1185.0,1752.5,1752.5,-30.0,290.0,1185.0,2628.75,2628.75
2023-03-31,2023-04-14,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),4070.21,4137.47,4070.0,3970.0,4170.0,3055.0,18.88,17.1,136.3,-198.0,763.75,1527.5,-198.0,LOSS,expiration,1570.0,-3840.0,120.0,430.0,-330.0,-1000.0,-950.0,120.0,430.0,-330.0,-1000.0,-950.0,120.0,430.0,-330.0,-1000.0,-950.0,120.0,430.0,-330.0,-1000.0,-950.0
2023-04-14,2023-04-28,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),4160.54,4169.77,4160.0,4075.0,4245.0,2660.0,17.55,13.98,113.9,-4863.0,665.0,1330.0,-4863.0,LOSS,expiration,1477.5,-6530.0,-40.0,-420.0,-960.0,-1485.0,-1240.0,-40.0,-420.0,-960.0,-1485.0,-1240.0,-40.0,-420.0,-960.0,-1485.0,-1240.0,-40.0,-420.0,-960.0,-1485.0,-1240.0
2023-04-21,2023-05-05,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),4121.67,4135.77,4120.0,4020.0,4220.0,2920.0,17.35,16.21,130.8,-5503.0,-5503.0,-5503.0,-5503.0,LOSS,expiration,60.0,-6100.0,-10.0,-395.0,-565.0,-140.0,-1090.0,-10.0,-395.0,-565.0,-140.0,-1090.0,-10.0,-395.0,-565.0,-140.0,-1090.0,-10.0,-395.0,-565.0,-140.0,-1090.0
2023-04-28,2023-05-12,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),4136.61,4123.85,4135.0,4040.0,4230.0,2895.0,16.54,15.27,123.7,-5490.0,-5490.0,-5490.0,-5490.0,LOSS,expiration,395.0,-6825.0,145.0,-145.0,-497.5,-1545.0,-2125.0,145.0,-145.0,-497.5,-1545.0,-2125.0,145.0,-145.0,-497.5,-1545.0,-2125.0,145.0,-145.0,-497.5,-1545.0,-2125.0
2023-05-05,2023-05-19,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),4111.5,4191.97,4110.0,4015.0,4205.0,2855.0,17.97,16.07,129.4,1552.0,713.75,1427.5,1552.0,WIN,expiration,2140.0,-3150.0,105.0,-320.0,-1010.0,-1880.0,-2220.0,105.0,-320.0,-1010.0,-1880.0,-2220.0,105.0,-320.0,-1010.0,-1880.0,-2220.0,105.0,-320.0,-1010.0,-1880.0,-2220.0
2023-05-12,2023-05-26,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),4139.03,4205.01,4140.0,4065.0,4215.0,2180.0,16.54,12.12,98.2,1181.0,545.0,1090.0,1181.0,WIN,expiration,1212.5,-3440.0,-125.0,-465.0,525.0,350.0,-125.0,-125.0,-465.0,545.0,545.0,545.0,-125.0,-465.0,525.0,350.0,-125.0,-125.0,-465.0,525.0,350.0,-125.0
2023-05-19,2023-06-02,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),4211.3,4281.67,4210.0,4130.0,4290.0,2475.0,16.03,12.99,107.1,1642.0,618.75,1237.5,1856.25,WIN,expiration,1925.0,-3250.0,-55.0,-380.0,-247.5,-705.0,-705.0,-55.0,-380.0,-247.5,-705.0,-705.0,-55.0,-380.0,-247.5,-705.0,-705.0,-55.0,-380.0,-247.5,-705.0,-705.0
2023-05-26,2023-06-09,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),4175.04,4299.44,4175.0,4080.0,4270.0,3160.0,18.23,15.58,127.4,3160.0,790.0,1580.0,2370.0,WIN,expiration,3155.0,-2730.0,420.0,465.0,-30.0,1965.0,1515.0,420.0,465.0,790.0,790.0,790.0,420.0,465.0,1580.0,1580.0,1580.0,420.0,465.0,-30.0,1965.0,2370.0
2023-06-02,2023-06-16,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),4246.63,4409.77,4245.0,4165.0,4325.0,2520.0,15.13,12.67,105.4,2520.0,630.0,1260.0,1890.0,WIN,expiration,2595.0,-1790.0,270.0,-35.0,155.0,500.0,1635.0,270.0,-35.0,155.0,500.0,630.0,270.0,-35.0,155.0,500.0,1260.0,270.0,-35.0,155.0,500.0,1890.0
2023-06-09,2023-06-23,SPX,14,0.75,Inverse Butterfly 1-2-1 (calls),4312.0,4348.23,4310.0,4240.0,4380.0,2195.0,13.56,11.18,94.5,-982.0,548.75,1097.5,1646.25,LOSS,expiration,1755.0,-2550.0,-5.0,505.0,1450.0,985.0,985.0,-5.0,548.75,548.75,548.75,548.75,-5.0,505.0,1097.5,1097.5,1097.5,-5.0,505.0,1646.25,1646.25,1646.25
