trade_date,exp_date,underlying,dte_entry,width_sigma,structure,spot_entry,spot_exit,call_atm,call_lo,call_up,total_credit,vix_entry,iv_atm_pct,expected_move,pnl_usd,pnl_tp25,pnl_tp50,pnl_tp75,result,exit_method,mfe,mae,pnl_exit3,pnl_tp25_exit3,pnl_tp50_exit3,pnl_tp75_exit3
2023-04-03,2023-04-06,SPX,3,0.25,Inverse Butterfly 1-2-1 (calls),4115.9,4104.8,4115.0,4100.0,4130.0,115.0,19.39,17.47,65.2,-365.0,28.75,-365.0,-365.0,LOSS,expiration,37.5,-1575.0,-30.0,-30.0,-30.0,-30.0
2023-04-10,2023-04-14,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),4074.32,4137.47,4075.0,4055.0,4095.0,165.0,19.9,20.05,85.5,165.0,41.25,82.5,123.75,WIN,expiration,175.0,-1150.0,-5.0,41.25,-5.0,-5.0
2023-04-17,2023-04-21,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),4138.77,4133.56,4140.0,4125.0,4155.0,150.0,17.5,14.55,63.0,-706.0,-706.0,-706.0,-706.0,LOSS,expiration,5.0,-985.0,-5.0,-5.0,-5.0,-5.0
2023-04-24,2023-04-28,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),4139.05,4169.77,4140.0,4125.0,4155.0,140.0,17.21,14.61,63.3,140.0,35.0,70.0,140.0,WIN,expiration,97.5,-1270.0,-20.0,-20.0,-20.0,-20.0
2023-05-01,2023-05-05,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),4174.96,4135.77,4175.0,4155.0,4195.0,200.0,15.98,17.99,78.6,200.0,50.0,100.0,150.0,WIN,expiration,205.0,-1710.0,-70.0,-70.0,-70.0,-70.0
2023-05-08,2023-05-12,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),4132.31,4123.85,4130.0,4110.0,4150.0,215.0,17.8,17.09,73.9,-1170.0,-1170.0,-1170.0,-1170.0,LOSS,expiration,0.0,-1355.0,-50.0,-50.0,-50.0,-50.0
2023-05-15,2023-05-19,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),4115.2,4191.97,4115.0,4100.0,4130.0,135.0,18.01,14.96,64.4,135.0,33.75,67.5,101.25,WIN,expiration,255.0,-510.0,-25.0,-25.0,-25.0,-25.0
2023-05-22,2023-05-26,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),4195.61,4205.01,4195.0,4180.0,4210.0,140.0,17.29,14.59,64.1,-359.0,35.0,70.0,105.0,LOSS,expiration,122.5,-1080.0,-30.0,-30.0,-30.0,-30.0
2023-06-05,2023-06-09,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),4285.07,4299.44,4285.0,4270.0,4300.0,170.0,15.12,12.22,54.8,114.0,42.5,85.0,127.5,WIN,expiration,345.0,-620.0,-30.0,-30.0,-30.0,-30.0
2023-06-12,2023-06-16,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),4311.6,4409.77,4310.0,4290.0,4330.0,230.0,14.7,15.55,70.2,230.0,57.5,115.0,172.5,WIN,expiration,525.0,-2190.0,-15.0,57.5,-15.0,-15.0
2023-06-26,2023-06-30,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),4359.65,4449.81,4360.0,4345.0,4375.0,160.0,13.93,12.54,57.2,160.0,40.0,80.0,120.0,WIN,expiration,400.0,-1120.0,95.0,40.0,80.0,95.0
2023-07-10,2023-07-14,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),4405.2,4506.04,4405.0,4390.0,4420.0,140.0,15.32,13.58,62.6,140.0,35.0,70.0,105.0,WIN,expiration,380.0,-1460.0,10.0,35.0,70.0,105.0
2023-07-17,2023-07-21,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),4509.9,4536.68,4510.0,4495.0,4525.0,170.0,13.68,11.47,54.2,170.0,42.5,85.0,127.5,WIN,expiration,310.0,-1850.0,5.0,42.5,5.0,5.0
2023-07-24,2023-07-28,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),4545.41,4581.73,4545.0,4530.0,4560.0,125.0,14.03,14.26,67.9,125.0,31.25,62.5,93.75,WIN,expiration,210.0,-1000.0,5.0,5.0,5.0,5.0
2023-07-31,2023-08-04,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),4582.36,4478.55,4580.0,4565.0,4595.0,165.0,14.03,12.07,57.9,165.0,41.25,82.5,123.75,WIN,expiration,162.5,-930.0,40.0,40.0,40.0,40.0
2023-08-07,2023-08-11,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),4496.13,4464.31,4495.0,4475.0,4515.0,215.0,16.84,15.16,71.4,215.0,53.75,107.5,161.25,WIN,expiration,210.0,-290.0,-30.0,-30.0,-30.0,-30.0
2023-08-14,2023-08-18,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),4461.51,4370.6,4460.0,4440.0,4480.0,205.0,15.83,15.78,73.7,205.0,51.25,102.5,153.75,WIN,expiration,192.5,-250.0,-25.0,-25.0,-25.0,-25.0
2023-08-21,2023-08-25,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),4394.08,4405.32,4395.0,4375.0,4415.0,180.0,17.35,17.35,79.8,-788.0,45.0,-788.0,-788.0,LOSS,expiration,60.0,-1825.0,-10.0,-10.0,-10.0,-10.0
2023-08-28,2023-09-01,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),4431.88,4514.95,4430.0,4410.0,4450.0,210.0,15.63,15.09,70.0,210.0,52.5,105.0,157.5,WIN,expiration,215.0,-1440.0,-35.0,52.5,105.0,-35.0
2023-09-11,2023-09-15,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),4472.63,4450.35,4475.0,4460.0,4490.0,150.0,14.29,12.78,59.8,150.0,150.0,150.0,150.0,WIN,expiration,150.0,-1120.0,-15.0,-15.0,-15.0,-15.0
2023-09-18,2023-09-22,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),4446.89,4319.25,4445.0,4430.0,4460.0,130.0,14.58,13.6,63.3,130.0,32.5,65.0,97.5,WIN,expiration,325.0,-540.0,-25.0,32.5,-25.0,-25.0
2023-09-25,2023-09-29,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),4322.56,4289.13,4325.0,4305.0,4345.0,195.0,17.56,18.0,81.4,195.0,48.75,97.5,195.0,WIN,expiration,195.0,-510.0,-30.0,48.75,-30.0,-30.0
2023-10-02,2023-10-06,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),4283.17,4307.89,4285.0,4265.0,4305.0,205.0,17.95,18.35,82.3,205.0,51.25,102.5,153.75,WIN,expiration,285.0,-890.0,0.0,0.0,0.0,0.0
2023-10-09,2023-10-13,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),4302.01,4328.34,4300.0,4280.0,4320.0,170.0,18.51,19.16,86.3,170.0,42.5,85.0,127.5,WIN,expiration,335.0,-1000.0,65.0,42.5,65.0,65.0
2023-10-16,2023-10-20,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),4356.2,4223.58,4355.0,4335.0,4375.0,185.0,18.3,17.66,80.5,185.0,46.25,92.5,138.75,WIN,expiration,190.0,-450.0,-30.0,46.25,-30.0,-30.0
2023-10-23,2023-10-27,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),4218.0,4118.3,4220.0,4195.0,4245.0,240.0,21.39,21.8,96.2,240.0,60.0,120.0,180.0,WIN,expiration,245.0,-930.0,5.0,60.0,5.0,5.0
2023-10-30,2023-11-03,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),4159.83,4358.11,4160.0,4135.0,4185.0,235.0,20.26,22.97,100.0,235.0,58.75,117.5,176.25,WIN,expiration,295.0,-1490.0,10.0,58.75,10.0,10.0
2023-11-06,2023-11-10,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),4365.66,4415.89,4365.0,4350.0,4380.0,145.0,15.34,14.13,64.6,145.0,36.25,72.5,108.75,WIN,expiration,145.0,-1140.0,-40.0,-40.0,-40.0,-40.0
2023-11-13,2023-11-17,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),4397.94,4513.91,4400.0,4385.0,4415.0,130.0,14.98,14.09,64.8,130.0,32.5,65.0,97.5,WIN,expiration,235.0,-1670.0,60.0,32.5,65.0,97.5
2023-11-20,2023-11-24,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),4527.92,4558.9,4530.0,4520.0,4540.0,85.0,13.78,9.98,47.3,85.0,21.25,42.5,63.75,WIN,expiration,215.0,-1260.0,35.0,21.25,42.5,63.75
2023-12-04,2023-12-08,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),4563.43,4603.49,4565.0,4550.0,4580.0,135.0,13.7,13.4,64.0,135.0,33.75,67.5,101.25,WIN,expiration,135.0,-1730.0,-45.0,33.75,-45.0,-45.0
2023-12-11,2023-12-15,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),4606.47,4715.03,4605.0,4590.0,4620.0,115.0,13.02,14.45,69.7,115.0,28.75,57.5,86.25,WIN,expiration,215.0,-4750.0,-35.0,28.75,57.5,86.25
2023-12-18,2023-12-22,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),4733.99,4755.16,4735.0,4720.0,4750.0,170.0,12.55,11.2,55.5,170.0,42.5,85.0,170.0,WIN,expiration,100.0,-700.0,-0.0,42.5,-0.0,-0.0
2024-01-08,2024-01-12,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),4714.97,4783.14,4715.0,4700.0,4730.0,130.0,13.66,13.6,67.1,130.0,32.5,65.0,97.5,WIN,expiration,220.0,-1890.0,15.0,32.5,65.0,97.5
2024-01-22,2024-01-26,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),4866.63,4890.07,4865.0,4850.0,4880.0,145.0,13.59,11.86,60.4,145.0,36.25,72.5,108.75,WIN,expiration,155.0,-1180.0,-45.0,-45.0,-45.0,-45.0
2024-02-05,2024-02-09,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),4950.34,5025.89,4950.0,4935.0,4965.0,145.0,13.91,12.75,66.1,145.0,36.25,72.5,108.75,WIN,expiration,195.0,-1500.0,-15.0,-15.0,-15.0,-15.0
2024-02-12,2024-02-16,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5028.04,5005.15,5030.0,5015.0,5045.0,140.0,13.54,12.23,64.4,140.0,35.0,70.0,105.0,WIN,expiration,135.0,-510.0,67.5,35.0,70.0,67.5
2024-02-26,2024-03-01,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5092.83,5137.04,5095.0,5080.0,5110.0,195.0,13.93,11.77,62.8,195.0,48.75,97.5,146.25,WIN,expiration,255.0,-1320.0,45.0,48.75,45.0,45.0
2024-03-04,2024-03-08,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5133.5,5124.37,5135.0,5120.0,5150.0,130.0,13.51,12.48,67.1,-307.0,32.5,65.0,97.5,LOSS,expiration,290.0,-580.0,290.0,32.5,65.0,97.5
2024-03-11,2024-03-15,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5100.17,5117.42,5100.0,5075.0,5125.0,260.0,15.87,17.18,91.7,-498.0,65.0,130.0,195.0,LOSS,expiration,260.0,-1630.0,40.0,65.0,130.0,195.0
2024-03-18,2024-03-22,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5159.26,5234.27,5160.0,5140.0,5180.0,160.0,14.56,16.57,89.5,160.0,40.0,80.0,120.0,WIN,expiration,285.0,-1420.0,-40.0,40.0,-40.0,-40.0
2024-03-25,2024-03-28,SPX,3,0.25,Inverse Butterfly 1-2-1 (calls),5222.6,5255.6,5225.0,5210.0,5240.0,165.0,13.29,11.28,53.4,165.0,41.25,82.5,123.75,WIN,expiration,245.0,-3350.0,0.0,0.0,0.0,0.0
2024-04-01,2024-04-05,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5261.12,5204.8,5260.0,5245.0,5275.0,405.0,13.59,11.5,63.4,405.0,101.25,202.5,303.75,WIN,expiration,405.0,-850.0,270.0,101.25,202.5,303.75
2024-04-08,2024-04-12,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5206.44,5123.6,5205.0,5185.0,5225.0,175.0,15.94,16.41,89.5,175.0,43.75,87.5,131.25,WIN,expiration,177.5,-500.0,-5.0,43.75,87.5,131.25
2024-04-15,2024-04-19,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5165.48,4967.2,5165.0,5145.0,5185.0,175.0,16.3,15.52,83.9,175.0,43.75,87.5,131.25,WIN,expiration,175.0,-450.0,60.0,43.75,60.0,60.0
2024-04-22,2024-04-26,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),4990.52,5098.69,4990.0,4965.0,5015.0,245.0,17.95,17.88,93.4,245.0,61.25,122.5,183.75,WIN,expiration,265.0,-2330.0,85.0,61.25,122.5,183.75
2024-04-29,2024-05-03,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5110.53,5127.77,5110.0,5085.0,5135.0,260.0,15.21,17.19,92.0,-463.0,65.0,-463.0,-463.0,LOSS,expiration,105.0,-1095.0,0.0,65.0,0.0,0.0
2024-05-06,2024-05-10,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5156.9,5222.04,5155.0,5140.0,5170.0,140.0,13.69,12.14,65.5,140.0,35.0,70.0,105.0,WIN,expiration,210.0,-1560.0,-0.0,35.0,70.0,-0.0
2024-05-13,2024-05-17,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5230.26,5303.89,5230.0,5210.0,5250.0,200.0,13.39,14.73,80.7,200.0,50.0,100.0,150.0,WIN,expiration,200.0,-1820.0,15.0,50.0,100.0,15.0
2024-05-20,2024-05-24,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5321.4,5304.7,5320.0,5305.0,5335.0,130.0,12.16,11.0,61.3,130.0,32.5,65.0,130.0,WIN,expiration,90.0,-600.0,-25.0,-25.0,-25.0,-25.0
2024-06-10,2024-06-14,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5336.64,5432.35,5335.0,5315.0,5355.0,160.0,13.11,15.86,88.6,160.0,40.0,80.0,120.0,WIN,expiration,250.0,-1680.0,10.0,10.0,10.0,10.0
2024-06-17,2024-06-21,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5425.95,5467.65,5425.0,5410.0,5440.0,150.0,13.19,10.61,60.3,150.0,37.5,75.0,112.5,WIN,expiration,500.0,-1670.0,75.0,37.5,75.0,112.5
2024-06-24,2024-06-28,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5478.51,5459.16,5480.0,5465.0,5495.0,120.0,13.48,12.0,68.8,120.0,120.0,120.0,120.0,WIN,expiration,120.0,-1450.0,-405.0,-405.0,-405.0,-405.0
2024-07-08,2024-07-12,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5579.89,5615.93,5580.0,5565.0,5595.0,125.0,12.55,11.55,67.5,125.0,31.25,62.5,93.75,WIN,expiration,125.0,-2000.0,5.0,31.25,62.5,5.0
2024-07-15,2024-07-19,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5637.78,5505.73,5640.0,5625.0,5655.0,135.0,12.87,11.79,69.6,135.0,33.75,67.5,101.25,WIN,expiration,137.5,-360.0,0.0,33.75,67.5,101.25
2024-07-22,2024-07-26,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5544.8,5459.51,5545.0,5525.0,5565.0,190.0,15.77,14.9,86.5,190.0,47.5,95.0,142.5,WIN,expiration,187.5,-310.0,40.0,40.0,40.0,40.0
2024-07-29,2024-08-02,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5482.64,5345.52,5485.0,5455.0,5515.0,275.0,16.74,20.74,119.1,275.0,68.75,137.5,206.25,WIN,expiration,270.0,-2100.0,60.0,60.0,60.0,60.0
2024-08-12,2024-08-16,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5328.43,5554.22,5330.0,5300.0,5360.0,260.0,20.99,22.52,125.6,260.0,65.0,130.0,195.0,WIN,expiration,575.0,-3290.0,55.0,65.0,130.0,195.0
2024-08-19,2024-08-23,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5561.18,5633.31,5560.0,5540.0,5580.0,185.0,15.2,13.92,81.1,185.0,46.25,92.5,138.75,WIN,expiration,185.0,-1350.0,70.0,46.25,92.5,70.0
2024-08-26,2024-08-30,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5641.29,5646.96,5640.0,5620.0,5660.0,160.0,16.06,15.12,89.3,-1144.0,40.0,80.0,-1144.0,LOSS,expiration,90.0,-1255.0,-5.0,-5.0,-5.0,-5.0
2024-09-09,2024-09-13,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5459.95,5625.53,5460.0,5430.0,5490.0,275.0,20.44,20.71,118.4,275.0,68.75,137.5,206.25,WIN,expiration,570.0,-4020.0,15.0,15.0,15.0,15.0
2024-09-16,2024-09-20,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5630.04,5702.51,5630.0,5605.0,5655.0,215.0,17.22,17.79,104.9,215.0,53.75,107.5,161.25,WIN,expiration,255.0,-2730.0,-0.0,53.75,-0.0,-0.0
2024-09-23,2024-09-27,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5710.95,5737.26,5710.0,5690.0,5730.0,205.0,16.14,12.72,76.0,205.0,51.25,102.5,153.75,WIN,expiration,345.0,-1800.0,15.0,15.0,15.0,15.0
2024-09-30,2024-10-04,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5728.24,5749.63,5730.0,5705.0,5755.0,215.0,17.11,17.6,105.6,-322.0,-322.0,-322.0,-322.0,LOSS,expiration,35.0,-1850.0,-10.0,-10.0,-10.0,-10.0
2024-10-07,2024-10-11,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5728.03,5814.91,5730.0,5705.0,5755.0,210.0,21.13,17.44,104.6,210.0,52.5,105.0,157.5,WIN,expiration,295.0,-2640.0,-50.0,-50.0,-50.0,-50.0
2024-10-14,2024-10-18,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5852.34,5864.52,5850.0,5830.0,5870.0,215.0,20.37,12.79,78.4,-333.0,53.75,107.5,161.25,LOSS,expiration,430.0,-785.0,-5.0,53.75,107.5,161.25
2024-10-21,2024-10-25,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5859.15,5808.0,5860.0,5840.0,5880.0,215.0,18.89,11.63,71.4,215.0,53.75,107.5,161.25,WIN,expiration,210.0,-700.0,-25.0,-25.0,-25.0,-25.0
2024-10-28,2024-11-01,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5832.99,5728.43,5835.0,5810.0,5860.0,215.0,19.25,17.18,104.9,215.0,53.75,107.5,161.25,WIN,expiration,320.0,-1360.0,-40.0,53.75,107.5,161.25
2024-11-04,2024-11-08,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5731.31,5996.62,5730.0,5685.0,5775.0,565.0,22.35,29.0,174.0,565.0,141.25,282.5,423.75,WIN,expiration,995.0,-4140.0,95.0,141.25,95.0,95.0
2024-11-11,2024-11-15,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),6007.17,5869.75,6005.0,5985.0,6025.0,205.0,15.42,12.78,80.4,205.0,51.25,102.5,153.75,WIN,expiration,205.0,-280.0,15.0,15.0,15.0,15.0
2024-11-18,2024-11-22,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5869.62,5968.26,5870.0,5845.0,5895.0,225.0,16.44,16.86,103.6,225.0,56.25,112.5,168.75,WIN,expiration,360.0,-1570.0,-10.0,-10.0,-10.0,-10.0
2024-11-25,2024-11-29,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),6003.32,6034.11,6005.0,5990.0,6020.0,145.0,14.79,10.17,63.9,145.0,36.25,72.5,108.75,WIN,expiration,140.0,-1390.0,140.0,36.25,72.5,108.75
2024-12-02,2024-12-06,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),6038.75,6088.76,6040.0,6020.0,6060.0,190.0,13.85,11.72,74.1,190.0,47.5,95.0,142.5,WIN,expiration,315.0,-2480.0,-20.0,47.5,95.0,142.5
2024-12-09,2024-12-13,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),6083.93,6050.83,6085.0,6070.0,6100.0,145.0,13.45,9.64,61.4,145.0,36.25,72.5,108.75,WIN,expiration,145.0,-570.0,-10.0,-10.0,-10.0,-10.0
2024-12-16,2024-12-20,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),6069.5,5932.8,6070.0,6050.0,6090.0,245.0,14.29,11.41,72.5,245.0,61.25,122.5,183.75,WIN,expiration,255.0,-1940.0,-0.0,-0.0,-0.0,-0.0
2024-12-23,2024-12-27,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5930.2,5972.25,5930.0,5905.0,5955.0,550.0,18.83,16.67,103.5,550.0,137.5,275.0,412.5,WIN,expiration,755.0,-2280.0,340.0,137.5,275.0,412.5
2024-12-30,2025-01-03,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5876.1,5941.88,5875.0,5850.0,5900.0,190.0,19.08,17.48,107.5,190.0,47.5,95.0,142.5,WIN,expiration,200.0,-1550.0,-55.0,47.5,95.0,-55.0
2025-01-06,2025-01-10,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),6002.39,5826.5,6000.0,5980.0,6020.0,155.0,16.09,13.94,87.6,155.0,38.75,155.0,155.0,WIN,expiration,160.0,-1040.0,-210.0,-210.0,-210.0,-210.0
2025-01-13,2025-01-17,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5799.04,5997.07,5800.0,5765.0,5835.0,350.0,20.48,21.53,130.7,350.0,87.5,175.0,262.5,WIN,expiration,380.0,-3400.0,55.0,87.5,175.0,55.0
2025-01-27,2025-01-31,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),6007.22,6040.07,6005.0,5975.0,6035.0,280.0,18.57,18.76,118.0,280.0,70.0,140.0,210.0,WIN,expiration,310.0,-2020.0,0.0,70.0,140.0,0.0
2025-02-03,2025-02-07,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5940.25,6025.94,5940.0,5905.0,5975.0,700.0,19.27,21.17,131.6,700.0,175.0,350.0,525.0,WIN,expiration,800.0,-3470.0,665.0,175.0,350.0,525.0
2025-02-10,2025-02-14,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),6053.79,6113.74,6055.0,6030.0,6080.0,225.0,16.26,14.91,94.5,225.0,56.25,112.5,168.75,WIN,expiration,240.0,-730.0,-10.0,56.25,112.5,-10.0
2025-02-24,2025-02-28,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5999.99,5953.03,6000.0,5970.0,6030.0,250.0,19.27,20.05,125.9,250.0,62.5,125.0,187.5,WIN,expiration,245.0,-570.0,-40.0,-40.0,-40.0,-40.0
2025-03-03,2025-03-07,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5937.04,5769.15,5935.0,5900.0,5970.0,290.0,20.53,22.53,140.0,290.0,72.5,145.0,217.5,WIN,expiration,290.0,-3330.0,50.0,72.5,50.0,50.0
2025-03-10,2025-03-14,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5681.48,5636.86,5680.0,5630.0,5730.0,455.0,26.28,32.02,190.5,-231.0,113.75,227.5,-231.0,LOSS,expiration,302.5,-1660.0,45.0,45.0,45.0,45.0
2025-03-17,2025-03-21,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5663.23,5666.68,5665.0,5630.0,5700.0,300.0,21.01,24.34,144.3,-3032.0,-3032.0,-3032.0,-3032.0,LOSS,expiration,5.0,-3270.0,-45.0,-45.0,-45.0,-45.0
2025-03-24,2025-03-28,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5750.57,5580.28,5750.0,5720.0,5780.0,270.0,18.61,18.28,110.0,270.0,67.5,135.0,202.5,WIN,expiration,270.0,-1480.0,-425.0,67.5,-425.0,-425.0
2025-03-31,2025-04-04,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5518.29,5075.24,5520.0,5480.0,5560.0,370.0,23.82,29.15,168.4,370.0,92.5,185.0,277.5,WIN,expiration,555.0,-3560.0,175.0,92.5,175.0,175.0
2025-04-07,2025-04-11,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),4976.57,5361.2,4975.0,4880.0,5070.0,885.0,48.66,74.03,385.7,885.0,221.25,442.5,663.75,WIN,expiration,1025.0,-11090.0,340.0,221.25,340.0,340.0
2025-04-14,2025-04-17,SPX,3,0.25,Inverse Butterfly 1-2-1 (calls),5424.15,5283.5,5425.0,5375.0,5475.0,505.0,32.79,38.92,191.4,505.0,126.25,252.5,378.75,WIN,expiration,500.0,-700.0,-10.0,-10.0,-10.0,-10.0
2025-04-21,2025-04-25,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5191.93,5523.52,5190.0,5140.0,5240.0,420.0,33.01,35.75,194.3,420.0,105.0,210.0,315.0,WIN,expiration,665.0,-3940.0,-145.0,105.0,-145.0,-145.0
2025-04-28,2025-05-02,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5521.57,5685.73,5520.0,5480.0,5560.0,385.0,25.42,28.34,163.8,385.0,96.25,192.5,288.75,WIN,expiration,625.0,-3810.0,-80.0,-80.0,-80.0,-80.0
2025-05-05,2025-05-09,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5647.31,5659.15,5645.0,5610.0,5680.0,410.0,24.03,23.68,140.0,-1675.0,102.5,-1675.0,-1675.0,LOSS,expiration,155.0,-3860.0,5.0,102.5,5.0,5.0
2025-05-12,2025-05-16,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5803.15,5958.4,5805.0,5775.0,5835.0,325.0,19.31,18.93,115.0,325.0,81.25,162.5,243.75,WIN,expiration,415.0,-1170.0,90.0,81.25,162.5,243.75
2025-05-19,2025-05-23,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5926.14,5804.16,5925.0,5895.0,5955.0,315.0,18.7,18.17,112.7,315.0,78.75,157.5,236.25,WIN,expiration,320.0,-570.0,-35.0,-35.0,-35.0,-35.0
2025-06-02,2025-06-06,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5877.35,5999.66,5875.0,5845.0,5905.0,245.0,19.53,20.37,125.3,245.0,61.25,122.5,183.75,WIN,expiration,445.0,-3990.0,165.0,61.25,122.5,165.0
2025-06-09,2025-06-13,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5999.21,5977.48,6000.0,5975.0,6025.0,240.0,17.39,15.69,98.5,-8.0,60.0,120.0,-8.0,LOSS,expiration,142.5,-830.0,-25.0,-25.0,-25.0,-25.0
2025-06-16,2025-06-20,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),6036.65,5968.34,6035.0,6010.0,6060.0,240.0,18.91,15.33,96.9,240.0,60.0,120.0,180.0,WIN,expiration,605.0,-690.0,-75.0,-75.0,-75.0,-75.0
2025-06-23,2025-06-27,SPX,4,0.25,Inverse Butterfly 1-2-1 (calls),5989.87,6171.97,5990.0,5965.0,6015.0,165.0,20.2,16.81,105.4,165.0,41.25,82.5,123.75,WIN,expiration,190.0,-2510.0,-90.0,41.25,82.5,123.75
2025-06-30,2025-07-03,SPX,3,0.25,Inverse Butterfly 1-2-1 (calls),6187.3,6277.76,6185.0,6165.0,6205.0,190.0,17.29,13.98,78.4,190.0,47.5,95.0,142.5,WIN,expiration,195.0,-1320.0,0.0,0.0,0.0,0.0
