trade_date,exp_date,underlying,dte_entry,width_sigma,structure,spot_entry,spot_exit,call_atm,call_lo,call_up,total_credit,vix_entry,iv_atm_pct,expected_move,pnl_usd,pnl_tp25,pnl_tp50,pnl_tp75,result,exit_method,mfe,mae,pnl_exit3,pnl_tp25_exit3,pnl_tp50_exit3,pnl_tp75_exit3
2023-02-27,2023-03-03,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),4009.16,4045.32,4010.0,3965.0,4055.0,950.0,20.83,18.5,77.6,-18.0,237.5,-18.0,-18.0,LOSS,expiration,355.0,-2145.0,-100.0,-100.0,-100.0,-100.0
2023-03-06,2023-03-10,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),4062.45,3861.68,4060.0,4005.0,4115.0,1280.0,18.68,21.38,90.9,1280.0,320.0,640.0,960.0,WIN,expiration,1272.5,-1660.0,-90.0,-90.0,-90.0,-90.0
2023-03-13,2023-03-17,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),3859.01,3916.47,3860.0,3775.0,3945.0,1820.0,27.65,34.89,140.9,-1033.0,455.0,-1033.0,-1033.0,LOSS,expiration,785.0,-2020.0,-185.0,-185.0,-185.0,-185.0
2023-03-20,2023-03-24,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),3931.83,3971.35,3930.0,3850.0,4010.0,1480.0,25.46,33.03,136.0,-2385.0,-2385.0,-2385.0,-2385.0,LOSS,expiration,95.0,-4045.0,95.0,95.0,95.0,95.0
2023-03-27,2023-03-31,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),3995.55,4108.9,3995.0,3940.0,4050.0,1200.0,21.25,21.38,89.4,1200.0,300.0,600.0,900.0,WIN,expiration,1285.0,-1760.0,-335.0,-335.0,-335.0,-335.0
2023-04-03,2023-04-06,SPX,3,0.60,Inverse Butterfly 1-2-1 (calls),4115.9,4104.8,4115.0,4075.0,4155.0,870.0,19.39,17.47,65.2,-2110.0,-2110.0,-2110.0,-2110.0,LOSS,expiration,0.0,-3665.0,-105.0,-105.0,-105.0,-105.0
2023-04-10,2023-04-14,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),4074.32,4137.47,4075.0,4025.0,4125.0,1090.0,19.9,20.05,85.5,1090.0,272.5,545.0,817.5,WIN,expiration,1115.0,-1240.0,20.0,20.0,20.0,20.0
2023-04-17,2023-04-21,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),4138.77,4133.56,4140.0,4100.0,4180.0,1000.0,17.5,14.55,63.0,-2356.0,-2356.0,-2356.0,-2356.0,LOSS,expiration,0.0,-2595.0,-25.0,-25.0,-25.0,-25.0
2023-04-24,2023-04-28,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),4139.05,4169.77,4140.0,4100.0,4180.0,970.0,17.21,14.61,63.3,-53.0,242.5,485.0,-53.0,LOSS,expiration,617.5,-1815.0,-135.0,-135.0,-135.0,-135.0
2023-05-01,2023-05-05,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),4174.96,4135.77,4175.0,4130.0,4220.0,1030.0,15.98,17.99,78.6,453.0,257.5,515.0,772.5,WIN,expiration,937.5,-1740.0,-170.0,-170.0,-170.0,-170.0
2023-05-08,2023-05-12,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),4132.31,4123.85,4130.0,4085.0,4175.0,1050.0,17.8,17.09,73.9,-2835.0,-2835.0,-2835.0,-2835.0,LOSS,expiration,0.0,-3315.0,-220.0,-220.0,-220.0,-220.0
2023-05-15,2023-05-19,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),4115.2,4191.97,4115.0,4075.0,4155.0,950.0,18.01,14.96,64.4,950.0,237.5,475.0,712.5,WIN,expiration,1010.0,-530.0,-130.0,-130.0,-130.0,-130.0
2023-05-22,2023-05-26,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),4195.61,4205.01,4195.0,4155.0,4235.0,960.0,17.29,14.59,64.1,-2039.0,240.0,480.0,-2039.0,LOSS,expiration,565.0,-2775.0,-215.0,-215.0,-215.0,-215.0
2023-06-05,2023-06-09,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),4285.07,4299.44,4285.0,4250.0,4320.0,900.0,15.12,12.22,54.8,-1156.0,-1156.0,-1156.0,-1156.0,LOSS,expiration,25.0,-1605.0,-120.0,-120.0,-120.0,-120.0
2023-06-12,2023-06-16,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),4311.6,4409.77,4310.0,4270.0,4350.0,885.0,14.7,15.55,70.2,885.0,221.25,442.5,663.75,WIN,expiration,1145.0,-1980.0,160.0,221.25,160.0,160.0
2023-06-26,2023-06-30,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),4359.65,4449.81,4360.0,4325.0,4395.0,865.0,13.93,12.54,57.2,865.0,216.25,432.5,648.75,WIN,expiration,870.0,-1530.0,-147.5,-147.5,-147.5,-147.5
2023-07-03,2023-07-07,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),4450.08,4398.76,4450.0,4420.0,4480.0,330.0,13.79,9.94,46.3,330.0,82.5,165.0,247.5,WIN,expiration,327.5,-2385.0,-470.0,-470.0,-470.0,-470.0
2023-07-10,2023-07-14,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),4405.2,4506.04,4405.0,4365.0,4445.0,995.0,15.32,13.58,62.6,995.0,248.75,497.5,746.25,WIN,expiration,1005.0,-1130.0,5.0,248.75,5.0,5.0
2023-07-17,2023-07-21,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),4509.9,4536.68,4510.0,4480.0,4540.0,680.0,13.68,11.47,54.2,348.0,170.0,340.0,510.0,WIN,expiration,620.0,-1485.0,40.0,170.0,40.0,40.0
2023-07-24,2023-07-28,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),4545.41,4581.73,4545.0,4505.0,4585.0,890.0,14.03,14.26,67.9,563.0,222.5,445.0,563.0,WIN,expiration,575.0,-1580.0,-10.0,-10.0,-10.0,-10.0
2023-07-31,2023-08-04,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),4582.36,4478.55,4580.0,4545.0,4615.0,765.0,14.03,12.07,57.9,765.0,191.25,382.5,573.75,WIN,expiration,755.0,-1020.0,0.0,0.0,0.0,0.0
2023-08-07,2023-08-11,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),4496.13,4464.31,4495.0,4450.0,4540.0,1075.0,16.84,15.16,71.4,-356.0,-356.0,-356.0,-356.0,LOSS,expiration,100.0,-1155.0,-145.0,-145.0,-145.0,-145.0
2023-08-14,2023-08-18,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),4461.51,4370.6,4460.0,4415.0,4505.0,1030.0,15.83,15.78,73.7,1030.0,257.5,515.0,772.5,WIN,expiration,1022.5,-860.0,-150.0,-150.0,-150.0,-150.0
2023-08-21,2023-08-25,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),4394.08,4405.32,4395.0,4345.0,4445.0,1105.0,17.35,17.35,79.8,-2863.0,-2863.0,-2863.0,-2863.0,LOSS,expiration,205.0,-3975.0,-45.0,-45.0,-45.0,-45.0
2023-08-28,2023-09-01,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),4431.88,4514.95,4430.0,4390.0,4470.0,825.0,15.63,15.09,70.0,825.0,206.25,412.5,618.75,WIN,expiration,825.0,-1260.0,-50.0,206.25,-50.0,-50.0
2023-09-11,2023-09-15,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),4472.63,4450.35,4475.0,4440.0,4510.0,805.0,14.29,12.78,59.8,-230.0,-230.0,-230.0,-230.0,LOSS,expiration,65.0,-1615.0,-45.0,-45.0,-45.0,-45.0
2023-09-18,2023-09-22,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),4446.89,4319.25,4445.0,4405.0,4485.0,915.0,14.58,13.6,63.3,915.0,228.75,457.5,686.25,WIN,expiration,922.5,-870.0,-105.0,-105.0,-105.0,-105.0
2023-09-25,2023-09-29,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),4322.56,4289.13,4325.0,4275.0,4375.0,1175.0,17.56,18.0,81.4,-238.0,-238.0,-238.0,-238.0,LOSS,expiration,172.5,-1880.0,-170.0,-170.0,-170.0,-170.0
2023-10-02,2023-10-06,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),4283.17,4307.89,4285.0,4235.0,4335.0,1160.0,17.95,18.35,82.3,-1551.0,-1551.0,-1551.0,-1551.0,LOSS,expiration,120.0,-2665.0,-80.0,-80.0,-80.0,-80.0
2023-10-09,2023-10-13,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),4302.01,4328.34,4300.0,4250.0,4350.0,1085.0,18.51,19.16,86.3,-1081.0,271.25,542.5,-1081.0,LOSS,expiration,670.0,-2125.0,220.0,271.25,542.5,220.0
2023-10-16,2023-10-20,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),4356.2,4223.58,4355.0,4305.0,4405.0,1145.0,18.3,17.66,80.5,1145.0,286.25,572.5,858.75,WIN,expiration,1135.0,-785.0,-160.0,-160.0,-160.0,-160.0
2023-10-23,2023-10-27,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),4218.0,4118.3,4220.0,4160.0,4280.0,1335.0,21.39,21.8,96.2,1335.0,333.75,667.5,1001.25,WIN,expiration,1337.5,-1340.0,-85.0,-85.0,-85.0,-85.0
2023-10-30,2023-11-03,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),4159.83,4358.11,4160.0,4100.0,4220.0,1335.0,20.26,22.97,100.0,1335.0,333.75,667.5,1001.25,WIN,expiration,1395.0,-1360.0,-170.0,-170.0,-170.0,-170.0
2023-11-06,2023-11-10,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),4365.66,4415.89,4365.0,4325.0,4405.0,1025.0,15.34,14.13,64.6,1025.0,256.25,512.5,768.75,WIN,expiration,1090.0,-1720.0,-115.0,-115.0,-115.0,-115.0
2023-11-13,2023-11-17,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),4397.94,4513.91,4400.0,4360.0,4440.0,975.0,14.98,14.09,64.8,975.0,243.75,487.5,731.25,WIN,expiration,990.0,-870.0,635.0,243.75,487.5,731.25
2023-11-20,2023-11-24,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),4527.92,4558.9,4530.0,4500.0,4560.0,595.0,13.78,9.98,47.3,485.0,148.75,297.5,485.0,WIN,expiration,390.0,-1630.0,-165.0,-165.0,-165.0,-165.0
2023-11-27,2023-12-01,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),4551.0,4593.72,4550.0,4520.0,4580.0,670.0,12.88,10.84,51.7,670.0,167.5,335.0,502.5,WIN,expiration,610.0,-1110.0,-105.0,-105.0,-105.0,-105.0
2023-12-04,2023-12-08,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),4563.43,4603.49,4565.0,4525.0,4605.0,915.0,13.7,13.4,64.0,764.0,228.75,457.5,686.25,WIN,expiration,757.5,-2070.0,-285.0,-285.0,-285.0,-285.0
2023-12-11,2023-12-15,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),4606.47,4715.03,4605.0,4565.0,4645.0,885.0,13.02,14.45,69.7,885.0,221.25,442.5,663.75,WIN,expiration,920.0,-4070.0,-140.0,-140.0,-140.0,-140.0
2023-12-18,2023-12-22,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),4733.99,4755.16,4735.0,4700.0,4770.0,950.0,12.55,11.2,55.5,-534.0,237.5,-534.0,-534.0,LOSS,expiration,355.0,-1295.0,65.0,65.0,65.0,65.0
2024-01-08,2024-01-12,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),4714.97,4783.14,4715.0,4675.0,4755.0,940.0,13.66,13.6,67.1,940.0,235.0,470.0,705.0,WIN,expiration,940.0,-1300.0,40.0,235.0,40.0,40.0
2024-01-22,2024-01-26,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),4866.63,4890.07,4865.0,4830.0,4900.0,775.0,13.59,11.86,60.4,-218.0,193.75,-218.0,-218.0,LOSS,expiration,320.0,-1465.0,-195.0,-195.0,-195.0,-195.0
2024-02-05,2024-02-09,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),4950.34,5025.89,4950.0,4910.0,4990.0,945.0,13.91,12.75,66.1,945.0,236.25,472.5,708.75,WIN,expiration,990.0,-1330.0,-130.0,-130.0,-130.0,-130.0
2024-02-12,2024-02-16,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5028.04,5005.15,5030.0,4990.0,5070.0,945.0,13.54,12.23,64.4,-570.0,236.25,472.5,-570.0,LOSS,expiration,660.0,-1970.0,415.0,236.25,472.5,415.0
2024-02-26,2024-03-01,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5092.83,5137.04,5095.0,5055.0,5135.0,1060.0,13.93,11.77,62.8,1060.0,265.0,530.0,795.0,WIN,expiration,1075.0,-2610.0,25.0,25.0,25.0,25.0
2024-03-04,2024-03-08,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5133.5,5124.37,5135.0,5095.0,5175.0,895.0,13.51,12.48,67.1,-2042.0,223.75,-2042.0,-2042.0,LOSS,expiration,440.0,-2295.0,260.0,223.75,260.0,260.0
2024-03-11,2024-03-15,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5100.17,5117.42,5100.0,5045.0,5155.0,1245.0,15.87,17.18,91.7,-2513.0,311.25,622.5,-2513.0,LOSS,expiration,710.0,-3625.0,15.0,311.25,15.0,15.0
2024-03-18,2024-03-22,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5159.26,5234.27,5160.0,5105.0,5215.0,1215.0,14.56,16.57,89.5,1215.0,303.75,607.5,911.25,WIN,expiration,1240.0,-1700.0,-240.0,-240.0,-240.0,-240.0
2024-03-25,2024-03-28,SPX,3,0.60,Inverse Butterfly 1-2-1 (calls),5222.6,5255.6,5225.0,5195.0,5255.0,680.0,13.29,11.28,53.4,680.0,170.0,340.0,510.0,WIN,expiration,810.0,-2120.0,-45.0,-45.0,-45.0,-45.0
2024-04-01,2024-04-05,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5261.12,5204.8,5260.0,5220.0,5300.0,1235.0,13.59,11.5,63.4,1235.0,308.75,617.5,926.25,WIN,expiration,1235.0,-945.0,520.0,308.75,520.0,520.0
2024-04-08,2024-04-12,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5206.44,5123.6,5205.0,5150.0,5260.0,1270.0,15.94,16.41,89.5,1270.0,317.5,635.0,952.5,WIN,expiration,1267.5,-1690.0,-130.0,-130.0,-130.0,-130.0
2024-04-15,2024-04-19,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5165.48,4967.2,5165.0,5115.0,5215.0,1030.0,16.3,15.52,83.9,1030.0,257.5,515.0,772.5,WIN,expiration,1022.5,-580.0,280.0,257.5,280.0,280.0
2024-04-22,2024-04-26,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),4990.52,5098.69,4990.0,4935.0,5045.0,1185.0,17.95,17.88,93.4,1185.0,296.25,592.5,888.75,WIN,expiration,1280.0,-2060.0,275.0,296.25,592.5,275.0
2024-04-29,2024-05-03,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5110.53,5127.77,5110.0,5055.0,5165.0,1230.0,15.21,17.19,92.0,-2493.0,307.5,-2493.0,-2493.0,LOSS,expiration,420.0,-3165.0,-55.0,-55.0,-55.0,-55.0
2024-05-06,2024-05-10,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5156.9,5222.04,5155.0,5115.0,5195.0,930.0,13.69,12.14,65.5,930.0,232.5,465.0,697.5,WIN,expiration,920.0,-1190.0,120.0,120.0,120.0,120.0
2024-05-13,2024-05-17,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5230.26,5303.89,5230.0,5180.0,5280.0,1195.0,13.39,14.73,80.7,1195.0,298.75,597.5,896.25,WIN,expiration,1200.0,-1190.0,-45.0,298.75,-45.0,-45.0
2024-05-20,2024-05-24,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5321.4,5304.7,5320.0,5285.0,5355.0,715.0,12.16,11.0,61.3,-1255.0,178.75,-1255.0,-1255.0,LOSS,expiration,267.5,-1405.0,-60.0,-60.0,-60.0,-60.0
2024-06-03,2024-06-07,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5286.76,5346.3,5285.0,5245.0,5325.0,640.0,13.22,12.21,67.6,640.0,160.0,320.0,480.0,WIN,expiration,700.0,-2450.0,-155.0,-155.0,-155.0,-155.0
2024-06-10,2024-06-14,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5336.64,5432.35,5335.0,5280.0,5390.0,1180.0,13.11,15.86,88.6,1180.0,295.0,590.0,885.0,WIN,expiration,1335.0,-1410.0,-30.0,-30.0,-30.0,-30.0
2024-06-17,2024-06-21,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5425.95,5467.65,5425.0,5390.0,5460.0,760.0,13.19,10.61,60.3,760.0,190.0,380.0,760.0,WIN,expiration,555.0,-2390.0,315.0,190.0,380.0,315.0
2024-06-24,2024-06-28,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5478.51,5459.16,5480.0,5440.0,5520.0,840.0,13.48,12.0,68.8,-1076.0,-1076.0,-1076.0,-1076.0,LOSS,expiration,0.0,-1980.0,-350.0,-350.0,-350.0,-350.0
2024-07-01,2024-07-05,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5467.26,5566.69,5465.0,5430.0,5500.0,735.0,12.98,10.51,60.2,735.0,183.75,367.5,551.25,WIN,expiration,820.0,-3180.0,-265.0,183.75,-265.0,-265.0
2024-07-08,2024-07-12,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5579.89,5615.93,5580.0,5540.0,5620.0,865.0,12.55,11.55,67.5,458.0,216.25,432.5,648.75,WIN,expiration,860.0,-1355.0,-65.0,-65.0,-65.0,-65.0
2024-07-15,2024-07-19,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5637.78,5505.73,5640.0,5600.0,5680.0,930.0,12.87,11.79,69.6,930.0,232.5,465.0,697.5,WIN,expiration,925.0,-410.0,120.0,120.0,120.0,120.0
2024-07-22,2024-07-26,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5544.8,5459.51,5545.0,5495.0,5595.0,1100.0,15.77,14.9,86.5,1100.0,275.0,550.0,825.0,WIN,expiration,1087.5,-790.0,75.0,75.0,75.0,75.0
2024-07-29,2024-08-02,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5482.64,5345.52,5485.0,5415.0,5555.0,1495.0,16.74,20.74,119.1,1495.0,373.75,747.5,1121.25,WIN,expiration,1490.0,-2110.0,115.0,115.0,115.0,115.0
2024-08-12,2024-08-16,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5328.43,5554.22,5330.0,5255.0,5405.0,1605.0,20.99,22.52,125.6,1605.0,401.25,802.5,1203.75,WIN,expiration,1835.0,-1920.0,360.0,401.25,802.5,360.0
2024-08-19,2024-08-23,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5561.18,5633.31,5560.0,5510.0,5610.0,1120.0,15.2,13.92,81.1,1120.0,280.0,560.0,840.0,WIN,expiration,1105.0,-770.0,370.0,280.0,370.0,370.0
2024-08-26,2024-08-30,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5641.29,5646.96,5640.0,5585.0,5695.0,1255.0,16.06,15.12,89.3,-3549.0,-3549.0,-3549.0,-3549.0,LOSS,expiration,210.0,-4145.0,5.0,5.0,5.0,5.0
2024-09-09,2024-09-13,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5459.95,5625.53,5460.0,5390.0,5530.0,1495.0,20.44,20.71,118.4,1495.0,373.75,747.5,1121.25,WIN,expiration,1575.0,-2980.0,20.0,20.0,20.0,20.0
2024-09-16,2024-09-20,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5630.04,5702.51,5630.0,5565.0,5695.0,1485.0,17.22,17.79,104.9,1485.0,371.25,742.5,1113.75,WIN,expiration,1465.0,-2740.0,-20.0,-20.0,-20.0,-20.0
2024-09-23,2024-09-27,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5710.95,5737.26,5710.0,5665.0,5755.0,1050.0,16.14,12.72,76.0,-724.0,262.5,525.0,-724.0,LOSS,expiration,585.0,-2180.0,-135.0,-135.0,-135.0,-135.0
2024-09-30,2024-10-04,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5728.24,5749.63,5730.0,5665.0,5795.0,1450.0,17.11,17.6,105.6,-3087.0,-3087.0,-3087.0,-3087.0,LOSS,expiration,110.0,-4085.0,-70.0,-70.0,-70.0,-70.0
2024-10-07,2024-10-11,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5728.03,5814.91,5730.0,5665.0,5795.0,1460.0,21.13,17.44,104.6,1460.0,365.0,730.0,1095.0,WIN,expiration,1495.0,-2500.0,-240.0,-240.0,-240.0,-240.0
2024-10-14,2024-10-18,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5852.34,5864.52,5850.0,5805.0,5895.0,1045.0,20.37,12.79,78.4,-2003.0,261.25,-2003.0,-2003.0,LOSS,expiration,400.0,-2455.0,-5.0,261.25,-5.0,-5.0
2024-10-21,2024-10-25,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5859.15,5808.0,5860.0,5815.0,5905.0,1070.0,18.89,11.63,71.4,1070.0,267.5,535.0,802.5,WIN,expiration,1067.5,-2125.0,-105.0,-105.0,-105.0,-105.0
2024-10-28,2024-11-01,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5832.99,5728.43,5835.0,5770.0,5900.0,1450.0,19.25,17.18,104.9,1450.0,362.5,725.0,1087.5,WIN,expiration,1447.5,-1810.0,-220.0,-220.0,-220.0,-220.0
2024-11-04,2024-11-08,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5731.31,5996.62,5730.0,5625.0,5835.0,2285.0,22.35,29.0,174.0,2285.0,571.25,1142.5,1713.75,WIN,expiration,2530.0,-3080.0,150.0,150.0,150.0,150.0
2024-11-11,2024-11-15,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),6007.17,5869.75,6005.0,5955.0,6055.0,1245.0,15.42,12.78,80.4,1245.0,311.25,622.5,933.75,WIN,expiration,1245.0,-1290.0,-140.0,-140.0,-140.0,-140.0
2024-11-18,2024-11-22,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5869.62,5968.26,5870.0,5810.0,5930.0,1270.0,16.44,16.86,103.6,1270.0,317.5,635.0,952.5,WIN,expiration,1340.0,-1140.0,-80.0,-80.0,-80.0,-80.0
2024-11-25,2024-11-29,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),6003.32,6034.11,6005.0,5965.0,6045.0,1005.0,14.79,10.17,63.9,-84.0,251.25,-84.0,-84.0,LOSS,expiration,252.5,-1880.0,-202.5,-202.5,-202.5,-202.5
2024-12-02,2024-12-06,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),6038.75,6088.76,6040.0,5995.0,6085.0,1000.0,13.85,11.72,74.1,1000.0,250.0,500.0,750.0,WIN,expiration,1155.0,-2470.0,-80.0,-80.0,-80.0,-80.0
2024-12-09,2024-12-13,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),6083.93,6050.83,6085.0,6050.0,6120.0,780.0,13.45,9.64,61.4,697.0,195.0,390.0,585.0,WIN,expiration,717.5,-1075.0,-65.0,-65.0,-65.0,-65.0
2024-12-16,2024-12-20,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),6069.5,5932.8,6070.0,6025.0,6115.0,1170.0,14.29,11.41,72.5,1170.0,292.5,585.0,877.5,WIN,expiration,1180.0,-2380.0,-45.0,-45.0,-45.0,-45.0
2024-12-23,2024-12-27,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5930.2,5972.25,5930.0,5870.0,5990.0,1850.0,18.83,16.67,103.5,75.0,462.5,925.0,1387.5,WIN,expiration,1795.0,-2880.0,975.0,462.5,925.0,1387.5
2024-12-30,2025-01-03,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5876.1,5941.88,5875.0,5810.0,5940.0,1375.0,19.08,17.48,107.5,1375.0,343.75,687.5,1031.25,WIN,expiration,1172.5,-2570.0,-140.0,-140.0,-140.0,-140.0
2025-01-06,2025-01-10,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),6002.39,5826.5,6000.0,5945.0,6055.0,1235.0,16.09,13.94,87.6,1235.0,308.75,617.5,926.25,WIN,expiration,1232.5,-1240.0,-145.0,-145.0,-145.0,-145.0
2025-01-13,2025-01-17,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5799.04,5997.07,5800.0,5720.0,5880.0,1790.0,20.48,21.53,130.7,1790.0,447.5,895.0,1342.5,WIN,expiration,1795.0,-1790.0,165.0,165.0,165.0,165.0
2025-01-27,2025-01-31,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),6007.22,6040.07,6005.0,5935.0,6075.0,1545.0,18.57,18.76,118.0,-1948.0,386.25,772.5,1158.75,LOSS,expiration,1465.0,-3225.0,-165.0,-165.0,-165.0,-165.0
2025-02-03,2025-02-07,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5940.25,6025.94,5940.0,5860.0,6020.0,1930.0,19.27,21.17,131.6,1930.0,482.5,965.0,1447.5,WIN,expiration,2005.0,-3070.0,745.0,482.5,745.0,745.0
2025-02-10,2025-02-14,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),6053.79,6113.74,6055.0,6000.0,6110.0,1100.0,16.26,14.91,94.5,1100.0,275.0,550.0,825.0,WIN,expiration,1145.0,-980.0,-155.0,-155.0,-155.0,-155.0
2025-02-24,2025-02-28,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5999.99,5953.03,6000.0,5925.0,6075.0,1570.0,19.27,20.05,125.9,-1233.0,392.5,785.0,1177.5,LOSS,expiration,1530.0,-2295.0,-235.0,-235.0,-235.0,-235.0
2025-03-03,2025-03-07,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5937.04,5769.15,5935.0,5850.0,6020.0,1775.0,20.53,22.53,140.0,1775.0,443.75,887.5,1331.25,WIN,expiration,1767.5,-3220.0,432.5,443.75,432.5,432.5
2025-03-10,2025-03-14,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5681.48,5636.86,5680.0,5565.0,5795.0,2420.0,26.28,32.02,190.5,-4766.0,605.0,-4766.0,-4766.0,LOSS,expiration,1097.5,-5505.0,-180.0,-180.0,-180.0,-180.0
2025-03-17,2025-03-21,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5663.23,5666.68,5665.0,5580.0,5750.0,1805.0,21.01,24.34,144.3,-6527.0,-6527.0,-6527.0,-6527.0,LOSS,expiration,0.0,-6955.0,-195.0,-195.0,-195.0,-195.0
2025-03-24,2025-03-28,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5750.57,5580.28,5750.0,5685.0,5815.0,1325.0,18.61,18.28,110.0,1325.0,331.25,662.5,993.75,WIN,expiration,1325.0,-1600.0,-550.0,-550.0,-550.0,-550.0
2025-03-31,2025-04-04,SPX,4,0.60,Inverse Butterfly 1-2-1 (calls),5518.29,5075.24,5520.0,5420.0,5620.0,2135.0,23.82,29.15,168.4,2135.0,533.75,1067.5,1601.25,WIN,expiration,2132.5,-3410.0,260.0,533.75,260.0,260.0
