trade_date,exp_date,underlying,dte_entry,width_sigma,structure,spot_entry,spot_exit,call_atm,call_lo,call_up,total_credit,vix_entry,iv_atm_pct,expected_move,pnl_usd,pnl_tp25,pnl_tp50,pnl_tp75,result,exit_method,mfe,mae,pnl_exit30,pnl_exit21,pnl_exit14,pnl_exit10,pnl_exit7,pnl_exit5,pnl_exit3
2023-04-14,2023-05-31,SPX,47,0.40,Inverse Butterfly 1-2-1 (calls),4160.54,4181.76,4160.0,4065.0,4255.0,1620.0,17.55,16.12,240.7,-5704.0,-5704.0,-5704.0,-5704.0,LOSS,expiration,0.0,-7365.0,-455.0,-1525.0,-2260.0,-1560.0,-2435.0,-2840.0,-2020.0
2023-04-21,2023-06-02,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),4121.67,4281.67,4120.0,4030.0,4210.0,1445.0,17.35,16.01,223.9,1445.0,500.0,790.0,1280.0,WIN,expiration,1450.0,-3360.0,-160.0,-725.0,0.0,-490.0,-890.0,-50.0,-50.0
2023-05-05,2023-06-16,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),4111.5,4409.77,4110.0,4015.0,4205.0,1485.0,17.97,17.42,243.0,1485.0,515.0,770.0,1175.0,WIN,expiration,1510.0,-3130.0,-360.0,-115.0,260.0,765.0,1300.0,1255.0,1425.0
2023-06-02,2023-07-14,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),4246.63,4506.04,4250.0,4180.0,4320.0,1105.0,15.13,12.32,177.5,1105.0,345.0,600.0,905.0,WIN,expiration,1145.0,-4890.0,540.0,355.0,795.0,905.0,885.0,865.0,980.0
2023-06-09,2023-07-21,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),4312.0,4536.68,4310.0,4240.0,4380.0,1260.0,13.56,11.83,173.0,1260.0,390.0,685.0,1305.0,WIN,expiration,1355.0,-5400.0,240.0,695.0,480.0,500.0,1175.0,1275.0,1250.0
2023-06-16,2023-07-31,SPX,45,0.40,Inverse Butterfly 1-2-1 (calls),4429.61,4589.48,4430.0,4360.0,4500.0,1030.0,14.39,11.55,179.6,1030.0,285.0,605.0,885.0,WIN,expiration,1050.0,-3850.0,-440.0,-695.0,-75.0,165.0,315.0,650.0,965.0
2023-06-23,2023-08-04,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),4349.71,4478.55,4350.0,4280.0,4420.0,1105.0,13.44,11.73,173.1,1105.0,740.0,740.0,1030.0,WIN,expiration,1390.0,-3680.0,425.0,675.0,790.0,940.0,1060.0,1090.0,1065.0
2023-07-07,2023-08-18,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),4415.42,4370.6,4415.0,4335.0,4495.0,1395.0,14.98,12.95,194.0,-2165.0,395.0,705.0,1070.0,LOSS,expiration,1070.0,-5150.0,720.0,840.0,395.0,-100.0,-825.0,-890.0,-1110.0
2023-07-28,2023-09-08,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),4574.03,4457.99,4575.0,4510.0,4640.0,1010.0,13.53,10.57,164.0,1010.0,540.0,540.0,762.5,WIN,expiration,1010.0,-3220.0,-245.0,407.5,525.0,270.0,-1332.5,-417.5,-417.5
2023-08-04,2023-09-15,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),4514.98,4450.35,4515.0,4440.0,4590.0,1145.0,15.27,11.87,181.7,110.0,110.0,110.0,110.0,WIN,expiration,215.0,-4765.0,-405.0,-420.0,-1020.0,-1465.0,-1330.0,-1865.0,-2182.5
2023-08-11,2023-09-22,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),4451.3,4319.25,4450.0,4360.0,4540.0,1435.0,16.15,14.83,223.9,1435.0,505.0,945.0,1135.0,WIN,expiration,1447.5,-5005.0,-565.0,-195.0,-1370.0,-1470.0,-1165.0,-2890.0,-3092.5
2023-08-18,2023-09-29,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),4348.8,4289.13,4350.0,4255.0,4445.0,1390.0,18.58,16.07,237.1,-2023.0,405.0,715.0,-2023.0,LOSS,expiration,765.0,-5470.0,675.0,55.0,760.0,-465.0,-2220.0,-2970.0,-2705.0
2023-09-01,2023-10-13,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),4527.51,4328.34,4530.0,4460.0,4600.0,1025.0,13.27,11.04,169.6,1025.0,270.0,565.0,785.0,WIN,expiration,1025.0,-3360.0,-535.0,270.0,700.0,912.5,1010.0,982.5,910.0
2023-09-08,2023-10-20,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),4460.79,4223.58,4460.0,4380.0,4540.0,1325.0,14.03,12.9,195.2,1325.0,555.0,712.5,1005.0,WIN,expiration,1330.0,-2630.0,-295.0,-60.0,780.0,-505.0,-492.5,-517.5,107.5
2023-09-15,2023-10-31,SPX,46,0.40,Inverse Butterfly 1-2-1 (calls),4481.34,4193.35,4480.0,4405.0,4555.0,1265.0,13.15,11.84,188.3,1265.0,365.0,632.5,1030.0,WIN,expiration,1267.5,-2690.0,242.5,-125.0,-95.0,1127.5,1160.0,1257.5,1265.0
2023-09-22,2023-11-03,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),4340.84,4358.11,4340.0,4250.0,4430.0,1385.0,16.79,15.07,221.8,-5804.0,577.5,835.0,-5804.0,LOSS,expiration,1017.5,-6575.0,-405.0,-525.0,-825.0,-1072.5,672.5,642.5,665.0
2023-09-29,2023-11-10,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),4329.62,4415.89,4330.0,4250.0,4410.0,1185.0,15.9,13.48,198.0,1185.0,410.0,642.5,1260.0,WIN,expiration,1260.0,-5880.0,-5.0,-295.0,155.0,2.5,-1820.0,-1605.0,-1825.0
2023-10-06,2023-11-17,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),4232.28,4513.91,4230.0,4125.0,4335.0,1695.0,19.23,17.97,258.0,1695.0,500.0,1090.0,1355.0,WIN,expiration,1745.0,-3470.0,580.0,-870.0,-315.0,240.0,-30.0,1045.0,1655.0
2023-10-13,2023-11-24,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),4371.99,4558.9,4370.0,4280.0,4460.0,1345.0,16.94,14.78,219.2,1345.0,345.0,710.0,1215.0,WIN,expiration,1560.0,-4880.0,-415.0,-1185.0,-1720.0,-55.0,845.0,1165.0,1230.0
2023-10-20,2023-12-01,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),4263.29,4593.72,4260.0,4150.0,4370.0,1700.0,20.74,18.63,269.5,1700.0,475.0,1195.0,1405.0,WIN,expiration,1765.0,-2780.0,-1005.0,-400.0,1470.0,1690.0,1680.0,1690.0,1690.0
2023-11-03,2023-12-15,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),4358.24,4715.03,4360.0,4285.0,4435.0,1200.0,15.18,12.51,184.9,1200.0,365.0,760.0,995.0,WIN,expiration,1340.0,-9230.0,625.0,790.0,960.0,755.0,760.0,1170.0,1200.0
2023-11-10,2023-12-22,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),4367.13,4755.16,4370.0,4300.0,4440.0,1005.0,14.85,12.2,180.7,1005.0,345.0,575.0,765.0,WIN,expiration,1265.0,-3620.0,580.0,690.0,975.0,925.0,1005.0,1015.0,1025.0
2023-11-17,2023-12-29,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),4508.14,4772.17,4510.0,4445.0,4575.0,1045.0,13.93,10.78,164.9,1045.0,270.0,530.0,820.0,WIN,expiration,1175.0,-2540.0,270.0,175.0,815.0,970.0,1025.0,1035.0,1035.0
2023-12-01,2024-01-12,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),4563.52,4783.14,4560.0,4490.0,4630.0,1115.0,12.82,11.64,180.1,1115.0,330.0,645.0,920.0,WIN,expiration,1345.0,-5360.0,250.0,770.0,975.0,780.0,670.0,870.0,1060.0
2023-12-08,2024-01-22,SPX,45,0.40,Inverse Butterfly 1-2-1 (calls),4584.37,4850.62,4585.0,4515.0,4655.0,1130.0,12.78,10.96,176.3,1130.0,475.0,565.0,895.0,WIN,expiration,1310.0,-7800.0,700.0,635.0,415.0,1000.0,995.0,850.0,1085.0
2023-12-15,2024-01-29,SPX,45,0.40,Inverse Butterfly 1-2-1 (calls),4711.31,4928.1,4710.0,4640.0,4780.0,1095.0,12.28,10.6,175.3,1095.0,285.0,600.0,840.0,WIN,expiration,1115.0,-6070.0,110.0,-665.0,-325.0,-30.0,665.0,1035.0,980.0
2023-12-22,2024-02-05,SPX,45,0.40,Inverse Butterfly 1-2-1 (calls),4768.16,4942.21,4770.0,4690.0,4850.0,1345.0,13.83,11.73,196.3,1345.0,360.0,840.0,1950.0,WIN,expiration,1950.0,-6210.0,-520.0,-725.0,-185.0,400.0,290.0,380.0,1275.0
2023-12-29,2024-02-12,SPX,45,0.40,Inverse Butterfly 1-2-1 (calls),4785.93,5022.49,4790.0,4720.0,4860.0,1095.0,12.65,10.76,180.9,1095.0,310.0,670.0,840.0,WIN,expiration,1135.0,-2940.0,-375.0,-125.0,130.0,505.0,860.0,1025.0,1135.0
2024-01-05,2024-02-16,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),4699.58,5005.15,4700.0,4625.0,4775.0,975.0,13.56,11.6,185.0,975.0,320.0,495.0,920.0,WIN,expiration,1445.0,-7730.0,-70.0,610.0,680.0,810.0,1275.0,935.0,970.0
2024-01-12,2024-02-26,SPX,45,0.40,Inverse Butterfly 1-2-1 (calls),4787.74,5069.09,4790.0,4720.0,4860.0,1065.0,12.66,10.08,169.5,1065.0,280.0,560.0,815.0,WIN,expiration,1265.0,-4210.0,250.0,625.0,925.0,855.0,855.0,835.0,1075.0
2024-02-09,2024-03-25,SPX,45,0.40,Inverse Butterfly 1-2-1 (calls),5008.64,5219.06,5010.0,4940.0,5080.0,995.0,12.83,10.02,176.2,995.0,265.0,545.0,1015.0,WIN,expiration,1730.0,-8190.0,50.0,305.0,165.0,130.0,510.0,705.0,950.0
2024-03-01,2024-04-12,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),5099.71,5123.6,5100.0,5025.0,5175.0,1175.0,13.28,10.58,183.1,-3965.0,345.0,595.0,-3965.0,LOSS,expiration,820.0,-6050.0,115.0,465.0,820.0,100.0,-85.0,205.0,180.0
2024-03-08,2024-04-19,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),5185.2,4967.2,5185.0,5100.0,5270.0,1485.0,14.05,12.37,217.5,1485.0,692.5,910.0,1132.5,WIN,expiration,1480.0,-3650.0,-265.0,-30.0,-610.0,-680.0,-1150.0,-1730.0,-177.5
2024-03-15,2024-04-30,SPX,46,0.40,Inverse Butterfly 1-2-1 (calls),5118.91,5036.25,5120.0,5035.0,5205.0,1350.0,14.91,11.94,216.9,1225.0,340.0,750.0,1147.5,WIN,expiration,1147.5,-6300.0,545.0,170.0,-565.0,-120.0,-1255.0,-142.5,-3967.5
2024-03-22,2024-05-03,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),5238.06,5127.77,5240.0,5160.0,5320.0,1285.0,12.91,11.1,197.2,1285.0,425.0,690.0,975.0,WIN,expiration,1285.0,-2620.0,-150.0,-365.0,545.0,510.0,175.0,-42.5,-110.0
2024-04-05,2024-05-17,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),5178.55,5303.89,5180.0,5085.0,5275.0,1465.0,16.15,13.33,234.2,1465.0,520.0,810.0,1210.0,WIN,expiration,1810.0,-3820.0,-365.0,-815.0,-732.5,-1790.0,-1370.0,-1670.0,-1615.0
2024-04-12,2024-05-24,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),5169.55,5304.7,5170.0,5070.0,5270.0,1530.0,16.8,14.37,252.1,1530.0,610.0,875.0,1165.0,WIN,expiration,1535.0,-4240.0,-630.0,-780.0,-710.0,-1125.0,215.0,875.0,590.0
2024-05-17,2024-07-01,SPX,45,0.40,Inverse Butterfly 1-2-1 (calls),5298.56,5474.5,5300.0,5225.0,5375.0,1200.0,12.36,9.83,182.9,1200.0,470.0,630.0,1055.0,WIN,expiration,1300.0,-8470.0,-155.0,-85.0,400.0,575.0,960.0,1260.0,1170.0
2024-05-24,2024-07-05,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),5282.08,5566.69,5280.0,5200.0,5360.0,1360.0,12.59,10.96,196.4,1360.0,440.0,785.0,1035.0,WIN,expiration,1800.0,-8140.0,425.0,765.0,875.0,1005.0,1325.0,1190.0,1315.0
2024-05-31,2024-07-12,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),5239.0,5615.93,5240.0,5160.0,5320.0,1375.0,13.69,11.24,199.7,1375.0,365.0,810.0,1120.0,WIN,expiration,1595.0,-21370.0,935.0,1000.0,980.0,1190.0,1360.0,1395.0,1385.0
2024-06-07,2024-07-19,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),5347.82,5505.73,5350.0,5275.0,5425.0,1125.0,12.58,10.66,193.3,1125.0,305.0,670.0,855.0,WIN,expiration,1890.0,-3570.0,610.0,585.0,850.0,1095.0,1060.0,1155.0,1165.0
2024-06-14,2024-07-31,SPX,47,0.40,Inverse Butterfly 1-2-1 (calls),5421.03,5520.95,5420.0,5335.0,5505.0,1425.0,12.52,11.06,215.1,1425.0,400.0,725.0,1310.0,WIN,expiration,1440.0,-5020.0,185.0,790.0,785.0,300.0,-575.0,-905.0,-745.0
2024-06-21,2024-08-02,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),5459.93,5345.52,5460.0,5375.0,5545.0,1390.0,13.61,11.71,216.9,1390.0,570.0,755.0,1045.0,WIN,expiration,1390.0,-4110.0,20.0,430.0,110.0,75.0,-700.0,-635.0,-740.0
2024-07-05,2024-08-16,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),5545.13,5554.22,5545.0,5465.0,5625.0,1255.0,12.17,10.83,203.7,-5823.0,335.0,1137.5,1137.5,LOSS,expiration,1137.5,-6945.0,325.0,-315.0,-195.0,825.0,707.5,847.5,255.0
2024-07-12,2024-08-23,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),5608.55,5633.31,5610.0,5530.0,5690.0,1245.0,12.33,10.33,196.5,-4424.0,460.0,1242.5,1242.5,LOSS,expiration,1242.5,-6870.0,-170.0,-215.0,810.0,535.0,-1175.0,-1667.5,-1670.0
2024-07-19,2024-08-30,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),5546.86,5646.96,5545.0,5445.0,5645.0,1535.0,15.96,13.4,252.1,1535.0,1117.5,1117.5,1690.0,WIN,expiration,1690.0,-4090.0,-235.0,-165.0,-1290.0,-575.0,-1135.0,-550.0,-1405.0
2024-08-16,2024-09-30,SPX,45,0.40,Inverse Butterfly 1-2-1 (calls),5535.25,5760.92,5535.0,5435.0,5635.0,1600.0,15.38,13.15,255.5,1600.0,475.0,1130.0,1315.0,WIN,expiration,1625.0,-5430.0,410.0,-620.0,195.0,675.0,930.0,1310.0,1550.0
2024-08-30,2024-10-11,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),5627.85,5814.91,5630.0,5540.0,5720.0,1250.0,15.1,11.65,222.4,1250.0,700.0,700.0,1010.0,WIN,expiration,1310.0,-8060.0,-405.0,-90.0,210.0,355.0,-255.0,-205.0,-60.0
2024-09-06,2024-10-18,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),5486.27,5864.52,5485.0,5360.0,5610.0,2045.0,20.17,16.7,310.8,2045.0,695.0,1030.0,1605.0,WIN,expiration,2285.0,-6720.0,725.0,1380.0,1035.0,1315.0,1705.0,2030.0,2010.0
2024-10-04,2024-11-15,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),5720.73,5869.75,5720.0,5585.0,5855.0,2020.0,19.69,17.25,334.7,2020.0,520.0,1250.0,1850.0,WIN,expiration,2330.0,-6210.0,130.0,195.0,-760.0,-930.0,1905.0,1815.0,2085.0
2024-10-11,2024-11-22,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),5793.98,5968.26,5790.0,5660.0,5920.0,2105.0,20.6,16.78,329.9,2105.0,735.0,1345.0,1595.0,WIN,expiration,2190.0,-6200.0,-160.0,-535.0,880.0,1135.0,100.0,-1780.0,-1960.0
2024-10-18,2024-11-29,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),5851.48,6034.11,5850.0,5730.0,5970.0,2090.0,18.85,14.99,297.6,2090.0,545.0,1295.0,1615.0,WIN,expiration,2175.0,-3090.0,-110.0,440.0,-725.0,-1685.0,-335.0,1005.0,1295.0
2024-10-25,2024-12-06,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),5851.3,6088.76,5850.0,5730.0,5970.0,1225.0,18.36,15.26,303.0,1225.0,395.0,665.0,1065.0,WIN,expiration,1645.0,-5330.0,-1045.0,-1005.0,-810.0,-165.0,-265.0,585.0,1065.0
2024-11-01,2024-12-13,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),5749.02,6050.83,5750.0,5625.0,5875.0,1840.0,21.61,16.29,317.6,1840.0,470.0,1000.0,1680.0,WIN,expiration,2315.0,-4770.0,920.0,775.0,1215.0,1130.0,2040.0,2055.0,1770.0
2024-11-08,2024-12-20,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),5988.72,5932.8,5990.0,5900.0,6080.0,1910.0,14.79,11.02,223.8,-1370.0,480.0,1095.0,1585.0,LOSS,expiration,1585.0,-5690.0,100.0,-150.0,345.0,40.0,-355.0,70.0,-570.0
2024-11-15,2024-12-31,SPX,46,0.40,Inverse Butterfly 1-2-1 (calls),5900.51,5884.01,5900.0,5795.0,6005.0,1775.0,14.96,12.55,262.8,-7126.0,565.0,890.0,1500.0,LOSS,expiration,1500.0,-8145.0,890.0,840.0,850.0,-545.0,-20.0,510.0,-3185.0
2025-02-14,2025-03-31,SPX,45,0.40,Inverse Butterfly 1-2-1 (calls),6121.17,5611.33,6120.0,6010.0,6230.0,1950.0,14.99,12.79,275.0,1950.0,662.5,1052.5,1467.5,WIN,expiration,1952.5,-2260.0,-320.0,1215.0,1867.5,1945.0,1930.0,1947.5,1952.5
2025-03-07,2025-04-25,SPX,49,0.40,Inverse Butterfly 1-2-1 (calls),5750.59,5523.52,5750.0,5575.0,5925.0,3040.0,24.11,20.48,431.5,3040.0,990.0,1787.5,2390.0,WIN,expiration,3037.5,-5760.0,-1365.0,1482.5,537.5,492.5,2982.5,2982.5,3015.0
2025-03-14,2025-04-30,SPX,47,0.40,Inverse Butterfly 1-2-1 (calls),5589.5,5560.16,5590.0,5435.0,5745.0,2180.0,23.38,19.1,383.0,-10336.0,1160.0,1160.0,-10336.0,LOSS,expiration,1492.5,-13005.0,-585.0,595.0,-1100.0,1025.0,-2035.0,-3380.0,-4945.0
2025-03-21,2025-05-02,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),5621.35,5685.73,5620.0,5480.0,5760.0,2275.0,20.54,18.67,355.9,-5152.0,590.0,1360.0,-5152.0,LOSS,expiration,1652.5,-8350.0,25.0,-215.0,1310.0,1085.0,-1695.0,-2425.0,-2660.0
2025-04-11,2025-05-23,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),5283.85,5804.16,5280.0,5040.0,5520.0,2840.0,42.42,33.8,605.8,2840.0,800.0,2165.0,2165.0,WIN,expiration,3075.0,-14660.0,-965.0,-460.0,980.0,2645.0,2715.0,2875.0,3010.0
2025-05-16,2025-06-30,SPX,45,0.40,Inverse Butterfly 1-2-1 (calls),5926.43,6204.35,5925.0,5795.0,6055.0,1960.0,17.48,15.86,330.1,1960.0,495.0,1320.0,1490.0,WIN,expiration,2200.0,-7790.0,-1020.0,-850.0,-455.0,-1205.0,-1690.0,695.0,1645.0
2025-05-23,2025-07-11,SPX,49,0.40,Inverse Butterfly 1-2-1 (calls),5779.22,6258.35,5775.0,5600.0,5950.0,3115.0,23.2,20.47,433.5,3115.0,915.0,1830.0,2375.0,WIN,expiration,3525.0,-6090.0,1630.0,1155.0,2560.0,2840.0,3360.0,3360.0,3500.0
2025-05-30,2025-07-11,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),5881.04,6258.35,5880.0,5740.0,6020.0,2445.0,19.7,17.64,352.0,2445.0,645.0,1305.0,1875.0,WIN,expiration,2725.0,-5960.0,715.0,440.0,1855.0,1940.0,2185.0,2185.0,1935.0
2025-06-06,2025-07-18,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),6010.92,6296.68,6010.0,5880.0,6140.0,2415.0,17.2,15.67,319.5,2415.0,615.0,1220.0,1815.0,WIN,expiration,2665.0,-3960.0,-115.0,840.0,1605.0,1215.0,2045.0,1720.0,2195.0
2025-06-13,2025-07-25,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),5987.86,6389.59,5990.0,5860.0,6120.0,2040.0,20.48,15.84,321.7,2040.0,510.0,1235.0,1570.0,WIN,expiration,2550.0,-4200.0,335.0,1200.0,1415.0,1500.0,1870.0,2030.0,1810.0
2025-06-20,2025-08-01,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),5996.85,6237.3,6000.0,5870.0,6130.0,1865.0,19.64,15.76,320.5,1865.0,470.0,935.0,1420.0,WIN,expiration,2370.0,-3630.0,680.0,1055.0,1235.0,1275.0,1905.0,1890.0,1845.0
2025-07-11,2025-08-22,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),6254.01,6466.35,6250.0,6125.0,6375.0,2240.0,16.62,14.69,311.6,2240.0,715.0,1165.0,2195.0,WIN,expiration,2245.0,-4850.0,255.0,260.0,310.0,490.0,1480.0,1260.0,1550.0
2025-07-18,2025-08-29,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),6307.17,6461.82,6305.0,6180.0,6430.0,2350.0,16.38,14.8,316.7,2350.0,745.0,1240.0,2185.0,WIN,expiration,2315.0,-6240.0,545.0,95.0,640.0,595.0,-460.0,1055.0,70.0
2025-07-25,2025-09-08,SPX,45,0.40,Inverse Butterfly 1-2-1 (calls),6372.79,6496.06,6375.0,6275.0,6475.0,1600.0,15.25,11.03,246.9,1600.0,490.0,860.0,1270.0,WIN,expiration,1605.0,-5380.0,-140.0,80.0,-780.0,400.0,-1010.0,-1365.0,1270.0
2025-08-01,2025-09-15,SPX,45,0.40,Inverse Butterfly 1-2-1 (calls),6232.49,6615.97,6225.0,6075.0,6375.0,2540.0,20.89,17.24,377.3,2540.0,655.0,1275.0,1975.0,WIN,expiration,2730.0,-5730.0,1125.0,1365.0,950.0,1860.0,1570.0,2135.0,2515.0
2025-09-05,2025-10-17,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),6521.27,6662.91,6520.0,6405.0,6635.0,2090.0,14.99,12.9,285.4,2090.0,585.0,1120.0,1590.0,WIN,expiration,2245.0,-7070.0,545.0,525.0,1285.0,1470.0,1505.0,605.0,-460.0
2025-09-19,2025-10-31,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),6647.79,6840.23,6650.0,6540.0,6760.0,1795.0,15.68,12.45,280.8,1795.0,595.0,1160.0,1395.0,WIN,expiration,1775.0,-3240.0,85.0,710.0,25.0,30.0,640.0,1160.0,1290.0
2025-09-26,2025-11-07,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),6644.91,6729.02,6640.0,6510.0,6770.0,2270.0,16.17,14.49,326.7,-1828.0,765.0,1265.0,1905.0,LOSS,expiration,1905.0,-13830.0,440.0,200.0,1105.0,1275.0,1065.0,1255.0,795.0
2025-10-10,2025-11-21,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),6753.68,6603.8,6755.0,6635.0,6875.0,1980.0,16.32,12.93,296.3,1980.0,775.0,1275.0,1697.5,WIN,expiration,1977.5,-9790.0,-320.0,245.0,-645.0,-580.0,-1445.0,-1775.0,-922.5
2025-10-17,2025-11-28,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),6629.3,6848.48,6630.0,6470.0,6790.0,2485.0,24.23,17.6,395.8,2485.0,785.0,1300.0,1885.0,WIN,expiration,2470.0,-6150.0,1185.0,-140.0,-890.0,-1835.0,-2710.0,-3690.0,-3885.0
2025-10-31,2025-12-12,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),6854.96,6827.89,6850.0,6700.0,7000.0,2700.0,16.75,16.06,373.3,-10089.0,-10089.0,-10089.0,-10089.0,LOSS,expiration,285.0,-10835.0,-495.0,-300.0,-2455.0,-2895.0,-3025.0,-3935.0,-4215.0
2025-11-07,2025-12-19,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),6681.36,6834.7,6680.0,6510.0,6850.0,3625.0,20.84,18.71,424.1,2095.0,1085.0,1930.0,2095.0,WIN,expiration,2515.0,-10040.0,290.0,830.0,1240.0,670.0,2025.0,-45.0,-390.0
2025-11-14,2025-12-31,SPX,47,0.40,Inverse Butterfly 1-2-1 (calls),6704.34,6845.77,6705.0,6550.0,6860.0,2345.0,21.56,16.07,386.6,922.0,670.0,1265.0,2080.0,WIN,expiration,2305.0,-6270.0,115.0,35.0,-1080.0,305.0,1455.0,1625.0,1605.0
2025-12-05,2026-01-16,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),6881.42,6939.46,6880.0,6745.0,7015.0,2390.0,15.85,14.64,341.7,-5164.0,-5164.0,-5164.0,-5164.0,LOSS,expiration,130.0,-8970.0,-1100.0,-755.0,-2080.0,-1990.0,-1930.0,-1730.0,-1560.0
2026-01-30,2026-03-16,SPX,45,0.40,Inverse Butterfly 1-2-1 (calls),6940.53,6699.85,6950.0,6825.0,7075.0,1830.0,17.49,12.86,313.3,1830.0,710.0,1012.5,1487.5,WIN,expiration,1837.5,-5190.0,-710.0,-1020.0,-1850.0,-1200.0,10.0,-1952.5,1042.5
2026-02-13,2026-03-31,SPX,46,0.40,Inverse Butterfly 1-2-1 (calls),6816.57,6528.65,6815.0,6630.0,7000.0,2770.0,21.95,19.08,461.6,2770.0,2160.0,2160.0,2160.0,WIN,expiration,2770.0,-6330.0,-655.0,-1565.0,-3175.0,-3555.0,-1362.5,-1572.5,2690.0
2026-03-06,2026-04-17,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),6724.02,7125.12,6725.0,6535.0,6915.0,2480.0,27.9,20.71,472.4,2480.0,720.0,1255.0,1865.0,WIN,expiration,2625.0,-6570.0,-1210.0,-1645.0,-4640.0,-3965.0,-3175.0,-3840.0,-295.0
2026-03-13,2026-04-24,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),6715.58,7164.29,6720.0,6540.0,6900.0,2455.0,25.28,19.77,450.3,2455.0,850.0,1230.0,2070.0,WIN,expiration,2455.0,-7550.0,-1290.0,-2775.0,-1300.0,-130.0,1420.0,2145.0,2210.0
2026-03-20,2026-05-01,SPX,42,0.40,Inverse Butterfly 1-2-1 (calls),6558.76,7229.32,6560.0,6370.0,6750.0,2540.0,25.81,21.39,475.9,2540.0,700.0,1380.0,2080.0,WIN,expiration,2720.0,-2410.0,-690.0,705.0,1835.0,2185.0,2145.0,2705.0,2360.0
