Opened,pp_Closed,pp_Premium,pp_PnL,pp_Fees,cc_Closed,cc_Premium,cc_PnL,cc_Fees,combined_premium,combined_pnl_final,combined_fees,Closed,trade_id
2025-08-01,2025-08-21,2760,-243.08,5.08,2025-08-21,1060,977.46,2.54,3820,734.38,7.62,2025-08-21,209
2025-08-08,2025-08-28,2145,-873.08,5.08,2025-08-28,735,564.46,2.54,2880,-308.62,7.62,2025-08-28,210
2025-08-22,2025-09-11,2475,-538.08,5.08,2025-09-11,920,1574.46,2.54,3395,1036.38,7.62,2025-09-11,211
2025-09-05,2025-09-25,2585,-250.08,5.08,2025-09-25,945,1777.46,2.54,3530,1527.38,7.62,2025-09-25,212
2025-09-12,2025-10-02,2600,-3.08,5.08,2025-10-02,845,1427.46,2.54,3445,1424.38,7.62,2025-10-02,213
2025-09-19,2025-10-09,2825,341.92,5.08,2025-10-09,1000,-520.54,2.54,3825,-178.61999999999995,7.62,2025-10-09,214
2025-09-26,2025-10-16,2880,4601.92,5.08,2025-10-16,955,-347.54,2.54,3835,4254.38,7.62,2025-10-16,215
2025-10-03,2025-10-23,3430,1296.92,5.08,2025-10-23,1390,-957.54,2.54,4820,339.3800000000001,7.62,2025-10-23,216
2025-10-24,2025-11-13,2800,2324.92,5.08,2025-11-13,1100,-878.54,2.54,3900,1446.38,7.62,2025-11-13,217
2025-10-31,2025-11-20,2475,1679.92,5.08,2025-11-20,895,-890.54,2.54,3370,789.3800000000001,7.62,2025-11-20,218
2025-11-07,2025-11-28,3120,-1206.08,5.08,2025-11-28,1150,-685.54,2.54,4270,-1891.62,7.62,2025-11-28,219
2025-11-14,2025-12-04,3595,-726.08,5.08,2025-12-04,1400,-670.54,2.54,4995,-1396.62,7.62,2025-12-04,220
2025-11-21,2025-12-11,3490,-2583.08,5.08,2025-12-11,1365,1912.46,2.54,4855,-670.6199999999999,7.62,2025-12-11,221
2025-11-28,2025-12-18,1895,74.92,5.08,2025-12-18,705,-700.54,2.54,2600,-625.62,7.62,2025-12-18,222
2025-12-05,2025-12-26,3135,-1073.08,5.08,2025-12-26,1070,-1030.54,2.54,4205,-2103.62,7.62,2025-12-26,223
2025-12-12,2026-01-02,2995,796.92,5.08,2026-01-02,1175,-1095.54,2.54,4170,-298.62,7.62,2026-01-02,224
2025-12-19,2026-01-08,2985,-473.08,5.08,2026-01-08,1190,247.46,2.54,4175,-225.61999999999998,7.62,2026-01-08,225
2026-01-02,2026-01-22,3325,571.92,5.08,2026-01-22,1235,-445.54,2.54,4560,126.37999999999994,7.62,2026-01-22,226
2026-01-09,2026-01-29,2755,1561.92,5.08,2026-01-29,1035,-965.54,2.54,3790,596.3800000000001,7.62,2026-01-29,227
2026-01-23,2026-02-12,2245,2169.92,5.08,2026-02-12,835,-805.54,2.54,3080,1364.38,7.62,2026-02-12,228
2026-01-30,2026-02-19,3145,2071.92,5.08,2026-02-19,1230,-1213.54,2.54,4375,858.3800000000001,7.62,2026-02-19,229
2026-02-06,2026-02-26,3000,1411.92,5.08,2026-02-26,1145,-1128.54,2.54,4145,283.3800000000001,7.62,2026-02-26,230
2026-02-13,2026-03-05,2865,3056.92,5.08,2026-03-05,1110,-1030.54,2.54,3975,2026.38,7.62,2026-03-05,231
2026-02-20,2026-03-12,3210,3171.92,5.08,2026-03-12,1290,-1265.54,2.54,4500,1906.38,7.62,2026-03-12,232
2026-02-27,2026-03-19,2845,1971.92,5.08,2026-03-19,1060,-1050.54,2.54,3905,921.3800000000001,7.62,2026-03-19,233
2026-03-06,2026-03-26,2820,371.92,5.08,2026-03-26,1155,-1148.54,2.54,3975,-776.6199999999999,7.62,2026-03-26,234
2026-03-13,2026-04-02,3970,1493.92,5.08,2026-04-02,1385,-1370.54,2.54,5355,123.38000000000011,7.62,2026-04-02,235
2026-03-20,2026-04-09,3720,-2623.08,5.08,2026-04-09,1285,2697.46,2.54,5005,74.38000000000011,7.62,2026-04-09,236
2026-04-10,2026-04-30,3175,-1995.08,5.08,2026-04-30,725,-7.54,2.54,3900,-2002.62,7.62,2026-04-30,237
