trade_date,exp_date,underlying,dte_entry,width_sigma,structure,spot_entry,spot_exit,call_atm,call_lo,call_up,total_credit,vix_entry,iv_atm_pct,expected_move,pnl_usd,pnl_tp25,pnl_tp50,pnl_tp75,result,exit_method,mfe,mae,pnl_exit30,pnl_exit21,pnl_exit14,pnl_exit10,pnl_exit7,pnl_exit5,pnl_exit3
2023-08-11,2023-09-22,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),4451.3,4319.25,4450.0,4340.0,4560.0,2150.0,16.15,14.83,223.9,2150.0,917.5,1077.5,1842.5,WIN,expiration,2162.5,-6485.0,-800.0,-300.0,-1995.0,-2100.0,-1805.0,-3940.0,-4180.0
2023-08-18,2023-09-29,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),4348.8,4289.13,4350.0,4230.0,4470.0,2220.0,18.58,16.07,237.1,-3693.0,560.0,1115.0,-3693.0,LOSS,expiration,1155.0,-7105.0,1025.0,95.0,1155.0,-790.0,-3275.0,-4197.5,-3870.0
2023-09-08,2023-10-20,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),4460.79,4223.58,4460.0,4360.0,4560.0,2025.0,14.03,12.9,195.2,2025.0,805.0,1037.5,1660.0,WIN,expiration,2030.0,-3170.0,-500.0,-100.0,1122.5,-770.0,-1675.0,-837.5,17.5
2023-09-15,2023-10-31,SPX,46,0.50,Inverse Butterfly 1-2-1 (calls),4481.34,4193.35,4480.0,4385.0,4575.0,2005.0,13.15,11.84,188.3,2005.0,512.5,1067.5,1585.0,WIN,expiration,2007.5,-2680.0,390.0,-195.0,-145.0,1745.0,1785.0,1992.5,2002.5
2023-09-22,2023-11-03,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),4340.84,4358.11,4340.0,4230.0,4450.0,2065.0,16.79,15.07,221.8,-7124.0,812.5,1167.5,-7124.0,LOSS,expiration,1455.0,-7900.0,-500.0,-385.0,-1180.0,-1515.0,927.5,845.0,862.5
2023-09-29,2023-11-10,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),4329.62,4415.89,4330.0,4230.0,4430.0,1790.0,15.9,13.48,198.0,379.0,562.5,379.0,379.0,WIN,expiration,677.5,-7345.0,-70.0,-500.0,180.0,-55.0,-2817.5,-2490.0,-2842.5
2023-10-06,2023-11-17,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),4232.28,4513.91,4230.0,4100.0,4360.0,2650.0,19.23,17.97,258.0,2650.0,775.0,1565.0,1990.0,WIN,expiration,2725.0,-4150.0,900.0,-1225.0,-700.0,340.0,-125.0,1390.0,2570.0
2023-10-13,2023-11-24,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),4371.99,4558.9,4370.0,4260.0,4480.0,2085.0,16.94,14.78,219.2,2085.0,595.0,1105.0,1630.0,WIN,expiration,2210.0,-5520.0,-470.0,-1600.0,-2340.0,-90.0,1105.0,1710.0,1870.0
2023-11-03,2023-12-15,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),4358.24,4715.03,4360.0,4270.0,4450.0,1600.0,15.18,12.51,184.9,1600.0,625.0,855.0,1220.0,WIN,expiration,1700.0,-8760.0,770.0,1035.0,1205.0,530.0,1445.0,1540.0,1585.0
2023-11-10,2023-12-22,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),4367.13,4755.16,4370.0,4280.0,4460.0,1655.0,14.85,12.2,180.7,1655.0,465.0,870.0,1275.0,WIN,expiration,1845.0,-3180.0,885.0,1205.0,1430.0,1520.0,1650.0,1655.0,1650.0
2023-11-17,2023-12-29,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),4508.14,4772.17,4510.0,4430.0,4590.0,1570.0,13.93,10.78,164.9,1570.0,455.0,850.0,1350.0,WIN,expiration,1690.0,-2150.0,375.0,230.0,1270.0,1485.0,1520.0,1560.0,1560.0
2023-12-01,2024-01-12,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),4563.52,4783.14,4560.0,4470.0,4650.0,1895.0,12.82,11.64,180.1,1895.0,585.0,1185.0,1460.0,WIN,expiration,2240.0,-3970.0,465.0,1360.0,1635.0,1350.0,1085.0,1490.0,1675.0
2023-12-08,2024-01-22,SPX,45,0.50,Inverse Butterfly 1-2-1 (calls),4584.37,4850.62,4585.0,4495.0,4675.0,1775.0,12.78,10.96,176.3,1775.0,640.0,980.0,1655.0,WIN,expiration,1905.0,-7700.0,1035.0,930.0,625.0,1530.0,1520.0,1225.0,1905.0
2023-12-15,2024-01-29,SPX,45,0.50,Inverse Butterfly 1-2-1 (calls),4711.31,4928.1,4710.0,4620.0,4800.0,1835.0,12.28,10.6,175.3,1835.0,485.0,1030.0,1425.0,WIN,expiration,1855.0,-5890.0,195.0,-830.0,-520.0,-70.0,1015.0,1730.0,1855.0
2023-12-22,2024-02-05,SPX,45,0.50,Inverse Butterfly 1-2-1 (calls),4768.16,4942.21,4770.0,4670.0,4870.0,2040.0,13.83,11.73,196.3,2040.0,625.0,1185.0,1930.0,WIN,expiration,2245.0,-6270.0,-825.0,-1120.0,-345.0,375.0,380.0,445.0,1625.0
2024-01-05,2024-02-16,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),4699.58,5005.15,4700.0,4610.0,4790.0,1475.0,13.56,11.6,185.0,1475.0,395.0,800.0,1275.0,WIN,expiration,1820.0,-6920.0,-70.0,925.0,1195.0,1250.0,1465.0,1470.0,1205.0
2024-02-09,2024-03-25,SPX,45,0.50,Inverse Butterfly 1-2-1 (calls),5008.64,5219.06,5010.0,4920.0,5100.0,1610.0,12.83,10.02,176.2,1610.0,420.0,830.0,1440.0,WIN,expiration,1860.0,-7960.0,-45.0,445.0,210.0,105.0,765.0,1125.0,1560.0
2024-03-01,2024-04-12,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),5099.71,5123.6,5100.0,5010.0,5190.0,1705.0,13.28,10.58,183.1,-4935.0,445.0,900.0,-4935.0,LOSS,expiration,1145.0,-7275.0,180.0,675.0,1145.0,205.0,-120.0,285.0,245.0
2024-03-15,2024-04-30,SPX,46,0.50,Inverse Butterfly 1-2-1 (calls),5118.91,5036.25,5120.0,5010.0,5230.0,2225.0,14.91,11.94,216.9,-400.0,580.0,-400.0,-400.0,LOSS,expiration,845.0,-8340.0,845.0,300.0,-915.0,-627.5,-1810.0,-327.5,-5472.5
2024-03-22,2024-05-03,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),5238.06,5127.77,5240.0,5140.0,5340.0,1985.0,12.91,11.1,197.2,1985.0,637.5,1025.0,1540.0,WIN,expiration,1985.0,-2890.0,-205.0,-560.0,875.0,745.0,205.0,-105.0,-225.0
2024-04-05,2024-05-17,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),5178.55,5303.89,5180.0,5065.0,5295.0,2180.0,16.15,13.33,234.2,2180.0,690.0,1665.0,1665.0,WIN,expiration,2345.0,-4580.0,-460.0,-1120.0,-987.5,-2425.0,-1960.0,-2395.0,-2310.0
2024-04-19,2024-06-03,SPX,45,0.50,Inverse Butterfly 1-2-1 (calls),5011.44,5282.82,5010.0,4870.0,5150.0,2970.0,18.34,16.12,283.6,2970.0,910.0,1625.0,2340.0,WIN,expiration,3075.0,-8960.0,90.0,1730.0,2780.0,2825.0,3005.0,2830.0,2945.0
2024-05-17,2024-07-01,SPX,45,0.50,Inverse Butterfly 1-2-1 (calls),5298.56,5474.5,5300.0,5210.0,5390.0,1740.0,12.36,9.83,182.9,1740.0,735.0,995.0,1405.0,WIN,expiration,1870.0,-8400.0,-230.0,-25.0,630.0,885.0,1460.0,1660.0,1635.0
2024-05-24,2024-07-05,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),5282.08,5566.69,5280.0,5180.0,5380.0,2050.0,12.59,10.96,196.4,2050.0,580.0,1050.0,1610.0,WIN,expiration,2575.0,-8340.0,435.0,1020.0,1270.0,1360.0,1960.0,1750.0,1965.0
2024-05-31,2024-07-12,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),5239.0,5615.93,5240.0,5140.0,5340.0,2050.0,13.69,11.24,199.7,2050.0,890.0,1350.0,1645.0,WIN,expiration,2290.0,-6440.0,1350.0,1455.0,2065.0,1755.0,1935.0,2065.0,2050.0
2024-06-07,2024-07-19,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),5347.82,5505.73,5350.0,5255.0,5445.0,1770.0,12.58,10.66,193.3,1770.0,515.0,1060.0,1330.0,WIN,expiration,2110.0,-4130.0,850.0,870.0,1330.0,1605.0,1650.0,1790.0,1775.0
2024-06-14,2024-07-31,SPX,47,0.50,Inverse Butterfly 1-2-1 (calls),5421.03,5520.95,5420.0,5310.0,5530.0,2265.0,12.52,11.06,215.1,1360.0,570.0,1160.0,1800.0,WIN,expiration,1905.0,-5875.0,165.0,1280.0,1235.0,360.0,-1025.0,-1620.0,-1180.0
2024-06-21,2024-08-02,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),5459.93,5345.52,5460.0,5350.0,5570.0,2275.0,13.61,11.71,216.9,2275.0,660.0,1245.0,1925.0,WIN,expiration,2252.5,-4640.0,40.0,720.0,140.0,285.0,-1060.0,-1090.0,-1300.0
2024-07-05,2024-08-16,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),5545.13,5554.22,5545.0,5445.0,5645.0,1990.0,12.17,10.83,203.7,-7088.0,620.0,1715.0,1715.0,LOSS,expiration,1715.0,-8595.0,480.0,-365.0,-240.0,1287.5,1082.5,1270.0,325.0
2024-07-12,2024-08-23,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),5608.55,5633.31,5610.0,5510.0,5710.0,2000.0,12.33,10.33,196.5,-5669.0,625.0,1870.0,1870.0,LOSS,expiration,1870.0,-8545.0,-155.0,-250.0,1287.5,830.0,-1637.5,-2322.5,-2450.0
2024-07-19,2024-08-30,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),5546.86,5646.96,5545.0,5420.0,5670.0,2415.0,15.96,13.4,252.1,111.0,1425.0,1425.0,111.0,WIN,expiration,1425.0,-5215.0,-375.0,-185.0,-1920.0,-890.0,-1715.0,-850.0,-2150.0
2024-08-16,2024-09-30,SPX,45,0.50,Inverse Butterfly 1-2-1 (calls),5535.25,5760.92,5535.0,5405.0,5665.0,2710.0,15.38,13.15,255.5,2710.0,680.0,1485.0,2170.0,WIN,expiration,2700.0,-5540.0,670.0,-965.0,275.0,995.0,1465.0,2095.0,2575.0
2024-08-30,2024-10-11,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),5627.85,5814.91,5630.0,5520.0,5740.0,1870.0,15.1,11.65,222.4,1870.0,845.0,940.0,1660.0,WIN,expiration,1860.0,-8090.0,-560.0,-165.0,310.0,440.0,-315.0,-365.0,-170.0
2024-09-06,2024-10-18,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),5486.27,5864.52,5485.0,5330.0,5640.0,3070.0,20.17,16.7,310.8,3070.0,1005.0,1655.0,2345.0,WIN,expiration,3345.0,-6090.0,1025.0,2070.0,1600.0,1915.0,2515.0,2920.0,2975.0
2024-09-27,2024-11-08,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),5751.94,5996.62,5750.0,5600.0,5900.0,3030.0,15.48,15.29,298.3,3030.0,835.0,1760.0,2785.0,WIN,expiration,3215.0,-7350.0,-105.0,150.0,-15.0,-290.0,-1350.0,-1275.0,-1620.0
2024-10-04,2024-11-15,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),5720.73,5869.75,5720.0,5555.0,5885.0,3105.0,19.69,17.25,334.7,1580.0,790.0,1815.0,2575.0,WIN,expiration,3190.0,-6050.0,240.0,335.0,-1210.0,-1285.0,2385.0,2795.0,3055.0
2024-10-18,2024-11-29,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),5851.48,6034.11,5850.0,5700.0,6000.0,3265.0,18.85,14.99,297.6,3265.0,1175.0,1725.0,2490.0,WIN,expiration,3350.0,-3560.0,-180.0,420.0,-1095.0,-2565.0,-195.0,1300.0,1290.0
2024-10-25,2024-12-06,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),5851.3,6088.76,5850.0,5700.0,6000.0,2565.0,18.36,15.26,303.0,2565.0,920.0,1685.0,1935.0,WIN,expiration,2935.0,-4870.0,-1000.0,-975.0,-520.0,235.0,40.0,1685.0,1935.0
2024-11-01,2024-12-13,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),5749.02,6050.83,5750.0,5590.0,5910.0,3055.0,21.61,16.29,317.6,3055.0,915.0,1615.0,2445.0,WIN,expiration,3525.0,-4250.0,1405.0,1445.0,1955.0,2335.0,3040.0,3150.0,2985.0
2024-11-08,2024-12-20,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),5988.72,5932.8,5990.0,5880.0,6100.0,2290.0,14.79,11.02,223.8,-2990.0,850.0,1575.0,-2990.0,LOSS,expiration,1575.0,-7595.0,-345.0,-730.0,-40.0,-530.0,-1135.0,-605.0,-1465.0
2024-11-15,2024-12-31,SPX,46,0.50,Inverse Butterfly 1-2-1 (calls),5900.51,5884.01,5900.0,5770.0,6030.0,2720.0,14.96,12.55,262.8,-8681.0,700.0,1370.0,-8681.0,LOSS,expiration,1790.0,-9815.0,1175.0,1255.0,1210.0,-950.0,-150.0,695.0,-4325.0
2025-02-14,2025-03-31,SPX,45,0.50,Inverse Butterfly 1-2-1 (calls),6121.17,5611.33,6120.0,5985.0,6255.0,2900.0,14.99,12.79,275.0,2900.0,967.5,1540.0,2262.5,WIN,expiration,2905.0,-2860.0,-635.0,1785.0,2747.5,2892.5,2857.5,2892.5,2905.0
2025-02-21,2025-04-04,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),6097.94,5075.24,6100.0,5980.0,6220.0,2310.0,15.7,11.36,235.1,2310.0,605.0,1162.5,1780.0,WIN,expiration,2315.0,-5650.0,585.0,2030.0,2227.5,1967.5,2292.5,2305.0,2305.0
2025-03-14,2025-04-30,SPX,47,0.50,Inverse Butterfly 1-2-1 (calls),5589.5,5560.16,5590.0,5400.0,5780.0,3340.0,23.38,19.1,383.0,-12676.0,1290.0,1827.5,-12676.0,LOSS,expiration,2242.5,-16215.0,-840.0,1045.0,-1447.5,1497.5,-2780.0,-3805.0,-6627.5
2025-03-21,2025-05-02,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),5621.35,5685.73,5620.0,5440.0,5800.0,3695.0,20.54,18.67,355.9,-7732.0,945.0,2145.0,-7732.0,LOSS,expiration,2610.0,-10360.0,-140.0,-175.0,2010.0,1655.0,-2180.0,-3672.5,-3967.5
2025-05-16,2025-06-30,SPX,45,0.50,Inverse Butterfly 1-2-1 (calls),5926.43,6204.35,5925.0,5760.0,6090.0,3490.0,17.48,15.86,330.1,3490.0,920.0,2190.0,2685.0,WIN,expiration,3610.0,-7770.0,-1600.0,-995.0,-400.0,-1555.0,-2440.0,1265.0,3065.0
2025-05-23,2025-07-11,SPX,49,0.50,Inverse Butterfly 1-2-1 (calls),5779.22,6258.35,5775.0,5560.0,5990.0,4620.0,23.2,20.47,433.5,4620.0,1225.0,2460.0,3825.0,WIN,expiration,4935.0,-6030.0,2190.0,1565.0,3825.0,4175.0,4935.0,4935.0,4715.0
2025-06-06,2025-07-18,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),6010.92,6296.68,6010.0,5850.0,6170.0,3620.0,17.2,15.67,319.5,3620.0,1140.0,1850.0,2830.0,WIN,expiration,3915.0,-4310.0,-295.0,1140.0,2285.0,1880.0,2935.0,2485.0,3205.0
2025-06-13,2025-07-25,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),5987.86,6389.59,5990.0,5830.0,6150.0,3145.0,20.48,15.84,321.7,3145.0,800.0,1590.0,2405.0,WIN,expiration,3625.0,-4110.0,280.0,1845.0,2170.0,2250.0,2765.0,3090.0,2720.0
2025-06-20,2025-08-01,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),5996.85,6237.3,6000.0,5840.0,6160.0,3115.0,19.64,15.76,320.5,3115.0,940.0,1835.0,2360.0,WIN,expiration,3525.0,-3120.0,1295.0,1855.0,2015.0,2105.0,2885.0,3055.0,3060.0
2025-07-18,2025-08-29,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),6307.17,6461.82,6305.0,6145.0,6465.0,3760.0,16.38,14.8,316.7,3442.0,1210.0,2065.0,2985.0,WIN,expiration,3480.0,-6250.0,645.0,-5.0,1325.0,690.0,-390.0,1285.0,-85.0
2025-07-25,2025-09-08,SPX,45,0.50,Inverse Butterfly 1-2-1 (calls),6372.79,6496.06,6375.0,6250.0,6500.0,2505.0,15.25,11.03,246.9,2111.0,635.0,1620.0,1965.0,WIN,expiration,2070.0,-6360.0,-210.0,120.0,-600.0,535.0,-1635.0,-1657.5,1620.0
2025-08-08,2025-09-22,SPX,45,0.50,Inverse Butterfly 1-2-1 (calls),6376.35,6693.76,6375.0,6225.0,6525.0,3340.0,15.89,13.58,304.0,3340.0,835.0,1720.0,2535.0,WIN,expiration,3535.0,-5830.0,775.0,-635.0,210.0,2220.0,2535.0,2265.0,3375.0
2025-08-15,2025-09-29,SPX,45,0.50,Inverse Butterfly 1-2-1 (calls),6457.8,6661.71,6450.0,6300.0,6600.0,3620.0,14.93,13.07,296.5,3620.0,990.0,1815.0,2720.0,WIN,expiration,3790.0,-8740.0,-415.0,-685.0,1600.0,2095.0,2475.0,2560.0,2915.0
2025-08-29,2025-10-10,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),6468.0,6552.8,6470.0,6340.0,6600.0,2610.0,15.29,11.89,260.9,-2110.0,960.0,1340.0,2015.0,LOSS,expiration,2600.0,-7530.0,450.0,1260.0,1490.0,1380.0,2365.0,2215.0,2465.0
2025-09-05,2025-10-17,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),6521.27,6662.91,6520.0,6375.0,6665.0,3345.0,14.99,12.9,285.4,3136.0,1080.0,1745.0,2535.0,WIN,expiration,3420.0,-6940.0,840.0,990.0,2210.0,2275.0,2355.0,815.0,-785.0
2025-09-19,2025-10-31,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),6647.79,6840.23,6650.0,6510.0,6790.0,2840.0,15.68,12.45,280.8,2840.0,755.0,1695.0,2185.0,WIN,expiration,2815.0,-4220.0,-70.0,430.0,-35.0,-145.0,800.0,1695.0,1955.0
2025-10-03,2025-11-14,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),6732.42,6735.1,6730.0,6560.0,6900.0,3600.0,16.49,14.71,335.8,-12890.0,910.0,-12890.0,-12890.0,LOSS,expiration,970.0,-17535.0,-665.0,-390.0,-150.0,-920.0,-3290.0,-2805.0,-2405.0
2025-10-10,2025-11-21,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),6753.68,6603.8,6755.0,6605.0,6905.0,3130.0,16.32,12.93,296.3,3130.0,1305.0,1670.0,2430.0,WIN,expiration,3110.0,-11420.0,-440.0,395.0,-1130.0,-905.0,-1820.0,-2605.0,-1267.5
2025-10-17,2025-11-28,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),6629.3,6848.48,6630.0,6430.0,6830.0,3825.0,24.23,17.6,395.8,3825.0,1470.0,2000.0,3285.0,WIN,expiration,3760.0,-8950.0,1780.0,-1140.0,-680.0,-2805.0,-4015.0,-5485.0,-5950.0
2025-11-07,2025-12-19,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),6681.36,6834.7,6680.0,6470.0,6890.0,4970.0,20.84,18.71,424.1,-560.0,1495.0,-560.0,-560.0,LOSS,expiration,2265.0,-12890.0,-110.0,595.0,1230.0,420.0,1285.0,-895.0,-1630.0
2025-11-14,2025-12-31,SPX,47,0.50,Inverse Butterfly 1-2-1 (calls),6704.34,6845.77,6705.0,6510.0,6900.0,3700.0,21.56,16.07,386.6,-1723.0,1005.0,1855.0,-1723.0,LOSS,expiration,2740.0,-7690.0,-315.0,-80.0,-1805.0,25.0,1930.0,2335.0,1865.0
2025-11-21,2026-01-02,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),6559.06,6858.54,6560.0,6340.0,6780.0,3885.0,25.91,19.84,441.5,3885.0,1200.0,2280.0,3140.0,WIN,expiration,3965.0,-11220.0,1045.0,2060.0,240.0,2920.0,3585.0,3585.0,3880.0
2025-12-05,2026-01-16,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),6881.42,6939.46,6880.0,6710.0,7050.0,3705.0,15.85,14.64,341.7,-7349.0,-7349.0,-7349.0,-7349.0,LOSS,expiration,210.0,-10865.0,-1690.0,-1340.0,-3380.0,-3120.0,-3125.0,-3030.0,-2845.0
2026-01-02,2026-02-13,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),6887.78,6835.08,6890.0,6750.0,7030.0,2590.0,14.68,12.05,281.5,-5918.0,935.0,-5918.0,-5918.0,LOSS,expiration,935.0,-9095.0,90.0,-895.0,-415.0,-640.0,-2125.0,-2185.0,-1065.0
2026-02-13,2026-03-31,SPX,46,0.50,Inverse Butterfly 1-2-1 (calls),6816.57,6528.65,6815.0,6585.0,7045.0,4610.0,21.95,19.08,461.6,4610.0,1200.0,3430.0,3702.5,WIN,expiration,4610.0,-7795.0,-680.0,-2170.0,-4707.5,-4560.0,-1597.5,-1950.0,4427.5
2026-03-06,2026-04-17,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),6724.02,7125.12,6725.0,6490.0,6960.0,4050.0,27.9,20.71,472.4,4050.0,1045.0,2285.0,3205.0,WIN,expiration,4050.0,-9100.0,-1580.0,-2125.0,-6237.5,-5267.5,-4920.0,-5950.0,-940.0
2026-03-20,2026-05-01,SPX,42,0.50,Inverse Butterfly 1-2-1 (calls),6558.76,7229.32,6560.0,6320.0,6800.0,4100.0,25.81,21.39,475.9,4100.0,1090.0,2100.0,3325.0,WIN,expiration,4445.0,-2630.0,-1085.0,1090.0,2930.0,3505.0,3700.0,3945.0,3935.0
2026-04-17,2026-06-01,SPX,45,0.50,Inverse Butterfly 1-2-1 (calls),7108.19,7600.25,7100.0,6900.0,7300.0,4715.0,17.64,15.89,396.7,4715.0,1440.0,2460.0,3540.0,WIN,expiration,4875.0,-2210.0,1100.0,2635.0,2900.0,3985.0,3870.0,4520.0,4810.0
