trade_date,exp_date,underlying,dte_entry,width_sigma,structure,spot_entry,spot_exit,call_atm,call_lo,call_up,total_credit,vix_entry,iv_atm_pct,expected_move,pnl_usd,pnl_tp25,pnl_tp50,pnl_tp75,result,exit_method,mfe,mae
2025-02-13,2025-02-14,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6066.87,6113.74,6065.0,6060.0,6070.0,10.0,15.53,15.66,49.7,10.0,5.0,5.0,15.0,WIN,expiration,25.0,-960.0
2025-02-14,2025-02-18,SPX,4,0.15,Inverse Butterfly 1-2-1 (calls),6121.17,6129.39,6120.0,6110.0,6130.0,70.0,14.99,8.33,53.4,9.0,9.0,9.0,9.0,WIN,expiration,0.0,-855.0
2025-02-18,2025-02-19,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6118.31,6143.95,6120.0,6115.0,6125.0,25.0,15.83,12.02,38.5,25.0,80.0,80.0,80.0,WIN,expiration,80.0,-1300.0
2025-02-19,2025-02-20,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6114.75,6118.01,6115.0,6110.0,6120.0,15.0,15.79,11.18,35.8,-184.0,10.0,10.0,-184.0,LOSS,expiration,10.0,-1340.0
2025-02-20,2025-02-21,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6097.93,6013.46,6100.0,6090.0,6110.0,90.0,16.25,16.06,51.3,90.0,90.0,90.0,90.0,WIN,expiration,90.0,-280.0
2025-02-24,2025-02-25,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5999.99,5955.92,6000.0,5990.0,6010.0,60.0,19.27,20.74,65.1,60.0,32.5,32.5,70.0,WIN,expiration,70.0,-150.0
2025-02-25,2025-02-26,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5964.46,5957.43,5965.0,5955.0,5975.0,30.0,19.81,21.77,68.0,-213.0,-213.0,-213.0,-213.0,LOSS,expiration,5.0,-540.0
2025-02-26,2025-02-27,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5990.38,5862.79,5990.0,5980.0,6000.0,50.0,18.79,23.93,75.0,50.0,50.0,50.0,50.0,WIN,expiration,55.0,-460.0
2025-02-27,2025-02-28,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5937.3,5953.03,5935.0,5925.0,5945.0,45.0,19.69,25.95,80.6,45.0,30.0,30.0,35.0,WIN,expiration,35.0,-2080.0
2025-02-28,2025-03-03,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),5872.14,5851.33,5870.0,5855.0,5885.0,100.0,20.95,17.0,90.5,100.0,25.0,85.0,85.0,WIN,expiration,97.5,-2330.0
2025-03-04,2025-03-05,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5767.27,5840.95,5765.0,5750.0,5780.0,90.0,25.06,32.81,99.0,90.0,65.0,65.0,270.0,WIN,expiration,270.0,-2990.0
2025-03-06,2025-03-07,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5755.92,5769.15,5755.0,5740.0,5770.0,70.0,24.38,37.74,113.7,-15.0,132.5,132.5,132.5,LOSS,expiration,132.5,-420.0
2025-03-07,2025-03-10,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),5750.59,5615.0,5750.0,5730.0,5770.0,155.0,24.11,23.05,120.2,155.0,40.0,105.0,122.5,WIN,expiration,155.0,-410.0
2025-03-10,2025-03-11,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5681.48,5571.79,5680.0,5665.0,5695.0,65.0,26.28,34.95,103.9,65.0,40.0,40.0,52.5,WIN,expiration,65.0,-190.0
2025-03-11,2025-03-12,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5605.39,5598.28,5605.0,5590.0,5620.0,25.0,27.76,39.15,114.9,-803.0,-803.0,-803.0,-803.0,LOSS,expiration,0.0,-1395.0
2025-03-12,2025-03-13,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5603.38,5521.56,5605.0,5590.0,5620.0,75.0,25.79,35.18,103.2,75.0,30.0,55.0,80.0,WIN,expiration,80.0,-220.0
2025-03-13,2025-03-14,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5557.74,5636.86,5560.0,5545.0,5575.0,80.0,24.59,32.34,94.1,80.0,105.0,105.0,105.0,WIN,expiration,105.0,-1890.0
2025-03-17,2025-03-18,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5663.23,5615.37,5665.0,5655.0,5675.0,50.0,21.01,23.64,70.1,50.0,20.0,30.0,50.0,WIN,expiration,50.0,-250.0
2025-03-18,2025-03-19,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5614.1,5675.28,5615.0,5600.0,5630.0,90.0,22.41,29.59,87.0,90.0,95.0,95.0,95.0,WIN,expiration,95.0,-1670.0
2025-03-19,2025-03-20,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5646.38,5662.07,5645.0,5630.0,5660.0,80.0,21.06,29.05,85.9,80.0,455.0,455.0,455.0,WIN,expiration,455.0,-2040.0
2025-03-21,2025-03-24,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),5621.35,5765.15,5620.0,5605.0,5635.0,105.0,20.54,17.45,88.9,105.0,30.0,105.0,105.0,WIN,expiration,115.0,-1820.0
2025-03-24,2025-03-25,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5750.57,5776.83,5750.0,5740.0,5760.0,65.0,18.61,18.47,55.6,65.0,55.0,55.0,55.0,WIN,expiration,55.0,-1130.0
2025-03-25,2025-03-26,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5770.0,5712.11,5770.0,5765.0,5775.0,20.0,17.46,15.71,47.5,20.0,5.0,10.0,17.5,WIN,expiration,20.0,-200.0
2025-03-26,2025-03-27,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5758.78,5692.36,5760.0,5750.0,5770.0,65.0,17.57,17.0,51.2,65.0,17.5,50.0,50.0,WIN,expiration,67.5,-100.0
2025-03-27,2025-03-28,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5705.34,5580.28,5705.0,5695.0,5715.0,55.0,18.54,22.24,66.4,55.0,47.5,47.5,47.5,WIN,expiration,60.0,-220.0
2025-03-31,2025-04-01,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5518.29,5632.92,5520.0,5505.0,5535.0,95.0,23.82,30.63,88.5,95.0,45.0,50.0,80.0,WIN,expiration,135.0,-4080.0
2025-04-01,2025-04-02,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5598.85,5669.25,5600.0,5585.0,5615.0,55.0,22.47,30.67,89.9,55.0,20.0,55.0,55.0,WIN,expiration,55.0,-2550.0
2025-04-02,2025-04-03,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5611.07,5394.89,5610.0,5595.0,5625.0,145.0,22.61,38.58,113.3,145.0,85.0,85.0,160.0,WIN,expiration,160.0,-4800.0
2025-04-04,2025-04-07,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),5251.51,5059.86,5250.0,5225.0,5275.0,155.0,35.84,36.62,174.3,155.0,75.0,127.5,127.5,WIN,expiration,157.5,-330.0
2025-04-08,2025-04-09,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5244.62,5451.61,5245.0,5220.0,5270.0,125.0,37.07,59.99,164.7,125.0,50.0,105.0,105.0,WIN,expiration,795.0,-10550.0
2025-04-09,2025-04-10,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5019.73,5268.18,5020.0,4985.0,5055.0,180.0,49.75,89.59,235.4,180.0,180.0,180.0,180.0,WIN,expiration,485.0,-7550.0
2025-04-10,2025-04-11,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5308.34,5361.2,5310.0,5285.0,5335.0,135.0,36.85,61.5,170.9,135.0,225.0,225.0,225.0,WIN,expiration,225.0,-2180.0
2025-04-11,2025-04-14,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),5283.85,5405.56,5285.0,5250.0,5320.0,280.0,42.42,49.44,236.8,280.0,70.0,160.0,245.0,WIN,expiration,475.0,-4010.0
2025-04-14,2025-04-15,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5424.15,5396.7,5425.0,5405.0,5445.0,145.0,32.79,41.78,118.6,145.0,55.0,145.0,145.0,WIN,expiration,145.0,-415.0
2025-04-15,2025-04-16,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5433.91,5276.26,5435.0,5420.0,5450.0,85.0,29.18,31.96,90.9,85.0,60.0,60.0,72.5,WIN,expiration,80.0,-170.0
2025-04-16,2025-04-17,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5316.86,5283.5,5315.0,5300.0,5330.0,70.0,31.8,38.0,105.7,70.0,60.0,60.0,60.0,WIN,expiration,60.0,-380.0
2025-04-17,2025-04-21,SPX,4,0.15,Inverse Butterfly 1-2-1 (calls),5302.45,5157.81,5300.0,5280.0,5320.0,125.0,31.08,21.79,121.0,125.0,87.5,87.5,107.5,WIN,expiration,127.5,-290.0
2025-04-21,2025-04-22,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5191.93,5286.81,5190.0,5175.0,5205.0,70.0,33.01,38.6,104.9,70.0,25.0,50.0,65.0,WIN,expiration,245.0,-1430.0
2025-04-22,2025-04-23,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5235.89,5372.42,5235.0,5220.0,5250.0,90.0,31.07,34.28,94.0,90.0,40.0,245.0,245.0,WIN,expiration,245.0,-4100.0
2025-04-24,2025-04-25,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5412.83,5523.52,5415.0,5400.0,5430.0,90.0,27.37,35.51,100.6,90.0,25.0,55.0,165.0,WIN,expiration,165.0,-960.0
2025-04-25,2025-04-28,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),5466.22,5528.64,5465.0,5450.0,5480.0,145.0,27.1,23.18,114.9,145.0,60.0,75.0,145.0,WIN,expiration,100.0,-3450.0
2025-04-28,2025-04-29,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5521.57,5560.3,5520.0,5510.0,5530.0,50.0,25.42,28.15,81.4,50.0,20.0,35.0,50.0,WIN,expiration,35.0,-830.0
2025-04-30,2025-05-01,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5436.37,5602.31,5435.0,5420.0,5450.0,85.0,28.09,36.18,103.0,85.0,160.0,160.0,160.0,WIN,expiration,165.0,-6230.0
2025-05-01,2025-05-02,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5608.41,5685.73,5610.0,5595.0,5625.0,200.0,24.69,34.0,99.8,200.0,130.0,130.0,150.0,WIN,expiration,200.0,-3200.0
2025-05-06,2025-05-07,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5592.19,5629.75,5590.0,5580.0,5600.0,55.0,24.97,27.94,81.8,55.0,20.0,55.0,55.0,WIN,expiration,55.0,-1250.0
2025-05-07,2025-05-08,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5631.14,5663.86,5630.0,5615.0,5645.0,95.0,24.66,28.43,83.8,95.0,70.0,70.0,85.0,WIN,expiration,90.0,-1460.0
2025-05-08,2025-05-09,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5658.86,5659.15,5660.0,5650.0,5670.0,50.0,23.13,25.83,76.5,-865.0,30.0,30.0,-865.0,LOSS,expiration,30.0,-1015.0
2025-05-09,2025-05-12,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),5686.25,5844.58,5685.0,5670.0,5700.0,105.0,21.95,18.45,95.1,105.0,105.0,105.0,105.0,WIN,expiration,160.0,-860.0
2025-05-12,2025-05-13,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5803.15,5884.87,5805.0,5795.0,5815.0,60.0,19.31,22.94,69.7,60.0,35.0,35.0,50.0,WIN,expiration,185.0,-2220.0
2025-05-13,2025-05-14,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5869.61,5891.51,5870.0,5860.0,5880.0,70.0,17.74,17.26,53.0,70.0,25.0,115.0,115.0,WIN,expiration,115.0,-760.0
2025-05-14,2025-05-15,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5892.18,5917.44,5890.0,5880.0,5900.0,60.0,18.52,20.76,64.0,60.0,60.0,60.0,60.0,WIN,expiration,0.0,-870.0
2025-05-15,2025-05-16,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5876.18,5958.4,5875.0,5865.0,5885.0,65.0,18.76,19.26,59.2,65.0,20.0,60.0,60.0,WIN,expiration,165.0,-900.0
2025-05-19,2025-05-20,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5926.14,5940.83,5925.0,5915.0,5935.0,60.0,18.7,19.27,59.8,60.0,15.0,35.0,60.0,WIN,expiration,35.0,-280.0
2025-05-20,2025-05-21,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5942.26,5844.17,5940.0,5930.0,5950.0,65.0,18.26,17.85,55.5,65.0,60.0,60.0,60.0,WIN,expiration,65.0,-170.0
2025-05-21,2025-05-22,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5910.87,5841.0,5910.0,5900.0,5920.0,70.0,18.72,18.35,56.8,70.0,25.0,37.5,57.5,WIN,expiration,57.5,-210.0
2025-05-22,2025-05-23,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5854.08,5804.16,5855.0,5845.0,5865.0,105.0,20.51,22.82,69.9,105.0,50.0,77.5,82.5,WIN,expiration,105.0,-360.0
2025-05-23,2025-05-27,SPX,4,0.15,Inverse Butterfly 1-2-1 (calls),5779.22,5921.17,5780.0,5765.0,5795.0,80.0,23.2,14.82,89.7,80.0,25.0,485.0,485.0,WIN,expiration,485.0,-3490.0
2025-05-27,2025-05-28,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5874.06,5889.5,5875.0,5870.0,5880.0,175.0,20.22,16.07,49.4,175.0,145.0,145.0,145.0,WIN,expiration,225.0,-800.0
2025-05-28,2025-05-29,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5919.95,5912.16,5920.0,5910.0,5930.0,65.0,19.07,22.27,69.0,-151.0,25.0,-151.0,-151.0,LOSS,expiration,25.0,-170.0
2025-05-29,2025-05-30,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5924.72,5907.06,5925.0,5915.0,5935.0,55.0,19.14,23.41,72.6,55.0,15.0,35.0,55.0,WIN,expiration,37.5,-120.0
2025-06-03,2025-06-04,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5934.34,5971.16,5935.0,5925.0,5945.0,130.0,18.44,16.87,52.4,130.0,60.0,80.0,160.0,WIN,expiration,255.0,-2710.0
2025-06-04,2025-06-05,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5985.43,5939.68,5985.0,5980.0,5990.0,170.0,17.67,14.45,45.3,170.0,145.0,145.0,145.0,WIN,expiration,167.5,-560.0
2025-06-05,2025-06-06,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5952.49,5999.66,5950.0,5940.0,5960.0,35.0,18.09,23.48,73.1,35.0,15.0,20.0,35.0,WIN,expiration,180.0,-400.0
2025-06-06,2025-06-09,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),6010.92,6004.2,6010.0,6000.0,6020.0,65.0,17.2,10.41,56.7,-355.0,-355.0,-355.0,-355.0,LOSS,expiration,0.0,-620.0
2025-06-09,2025-06-10,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5999.21,6039.83,6000.0,5995.0,6005.0,15.0,17.39,14.86,46.7,15.0,5.0,15.0,15.0,WIN,expiration,15.0,-790.0
2025-06-10,2025-06-11,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6014.3,6023.72,6015.0,6005.0,6025.0,65.0,17.14,17.24,54.3,-63.0,30.0,-63.0,-63.0,LOSS,expiration,30.0,-595.0
2025-06-11,2025-06-12,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6045.15,6045.2,6045.0,6040.0,6050.0,30.0,16.58,15.52,49.1,-450.0,10.0,25.0,25.0,LOSS,expiration,25.0,-545.0
2025-06-12,2025-06-13,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6017.24,5977.48,6015.0,6005.0,6025.0,70.0,17.94,16.81,52.9,70.0,20.0,35.0,70.0,WIN,expiration,70.0,-190.0
2025-06-13,2025-06-16,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),5987.86,6033.38,5990.0,5980.0,6000.0,35.0,20.48,14.41,78.2,35.0,20.0,20.0,45.0,WIN,expiration,45.0,-1740.0
2025-06-16,2025-06-17,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6036.65,5982.06,6035.0,6030.0,6040.0,25.0,18.91,14.7,46.5,25.0,10.0,15.0,20.0,WIN,expiration,27.5,-90.0
2025-06-17,2025-06-18,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6015.06,5980.33,6015.0,6005.0,6025.0,75.0,19.85,18.38,57.9,75.0,20.0,80.0,80.0,WIN,expiration,80.0,-310.0
2025-06-18,2025-06-20,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),5997.97,5968.34,6000.0,5985.0,6015.0,95.0,20.25,20.01,88.9,95.0,25.0,72.5,72.5,WIN,expiration,95.0,-1610.0
2025-06-20,2025-06-23,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),5996.85,6024.75,5995.0,5985.0,6005.0,35.0,19.64,13.14,71.4,35.0,25.0,25.0,35.0,WIN,expiration,25.0,-610.0
2025-06-23,2025-06-24,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5989.87,6093.28,5990.0,5980.0,6000.0,50.0,20.2,16.24,50.9,50.0,80.0,80.0,80.0,WIN,expiration,80.0,-1820.0
2025-06-25,2025-06-26,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6105.94,6142.62,6105.0,6100.0,6110.0,35.0,17.16,13.07,41.8,35.0,15.0,30.0,30.0,WIN,expiration,165.0,-600.0
2025-06-26,2025-06-27,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6115.85,6171.97,6115.0,6110.0,6120.0,25.0,16.56,12.49,40.0,25.0,15.0,15.0,20.0,WIN,expiration,30.0,-1660.0
2025-06-30,2025-07-01,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6187.3,6197.58,6185.0,6180.0,6190.0,10.0,17.29,14.12,45.7,10.0,135.0,135.0,135.0,WIN,expiration,135.0,-660.0
2025-07-01,2025-07-02,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6194.99,6227.27,6195.0,6190.0,6200.0,75.0,16.98,12.37,40.1,75.0,50.0,50.0,60.0,WIN,expiration,285.0,-870.0
2025-07-02,2025-07-03,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6195.57,6277.76,6195.0,6190.0,6200.0,25.0,17.14,14.65,47.5,25.0,10.0,15.0,25.0,WIN,expiration,30.0,-1470.0
2025-07-03,2025-07-07,SPX,4,0.15,Inverse Butterfly 1-2-1 (calls),6262.43,6230.76,6260.0,6250.0,6270.0,105.0,16.43,8.88,58.2,105.0,50.0,65.0,87.5,WIN,expiration,105.0,-1220.0
2025-07-07,2025-07-08,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6258.64,6225.48,6260.0,6255.0,6265.0,20.0,17.58,13.1,42.9,20.0,10.0,20.0,20.0,WIN,expiration,20.0,-100.0
2025-07-08,2025-07-09,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6229.33,6262.27,6230.0,6225.0,6235.0,15.0,16.93,13.2,43.0,15.0,5.0,15.0,15.0,WIN,expiration,5.0,-660.0
2025-07-09,2025-07-10,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6265.46,6280.14,6265.0,6260.0,6270.0,10.0,16.05,12.64,41.5,10.0,5.0,145.0,145.0,WIN,expiration,145.0,-130.0
2025-07-10,2025-07-11,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6255.95,6258.35,6255.0,6250.0,6260.0,20.0,16.03,12.4,40.6,-145.0,10.0,10.0,-145.0,LOSS,expiration,10.0,-740.0
2025-07-11,2025-07-14,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),6254.01,6268.11,6255.0,6250.0,6260.0,15.0,16.62,8.28,47.0,15.0,5.0,15.0,15.0,WIN,expiration,5.0,-570.0
2025-07-14,2025-07-15,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6248.56,6243.1,6250.0,6245.0,6255.0,10.0,17.29,13.5,44.1,10.0,10.0,10.0,10.0,WIN,expiration,0.0,-180.0
2025-07-15,2025-07-16,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6278.01,6263.58,6280.0,6275.0,6285.0,25.0,16.92,12.76,41.9,25.0,7.5,17.5,20.0,WIN,expiration,25.0,-80.0
2025-07-16,2025-07-17,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6241.75,6299.02,6240.0,6235.0,6245.0,25.0,17.2,14.0,45.7,25.0,20.0,20.0,20.0,WIN,expiration,45.0,-1160.0
2025-07-17,2025-07-18,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6278.89,6296.68,6280.0,6275.0,6285.0,25.0,16.97,12.98,42.6,25.0,10.0,15.0,20.0,WIN,expiration,90.0,-460.0
2025-07-18,2025-07-21,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),6307.17,6307.46,6305.0,6300.0,6310.0,30.0,16.38,7.61,43.5,-224.0,10.0,35.0,35.0,LOSS,expiration,35.0,-645.0
2025-07-21,2025-07-22,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6326.45,6309.13,6325.0,6320.0,6330.0,30.0,16.69,10.35,34.3,30.0,10.0,20.0,27.5,WIN,expiration,30.0,-70.0
2025-07-22,2025-07-23,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6288.28,6359.91,6290.0,6285.0,6295.0,20.0,17.35,12.68,41.7,20.0,5.0,35.0,35.0,WIN,expiration,35.0,-700.0
2025-07-23,2025-07-24,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6320.49,6364.02,6320.0,6315.0,6325.0,20.0,16.13,12.99,43.0,20.0,5.0,20.0,20.0,WIN,expiration,30.0,-690.0
2025-07-24,2025-07-25,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6372.22,6389.59,6370.0,6365.0,6375.0,30.0,15.06,10.93,36.4,30.0,10.0,20.0,40.0,WIN,expiration,40.0,-630.0
2025-07-25,2025-07-28,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),6372.79,6389.58,6375.0,6370.0,6380.0,35.0,15.25,6.07,35.0,35.0,15.0,30.0,30.0,WIN,expiration,30.0,-260.0
2025-07-28,2025-07-29,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6396.27,6371.63,6395.0,6390.0,6400.0,25.0,15.43,11.11,37.2,25.0,12.5,12.5,27.5,WIN,expiration,27.5,-190.0
2025-07-29,2025-07-30,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6400.71,6364.83,6400.0,6395.0,6405.0,230.0,14.75,12.11,40.6,230.0,210.0,210.0,210.0,WIN,expiration,230.0,-690.0
2025-07-30,2025-07-31,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6377.51,6341.54,6380.0,6370.0,6390.0,60.0,16.01,16.96,56.6,60.0,60.0,60.0,60.0,WIN,expiration,60.0,-2110.0
2025-07-31,2025-08-01,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6414.04,6237.3,6415.0,6405.0,6425.0,65.0,15.13,16.24,54.5,65.0,25.0,60.0,60.0,WIN,expiration,67.5,-110.0
2025-08-01,2025-08-04,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),6232.49,6329.54,6230.0,6215.0,6245.0,305.0,20.89,17.41,98.4,305.0,210.0,210.0,580.0,WIN,expiration,580.0,-1840.0
2025-08-04,2025-08-05,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6310.01,6299.19,6310.0,6300.0,6320.0,70.0,17.95,15.62,51.6,70.0,42.5,42.5,70.0,WIN,expiration,42.5,-1710.0
2025-08-06,2025-08-07,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6309.04,6341.08,6310.0,6305.0,6315.0,15.0,17.59,14.21,46.9,15.0,5.0,20.0,20.0,WIN,expiration,20.0,-730.0
2025-08-07,2025-08-08,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6384.02,6390.19,6385.0,6380.0,6390.0,30.0,16.24,13.64,45.6,30.0,15.0,20.0,30.0,WIN,expiration,30.0,-285.0
2025-08-08,2025-08-11,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),6376.35,6374.49,6375.0,6370.0,6380.0,30.0,15.89,8.57,49.5,-419.0,10.0,25.0,25.0,LOSS,expiration,25.0,-365.0
2025-08-11,2025-08-12,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6394.81,6445.3,6395.0,6385.0,6405.0,80.0,15.86,15.07,50.4,80.0,50.0,50.0,70.0,WIN,expiration,80.0,-380.0
2025-08-12,2025-08-13,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6391.28,6466.79,6390.0,6385.0,6395.0,25.0,15.52,14.3,47.8,25.0,15.0,15.0,20.0,WIN,expiration,65.0,-590.0
2025-08-13,2025-08-14,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6474.59,6467.8,6475.0,6470.0,6480.0,20.0,14.48,10.52,35.7,20.0,20.0,20.0,20.0,WIN,expiration,0.0,-100.0
2025-08-14,2025-08-15,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6458.52,6450.12,6460.0,6455.0,6465.0,25.0,14.87,12.73,43.0,25.0,25.0,25.0,25.0,WIN,expiration,25.0,-150.0
2025-08-15,2025-08-18,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),6457.8,6449.24,6460.0,6455.0,6465.0,45.0,14.93,7.44,43.5,45.0,15.0,25.0,45.0,WIN,expiration,45.0,-230.0
2025-08-18,2025-08-19,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6443.24,6411.8,6445.0,6440.0,6450.0,30.0,15.59,10.22,34.5,30.0,30.0,30.0,30.0,WIN,expiration,30.0,-100.0
2025-08-19,2025-08-20,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6444.03,6394.88,6445.0,6440.0,6450.0,30.0,14.98,9.64,32.5,30.0,10.0,30.0,30.0,WIN,expiration,35.0,-70.0
2025-08-20,2025-08-21,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6368.3,6370.18,6370.0,6360.0,6380.0,60.0,16.79,15.54,51.8,-922.0,-922.0,-922.0,-922.0,LOSS,expiration,10.0,-1920.0
2025-08-21,2025-08-22,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6365.14,6466.35,6365.0,6355.0,6375.0,50.0,16.75,19.84,66.1,50.0,30.0,30.0,40.0,WIN,expiration,65.0,-1930.0
2025-08-22,2025-08-25,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),6398.87,6439.45,6400.0,6390.0,6410.0,55.0,16.45,12.19,70.7,55.0,25.0,45.0,45.0,WIN,expiration,70.0,-1080.0
2025-08-25,2025-08-26,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6458.13,6465.7,6460.0,6455.0,6465.0,35.0,14.73,9.4,31.8,35.0,25.0,25.0,97.5,WIN,expiration,97.5,-80.0
2025-08-26,2025-08-27,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6438.28,6480.85,6440.0,6435.0,6445.0,270.0,15.16,8.55,28.8,270.0,235.0,235.0,235.0,WIN,expiration,395.0,-990.0
