trade_date,exp_date,underlying,dte_entry,width_sigma,structure,spot_entry,spot_exit,call_atm,call_lo,call_up,total_credit,vix_entry,iv_atm_pct,expected_move,pnl_usd,pnl_tp25,pnl_tp50,pnl_tp75,result,exit_method,mfe,mae,pnl_exit5,pnl_exit3,pnl_tp25_exit5,pnl_tp25_exit3,pnl_tp50_exit5,pnl_tp50_exit3,pnl_tp75_exit5,pnl_tp75_exit3
2022-09-16,2022-09-23,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),3840.48,3695.23,3840.0,3720.0,3960.0,3340.0,28.34,29.75,158.2,3340.0,835.0,1670.0,2505.0,WIN,expiration,3337.5,-2870.0,-110.0,-255.0,-110.0,-255.0,-110.0,-255.0,-110.0,-255.0
2022-09-23,2022-09-30,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),3691.77,3589.7,3690.0,3575.0,3805.0,3165.0,29.13,29.93,153.0,1695.0,791.25,1695.0,1695.0,WIN,expiration,1245.0,-4295.0,-150.0,-465.0,-150.0,-465.0,-150.0,-465.0,-150.0,-465.0
2022-09-30,2022-10-07,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),3643.29,3640.38,3645.0,3530.0,3760.0,3130.0,31.01,29.93,151.0,-7908.0,782.5,-7908.0,-7908.0,LOSS,expiration,1440.0,-9285.0,-570.0,1005.0,-570.0,782.5,-570.0,1005.0,-570.0,1005.0
2022-10-07,2022-10-14,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),3667.11,3585.73,3665.0,3545.0,3785.0,3080.0,31.61,31.69,161.0,-993.0,-993.0,-993.0,-993.0,LOSS,expiration,690.0,-6135.0,-455.0,-210.0,-455.0,-210.0,-455.0,-210.0,-455.0,-210.0
2022-10-14,2022-10-21,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),3677.16,3752.75,3675.0,3555.0,3795.0,3300.0,31.65,31.96,162.8,-925.0,-925.0,-925.0,-925.0,LOSS,expiration,15.0,-7400.0,-775.0,-400.0,-775.0,-400.0,-775.0,-400.0,-775.0,-400.0
2022-10-21,2022-10-28,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),3700.91,3900.55,3700.0,3595.0,3805.0,2955.0,29.38,26.93,138.0,2955.0,738.75,1477.5,2216.25,WIN,expiration,2955.0,-1830.0,500.0,1080.0,500.0,738.75,500.0,1477.5,500.0,1080.0
2022-10-28,2022-11-04,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),3835.58,3770.42,3835.0,3720.0,3950.0,3225.0,27.39,29.36,156.0,-1817.0,806.25,1612.5,-1817.0,LOSS,expiration,2392.5,-4100.0,-70.0,-100.0,-70.0,-100.0,-70.0,-100.0,-70.0,-100.0
2022-11-04,2022-11-11,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),3759.4,3992.21,3760.0,3650.0,3870.0,3025.0,24.72,27.82,144.8,3025.0,756.25,1512.5,2268.75,WIN,expiration,4225.0,-1290.0,20.0,-205.0,20.0,-205.0,20.0,-205.0,20.0,-205.0
2022-11-11,2022-11-18,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),3959.27,3967.12,3960.0,3865.0,4055.0,2715.0,23.43,22.59,123.9,-6073.0,-6073.0,-6073.0,-6073.0,LOSS,expiration,150.0,-8165.0,-425.0,-90.0,-425.0,-90.0,-425.0,-90.0,-425.0,-90.0
2022-11-18,2022-11-25,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),3962.7,4026.98,3965.0,3890.0,4040.0,2055.0,23.6,17.88,98.1,753.0,513.75,753.0,753.0,WIN,expiration,1027.5,-2590.0,-665.0,-1525.0,-665.0,-1525.0,-665.0,-1525.0,-665.0,-1525.0
2022-11-25,2022-12-02,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4029.54,4071.55,4030.0,3960.0,4100.0,1940.0,20.97,16.64,92.9,-905.0,-905.0,-905.0,-905.0,LOSS,expiration,370.0,-2990.0,-125.0,177.5,-125.0,177.5,-125.0,177.5,-125.0,177.5
2022-12-02,2022-12-09,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4033.69,3934.36,4035.0,3970.0,4100.0,1810.0,19.88,15.81,88.3,1810.0,452.5,905.0,1357.5,WIN,expiration,1802.5,-1740.0,-365.0,70.0,-365.0,452.5,-365.0,70.0,-365.0,70.0
2022-12-09,2022-12-16,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),3957.58,3851.02,3960.0,3840.0,4080.0,3200.0,22.86,29.0,159.0,2098.0,800.0,1600.0,2400.0,WIN,expiration,2617.5,-4485.0,-25.0,925.0,-25.0,800.0,-25.0,925.0,-25.0,925.0
2022-12-16,2022-12-23,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),3876.13,3844.45,3875.0,3790.0,3960.0,2460.0,22.41,20.63,110.8,-2985.0,615.0,1230.0,-2985.0,LOSS,expiration,1270.0,-3595.0,-510.0,-515.0,-510.0,-515.0,-510.0,-515.0,-510.0,-515.0
2022-12-23,2022-12-30,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),3799.89,3839.85,3800.0,3725.0,3875.0,2490.0,22.49,18.86,99.3,-1025.0,-1025.0,-1025.0,-1025.0,LOSS,expiration,495.0,-4605.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0
2022-12-30,2023-01-06,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),3818.57,3894.2,3820.0,3740.0,3900.0,2265.0,22.03,19.84,104.9,1685.0,566.25,1132.5,1698.75,WIN,expiration,1772.5,-3615.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0
2023-01-06,2023-01-13,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),3821.08,3998.63,3820.0,3720.0,3920.0,2665.0,21.85,24.88,131.7,2665.0,666.25,1332.5,1998.75,WIN,expiration,2660.0,-2160.0,575.0,155.0,575.0,666.25,575.0,155.0,575.0,155.0
2023-01-13,2023-01-20,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),3961.6,3971.78,3960.0,3890.0,4030.0,1965.0,18.7,17.25,94.6,-3857.0,-3857.0,-3857.0,-3857.0,LOSS,expiration,342.5,-5795.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0
2023-01-20,2023-01-27,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),3910.21,4070.02,3910.0,3845.0,3975.0,1960.0,20.23,16.56,89.7,1960.0,490.0,980.0,1470.0,WIN,expiration,1965.0,-2870.0,955.0,810.0,490.0,490.0,955.0,980.0,955.0,810.0
2023-01-27,2023-02-03,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4061.85,4136.52,4060.0,3970.0,4150.0,2460.0,18.38,21.62,121.6,1112.0,615.0,1230.0,1845.0,WIN,expiration,1890.0,-4290.0,50.0,80.0,50.0,80.0,50.0,80.0,50.0,80.0
2023-02-03,2023-02-10,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4149.73,4090.49,4150.0,4080.0,4220.0,1980.0,18.46,16.13,92.7,931.0,495.0,990.0,931.0,WIN,expiration,1305.0,-1680.0,-90.0,-25.0,-90.0,-25.0,-90.0,-25.0,-90.0,-25.0
2023-02-10,2023-02-17,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4073.56,4078.98,4075.0,3980.0,4170.0,2615.0,21.31,22.82,128.7,-6487.0,-6487.0,-6487.0,-6487.0,LOSS,expiration,470.0,-9415.0,280.0,-55.0,280.0,-55.0,280.0,-55.0,280.0,-55.0
2023-02-17,2023-02-24,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4054.66,3970.42,4055.0,3980.0,4130.0,2045.0,21.02,17.83,100.1,2045.0,511.25,1022.5,1533.75,WIN,expiration,2037.5,-1610.0,-420.0,-420.0,-420.0,-420.0,-420.0,-420.0,-420.0,-420.0
2023-02-24,2023-03-03,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),3951.24,4045.32,3950.0,3870.0,4030.0,2060.0,22.76,19.86,108.7,2060.0,515.0,1030.0,1545.0,WIN,expiration,2155.0,-3740.0,-130.0,-735.0,-130.0,-735.0,-130.0,-735.0,-130.0,-735.0
2023-03-03,2023-03-10,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4009.72,3861.68,4010.0,3935.0,4085.0,2025.0,19.21,17.83,99.0,2025.0,506.25,1012.5,1518.75,WIN,expiration,2017.5,-3440.0,315.0,-60.0,315.0,-60.0,315.0,-60.0,315.0,-60.0
2023-03-10,2023-03-17,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),3894.8,3916.47,3895.0,3795.0,3995.0,2635.0,23.36,24.77,133.6,-5218.0,-5218.0,-5218.0,-5218.0,LOSS,expiration,105.0,-6045.0,-95.0,-810.0,-95.0,-810.0,-95.0,-810.0,-95.0,-810.0
2023-03-17,2023-03-24,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),3942.35,3971.35,3940.0,3835.0,4045.0,2870.0,24.02,25.24,137.8,-4495.0,-4495.0,-4495.0,-4495.0,LOSS,expiration,250.0,-7735.0,165.0,250.0,165.0,250.0,165.0,250.0,165.0,250.0
2023-03-24,2023-03-31,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),3931.04,4108.9,3930.0,3830.0,4030.0,2695.0,24.09,24.66,134.2,2695.0,673.75,1347.5,2021.25,WIN,expiration,3295.0,-1590.0,195.0,-790.0,195.0,-790.0,195.0,-790.0,195.0,-790.0
2023-03-31,2023-04-06,SPX,6,0.75,Inverse Butterfly 1-2-1 (calls),4070.21,4104.8,4070.0,4010.0,4130.0,1910.0,18.88,14.97,78.1,-610.0,477.5,-610.0,-610.0,LOSS,expiration,545.0,-3430.0,445.0,410.0,445.0,477.5,445.0,410.0,445.0,410.0
2023-04-14,2023-04-21,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4160.54,4133.56,4160.0,4100.0,4220.0,1900.0,17.55,13.48,77.7,-1456.0,-1456.0,-1456.0,-1456.0,LOSS,expiration,0.0,-2820.0,-307.5,-677.5,-307.5,-677.5,-307.5,-677.5,-307.5,-677.5
2023-04-21,2023-04-28,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4121.67,4169.77,4120.0,4060.0,4180.0,1775.0,17.35,13.83,79.0,752.0,443.75,752.0,752.0,WIN,expiration,725.0,-3005.0,5.0,-470.0,5.0,-470.0,5.0,-470.0,5.0,-470.0
2023-04-28,2023-05-05,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4136.61,4135.77,4135.0,4065.0,4205.0,2185.0,16.54,16.08,92.1,-4738.0,546.25,-4738.0,-4738.0,LOSS,expiration,685.0,-5915.0,445.0,-75.0,445.0,-75.0,445.0,-75.0,445.0,-75.0
2023-05-05,2023-05-12,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4111.5,4123.85,4110.0,4040.0,4180.0,2095.0,17.97,16.13,91.8,-3520.0,-3520.0,-3520.0,-3520.0,LOSS,expiration,310.0,-4195.0,-10.0,-435.0,-10.0,-435.0,-10.0,-435.0,-10.0,-435.0
2023-05-12,2023-05-19,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4139.03,4191.97,4140.0,4090.0,4190.0,1555.0,16.54,11.06,63.4,1555.0,388.75,777.5,1166.25,WIN,expiration,1685.0,-1930.0,-132.5,-340.0,-132.5,-340.0,-132.5,-340.0,-132.5,-340.0
2023-05-19,2023-05-26,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4211.3,4205.01,4210.0,4155.0,4265.0,1605.0,16.03,12.63,73.6,-3396.0,401.25,802.5,-3396.0,LOSS,expiration,1115.0,-4065.0,-255.0,-480.0,-255.0,-480.0,-255.0,-480.0,-255.0,-480.0
2023-05-26,2023-06-02,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4175.04,4281.67,4175.0,4105.0,4245.0,2195.0,18.23,15.71,90.8,2195.0,548.75,1097.5,1646.25,WIN,expiration,2185.0,-2545.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0
2023-06-02,2023-06-09,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4246.63,4299.44,4245.0,4195.0,4295.0,1545.0,15.13,11.2,65.9,1545.0,386.25,772.5,1158.75,WIN,expiration,1500.0,-930.0,345.0,-50.0,386.25,386.25,345.0,-50.0,345.0,-50.0
2023-06-09,2023-06-16,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4312.0,4409.77,4310.0,4255.0,4365.0,1615.0,13.56,12.36,73.8,1615.0,403.75,807.5,1211.25,WIN,expiration,1905.0,-1450.0,-15.0,345.0,-15.0,403.75,-15.0,345.0,-15.0,345.0
2023-06-16,2023-06-23,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4429.61,4348.23,4430.0,4375.0,4485.0,1640.0,14.39,11.46,70.3,1640.0,410.0,820.0,1230.0,WIN,expiration,1637.5,-2155.0,-130.0,-130.0,-130.0,-130.0,-130.0,-130.0,-130.0,-130.0
2023-06-23,2023-06-30,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4349.71,4449.81,4350.0,4300.0,4400.0,1565.0,13.44,10.63,64.0,1565.0,391.25,782.5,1173.75,WIN,expiration,1560.0,-1110.0,-85.0,-257.5,-85.0,-257.5,-85.0,-257.5,-85.0,-257.5
2023-07-07,2023-07-14,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4415.42,4506.04,4415.0,4365.0,4465.0,1405.0,14.98,11.31,69.2,1405.0,351.25,702.5,1053.75,WIN,expiration,1410.0,-790.0,-155.0,-220.0,-155.0,-220.0,-155.0,-220.0,-155.0,-220.0
2023-07-14,2023-07-21,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4523.78,4536.68,4525.0,4480.0,4570.0,1335.0,13.69,9.84,61.6,-1997.0,333.75,-1997.0,-1997.0,LOSS,expiration,460.0,-4865.0,-155.0,-270.0,-155.0,-270.0,-155.0,-270.0,-155.0,-270.0
2023-07-21,2023-07-28,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4541.96,4581.73,4540.0,4480.0,4600.0,1800.0,13.79,12.25,77.0,-27.0,450.0,-27.0,-27.0,LOSS,expiration,785.0,-1930.0,-115.0,-140.0,-115.0,-140.0,-115.0,-140.0,-115.0,-140.0
2023-07-28,2023-08-04,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4574.03,4478.55,4575.0,4525.0,4625.0,1455.0,13.53,10.41,66.0,1455.0,363.75,727.5,1091.25,WIN,expiration,1452.5,-1140.0,-75.0,-295.0,-75.0,-295.0,-75.0,-295.0,-75.0,-295.0
2023-08-04,2023-08-11,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4514.98,4464.31,4515.0,4460.0,4570.0,1600.0,15.27,11.55,72.2,1169.0,400.0,800.0,1200.0,WIN,expiration,1277.5,-1130.0,-145.0,-172.5,-145.0,-172.5,-145.0,-172.5,-145.0,-172.5
2023-08-11,2023-08-18,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4451.3,4370.6,4450.0,4380.0,4520.0,2090.0,16.15,14.79,91.2,2090.0,522.5,1045.0,1567.5,WIN,expiration,2087.5,-1895.0,-205.0,-515.0,-205.0,-515.0,-205.0,-515.0,-205.0,-515.0
2023-08-18,2023-08-25,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4348.8,4405.32,4350.0,4275.0,4425.0,2065.0,18.58,16.88,101.6,97.0,516.25,1032.5,97.0,WIN,expiration,1415.0,-2705.0,120.0,170.0,120.0,170.0,120.0,170.0,120.0,170.0
2023-08-25,2023-09-01,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4396.18,4514.95,4395.0,4325.0,4465.0,1925.0,16.64,15.19,92.5,1925.0,481.25,962.5,1443.75,WIN,expiration,1920.0,-2900.0,-40.0,-205.0,-40.0,481.25,-40.0,962.5,-40.0,-205.0
2023-09-01,2023-09-08,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4527.51,4457.99,4530.0,4485.0,4575.0,1155.0,13.27,9.18,57.5,1155.0,288.75,577.5,866.25,WIN,expiration,1155.0,-1760.0,-252.5,-252.5,-252.5,-252.5,-252.5,-252.5,-252.5,-252.5
2023-09-08,2023-09-15,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4460.79,4450.35,4460.0,4405.0,4515.0,1600.0,14.03,11.63,71.9,-2935.0,400.0,-2935.0,-2935.0,LOSS,expiration,520.0,-3395.0,-240.0,-230.0,-240.0,-230.0,-240.0,-230.0,-240.0,-230.0
2023-09-15,2023-09-22,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4481.34,4319.25,4480.0,4430.0,4530.0,1320.0,13.15,10.78,66.9,1320.0,330.0,660.0,990.0,WIN,expiration,1325.0,-1580.0,-192.5,-135.0,-192.5,-135.0,-192.5,-135.0,-192.5,-135.0
2023-09-22,2023-09-29,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4340.84,4289.13,4340.0,4270.0,4410.0,2110.0,16.79,14.98,90.1,197.0,527.5,197.0,197.0,WIN,expiration,770.0,-2720.0,-360.0,-312.5,-360.0,-312.5,-360.0,-312.5,-360.0,-312.5
2023-09-29,2023-10-06,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4329.62,4307.89,4330.0,4270.0,4390.0,1435.0,15.9,13.77,82.5,-2354.0,358.75,717.5,1076.25,LOSS,expiration,1220.0,-4685.0,-247.5,-240.0,-247.5,358.75,-247.5,-240.0,-247.5,-240.0
2023-10-06,2023-10-13,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4232.28,4328.34,4230.0,4150.0,4310.0,2155.0,19.23,18.44,108.1,2155.0,538.75,1077.5,1616.25,WIN,expiration,2420.0,-830.0,420.0,1195.0,538.75,538.75,420.0,1077.5,420.0,1616.25
2023-10-13,2023-10-20,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4371.99,4223.58,4370.0,4305.0,4435.0,1900.0,16.94,14.8,89.6,1900.0,475.0,950.0,1425.0,WIN,expiration,1895.0,-2460.0,-160.0,-262.5,-160.0,-262.5,-160.0,-262.5,-160.0,-262.5
2023-10-20,2023-10-27,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4263.29,4118.3,4265.0,4180.0,4350.0,2395.0,20.74,18.8,111.0,2395.0,598.75,1197.5,1796.25,WIN,expiration,2405.0,-1930.0,-445.0,-910.0,-445.0,-910.0,-445.0,-910.0,-445.0,-910.0
2023-10-27,2023-11-03,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4143.54,4358.11,4145.0,4065.0,4225.0,2160.0,20.09,19.04,109.2,2160.0,540.0,1080.0,1620.0,WIN,expiration,2160.0,-2600.0,-45.0,-360.0,-45.0,-360.0,-45.0,-360.0,-45.0,-360.0
2023-11-03,2023-11-10,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4358.24,4415.89,4360.0,4305.0,4415.0,1420.0,15.18,12.69,76.6,1420.0,355.0,710.0,1065.0,WIN,expiration,1447.5,-3950.0,-390.0,-600.0,-390.0,-600.0,-390.0,-600.0,-390.0,-600.0
2023-11-10,2023-11-17,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4367.13,4513.91,4365.0,4300.0,4430.0,2105.0,14.85,13.87,83.9,2105.0,526.25,1052.5,1578.75,WIN,expiration,2105.0,-1850.0,65.0,1855.0,526.25,526.25,65.0,1052.5,65.0,1578.75
2023-11-17,2023-11-24,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4508.14,4558.9,4510.0,4465.0,4555.0,1350.0,13.93,9.22,57.6,1350.0,337.5,675.0,1012.5,WIN,expiration,1355.0,-1380.0,0.0,-150.0,0.0,337.5,0.0,-150.0,0.0,-150.0
2023-11-24,2023-12-01,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4558.61,4593.72,4560.0,4520.0,4600.0,1060.0,13.07,8.74,55.2,432.0,265.0,432.0,432.0,WIN,expiration,370.0,-1420.0,-115.0,-242.5,-115.0,-242.5,-115.0,-242.5,-115.0,-242.5
2023-12-01,2023-12-08,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4563.52,4603.49,4565.0,4510.0,4620.0,1365.0,12.82,11.66,73.7,-286.0,-286.0,-286.0,-286.0,LOSS,expiration,0.0,-3270.0,-345.0,-665.0,-345.0,-665.0,-345.0,-665.0,-345.0,-665.0
2023-12-08,2023-12-15,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4584.37,4715.03,4585.0,4525.0,4645.0,1735.0,12.78,12.4,78.7,1735.0,433.75,867.5,1301.25,WIN,expiration,1735.0,-5500.0,-65.0,-160.0,-65.0,433.75,-65.0,-160.0,-65.0,-160.0
2023-12-15,2023-12-22,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4711.31,4755.16,4710.0,4665.0,4755.0,1240.0,12.28,9.54,62.2,1240.0,310.0,620.0,930.0,WIN,expiration,1187.5,-1300.0,-10.0,250.0,-10.0,310.0,-10.0,250.0,-10.0,250.0
2023-12-22,2023-12-29,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4768.16,4772.17,4770.0,4710.0,4830.0,1585.0,13.83,12.02,79.3,-4198.0,-4198.0,-4198.0,-4198.0,LOSS,expiration,0.0,-5345.0,-730.0,-730.0,-730.0,-730.0,-730.0,-730.0,-730.0,-730.0
2023-12-29,2024-01-05,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4785.93,4696.66,4785.0,4735.0,4835.0,1440.0,12.65,9.84,65.2,1440.0,360.0,720.0,1080.0,WIN,expiration,1437.5,-1690.0,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5
2024-01-05,2024-01-12,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4699.58,4783.14,4700.0,4645.0,4755.0,1425.0,13.56,11.58,75.4,1425.0,356.25,712.5,1068.75,WIN,expiration,1405.0,-1520.0,-180.0,5.0,-180.0,356.25,-180.0,5.0,-180.0,5.0
2024-01-12,2024-01-19,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4787.74,4838.96,4790.0,4745.0,4835.0,1275.0,12.66,9.5,63.0,1275.0,318.75,637.5,956.25,WIN,expiration,1440.0,-1985.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
2024-01-19,2024-01-26,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4794.54,4890.07,4795.0,4740.0,4850.0,1555.0,13.76,10.68,70.9,1555.0,388.75,777.5,1166.25,WIN,expiration,1560.0,-1750.0,535.0,520.0,388.75,388.75,535.0,777.5,535.0,520.0
2024-01-26,2024-02-02,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4892.54,4958.04,4895.0,4830.0,4960.0,1855.0,13.56,12.56,85.1,1659.0,463.75,927.5,1391.25,WIN,expiration,1807.5,-2675.0,-120.0,115.0,-120.0,115.0,-120.0,115.0,-120.0,115.0
2024-02-02,2024-02-09,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),4920.8,5025.89,4920.0,4860.0,4980.0,1875.0,13.95,11.84,80.7,1875.0,468.75,937.5,1406.25,WIN,expiration,1965.0,-1560.0,155.0,-135.0,468.75,468.75,155.0,-135.0,155.0,-135.0
2024-02-09,2024-02-16,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),5008.64,5005.15,5010.0,4955.0,5065.0,1595.0,12.83,10.29,71.4,-3420.0,398.75,-3420.0,-3420.0,LOSS,expiration,675.0,-4405.0,-45.0,205.0,-45.0,398.75,-45.0,205.0,-45.0,205.0
2024-02-16,2024-02-23,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),5006.97,5089.31,5005.0,4940.0,5070.0,1990.0,14.54,12.15,84.3,1990.0,497.5,995.0,1492.5,WIN,expiration,2000.0,-1585.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0
2024-03-01,2024-03-08,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),5099.71,5124.37,5100.0,5045.0,5155.0,1480.0,13.28,10.55,74.5,-1583.0,370.0,740.0,1110.0,LOSS,expiration,1255.0,-2995.0,100.0,-150.0,100.0,-150.0,100.0,-150.0,100.0,-150.0
2024-03-08,2024-03-15,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),5185.2,5117.42,5185.0,5115.0,5255.0,2185.0,14.05,13.09,94.0,1943.0,546.25,1092.5,1638.75,WIN,expiration,2052.5,-2300.0,565.0,-270.0,546.25,546.25,565.0,-270.0,565.0,-270.0
2024-03-15,2024-03-22,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),5118.91,5234.27,5120.0,5045.0,5195.0,2170.0,14.91,14.25,101.0,2170.0,542.5,1085.0,1627.5,WIN,expiration,2270.0,-1820.0,185.0,-245.0,185.0,-245.0,185.0,-245.0,185.0,-245.0
2024-03-22,2024-03-28,SPX,6,0.75,Inverse Butterfly 1-2-1 (calls),5238.06,5255.6,5240.0,5190.0,5290.0,1480.0,12.91,9.47,63.6,-1960.0,-1960.0,-1960.0,-1960.0,LOSS,expiration,0.0,-3825.0,-170.0,-332.5,-170.0,-332.5,-170.0,-332.5,-170.0,-332.5
2024-04-05,2024-04-12,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),5178.55,5123.6,5180.0,5105.0,5255.0,2055.0,16.15,14.32,102.7,195.0,513.75,195.0,195.0,WIN,expiration,895.0,-3130.0,30.0,-110.0,30.0,-110.0,30.0,-110.0,30.0,-110.0
2024-04-12,2024-04-19,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),5169.55,4967.2,5170.0,5085.0,5255.0,2290.0,16.8,15.51,111.1,2290.0,572.5,1145.0,1717.5,WIN,expiration,2295.0,-3090.0,-825.0,320.0,-825.0,572.5,-825.0,320.0,-825.0,320.0
2024-04-19,2024-04-26,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),5011.44,5098.69,5010.0,4920.0,5100.0,2580.0,18.34,17.0,118.0,2449.0,645.0,1290.0,1935.0,WIN,expiration,2410.0,-2450.0,-580.0,-430.0,-580.0,-430.0,-580.0,-430.0,-580.0,-430.0
2024-04-26,2024-05-03,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),5094.17,5127.77,5095.0,5015.0,5175.0,2330.0,15.27,14.95,105.4,-2393.0,-2393.0,-2393.0,-2393.0,LOSS,expiration,320.0,-3715.0,-30.0,-155.0,-30.0,-155.0,-30.0,-155.0,-30.0,-155.0
2024-05-03,2024-05-10,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),5131.33,5222.04,5130.0,5065.0,5195.0,1900.0,13.82,12.09,85.9,1900.0,475.0,950.0,1425.0,WIN,expiration,1895.0,-2010.0,-80.0,400.0,-80.0,475.0,-80.0,400.0,-80.0,400.0
2024-05-10,2024-05-17,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),5237.51,5303.89,5240.0,5180.0,5300.0,1645.0,12.89,10.91,79.1,1645.0,411.25,822.5,1233.75,WIN,expiration,1870.0,-2150.0,-90.0,-110.0,-90.0,-110.0,-90.0,-110.0,-90.0,-110.0
2024-05-17,2024-05-24,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),5298.56,5304.7,5300.0,5245.0,5355.0,1605.0,12.36,9.78,71.7,-3425.0,-3425.0,-3425.0,-3425.0,LOSS,expiration,135.0,-4155.0,100.0,-100.0,100.0,-100.0,100.0,-100.0,100.0,-100.0
2024-05-24,2024-05-31,SPX,7,0.75,Inverse Butterfly 1-2-1 (calls),5282.08,5280.01,5280.0,5230.0,5330.0,1525.0,12.59,9.26,67.8,-3474.0,381.25,762.5,1143.75,LOSS,expiration,1425.0,-4175.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0
