trade_date,exp_date,underlying,dte_entry,width_sigma,structure,spot_entry,spot_exit,call_atm,call_lo,call_up,total_credit,vix_entry,iv_atm_pct,expected_move,pnl_usd,pnl_tp25,pnl_tp50,pnl_tp75,result,exit_method,mfe,mae,pnl_exit5,pnl_exit3,pnl_tp25_exit5,pnl_tp25_exit3,pnl_tp50_exit5,pnl_tp50_exit3,pnl_tp75_exit5,pnl_tp75_exit3
2022-09-23,2022-09-30,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),3691.77,3589.7,3690.0,3630.0,3750.0,875.0,29.13,29.93,153.0,875.0,218.75,437.5,656.25,WIN,expiration,880.0,-1720.0,-40.0,-145.0,-40.0,-145.0,-40.0,-145.0,-40.0,-145.0
2022-09-30,2022-10-07,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),3643.29,3640.38,3645.0,3585.0,3705.0,860.0,31.01,29.93,151.0,-4678.0,215.0,430.0,-4678.0,LOSS,expiration,510.0,-5465.0,-160.0,180.0,-160.0,215.0,-160.0,430.0,-160.0,180.0
2022-10-07,2022-10-14,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),3667.11,3585.73,3665.0,3600.0,3730.0,870.0,31.61,31.69,161.0,870.0,217.5,435.0,652.5,WIN,expiration,867.5,-3400.0,-205.0,-115.0,-205.0,-115.0,-205.0,-115.0,-205.0,-115.0
2022-10-14,2022-10-21,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),3677.16,3752.75,3675.0,3610.0,3740.0,1010.0,31.65,31.96,162.8,1010.0,252.5,505.0,757.5,WIN,expiration,875.0,-4285.0,-235.0,-80.0,-235.0,-80.0,-235.0,-80.0,-235.0,-80.0
2022-10-21,2022-10-28,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),3700.91,3900.55,3700.0,3645.0,3755.0,835.0,29.38,26.93,138.0,835.0,208.75,417.5,626.25,WIN,expiration,835.0,-3420.0,125.0,405.0,125.0,208.75,125.0,417.5,125.0,405.0
2022-10-28,2022-11-04,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),3835.58,3770.42,3835.0,3775.0,3895.0,915.0,27.39,29.36,156.0,915.0,228.75,457.5,686.25,WIN,expiration,910.0,-3240.0,10.0,-15.0,10.0,-15.0,10.0,-15.0,10.0,-15.0
2022-11-04,2022-11-11,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),3759.4,3992.21,3760.0,3700.0,3820.0,920.0,24.72,27.82,144.8,920.0,230.0,460.0,690.0,WIN,expiration,2330.0,-2420.0,-0.0,-30.0,-0.0,-30.0,-0.0,-30.0,-0.0,-30.0
2022-11-11,2022-11-18,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),3959.27,3967.12,3960.0,3910.0,4010.0,710.0,23.43,22.59,123.9,-3578.0,-3578.0,-3578.0,-3578.0,LOSS,expiration,0.0,-5875.0,-185.0,-90.0,-185.0,-90.0,-185.0,-90.0,-185.0,-90.0
2022-11-18,2022-11-25,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),3962.7,4026.98,3965.0,3925.0,4005.0,500.0,23.6,17.88,98.1,500.0,125.0,250.0,375.0,WIN,expiration,760.0,-2460.0,-320.0,-655.0,-320.0,-655.0,-320.0,-655.0,-320.0,-655.0
2022-11-25,2022-12-02,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4029.54,4071.55,4030.0,3995.0,4065.0,505.0,20.97,16.64,92.9,505.0,126.25,252.5,378.75,WIN,expiration,685.0,-1660.0,-30.0,75.0,-30.0,75.0,-30.0,75.0,-30.0,75.0
2022-12-02,2022-12-09,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4033.69,3934.36,4035.0,4000.0,4070.0,535.0,19.88,15.81,88.3,535.0,133.75,267.5,401.25,WIN,expiration,535.0,-1450.0,-125.0,5.0,-125.0,133.75,-125.0,267.5,-125.0,5.0
2022-12-09,2022-12-16,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),3957.58,3851.02,3960.0,3895.0,4025.0,1005.0,22.86,29.0,159.0,1005.0,251.25,502.5,753.75,WIN,expiration,1005.0,-3810.0,45.0,320.0,45.0,251.25,45.0,320.0,45.0,320.0
2022-12-16,2022-12-23,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),3876.13,3844.45,3875.0,3830.0,3920.0,705.0,22.41,20.63,110.8,-740.0,176.25,352.5,-740.0,LOSS,expiration,472.5,-1145.0,-170.0,-195.0,-170.0,-195.0,-170.0,-195.0,-170.0,-195.0
2022-12-23,2022-12-30,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),3799.89,3839.85,3800.0,3760.0,3840.0,965.0,22.49,18.86,99.3,950.0,241.25,482.5,723.75,WIN,expiration,815.0,-2445.0,205.0,205.0,241.25,241.25,205.0,205.0,205.0,205.0
2022-12-30,2023-01-06,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),3818.57,3894.2,3820.0,3780.0,3860.0,495.0,22.03,19.84,104.9,495.0,123.75,247.5,371.25,WIN,expiration,600.0,-2800.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0
2023-01-06,2023-01-13,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),3821.08,3998.63,3820.0,3765.0,3875.0,805.0,21.85,24.88,131.7,805.0,201.25,402.5,603.75,WIN,expiration,810.0,-3420.0,150.0,65.0,150.0,201.25,150.0,65.0,150.0,65.0
2023-01-13,2023-01-20,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),3961.6,3971.78,3960.0,3920.0,4000.0,595.0,18.7,17.25,94.6,-2227.0,-2227.0,-2227.0,-2227.0,LOSS,expiration,127.5,-4115.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0
2023-01-20,2023-01-27,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),3910.21,4070.02,3910.0,3875.0,3945.0,625.0,20.23,16.56,89.7,625.0,156.25,312.5,468.75,WIN,expiration,635.0,-4280.0,350.0,270.0,156.25,156.25,312.5,312.5,350.0,468.75
2023-01-27,2023-02-03,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4061.85,4136.52,4060.0,4010.0,4110.0,770.0,18.38,21.62,121.6,770.0,192.5,385.0,577.5,WIN,expiration,730.0,-4990.0,5.0,-125.0,5.0,-125.0,5.0,-125.0,5.0,-125.0
2023-02-10,2023-02-17,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4073.56,4078.98,4075.0,4025.0,4125.0,1060.0,21.31,22.82,128.7,-3542.0,265.0,-3542.0,-3542.0,LOSS,expiration,475.0,-6805.0,430.0,330.0,265.0,265.0,430.0,330.0,430.0,330.0
2023-02-17,2023-02-24,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4054.66,3970.42,4055.0,4015.0,4095.0,595.0,21.02,17.83,100.1,595.0,148.75,297.5,446.25,WIN,expiration,557.5,-620.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0
2023-02-24,2023-03-03,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),3951.24,4045.32,3950.0,3905.0,3995.0,470.0,22.76,19.86,108.7,470.0,117.5,235.0,352.5,WIN,expiration,535.0,-3540.0,-360.0,-435.0,-360.0,-435.0,-360.0,-435.0,-360.0,-435.0
2023-03-03,2023-03-10,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4009.72,3861.68,4010.0,3970.0,4050.0,775.0,19.21,17.83,99.0,775.0,193.75,387.5,581.25,WIN,expiration,772.5,-2900.0,280.0,75.0,193.75,193.75,280.0,75.0,280.0,75.0
2023-03-10,2023-03-17,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),3894.8,3916.47,3895.0,3840.0,3950.0,800.0,23.36,24.77,133.6,-2553.0,-2553.0,-2553.0,-2553.0,LOSS,expiration,35.0,-3345.0,-35.0,-250.0,-35.0,-250.0,-35.0,-250.0,-35.0,-250.0
2023-03-17,2023-03-24,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),3942.35,3971.35,3940.0,3885.0,3995.0,720.0,24.02,25.24,137.8,-1645.0,-1645.0,-1645.0,-1645.0,LOSS,expiration,15.0,-4735.0,-10.0,15.0,-10.0,15.0,-10.0,15.0,-10.0,15.0
2023-03-24,2023-03-31,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),3931.04,4108.9,3930.0,3875.0,3985.0,800.0,24.09,24.66,134.2,800.0,200.0,400.0,600.0,WIN,expiration,1325.0,-2330.0,-10.0,-260.0,-10.0,-260.0,-10.0,-260.0,-10.0,-260.0
2023-03-31,2023-04-06,SPX,6,0.40,Inverse Butterfly 1-2-1 (calls),4070.21,4104.8,4070.0,4040.0,4100.0,500.0,18.88,14.97,78.1,500.0,125.0,250.0,375.0,WIN,expiration,610.0,-2460.0,115.0,85.0,125.0,125.0,115.0,85.0,115.0,85.0
2023-04-14,2023-04-21,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4160.54,4133.56,4160.0,4130.0,4190.0,525.0,17.55,13.48,77.7,169.0,131.25,169.0,169.0,WIN,expiration,177.5,-1895.0,-70.0,-180.0,-70.0,-180.0,-70.0,-180.0,-70.0,-180.0
2023-04-21,2023-04-28,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4121.67,4169.77,4120.0,4090.0,4150.0,450.0,17.35,13.83,79.0,450.0,112.5,225.0,337.5,WIN,expiration,415.0,-1600.0,20.0,-140.0,20.0,-140.0,20.0,-140.0,20.0,-140.0
2023-04-28,2023-05-05,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4136.61,4135.77,4135.0,4100.0,4170.0,690.0,16.54,16.08,92.1,-2733.0,172.5,345.0,-2733.0,LOSS,expiration,377.5,-3905.0,245.0,110.0,172.5,172.5,245.0,110.0,245.0,110.0
2023-05-05,2023-05-12,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4111.5,4123.85,4110.0,4075.0,4145.0,535.0,17.97,16.13,91.8,-1580.0,-1580.0,-1580.0,-1580.0,LOSS,expiration,105.0,-2175.0,20.0,-100.0,20.0,-100.0,20.0,-100.0,20.0,-100.0
2023-05-12,2023-05-19,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4139.03,4191.97,4140.0,4115.0,4165.0,435.0,16.54,11.06,63.4,435.0,108.75,217.5,326.25,WIN,expiration,530.0,-1670.0,-20.0,-80.0,-20.0,-80.0,-20.0,-80.0,-20.0,-80.0
2023-05-19,2023-05-26,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4211.3,4205.01,4210.0,4180.0,4240.0,500.0,16.03,12.63,73.6,-2001.0,125.0,250.0,375.0,LOSS,expiration,382.5,-2575.0,-85.0,-175.0,-85.0,-175.0,-85.0,-175.0,-85.0,-175.0
2023-05-26,2023-06-02,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4175.04,4281.67,4175.0,4140.0,4210.0,550.0,18.23,15.71,90.8,550.0,137.5,275.0,412.5,WIN,expiration,560.0,-1450.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
2023-06-02,2023-06-09,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4246.63,4299.44,4245.0,4220.0,4270.0,385.0,15.13,11.2,65.9,385.0,96.25,192.5,288.75,WIN,expiration,390.0,-800.0,75.0,-15.0,96.25,96.25,75.0,-15.0,75.0,-15.0
2023-06-09,2023-06-16,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4312.0,4409.77,4310.0,4280.0,4340.0,500.0,13.56,12.36,73.8,500.0,125.0,250.0,375.0,WIN,expiration,920.0,-1790.0,-45.0,50.0,-45.0,125.0,-45.0,50.0,-45.0,50.0
2023-06-16,2023-06-23,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4429.61,4348.23,4430.0,4400.0,4460.0,490.0,14.39,11.46,70.3,490.0,122.5,245.0,367.5,WIN,expiration,487.5,-2040.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0
2023-06-23,2023-06-30,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4349.71,4449.81,4350.0,4325.0,4375.0,425.0,13.44,10.63,64.0,425.0,106.25,212.5,318.75,WIN,expiration,425.0,-810.0,-30.0,20.0,-30.0,20.0,-30.0,20.0,-30.0,20.0
2023-07-07,2023-07-14,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4415.42,4506.04,4415.0,4385.0,4445.0,515.0,14.98,11.31,69.2,515.0,128.75,257.5,386.25,WIN,expiration,705.0,-1060.0,-60.0,-90.0,-60.0,-90.0,-60.0,-90.0,-60.0,-90.0
2023-07-14,2023-07-21,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4523.78,4536.68,4525.0,4500.0,4550.0,265.0,13.69,9.84,61.6,-1067.0,-1067.0,-1067.0,-1067.0,LOSS,expiration,20.0,-3205.0,-215.0,-265.0,-215.0,-265.0,-215.0,-265.0,-215.0,-265.0
2023-07-21,2023-07-28,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4541.96,4581.73,4540.0,4510.0,4570.0,470.0,13.79,12.25,77.0,470.0,117.5,235.0,352.5,WIN,expiration,425.0,-1500.0,-25.0,-65.0,-25.0,117.5,-25.0,-65.0,-25.0,-65.0
2023-07-28,2023-08-04,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4574.03,4478.55,4575.0,4550.0,4600.0,375.0,13.53,10.41,66.0,375.0,93.75,187.5,281.25,WIN,expiration,375.0,-1140.0,-30.0,-205.0,-30.0,-205.0,-30.0,-205.0,-30.0,-205.0
2023-08-04,2023-08-11,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4514.98,4464.31,4515.0,4485.0,4545.0,480.0,15.27,11.55,72.2,480.0,120.0,240.0,360.0,WIN,expiration,480.0,-530.0,-85.0,-85.0,-85.0,-85.0,-85.0,-85.0,-85.0,-85.0
2023-08-11,2023-08-18,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4451.3,4370.6,4450.0,4415.0,4485.0,515.0,16.15,14.79,91.2,515.0,128.75,257.5,515.0,WIN,expiration,527.5,-990.0,-75.0,-160.0,-75.0,-160.0,-75.0,-160.0,-75.0,-160.0
2023-08-18,2023-08-25,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4348.8,4405.32,4350.0,4310.0,4390.0,595.0,18.58,16.88,101.6,595.0,148.75,297.5,446.25,WIN,expiration,770.0,-1640.0,15.0,30.0,15.0,30.0,15.0,30.0,15.0,30.0
2023-08-25,2023-09-01,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4396.18,4514.95,4395.0,4360.0,4430.0,495.0,16.64,15.19,92.5,495.0,123.75,247.5,371.25,WIN,expiration,505.0,-3160.0,20.0,0.0,20.0,123.75,20.0,247.5,20.0,0.0
2023-09-01,2023-09-08,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4527.51,4457.99,4530.0,4505.0,4555.0,450.0,13.27,9.18,57.5,450.0,112.5,225.0,337.5,WIN,expiration,450.0,-1510.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0
2023-09-08,2023-09-15,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4460.79,4450.35,4460.0,4430.0,4490.0,495.0,14.03,11.63,71.9,-1540.0,123.75,247.5,-1540.0,LOSS,expiration,280.0,-1865.0,-60.0,-55.0,-60.0,-55.0,-60.0,-55.0,-60.0,-55.0
2023-09-15,2023-09-22,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4481.34,4319.25,4480.0,4455.0,4505.0,240.0,13.15,10.78,66.9,240.0,60.0,120.0,180.0,WIN,expiration,240.0,-940.0,-150.0,-135.0,-150.0,-135.0,-150.0,-135.0,-150.0,-135.0
2023-09-22,2023-09-29,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4340.84,4289.13,4340.0,4305.0,4375.0,555.0,16.79,14.98,90.1,555.0,138.75,277.5,416.25,WIN,expiration,555.0,-1045.0,-100.0,-125.0,-100.0,-125.0,-100.0,-125.0,-100.0,-125.0
2023-09-29,2023-10-06,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4329.62,4307.89,4330.0,4295.0,4365.0,655.0,15.9,13.77,82.5,-634.0,163.75,327.5,491.25,LOSS,expiration,615.0,-3155.0,65.0,85.0,65.0,163.75,65.0,327.5,65.0,85.0
2023-10-06,2023-10-13,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4232.28,4328.34,4230.0,4185.0,4275.0,700.0,19.23,18.44,108.1,700.0,175.0,350.0,525.0,WIN,expiration,710.0,-1580.0,135.0,385.0,175.0,175.0,135.0,350.0,135.0,525.0
2023-10-13,2023-10-20,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4371.99,4223.58,4370.0,4335.0,4405.0,555.0,16.94,14.8,89.6,555.0,138.75,277.5,416.25,WIN,expiration,545.0,-2560.0,-60.0,-105.0,-60.0,-105.0,-60.0,-105.0,-60.0,-105.0
2023-10-20,2023-10-27,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4263.29,4118.3,4265.0,4220.0,4310.0,635.0,20.74,18.8,111.0,635.0,158.75,317.5,476.25,WIN,expiration,640.0,-1030.0,-210.0,-345.0,-210.0,-345.0,-210.0,-345.0,-210.0,-345.0
2023-10-27,2023-11-03,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4143.54,4358.11,4145.0,4100.0,4190.0,560.0,20.09,19.04,109.2,560.0,140.0,280.0,420.0,WIN,expiration,565.0,-3100.0,-155.0,-305.0,-155.0,-305.0,-155.0,-305.0,-155.0,-305.0
2023-11-03,2023-11-10,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4358.24,4415.89,4360.0,4330.0,4390.0,470.0,15.18,12.69,76.6,470.0,117.5,235.0,352.5,WIN,expiration,450.0,-2740.0,-110.0,-155.0,-110.0,-155.0,-110.0,-155.0,-110.0,-155.0
2023-11-10,2023-11-17,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4367.13,4513.91,4365.0,4330.0,4400.0,655.0,14.85,13.87,83.9,655.0,163.75,327.5,491.25,WIN,expiration,795.0,-2550.0,-15.0,605.0,163.75,163.75,327.5,327.5,-15.0,491.25
2023-11-17,2023-11-24,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4508.14,4558.9,4510.0,4485.0,4535.0,425.0,13.93,9.22,57.6,425.0,106.25,212.5,318.75,WIN,expiration,440.0,-1710.0,35.0,-60.0,106.25,106.25,212.5,212.5,35.0,-60.0
2023-11-24,2023-12-01,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4558.61,4593.72,4560.0,4540.0,4580.0,280.0,13.07,8.74,55.2,280.0,70.0,140.0,210.0,WIN,expiration,240.0,-660.0,-15.0,-55.0,-15.0,-55.0,-15.0,-55.0,-15.0,-55.0
2023-12-01,2023-12-08,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4563.52,4603.49,4565.0,4535.0,4595.0,170.0,12.82,11.66,73.7,170.0,42.5,85.0,127.5,WIN,expiration,140.0,-3290.0,-340.0,-500.0,-340.0,-500.0,-340.0,-500.0,-340.0,-500.0
2023-12-08,2023-12-15,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4584.37,4715.03,4585.0,4555.0,4615.0,330.0,12.78,12.4,78.7,330.0,82.5,165.0,247.5,WIN,expiration,480.0,-6810.0,-70.0,-150.0,-70.0,-150.0,-70.0,-150.0,-70.0,-150.0
2023-12-15,2023-12-22,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4711.31,4755.16,4710.0,4685.0,4735.0,395.0,12.28,9.54,62.2,395.0,98.75,197.5,296.25,WIN,expiration,395.0,-1320.0,-40.0,60.0,-40.0,98.75,-40.0,197.5,-40.0,60.0
2023-12-22,2023-12-29,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4768.16,4772.17,4770.0,4740.0,4800.0,215.0,13.83,12.02,79.3,-2568.0,-2568.0,-2568.0,-2568.0,LOSS,expiration,0.0,-3400.0,-390.0,-390.0,-390.0,-390.0,-390.0,-390.0,-390.0,-390.0
2023-12-29,2024-01-05,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4785.93,4696.66,4785.0,4760.0,4810.0,375.0,12.65,9.84,65.2,375.0,93.75,187.5,281.25,WIN,expiration,375.0,-1100.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-01-05,2024-01-12,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4699.58,4783.14,4700.0,4670.0,4730.0,360.0,13.56,11.58,75.4,360.0,90.0,180.0,270.0,WIN,expiration,425.0,-2380.0,-130.0,-60.0,-130.0,90.0,-130.0,180.0,-130.0,-60.0
2024-01-12,2024-01-19,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4787.74,4838.96,4790.0,4765.0,4815.0,490.0,12.66,9.5,63.0,490.0,122.5,245.0,367.5,WIN,expiration,595.0,-3350.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
2024-01-19,2024-01-26,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4794.54,4890.07,4795.0,4765.0,4825.0,535.0,13.76,10.68,70.9,535.0,133.75,267.5,401.25,WIN,expiration,535.0,-2460.0,200.0,225.0,133.75,133.75,200.0,267.5,200.0,225.0
2024-01-26,2024-02-02,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4892.54,4958.04,4895.0,4860.0,4930.0,510.0,13.56,12.56,85.1,510.0,127.5,255.0,382.5,WIN,expiration,575.0,-3110.0,-90.0,85.0,-90.0,85.0,-90.0,85.0,-90.0,85.0
2024-02-02,2024-02-09,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),4920.8,5025.89,4920.0,4890.0,4950.0,435.0,13.95,11.84,80.7,435.0,108.75,217.5,326.25,WIN,expiration,450.0,-1900.0,-5.0,-80.0,108.75,108.75,-5.0,-80.0,-5.0,-80.0
2024-02-09,2024-02-16,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),5008.64,5005.15,5010.0,4980.0,5040.0,495.0,12.83,10.29,71.4,-2020.0,123.75,-2020.0,-2020.0,LOSS,expiration,227.5,-2675.0,-20.0,62.5,-20.0,123.75,-20.0,62.5,-20.0,62.5
2024-02-16,2024-02-23,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),5006.97,5089.31,5005.0,4970.0,5040.0,440.0,14.54,12.15,84.3,440.0,110.0,220.0,330.0,WIN,expiration,480.0,-1260.0,-230.0,-230.0,-230.0,-230.0,-230.0,-230.0,-230.0,-230.0
2024-03-01,2024-03-08,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),5099.71,5124.37,5100.0,5070.0,5130.0,435.0,13.28,10.55,74.5,-128.0,108.75,217.5,326.25,LOSS,expiration,380.0,-1415.0,15.0,-5.0,15.0,108.75,15.0,-5.0,15.0,-5.0
2024-03-08,2024-03-15,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),5185.2,5117.42,5185.0,5145.0,5225.0,755.0,14.05,13.09,94.0,755.0,188.75,377.5,566.25,WIN,expiration,755.0,-925.0,215.0,-90.0,188.75,188.75,215.0,-90.0,215.0,-90.0
2024-03-15,2024-03-22,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),5118.91,5234.27,5120.0,5080.0,5160.0,630.0,14.91,14.25,101.0,630.0,157.5,315.0,472.5,WIN,expiration,900.0,-1950.0,135.0,-65.0,135.0,-65.0,135.0,-65.0,135.0,-65.0
2024-03-22,2024-03-28,SPX,6,0.40,Inverse Butterfly 1-2-1 (calls),5238.06,5255.6,5240.0,5215.0,5265.0,375.0,12.91,9.47,63.6,-565.0,-565.0,-565.0,-565.0,LOSS,expiration,0.0,-1810.0,-55.0,-100.0,-55.0,-100.0,-55.0,-100.0,-55.0,-100.0
2024-04-05,2024-04-12,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),5178.55,5123.6,5180.0,5140.0,5220.0,595.0,16.15,14.32,102.7,595.0,148.75,297.5,446.25,WIN,expiration,605.0,-1185.0,15.0,-65.0,15.0,148.75,15.0,297.5,15.0,-65.0
2024-04-12,2024-04-19,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),5169.55,4967.2,5170.0,5125.0,5215.0,640.0,16.8,15.51,111.1,640.0,160.0,320.0,480.0,WIN,expiration,640.0,-3210.0,-280.0,65.0,-280.0,160.0,-280.0,65.0,-280.0,65.0
2024-04-19,2024-04-26,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),5011.44,5098.69,5010.0,4965.0,5055.0,650.0,18.34,17.0,118.0,650.0,162.5,325.0,487.5,WIN,expiration,645.0,-2180.0,-165.0,-55.0,-165.0,-55.0,-165.0,-55.0,-165.0,-55.0
2024-04-26,2024-05-03,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),5094.17,5127.77,5095.0,5055.0,5135.0,585.0,15.27,14.95,105.4,-138.0,-138.0,-138.0,-138.0,LOSS,expiration,80.0,-2400.0,-30.0,-60.0,-30.0,-60.0,-30.0,-60.0,-30.0,-60.0
2024-05-03,2024-05-10,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),5131.33,5222.04,5130.0,5095.0,5165.0,565.0,13.82,12.09,85.9,565.0,141.25,282.5,423.75,WIN,expiration,695.0,-2330.0,-10.0,110.0,-10.0,141.25,-10.0,282.5,-10.0,110.0
2024-05-10,2024-05-17,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),5237.51,5303.89,5240.0,5210.0,5270.0,400.0,12.89,10.91,79.1,400.0,100.0,200.0,300.0,WIN,expiration,400.0,-2730.0,-50.0,-20.0,-50.0,-20.0,-50.0,-20.0,-50.0,-20.0
2024-05-17,2024-05-24,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),5298.56,5304.7,5300.0,5270.0,5330.0,485.0,12.36,9.78,71.7,-2045.0,-2045.0,-2045.0,-2045.0,LOSS,expiration,120.0,-2575.0,65.0,-30.0,65.0,-30.0,65.0,-30.0,65.0,-30.0
2024-05-24,2024-05-31,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),5282.08,5280.01,5280.0,5255.0,5305.0,405.0,12.59,9.26,67.8,-2094.0,101.25,202.5,303.75,LOSS,expiration,395.0,-2795.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
2024-05-31,2024-06-07,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),5239.0,5346.3,5240.0,5205.0,5275.0,525.0,13.69,11.54,83.7,525.0,131.25,262.5,393.75,WIN,expiration,615.0,-2770.0,140.0,95.0,131.25,131.25,262.5,262.5,393.75,393.75
2024-06-07,2024-06-14,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),5347.82,5432.35,5350.0,5310.0,5390.0,620.0,12.58,12.76,94.5,620.0,155.0,310.0,465.0,WIN,expiration,780.0,-1500.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0
2024-06-14,2024-06-21,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),5421.03,5467.65,5420.0,5390.0,5450.0,515.0,12.52,9.67,72.6,515.0,128.75,257.5,386.25,WIN,expiration,465.0,-3320.0,-25.0,225.0,-25.0,128.75,-25.0,257.5,-25.0,225.0
2024-06-21,2024-06-28,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),5459.93,5459.16,5460.0,5425.0,5495.0,590.0,13.61,10.95,82.8,-2826.0,147.5,-2826.0,-2826.0,LOSS,expiration,220.0,-3485.0,-25.0,-45.0,-25.0,-45.0,-25.0,-45.0,-25.0,-45.0
