trade_date,exp_date,underlying,dte_entry,width_sigma,structure,spot_entry,spot_exit,call_atm,call_lo,call_up,total_credit,vix_entry,iv_atm_pct,expected_move,pnl_usd,pnl_tp25,pnl_tp50,pnl_tp75,result,exit_method,mfe,mae,pnl_exit21,pnl_exit14,pnl_exit10,pnl_exit7,pnl_exit5,pnl_exit3
2023-01-13,2023-02-13,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),3961.6,4136.96,3960.0,3930.0,3990.0,180.0,18.7,17.66,203.9,180.0,80.0,190.0,190.0,WIN,expiration,200.0,-5550.0,-35.0,55.0,80.0,110.0,185.0,55.0
2023-01-20,2023-02-17,SPX,28,0.15,Inverse Butterfly 1-2-1 (calls),3910.21,4078.98,3910.0,3880.0,3940.0,100.0,20.23,19.48,211.0,100.0,65.0,65.0,325.0,WIN,expiration,325.0,-7450.0,35.0,235.0,20.0,210.0,-0.0,55.0
2023-01-27,2023-02-27,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),4061.85,3982.23,4060.0,4030.0,4090.0,195.0,18.38,16.96,200.8,195.0,85.0,100.0,162.5,WIN,expiration,195.0,-8330.0,10.0,-10.0,-125.0,-185.0,-210.0,162.5
2023-02-03,2023-03-06,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),4149.73,4048.46,4150.0,4125.0,4175.0,165.0,18.46,14.65,177.2,165.0,80.0,90.0,130.0,WIN,expiration,167.5,-2910.0,15.0,-10.0,60.0,125.0,157.5,160.0
2023-02-10,2023-03-13,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),4073.56,3855.54,4075.0,4045.0,4105.0,150.0,21.31,17.98,213.4,150.0,42.5,100.0,130.0,WIN,expiration,150.0,-4170.0,-70.0,-100.0,-140.0,-235.0,-235.0,130.0
2023-02-17,2023-03-20,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),4054.66,3950.83,4055.0,4025.0,4085.0,160.0,21.02,17.56,207.4,160.0,52.5,100.0,125.0,WIN,expiration,160.0,-1900.0,-50.0,-100.0,-10.0,52.5,100.0,7.5
2023-03-24,2023-04-24,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),3931.04,4137.31,3930.0,3890.0,3970.0,240.0,24.09,21.91,251.0,240.0,285.0,285.0,285.0,WIN,expiration,730.0,-2910.0,240.0,20.0,205.0,220.0,210.0,240.0
2023-03-31,2023-05-01,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),4070.21,4167.33,4070.0,4040.0,4100.0,155.0,18.88,16.89,200.4,155.0,120.0,120.0,120.0,WIN,expiration,170.0,-3840.0,-60.0,-65.0,-80.0,-100.0,-280.0,-25.0
2023-04-21,2023-05-22,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),4121.67,4192.7,4120.0,4090.0,4150.0,195.0,17.35,15.63,187.8,195.0,105.0,105.0,170.0,WIN,expiration,195.0,-1970.0,40.0,-55.0,-330.0,-300.0,-410.0,80.0
2023-04-28,2023-05-26,SPX,28,0.15,Inverse Butterfly 1-2-1 (calls),4136.61,4205.01,4135.0,4110.0,4160.0,150.0,16.54,14.74,168.9,150.0,55.0,95.0,125.0,WIN,expiration,345.0,-2660.0,-35.0,-50.0,-140.0,35.0,-50.0,-10.0
2023-05-05,2023-06-05,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),4111.5,4274.04,4110.0,4080.0,4140.0,190.0,17.97,16.25,194.8,190.0,180.0,180.0,180.0,WIN,expiration,220.0,-2070.0,-40.0,20.0,-55.0,85.0,30.0,170.0
2023-05-12,2023-06-12,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),4139.03,4339.46,4140.0,4120.0,4160.0,145.0,16.54,12.16,146.7,145.0,40.0,90.0,130.0,WIN,expiration,215.0,-3240.0,65.0,115.0,95.0,145.0,115.0,195.0
2023-05-19,2023-06-16,SPX,28,0.15,Inverse Butterfly 1-2-1 (calls),4211.3,4409.77,4210.0,4185.0,4235.0,170.0,16.03,13.69,159.7,170.0,135.0,135.0,135.0,WIN,expiration,220.0,-3830.0,-35.0,0.0,10.0,60.0,60.0,110.0
2023-05-26,2023-06-26,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),4175.04,4329.58,4175.0,4145.0,4205.0,145.0,18.23,15.26,185.7,145.0,60.0,85.0,110.0,WIN,expiration,400.0,-4900.0,15.0,30.0,135.0,135.0,115.0,140.0
2023-06-02,2023-07-03,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),4246.63,4455.06,4245.0,4220.0,4270.0,170.0,15.13,12.42,153.7,170.0,60.0,120.0,140.0,WIN,expiration,290.0,-2870.0,15.0,45.0,100.0,95.0,140.0,255.0
2023-06-09,2023-07-10,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),4312.0,4409.92,4310.0,4290.0,4330.0,125.0,13.56,11.23,141.1,125.0,40.0,80.0,140.0,WIN,expiration,180.0,-3320.0,90.0,-30.0,-35.0,90.0,140.0,85.0
2023-06-16,2023-07-17,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),4429.61,4522.29,4430.0,4410.0,4450.0,130.0,14.39,11.02,142.2,130.0,35.0,80.0,105.0,WIN,expiration,320.0,-3510.0,-20.0,-25.0,-95.0,-110.0,-10.0,105.0
2023-06-23,2023-07-24,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),4349.71,4555.06,4350.0,4330.0,4370.0,105.0,13.44,10.69,135.6,105.0,110.0,110.0,110.0,WIN,expiration,290.0,-3380.0,45.0,-10.0,100.0,85.0,115.0,100.0
2023-06-30,2023-07-31,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),4438.96,4589.48,4440.0,4420.0,4460.0,110.0,13.47,10.41,134.6,110.0,150.0,150.0,150.0,WIN,expiration,305.0,-4510.0,-50.0,10.0,50.0,20.0,70.0,105.0
2023-08-04,2023-09-01,SPX,28,0.15,Inverse Butterfly 1-2-1 (calls),4514.98,4514.95,4515.0,4495.0,4535.0,100.0,15.27,11.8,147.6,-1895.0,37.5,62.5,-1895.0,LOSS,expiration,62.5,-2330.0,-30.0,20.0,-5.0,15.0,-40.0,-67.5
2023-08-11,2023-09-11,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),4451.3,4488.1,4450.0,4420.0,4480.0,195.0,16.15,14.16,183.7,195.0,135.0,135.0,190.0,WIN,expiration,190.0,-2750.0,-85.0,-215.0,-95.0,-160.0,-350.0,-665.0
2023-08-18,2023-09-18,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),4348.8,4453.58,4350.0,4320.0,4380.0,170.0,18.58,15.25,193.3,170.0,290.0,290.0,290.0,WIN,expiration,290.0,-2590.0,10.0,40.0,55.0,60.0,110.0,235.0
2023-08-25,2023-09-25,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),4396.18,4337.31,4395.0,4365.0,4425.0,180.0,16.64,14.63,187.4,180.0,55.0,125.0,140.0,WIN,expiration,195.0,-8280.0,40.0,-10.0,-30.0,-85.0,-100.0,-267.5
2023-09-01,2023-10-02,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),4527.51,4288.24,4530.0,4510.0,4550.0,180.0,13.27,10.07,132.8,180.0,55.0,92.5,142.5,WIN,expiration,180.0,-5490.0,30.0,15.0,165.0,167.5,177.5,177.5
2023-09-15,2023-10-16,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),4481.34,4371.93,4480.0,4460.0,4500.0,150.0,13.15,11.29,147.5,150.0,80.0,80.0,112.5,WIN,expiration,150.0,-2320.0,70.0,95.0,142.5,125.0,72.5,130.0
2023-09-22,2023-10-23,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),4340.84,4217.61,4340.0,4310.0,4370.0,190.0,16.79,14.61,184.8,190.0,50.0,130.0,225.0,WIN,expiration,225.0,-1730.0,-50.0,-105.0,-85.0,-155.0,-175.0,-150.0
2023-10-06,2023-11-06,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),4232.28,4366.73,4230.0,4200.0,4260.0,175.0,19.23,17.5,215.8,175.0,70.0,105.0,175.0,WIN,expiration,205.0,-2480.0,55.0,-35.0,-130.0,-140.0,-320.0,-0.0
2023-10-13,2023-11-13,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),4371.99,4411.12,4370.0,4340.0,4400.0,190.0,16.94,14.54,185.2,190.0,50.0,100.0,170.0,WIN,expiration,170.0,-3290.0,-15.0,90.0,-295.0,-315.0,-380.0,-660.0
2023-11-10,2023-12-11,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),4367.13,4622.89,4370.0,4350.0,4390.0,400.0,14.85,11.31,144.0,400.0,290.0,290.0,300.0,WIN,expiration,550.0,-6160.0,405.0,300.0,390.0,390.0,400.0,470.0
2023-11-17,2023-12-18,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),4508.14,4740.54,4510.0,4490.0,4530.0,95.0,13.93,10.29,135.2,95.0,45.0,55.0,110.0,WIN,expiration,155.0,-3180.0,-70.0,0.0,-45.0,85.0,100.0,155.0
2023-11-24,2023-12-22,SPX,28,0.15,Inverse Butterfly 1-2-1 (calls),4558.61,4755.16,4560.0,4540.0,4580.0,125.0,13.07,10.36,130.8,125.0,60.0,90.0,105.0,WIN,expiration,445.0,-1990.0,-75.0,105.0,-30.0,110.0,125.0,120.0
2023-12-01,2023-12-29,SPX,28,0.15,Inverse Butterfly 1-2-1 (calls),4563.52,4772.17,4565.0,4545.0,4585.0,140.0,12.82,10.7,135.3,140.0,40.0,95.0,140.0,WIN,expiration,455.0,-4350.0,40.0,215.0,-10.0,85.0,130.0,130.0
2023-12-08,2024-01-08,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),4584.37,4762.74,4585.0,4565.0,4605.0,160.0,12.78,10.44,139.4,160.0,55.0,80.0,165.0,WIN,expiration,600.0,-5120.0,120.0,130.0,160.0,135.0,145.0,155.0
2023-12-15,2024-01-12,SPX,28,0.15,Inverse Butterfly 1-2-1 (calls),4711.31,4783.14,4710.0,4690.0,4730.0,75.0,12.28,10.2,133.1,75.0,70.0,70.0,70.0,WIN,expiration,640.0,-4170.0,90.0,-30.0,-50.0,-135.0,-160.0,-60.0
2023-12-22,2024-01-22,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),4768.16,4850.62,4770.0,4745.0,4795.0,195.0,13.83,11.0,152.8,195.0,70.0,125.0,190.0,WIN,expiration,200.0,-5970.0,-35.0,-35.0,-160.0,-210.0,-160.0,80.0
2023-12-29,2024-01-29,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),4785.93,4928.1,4785.0,4765.0,4805.0,120.0,12.65,10.66,148.7,120.0,35.0,75.0,125.0,WIN,expiration,170.0,-2450.0,-15.0,-70.0,25.0,-20.0,95.0,125.0
2024-01-05,2024-02-05,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),4699.58,4942.21,4700.0,4675.0,4725.0,175.0,13.56,11.12,152.3,175.0,50.0,175.0,175.0,WIN,expiration,415.0,-5310.0,35.0,105.0,80.0,215.0,160.0,170.0
2024-01-12,2024-02-12,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),4787.74,5022.49,4790.0,4770.0,4810.0,115.0,12.66,10.07,140.5,115.0,45.0,75.0,115.0,WIN,expiration,145.0,-4560.0,10.0,30.0,50.0,105.0,110.0,95.0
2024-01-19,2024-02-16,SPX,28,0.15,Inverse Butterfly 1-2-1 (calls),4794.54,5005.15,4795.0,4775.0,4815.0,85.0,13.76,11.23,149.1,85.0,55.0,55.0,195.0,WIN,expiration,500.0,-4370.0,15.0,-10.0,45.0,500.0,95.0,50.0
2024-01-26,2024-02-26,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),4892.54,5069.09,4895.0,4875.0,4915.0,115.0,13.56,10.1,144.0,115.0,70.0,70.0,230.0,WIN,expiration,230.0,-3540.0,20.0,60.0,35.0,65.0,5.0,115.0
2024-02-09,2024-03-11,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),5008.64,5118.46,5010.0,4990.0,5030.0,110.0,12.83,9.53,139.2,110.0,90.0,90.0,90.0,WIN,expiration,205.0,-6220.0,-20.0,60.0,90.0,45.0,5.0,135.0
2024-03-01,2024-04-01,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),5099.71,5243.41,5100.0,5080.0,5120.0,70.0,13.28,9.98,148.3,70.0,80.0,80.0,80.0,WIN,expiration,170.0,-3290.0,-50.0,-30.0,50.0,50.0,25.0,100.0
2024-04-05,2024-05-06,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),5178.55,5180.7,5180.0,5150.0,5210.0,185.0,16.15,13.23,199.6,-2745.0,50.0,205.0,205.0,LOSS,expiration,205.0,-3225.0,-35.0,30.0,-165.0,-160.0,-100.0,-287.5
2024-04-12,2024-05-13,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),5169.55,5221.74,5170.0,5140.0,5200.0,135.0,16.8,13.99,210.7,135.0,255.0,255.0,255.0,WIN,expiration,255.0,-4410.0,-40.0,-155.0,-290.0,-305.0,-395.0,-80.0
2024-04-26,2024-05-24,SPX,28,0.15,Inverse Butterfly 1-2-1 (calls),5094.17,5304.7,5095.0,5065.0,5125.0,235.0,15.27,13.28,187.4,235.0,70.0,155.0,245.0,WIN,expiration,675.0,-5010.0,-5.0,275.0,130.0,215.0,245.0,215.0
2024-05-03,2024-06-03,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),5131.33,5282.82,5130.0,5100.0,5160.0,185.0,13.82,12.68,189.6,185.0,90.0,300.0,300.0,WIN,expiration,385.0,-11260.0,15.0,140.0,120.0,260.0,195.0,165.0
2024-05-10,2024-06-10,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),5237.51,5360.66,5240.0,5215.0,5265.0,45.0,12.89,9.97,152.1,45.0,15.0,50.0,50.0,WIN,expiration,335.0,-10890.0,75.0,-155.0,-220.0,-245.0,-155.0,25.0
2024-05-17,2024-06-17,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),5298.56,5473.67,5300.0,5280.0,5320.0,100.0,12.36,9.56,147.6,100.0,80.0,80.0,80.0,WIN,expiration,420.0,-7730.0,-245.0,-40.0,70.0,20.0,65.0,25.0
2024-06-07,2024-07-08,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),5347.82,5572.13,5350.0,5325.0,5375.0,190.0,12.58,9.99,155.7,190.0,65.0,280.0,280.0,WIN,expiration,325.0,-3990.0,105.0,100.0,145.0,150.0,205.0,175.0
2024-06-28,2024-07-29,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),5501.89,5463.68,5500.0,5475.0,5525.0,145.0,12.3,10.43,167.3,145.0,215.0,215.0,215.0,WIN,expiration,325.0,-4700.0,10.0,85.0,-130.0,-70.0,-295.0,-7.5
2024-07-05,2024-08-05,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),5545.13,5188.41,5550.0,5525.0,5575.0,160.0,12.17,9.47,153.1,160.0,140.0,140.0,140.0,WIN,expiration,665.0,-3010.0,-30.0,-15.0,25.0,-25.0,-50.0,127.5
2024-07-19,2024-08-19,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),5546.86,5607.52,5550.0,5520.0,5580.0,185.0,15.96,12.59,203.5,185.0,300.0,300.0,300.0,WIN,expiration,532.5,-2980.0,-30.0,40.0,102.5,130.0,-5.0,-965.0
2024-08-02,2024-08-30,SPX,28,0.15,Inverse Butterfly 1-2-1 (calls),5355.7,5646.96,5355.0,5310.0,5400.0,215.0,21.55,19.44,288.4,215.0,255.0,255.0,255.0,WIN,expiration,640.0,-5180.0,-110.0,105.0,40.0,310.0,250.0,200.0
2024-08-16,2024-09-16,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),5535.25,5633.86,5540.0,5510.0,5570.0,230.0,15.38,11.66,188.1,230.0,60.0,195.0,195.0,WIN,expiration,530.0,-6500.0,-35.0,70.0,-55.0,-75.0,-95.0,30.0
2024-08-23,2024-09-23,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),5608.63,5718.26,5610.0,5580.0,5640.0,320.0,16.86,12.43,203.1,320.0,130.0,160.0,275.0,WIN,expiration,565.0,-7330.0,95.0,305.0,65.0,55.0,20.0,130.0
2024-08-30,2024-09-30,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),5627.85,5760.92,5630.0,5605.0,5655.0,135.0,15.1,10.72,175.8,135.0,85.0,85.0,110.0,WIN,expiration,300.0,-5370.0,-10.0,-15.0,-20.0,-45.0,95.0,140.0
2024-09-13,2024-10-14,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),5616.5,5860.72,5620.0,5590.0,5650.0,395.0,16.83,13.06,213.7,395.0,240.0,240.0,420.0,WIN,expiration,665.0,-7580.0,245.0,235.0,180.0,285.0,290.0,385.0
2024-09-27,2024-10-28,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),5751.94,5824.56,5750.0,5720.0,5780.0,245.0,15.48,12.48,209.3,245.0,645.0,645.0,645.0,WIN,expiration,645.0,-4890.0,40.0,85.0,160.0,125.0,65.0,185.0
2024-10-11,2024-11-11,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),5793.98,6003.58,5790.0,5750.0,5830.0,245.0,20.6,16.55,279.4,245.0,235.0,235.0,235.0,WIN,expiration,585.0,-7390.0,-5.0,-15.0,-270.0,-90.0,-125.0,245.0
2024-10-18,2024-11-18,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),5851.48,5894.25,5850.0,5810.0,5890.0,265.0,18.85,15.04,256.5,265.0,145.0,145.0,200.0,WIN,expiration,525.0,-3710.0,-35.0,15.0,100.0,125.0,70.0,-315.0
2024-10-25,2024-11-25,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),5851.3,5987.15,5850.0,5810.0,5890.0,235.0,18.36,15.65,266.9,235.0,125.0,125.0,195.0,WIN,expiration,415.0,-6990.0,-65.0,65.0,-250.0,-270.0,-290.0,85.0
2024-11-01,2024-12-02,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),5749.02,6046.88,5750.0,5710.0,5790.0,165.0,21.61,16.24,272.0,165.0,110.0,110.0,145.0,WIN,expiration,485.0,-6770.0,95.0,-35.0,105.0,135.0,65.0,140.0
2024-11-15,2024-12-16,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),5900.51,6074.48,5900.0,5870.0,5930.0,175.0,14.96,12.3,211.5,175.0,375.0,375.0,375.0,WIN,expiration,545.0,-3310.0,15.0,95.0,265.0,170.0,175.0,170.0
2024-12-06,2025-01-06,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),6098.24,5976.5,6100.0,6075.0,6125.0,300.0,13.07,8.79,156.1,300.0,125.0,295.0,295.0,WIN,expiration,302.5,-5310.0,60.0,85.0,100.0,272.5,282.5,302.5
2024-12-20,2025-01-17,SPX,28,0.15,Inverse Butterfly 1-2-1 (calls),5846.0,5997.07,5845.0,5805.0,5885.0,215.0,22.35,17.34,280.7,215.0,75.0,285.0,285.0,WIN,expiration,540.0,-3280.0,250.0,-115.0,25.0,-205.0,-275.0,-275.0
2025-01-10,2025-02-10,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),5850.85,6066.66,5850.0,5810.0,5890.0,185.0,19.22,15.85,270.3,185.0,165.0,165.0,165.0,WIN,expiration,525.0,-8370.0,250.0,125.0,295.0,-160.0,260.0,300.0
2025-01-17,2025-02-14,SPX,28,0.15,Inverse Butterfly 1-2-1 (calls),5985.09,6113.74,5985.0,5950.0,6020.0,250.0,15.82,13.82,229.0,250.0,65.0,150.0,320.0,WIN,expiration,460.0,-2610.0,75.0,80.0,60.0,80.0,-50.0,45.0
2025-02-07,2025-03-10,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),6098.82,5615.0,6100.0,6075.0,6125.0,190.0,14.85,10.09,179.3,190.0,50.0,110.0,172.5,WIN,expiration,195.0,-3260.0,65.0,15.0,110.0,-100.0,172.5,192.5
2025-02-21,2025-03-24,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),6097.94,5765.15,6100.0,6070.0,6130.0,150.0,15.7,10.82,192.3,150.0,75.0,75.0,120.0,WIN,expiration,155.0,-4660.0,-40.0,75.0,150.0,152.5,150.0,155.0
2025-02-28,2025-03-31,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),5872.14,5611.33,5870.0,5825.0,5915.0,35.0,20.95,18.03,308.6,35.0,15.0,22.5,27.5,WIN,expiration,32.5,-4330.0,-285.0,-345.0,-160.0,-257.5,-622.5,-15.0
2025-03-14,2025-04-14,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),5589.5,5405.56,5590.0,5540.0,5640.0,240.0,23.38,20.09,327.2,240.0,95.0,230.0,230.0,WIN,expiration,360.0,-10970.0,-60.0,-145.0,30.0,155.0,177.5,45.0
2025-04-25,2025-05-23,SPX,28,0.15,Inverse Butterfly 1-2-1 (calls),5466.22,5804.16,5470.0,5420.0,5520.0,10.0,27.1,22.8,345.3,10.0,135.0,135.0,135.0,WIN,expiration,395.0,-13390.0,-100.0,-85.0,-20.0,20.0,-25.0,-100.0
2025-05-02,2025-06-02,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),5653.77,5937.4,5650.0,5600.0,5700.0,300.0,23.04,20.58,339.1,300.0,150.0,150.0,255.0,WIN,expiration,800.0,-4830.0,-30.0,170.0,65.0,260.0,320.0,465.0
2025-05-30,2025-06-30,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),5881.04,6204.35,5880.0,5835.0,5925.0,300.0,19.7,17.04,292.0,300.0,175.0,175.0,350.0,WIN,expiration,505.0,-5910.0,45.0,230.0,95.0,-60.0,355.0,420.0
2025-06-06,2025-07-07,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),6010.92,6230.76,6010.0,5970.0,6050.0,580.0,17.2,14.67,257.0,580.0,285.0,295.0,450.0,WIN,expiration,790.0,-3840.0,305.0,170.0,570.0,430.0,500.0,790.0
2025-06-13,2025-07-14,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),5987.86,6268.11,5990.0,5950.0,6030.0,225.0,20.48,15.28,266.6,225.0,150.0,150.0,195.0,WIN,expiration,795.0,-5110.0,-60.0,195.0,415.0,415.0,255.0,215.0
2025-06-20,2025-07-21,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),5996.85,6307.46,6000.0,5960.0,6040.0,185.0,19.64,14.88,260.1,185.0,55.0,160.0,160.0,WIN,expiration,425.0,-3860.0,90.0,295.0,15.0,75.0,90.0,185.0
2025-07-11,2025-08-11,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),6254.01,6374.49,6250.0,6210.0,6290.0,285.0,16.62,14.04,255.9,285.0,75.0,300.0,300.0,WIN,expiration,430.0,-3170.0,15.0,95.0,-135.0,-55.0,-90.0,215.0
2025-08-01,2025-08-29,SPX,28,0.15,Inverse Butterfly 1-2-1 (calls),6232.49,6461.82,6230.0,6185.0,6275.0,275.0,20.89,17.72,305.9,275.0,75.0,275.0,275.0,WIN,expiration,635.0,-6520.0,55.0,100.0,215.0,45.0,-150.0,50.0
2025-08-15,2025-09-15,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),6457.8,6615.97,6460.0,6430.0,6490.0,195.0,14.93,9.98,187.9,195.0,70.0,115.0,155.0,WIN,expiration,270.0,-5020.0,-25.0,-295.0,40.0,-50.0,5.0,105.0
2025-08-29,2025-09-29,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),6468.0,6661.71,6470.0,6440.0,6500.0,170.0,15.29,10.55,198.9,170.0,80.0,135.0,135.0,WIN,expiration,475.0,-8810.0,-20.0,45.0,185.0,130.0,80.0,145.0
2025-10-10,2025-11-10,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),6753.68,6831.82,6750.0,6710.0,6790.0,260.0,16.32,13.35,262.8,260.0,170.0,170.0,235.0,WIN,expiration,280.0,-8920.0,-70.0,70.0,40.0,80.0,130.0,-345.0
2025-10-17,2025-11-17,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),6629.3,6672.91,6630.0,6580.0,6680.0,260.0,24.23,17.9,345.9,-449.0,330.0,330.0,330.0,LOSS,expiration,600.0,-4950.0,80.0,-200.0,380.0,-70.0,175.0,-290.0
2025-11-21,2025-12-22,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),6559.06,6876.49,6560.0,6500.0,6620.0,360.0,25.91,20.23,386.7,360.0,190.0,190.0,270.0,WIN,expiration,530.0,-13340.0,135.0,230.0,300.0,30.0,220.0,325.0
2025-12-19,2026-01-16,SPX,28,0.15,Inverse Butterfly 1-2-1 (calls),6827.03,6939.46,6825.0,6790.0,6860.0,80.0,15.48,12.94,244.7,80.0,35.0,50.0,85.0,WIN,expiration,110.0,-7850.0,-90.0,-80.0,-95.0,-45.0,-145.0,-60.0
2025-12-26,2026-01-26,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),6935.88,6950.15,6940.0,6910.0,6970.0,160.0,14.17,9.76,197.3,-1825.0,100.0,100.0,-1825.0,LOSS,expiration,100.0,-3490.0,-100.0,-105.0,-135.0,-150.0,-180.0,-475.0
2026-01-09,2026-02-09,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),6941.61,6963.17,6940.0,6900.0,6980.0,265.0,15.47,12.99,262.8,-1418.0,140.0,140.0,-1418.0,LOSS,expiration,165.0,-8110.0,-65.0,-120.0,-120.0,-210.0,-315.0,-465.0
2026-01-16,2026-02-13,SPX,28,0.15,Inverse Butterfly 1-2-1 (calls),6943.39,6835.08,6945.0,6910.0,6980.0,195.0,15.9,12.2,234.6,195.0,125.0,125.0,455.0,WIN,expiration,455.0,-3740.0,125.0,-60.0,-80.0,175.0,-170.0,-150.0
2026-01-23,2026-02-23,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),6911.09,6839.59,6910.0,6870.0,6950.0,45.0,15.85,13.89,279.7,45.0,345.0,345.0,345.0,WIN,expiration,610.0,-10820.0,345.0,-220.0,-360.0,-400.0,-505.0,-847.5
2026-03-13,2026-04-13,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),6715.58,6885.91,6720.0,6660.0,6780.0,305.0,25.28,19.61,383.8,305.0,195.0,195.0,270.0,WIN,expiration,720.0,-7030.0,-215.0,-120.0,-655.0,-655.0,-575.0,-120.0
2026-03-20,2026-04-20,SPX,31,0.15,Inverse Butterfly 1-2-1 (calls),6558.76,7110.38,6560.0,6500.0,6620.0,290.0,25.81,20.9,399.5,290.0,165.0,165.0,235.0,WIN,expiration,1200.0,-3870.0,-100.0,-180.0,125.0,115.0,-100.0,290.0
2026-04-24,2026-05-22,SPX,28,0.15,Inverse Butterfly 1-2-1 (calls),7123.45,7474.07,7125.0,7080.0,7170.0,280.0,19.16,15.13,298.4,280.0,105.0,140.0,840.0,WIN,expiration,1505.0,-5830.0,75.0,140.0,175.0,155.0,595.0,290.0
