trade_date,exp_date,underlying,dte_entry,structure,spot_entry,spot_exit,put_upper,put_center,put_lower,total_credit,entry_cons,entry_spread,vix_entry,iv_atm_pct,em_pct,expected_move,pnl_usd,max_risk_usd,result,exit_method,mfe,mae,pnl_exit60,pnl_exit45,pnl_exit30,pnl_exit21,pnl_exit14,pnl_exit10,pnl_exit7,pnl_exit5,pnl_exit3,pnl_tp25,pnl_tp50,pnl_tp75,pnl_tp100,pnl_tp25_exit60,pnl_tp25_exit45,pnl_tp25_exit30,pnl_tp25_exit21,pnl_tp25_exit14,pnl_tp25_exit10,pnl_tp25_exit7,pnl_tp25_exit5,pnl_tp25_exit3,pnl_tp50_exit60,pnl_tp50_exit45,pnl_tp50_exit30,pnl_tp50_exit21,pnl_tp50_exit14,pnl_tp50_exit10,pnl_tp50_exit7,pnl_tp50_exit5,pnl_tp50_exit3,pnl_tp75_exit60,pnl_tp75_exit45,pnl_tp75_exit30,pnl_tp75_exit21,pnl_tp75_exit14,pnl_tp75_exit10,pnl_tp75_exit7,pnl_tp75_exit5,pnl_tp75_exit3,pnl_tp100_exit60,pnl_tp100_exit45,pnl_tp100_exit30,pnl_tp100_exit21,pnl_tp100_exit14,pnl_tp100_exit10,pnl_tp100_exit7,pnl_tp100_exit5,pnl_tp100_exit3
2023-07-14,2023-09-29,SPX,77,BWB 1-2-2 puts (+1/-2/+2),4523.78,4289.13,4430,4275,3700,80.0,1300.0,1220.0,13.69,13.69,6.29,284.4,14007.0,43300.0,WIN,expiration,13960,0,355.0,720.0,915.0,1565.0,635.0,2135.0,6090.0,7025.0,8505.0,5055.0,7415.0,10655.0,14007.0,355.0,720.0,915.0,1565.0,635.0,2135.0,5055.0,5055.0,5055.0,355.0,720.0,915.0,1565.0,635.0,2135.0,6090.0,7025.0,7415.0,355.0,720.0,915.0,1565.0,635.0,2135.0,6090.0,7025.0,8505.0,355.0,720.0,915.0,1565.0,635.0,2135.0,6090.0,7025.0,8505.0
2023-07-21,2023-09-29,SPX,70,BWB 1-2-2 puts (+1/-2/+2),4541.96,4289.13,4445,4300,3665,205.0,340.0,135.0,13.79,13.79,6.04,274.3,13208.0,49340.0,WIN,expiration,13340,-1050,-20.0,225.0,720.0,1475.0,620.0,2330.0,6185.0,6965.0,7875.0,3690.0,7125.0,10630.0,13208.0,-20.0,225.0,720.0,1475.0,620.0,2330.0,3690.0,3690.0,3690.0,-20.0,225.0,720.0,1475.0,620.0,2330.0,6185.0,6965.0,7125.0,-20.0,225.0,720.0,1475.0,620.0,2330.0,6185.0,6965.0,7875.0,-20.0,225.0,720.0,1475.0,620.0,2330.0,6185.0,6965.0,7875.0
2023-07-28,2023-10-20,SPX,84,BWB 1-2-2 puts (+1/-2/+2),4574.03,4223.58,4480,4320,3620,185.0,400.0,215.0,13.53,13.53,6.49,296.9,6173.0,54400.0,WIN,expiration,11810,-420,225.0,985.0,2100.0,4075.0,3740.0,6540.0,6990.0,8225.0,9260.0,4060.0,7825.0,11735.0,6173.0,225.0,985.0,2100.0,4060.0,4060.0,4060.0,4060.0,4060.0,4060.0,225.0,985.0,2100.0,4075.0,3740.0,6540.0,7825.0,7825.0,7825.0,225.0,985.0,2100.0,4075.0,3740.0,6540.0,6990.0,8225.0,9260.0,225.0,985.0,2100.0,4075.0,3740.0,6540.0,6990.0,8225.0,9260.0
2023-08-04,2023-10-20,SPX,77,BWB 1-2-2 puts (+1/-2/+2),4514.98,4223.58,4410,4240,3550,320.0,430.0,110.0,15.27,15.27,7.01,316.7,15038.0,52430.0,WIN,expiration,15450,-115,455.0,620.0,1245.0,4080.0,5840.0,4585.0,3700.0,4715.0,6040.0,4170.0,9585.0,13070.0,15038.0,455.0,620.0,1245.0,4170.0,4170.0,4170.0,4170.0,4170.0,4170.0,455.0,620.0,1245.0,4080.0,5840.0,4585.0,3700.0,4715.0,6040.0,455.0,620.0,1245.0,4080.0,5840.0,4585.0,3700.0,4715.0,6040.0,455.0,620.0,1245.0,4080.0,5840.0,4585.0,3700.0,4715.0,6040.0
2023-08-11,2023-10-20,SPX,70,BWB 1-2-2 puts (+1/-2/+2),4451.3,4223.58,4335,4170,3510,260.0,680.0,420.0,16.15,16.15,7.07,314.8,10882.0,50180.0,WIN,expiration,10840,-455,320.0,335.0,610.0,2780.0,4760.0,2220.0,1270.0,1680.0,2150.0,4070.0,9605.0,10882.0,10882.0,320.0,335.0,610.0,2780.0,4070.0,4070.0,4070.0,4070.0,4070.0,320.0,335.0,610.0,2780.0,4760.0,2220.0,1270.0,1680.0,2150.0,320.0,335.0,610.0,2780.0,4760.0,2220.0,1270.0,1680.0,2150.0,320.0,335.0,610.0,2780.0,4760.0,2220.0,1270.0,1680.0,2150.0
2023-08-18,2023-10-20,SPX,63,BWB 1-2-2 puts (+1/-2/+2),4348.8,4223.58,4240,4170,3510,-2305.0,-2210.0,95.0,18.58,18.58,7.72,335.7,3947.0,56790.0,WIN,expiration,3920,0,690.0,1860.0,2105.0,1775.0,1770.0,2470.0,2345.0,2470.0,2500.0,2390.0,3947.0,3947.0,3947.0,690.0,1860.0,2105.0,1775.0,2390.0,2390.0,2390.0,2390.0,2390.0,690.0,1860.0,2105.0,1775.0,1770.0,2470.0,2345.0,2470.0,2500.0,690.0,1860.0,2105.0,1775.0,1770.0,2470.0,2345.0,2470.0,2500.0,690.0,1860.0,2105.0,1775.0,1770.0,2470.0,2345.0,2470.0,2500.0
2023-08-25,2023-11-17,SPX,84,BWB 1-2-2 puts (+1/-2/+2),4396.18,4513.91,4275,4095,3400,380.0,2010.0,1630.0,16.64,16.64,7.98,350.9,-380.0,53510.0,LOSS,expiration,4875,-395,245.0,1230.0,1030.0,4180.0,815.0,405.0,40.0,-250.0,-377.5,4180.0,-380.0,-380.0,-380.0,245.0,1230.0,1030.0,4180.0,4180.0,4180.0,4180.0,4180.0,4180.0,245.0,1230.0,1030.0,4180.0,815.0,405.0,40.0,-250.0,-377.5,245.0,1230.0,1030.0,4180.0,815.0,405.0,40.0,-250.0,-377.5,245.0,1230.0,1030.0,4180.0,815.0,405.0,40.0,-250.0,-377.5
2023-09-01,2023-11-17,SPX,77,BWB 1-2-2 puts (+1/-2/+2),4527.51,4513.91,4430,4280,3680,180.0,2790.0,2610.0,13.27,13.27,6.09,275.9,-180.0,47790.0,LOSS,expiration,6050,-3345,560.0,85.0,1410.0,-845.0,4540.0,4855.0,5125.0,3850.0,345.0,3780.0,-180.0,-180.0,-180.0,560.0,85.0,1410.0,-845.0,3780.0,3780.0,3780.0,3780.0,3780.0,560.0,85.0,1410.0,-845.0,4540.0,4855.0,5125.0,3850.0,345.0,560.0,85.0,1410.0,-845.0,4540.0,4855.0,5125.0,3850.0,345.0,560.0,85.0,1410.0,-845.0,4540.0,4855.0,5125.0,3850.0,345.0
2023-09-08,2023-11-17,SPX,70,BWB 1-2-2 puts (+1/-2/+2),4460.79,4513.91,4365,4220,3650,300.0,370.0,70.0,14.03,14.03,6.14,274.1,-300.0,42870.0,LOSS,expiration,4120,-760,225.0,75.0,835.0,835.0,2270.0,2190.0,2185.0,970.0,-207.5,3760.0,-300.0,-300.0,-300.0,225.0,75.0,835.0,835.0,3760.0,3760.0,3760.0,3760.0,3760.0,225.0,75.0,835.0,835.0,2270.0,2190.0,2185.0,970.0,-207.5,225.0,75.0,835.0,835.0,2270.0,2190.0,2185.0,970.0,-207.5,225.0,75.0,835.0,835.0,2270.0,2190.0,2185.0,970.0,-207.5
2023-09-15,2023-11-17,SPX,63,BWB 1-2-2 puts (+1/-2/+2),4481.34,4513.91,4365,4275,3680,-570.0,-440.0,130.0,13.15,13.15,5.46,244.8,570.0,50060.0,WIN,expiration,2460,-7970,-325.0,-2655.0,-635.0,-5515.0,1605.0,1955.0,2455.0,1595.0,637.5,2425.0,570.0,570.0,570.0,-325.0,-2655.0,-635.0,-5515.0,1605.0,1955.0,2425.0,2425.0,2425.0,-325.0,-2655.0,-635.0,-5515.0,1605.0,1955.0,2455.0,1595.0,637.5,-325.0,-2655.0,-635.0,-5515.0,1605.0,1955.0,2455.0,1595.0,637.5,-325.0,-2655.0,-635.0,-5515.0,1605.0,1955.0,2455.0,1595.0,637.5
2023-09-22,2023-12-15,SPX,84,BWB 1-2-2 puts (+1/-2/+2),4340.84,4715.03,4225,4050,3375,445.0,520.0,75.0,16.79,16.79,8.05,349.6,-445.0,50520.0,LOSS,expiration,1195,-450,105.0,1195.0,-210.0,-420.0,-427.5,-422.5,-432.5,-440.0,-440.0,-445.0,-445.0,-445.0,-445.0,105.0,1195.0,-210.0,-420.0,-427.5,-422.5,-432.5,-440.0,-440.0,105.0,1195.0,-210.0,-420.0,-427.5,-422.5,-432.5,-440.0,-440.0,105.0,1195.0,-210.0,-420.0,-427.5,-422.5,-432.5,-440.0,-440.0,105.0,1195.0,-210.0,-420.0,-427.5,-422.5,-432.5,-440.0,-440.0
2023-09-29,2023-12-15,SPX,77,BWB 1-2-2 puts (+1/-2/+2),4329.62,4715.03,4215,4055,3450,295.0,1760.0,1465.0,15.9,15.9,7.3,316.2,-295.0,46260.0,LOSS,expiration,875,-380,120.0,645.0,-95.0,-275.0,-277.5,-282.5,-277.5,-287.5,-287.5,-295.0,-295.0,-295.0,-295.0,120.0,645.0,-95.0,-275.0,-277.5,-282.5,-277.5,-287.5,-287.5,120.0,645.0,-95.0,-275.0,-277.5,-282.5,-277.5,-287.5,-287.5,120.0,645.0,-95.0,-275.0,-277.5,-282.5,-277.5,-287.5,-287.5,120.0,645.0,-95.0,-275.0,-277.5,-282.5,-277.5,-287.5,-287.5
2023-10-06,2023-12-15,SPX,70,BWB 1-2-2 puts (+1/-2/+2),4232.28,4715.03,4105,3935,3325,460.0,540.0,80.0,19.23,19.23,8.42,356.4,-460.0,44540.0,LOSS,expiration,920,-472.5,-5.0,920.0,-370.0,-455.0,-452.5,-452.5,-452.5,-452.5,-452.5,-460.0,-460.0,-460.0,-460.0,-5.0,920.0,-370.0,-455.0,-452.5,-452.5,-452.5,-452.5,-452.5,-5.0,920.0,-370.0,-455.0,-452.5,-452.5,-452.5,-452.5,-452.5,-5.0,920.0,-370.0,-455.0,-452.5,-452.5,-452.5,-452.5,-452.5,-5.0,920.0,-370.0,-455.0,-452.5,-452.5,-452.5,-452.5,-452.5
2023-10-13,2023-12-29,SPX,77,BWB 1-2-2 puts (+1/-2/+2),4371.99,4772.17,4255,4090,3440,295.0,1250.0,955.0,16.94,16.94,7.78,340.2,-295.0,49750.0,LOSS,expiration,650,-945,-275.0,85.0,-250.0,-265.0,-297.5,-300.0,-285.0,-290.0,-290.0,-295.0,-295.0,-295.0,-295.0,-275.0,85.0,-250.0,-265.0,-297.5,-300.0,-285.0,-290.0,-290.0,-275.0,85.0,-250.0,-265.0,-297.5,-300.0,-285.0,-290.0,-290.0,-275.0,85.0,-250.0,-265.0,-297.5,-300.0,-285.0,-290.0,-290.0,-275.0,85.0,-250.0,-265.0,-297.5,-300.0,-285.0,-290.0,-290.0
2023-10-20,2023-12-29,SPX,70,BWB 1-2-2 puts (+1/-2/+2),4263.29,4772.17,4125,3940,3225,405.0,510.0,105.0,20.74,20.74,9.08,387.2,-405.0,53510.0,LOSS,expiration,635,-420,515.0,-225.0,-385.0,-392.5,-410.0,-400.0,-395.0,-397.5,-397.5,-405.0,-405.0,-405.0,-405.0,515.0,-225.0,-385.0,-392.5,-410.0,-400.0,-395.0,-397.5,-397.5,515.0,-225.0,-385.0,-392.5,-410.0,-400.0,-395.0,-397.5,-397.5,515.0,-225.0,-385.0,-392.5,-410.0,-400.0,-395.0,-397.5,-397.5,515.0,-225.0,-385.0,-392.5,-410.0,-400.0,-395.0,-397.5,-397.5
2023-10-27,2024-01-19,SPX,84,BWB 1-2-2 puts (+1/-2/+2),4143.54,4838.96,4005,3820,3125,535.0,1990.0,1455.0,20.09,20.09,9.64,399.3,-535.0,52990.0,LOSS,expiration,170,-562.5,-460.0,-525.0,-545.0,-547.5,-542.5,-530.0,-530.0,-527.5,-527.5,-535.0,-535.0,-535.0,-535.0,-460.0,-525.0,-545.0,-547.5,-542.5,-530.0,-530.0,-527.5,-527.5,-460.0,-525.0,-545.0,-547.5,-542.5,-530.0,-530.0,-527.5,-527.5,-460.0,-525.0,-545.0,-547.5,-542.5,-530.0,-530.0,-527.5,-527.5,-460.0,-525.0,-545.0,-547.5,-542.5,-530.0,-530.0,-527.5,-527.5
2023-11-03,2024-01-19,SPX,77,BWB 1-2-2 puts (+1/-2/+2),4358.24,4838.96,4250,4100,3500,220.0,1530.0,1310.0,15.18,15.18,6.97,303.9,-220.0,46530.0,LOSS,expiration,365,-245,35.0,-65.0,-230.0,-230.0,-230.0,-222.5,-210.0,-210.0,-210.0,-220.0,-220.0,-220.0,-220.0,35.0,-65.0,-230.0,-230.0,-230.0,-222.5,-210.0,-210.0,-210.0,35.0,-65.0,-230.0,-230.0,-230.0,-222.5,-210.0,-210.0,-210.0,35.0,-65.0,-230.0,-230.0,-230.0,-222.5,-210.0,-210.0,-210.0,35.0,-65.0,-230.0,-230.0,-230.0,-222.5,-210.0,-210.0,-210.0
2023-11-10,2024-01-19,SPX,70,BWB 1-2-2 puts (+1/-2/+2),4367.13,4838.96,4270,4125,3560,390.0,1660.0,1270.0,14.85,14.85,6.5,284.0,-390.0,43660.0,LOSS,expiration,50,-407.5,-115.0,-200.0,-395.0,-400.0,-392.5,-400.0,-390.0,-387.5,-387.5,-390.0,-390.0,-390.0,-390.0,-115.0,-200.0,-395.0,-400.0,-392.5,-400.0,-390.0,-387.5,-387.5,-115.0,-200.0,-395.0,-400.0,-392.5,-400.0,-390.0,-387.5,-387.5,-115.0,-200.0,-395.0,-400.0,-392.5,-400.0,-390.0,-387.5,-387.5,-115.0,-200.0,-395.0,-400.0,-392.5,-400.0,-390.0,-387.5,-387.5
2023-11-24,2024-02-16,SPX,84,BWB 1-2-2 puts (+1/-2/+2),4558.61,5005.15,4465,4315,3660,350.0,430.0,80.0,13.07,13.07,6.27,285.8,-350.0,50930.0,LOSS,expiration,145,-367.5,-195.0,-145.0,-90.0,-335.0,-360.0,-360.0,-352.5,-342.5,-352.5,-350.0,-350.0,-350.0,-350.0,-195.0,-145.0,-90.0,-335.0,-360.0,-360.0,-352.5,-342.5,-352.5,-195.0,-145.0,-90.0,-335.0,-360.0,-360.0,-352.5,-342.5,-352.5,-195.0,-145.0,-90.0,-335.0,-360.0,-360.0,-352.5,-342.5,-352.5,-195.0,-145.0,-90.0,-335.0,-360.0,-360.0,-352.5,-342.5,-352.5
2023-12-01,2024-02-16,SPX,77,BWB 1-2-2 puts (+1/-2/+2),4563.52,5005.15,4470,4325,3740,335.0,2480.0,2145.0,12.82,12.82,5.89,268.7,-335.0,46480.0,LOSS,expiration,80,-350,-140.0,-110.0,-55.0,-310.0,-327.5,-342.5,-342.5,-332.5,-337.5,-335.0,-335.0,-335.0,-335.0,-140.0,-110.0,-55.0,-310.0,-327.5,-342.5,-342.5,-332.5,-337.5,-140.0,-110.0,-55.0,-310.0,-327.5,-342.5,-342.5,-332.5,-337.5,-140.0,-110.0,-55.0,-310.0,-327.5,-342.5,-342.5,-332.5,-337.5,-140.0,-110.0,-55.0,-310.0,-327.5,-342.5,-342.5,-332.5,-337.5
2023-12-08,2024-02-16,SPX,70,BWB 1-2-2 puts (+1/-2/+2),4584.37,5005.15,4495,4360,3820,300.0,1570.0,1270.0,12.78,12.78,5.6,256.6,-300.0,42070.0,LOSS,expiration,135,-310,-105.0,-75.0,10.0,-260.0,-285.0,-300.0,-305.0,-302.5,-302.5,-300.0,-300.0,-300.0,-300.0,-105.0,-75.0,10.0,-260.0,-285.0,-300.0,-305.0,-302.5,-302.5,-105.0,-75.0,10.0,-260.0,-285.0,-300.0,-305.0,-302.5,-302.5,-105.0,-75.0,10.0,-260.0,-285.0,-300.0,-305.0,-302.5,-302.5,-105.0,-75.0,10.0,-260.0,-285.0,-300.0,-305.0,-302.5,-302.5
2023-12-22,2024-03-15,SPX,84,BWB 1-2-2 puts (+1/-2/+2),4768.16,5117.42,4660,4495,3810,245.0,1540.0,1295.0,13.83,13.83,6.63,316.3,-245.0,53540.0,LOSS,expiration,465,-267.5,385.0,35.0,-80.0,-245.0,-257.5,-250.0,-252.5,-247.5,-242.5,-245.0,-245.0,-245.0,-245.0,385.0,35.0,-80.0,-245.0,-257.5,-250.0,-252.5,-247.5,-242.5,385.0,35.0,-80.0,-245.0,-257.5,-250.0,-252.5,-247.5,-242.5,385.0,35.0,-80.0,-245.0,-257.5,-250.0,-252.5,-247.5,-242.5,385.0,35.0,-80.0,-245.0,-257.5,-250.0,-252.5,-247.5,-242.5
2023-12-29,2024-03-15,SPX,77,BWB 1-2-2 puts (+1/-2/+2),4785.93,5117.42,4690,4540,3950,295.0,360.0,65.0,12.65,12.65,5.81,278.1,-295.0,44360.0,LOSS,expiration,380,-312.5,330.0,30.0,-90.0,-265.0,-297.5,-300.0,-297.5,-290.0,-295.0,-295.0,-295.0,-295.0,-295.0,330.0,30.0,-90.0,-265.0,-297.5,-300.0,-297.5,-290.0,-295.0,330.0,30.0,-90.0,-265.0,-297.5,-300.0,-297.5,-290.0,-295.0,330.0,30.0,-90.0,-265.0,-297.5,-300.0,-297.5,-290.0,-295.0,330.0,30.0,-90.0,-265.0,-297.5,-300.0,-297.5,-290.0,-295.0
2024-01-05,2024-03-15,SPX,70,BWB 1-2-2 puts (+1/-2/+2),4699.58,5117.42,4605,4460,3910,305.0,2660.0,2355.0,13.56,13.56,5.94,279.1,-305.0,43160.0,LOSS,expiration,230,-327.5,135.0,-95.0,-180.0,-290.0,-305.0,-305.0,-315.0,-310.0,-300.0,-305.0,-305.0,-305.0,-305.0,135.0,-95.0,-180.0,-290.0,-305.0,-305.0,-315.0,-310.0,-300.0,135.0,-95.0,-180.0,-290.0,-305.0,-305.0,-315.0,-310.0,-300.0,135.0,-95.0,-180.0,-290.0,-305.0,-305.0,-315.0,-310.0,-300.0,135.0,-95.0,-180.0,-290.0,-305.0,-305.0,-315.0,-310.0,-300.0
2024-01-12,2024-03-15,SPX,63,BWB 1-2-2 puts (+1/-2/+2),4787.74,5117.42,4690,4605,3950,-1010.0,-910.0,100.0,12.66,12.66,5.26,251.8,1010.0,56090.0,WIN,expiration,1020,-660,-175.0,755.0,925.0,965.0,957.5,965.0,987.5,990.0,1000.0,1010.0,1010.0,1010.0,1010.0,-175.0,755.0,925.0,965.0,957.5,965.0,987.5,990.0,1000.0,-175.0,755.0,925.0,965.0,957.5,965.0,987.5,990.0,1000.0,-175.0,755.0,925.0,965.0,957.5,965.0,987.5,990.0,1000.0,-175.0,755.0,925.0,965.0,957.5,965.0,987.5,990.0,1000.0
2024-01-19,2024-03-15,SPX,56,BWB 1-2-2 puts (+1/-2/+2),4794.54,5117.42,4690,4605,3950,-950.0,340.0,1290.0,13.76,13.76,5.39,258.4,950.0,57340.0,WIN,expiration,960,0,50.0,695.0,865.0,905.0,897.5,905.0,927.5,930.0,940.0,950.0,950.0,950.0,950.0,50.0,695.0,865.0,905.0,897.5,905.0,927.5,930.0,940.0,50.0,695.0,865.0,905.0,897.5,905.0,927.5,930.0,940.0,50.0,695.0,865.0,905.0,897.5,905.0,927.5,930.0,940.0,50.0,695.0,865.0,905.0,897.5,905.0,927.5,930.0,940.0
2024-01-26,2024-04-19,SPX,84,BWB 1-2-2 puts (+1/-2/+2),4892.54,4967.2,4800,4640,3950,405.0,500.0,95.0,13.56,13.56,6.51,318.3,-405.0,53500.0,LOSS,expiration,300,-442.5,-35.0,-195.0,-320.0,-407.5,-370.0,-392.5,-432.5,-417.5,-407.5,-405.0,-405.0,-405.0,-405.0,-35.0,-195.0,-320.0,-407.5,-370.0,-392.5,-432.5,-417.5,-407.5,-35.0,-195.0,-320.0,-407.5,-370.0,-392.5,-432.5,-417.5,-407.5,-35.0,-195.0,-320.0,-407.5,-370.0,-392.5,-432.5,-417.5,-407.5,-35.0,-195.0,-320.0,-407.5,-370.0,-392.5,-432.5,-417.5,-407.5
2024-02-02,2024-04-19,SPX,77,BWB 1-2-2 puts (+1/-2/+2),4920.8,4967.2,4825,4670,3990,430.0,2880.0,2450.0,13.95,13.95,6.41,315.3,-430.0,55380.0,LOSS,expiration,80,-462.5,-60.0,-205.0,-330.0,-422.5,-385.0,-417.5,-462.5,-440.0,-410.0,-430.0,-430.0,-430.0,-430.0,-60.0,-205.0,-330.0,-422.5,-385.0,-417.5,-462.5,-440.0,-410.0,-60.0,-205.0,-330.0,-422.5,-385.0,-417.5,-462.5,-440.0,-410.0,-60.0,-205.0,-330.0,-422.5,-385.0,-417.5,-462.5,-440.0,-410.0,-60.0,-205.0,-330.0,-422.5,-385.0,-417.5,-462.5,-440.0,-410.0
2024-02-09,2024-04-19,SPX,70,BWB 1-2-2 puts (+1/-2/+2),5008.64,4967.2,4925,4790,4175,325.0,810.0,485.0,12.83,12.83,5.62,281.4,-325.0,48810.0,LOSS,expiration,145,-330,0.0,65.0,-105.0,-275.0,-155.0,-255.0,-270.0,-322.5,25.0,-325.0,-325.0,-325.0,-325.0,0.0,65.0,-105.0,-275.0,-155.0,-255.0,-270.0,-322.5,25.0,0.0,65.0,-105.0,-275.0,-155.0,-255.0,-270.0,-322.5,25.0,0.0,65.0,-105.0,-275.0,-155.0,-255.0,-270.0,-322.5,25.0,0.0,65.0,-105.0,-275.0,-155.0,-255.0,-270.0,-322.5,25.0
2024-02-16,2024-04-19,SPX,63,BWB 1-2-2 puts (+1/-2/+2),5006.97,4967.2,4925,4790,4175,315.0,1620.0,1305.0,14.54,14.54,6.04,302.5,-315.0,49620.0,LOSS,expiration,155,-320,10.0,75.0,-95.0,-265.0,-145.0,-245.0,-260.0,-312.5,35.0,-315.0,-315.0,-315.0,-315.0,10.0,75.0,-95.0,-265.0,-145.0,-245.0,-260.0,-312.5,35.0,10.0,75.0,-95.0,-265.0,-145.0,-245.0,-260.0,-312.5,35.0,10.0,75.0,-95.0,-265.0,-145.0,-245.0,-260.0,-312.5,35.0,10.0,75.0,-95.0,-265.0,-145.0,-245.0,-260.0,-312.5,35.0
2024-02-23,2024-05-17,SPX,84,BWB 1-2-2 puts (+1/-2/+2),5107.19,5303.89,5005,4845,4130,525.0,620.0,95.0,14.19,14.19,6.81,347.7,-525.0,56120.0,LOSS,expiration,2150,-527.5,10.0,-65.0,520.0,815.0,335.0,-265.0,-492.5,-500.0,-507.5,-525.0,-525.0,-525.0,-525.0,10.0,-65.0,520.0,815.0,335.0,-265.0,-492.5,-500.0,-507.5,10.0,-65.0,520.0,815.0,335.0,-265.0,-492.5,-500.0,-507.5,10.0,-65.0,520.0,815.0,335.0,-265.0,-492.5,-500.0,-507.5,10.0,-65.0,520.0,815.0,335.0,-265.0,-492.5,-500.0,-507.5
2024-03-01,2024-05-17,SPX,77,BWB 1-2-2 puts (+1/-2/+2),5099.71,5303.89,5005,4860,4210,455.0,540.0,85.0,13.28,13.28,6.1,311.1,-455.0,51040.0,LOSS,expiration,1845,-457.5,-40.0,-105.0,280.0,685.0,335.0,-220.0,-422.5,-435.0,-437.5,-455.0,-455.0,-455.0,-455.0,-40.0,-105.0,280.0,685.0,335.0,-220.0,-422.5,-435.0,-437.5,-40.0,-105.0,280.0,685.0,335.0,-220.0,-422.5,-435.0,-437.5,-40.0,-105.0,280.0,685.0,335.0,-220.0,-422.5,-435.0,-437.5,-40.0,-105.0,280.0,685.0,335.0,-220.0,-422.5,-435.0,-437.5
2024-03-08,2024-05-17,SPX,70,BWB 1-2-2 puts (+1/-2/+2),5185.2,5303.89,5085,4940,4300,480.0,550.0,70.0,14.05,14.05,6.15,319.0,-480.0,50050.0,LOSS,expiration,2895,-480,110.0,-95.0,440.0,1370.0,1265.0,295.0,-315.0,-320.0,-330.0,-480.0,-480.0,-480.0,-480.0,110.0,-95.0,440.0,1370.0,1265.0,295.0,-315.0,-320.0,-330.0,110.0,-95.0,440.0,1370.0,1265.0,295.0,-315.0,-320.0,-330.0,110.0,-95.0,440.0,1370.0,1265.0,295.0,-315.0,-320.0,-330.0,110.0,-95.0,440.0,1370.0,1265.0,295.0,-315.0,-320.0,-330.0
2024-03-15,2024-05-31,SPX,77,BWB 1-2-2 puts (+1/-2/+2),5118.91,5280.01,5010,4850,4140,470.0,760.0,290.0,14.91,14.91,6.85,350.6,-470.0,55760.0,LOSS,expiration,1530,-905,-160.0,-75.0,1420.0,-175.0,-417.5,-447.5,-475.0,-465.0,-465.0,-470.0,-470.0,-470.0,-470.0,-160.0,-75.0,1420.0,-175.0,-417.5,-447.5,-475.0,-465.0,-465.0,-160.0,-75.0,1420.0,-175.0,-417.5,-447.5,-475.0,-465.0,-465.0,-160.0,-75.0,1420.0,-175.0,-417.5,-447.5,-475.0,-465.0,-465.0,-160.0,-75.0,1420.0,-175.0,-417.5,-447.5,-475.0,-465.0,-465.0
2024-03-22,2024-05-31,SPX,70,BWB 1-2-2 puts (+1/-2/+2),5238.06,5280.01,5145,5005,4390,420.0,530.0,110.0,12.91,12.91,5.65,296.1,-420.0,48030.0,LOSS,expiration,1640,-1570,25.0,-770.0,715.0,610.0,-115.0,-255.0,-315.0,-385.0,-385.0,-420.0,-420.0,-420.0,-420.0,25.0,-770.0,715.0,610.0,-115.0,-255.0,-315.0,-385.0,-385.0,25.0,-770.0,715.0,610.0,-115.0,-255.0,-315.0,-385.0,-385.0,25.0,-770.0,715.0,610.0,-115.0,-255.0,-315.0,-385.0,-385.0,25.0,-770.0,715.0,610.0,-115.0,-255.0,-315.0,-385.0,-385.0
2024-04-05,2024-06-21,SPX,77,BWB 1-2-2 puts (+1/-2/+2),5178.55,5467.65,5060,4880,4140,485.0,570.0,85.0,16.15,16.15,7.42,384.1,-485.0,56570.0,LOSS,expiration,1635,-505,565.0,595.0,-235.0,195.0,-410.0,-427.5,-495.0,-497.5,-487.5,-485.0,-485.0,-485.0,-485.0,565.0,595.0,-235.0,195.0,-410.0,-427.5,-495.0,-497.5,-487.5,565.0,595.0,-235.0,195.0,-410.0,-427.5,-495.0,-497.5,-487.5,565.0,595.0,-235.0,195.0,-410.0,-427.5,-495.0,-497.5,-487.5,565.0,595.0,-235.0,195.0,-410.0,-427.5,-495.0,-497.5,-487.5
2024-04-12,2024-06-28,SPX,77,BWB 1-2-2 puts (+1/-2/+2),5169.55,5459.16,5045,4860,4100,400.0,1030.0,630.0,16.8,16.8,7.72,398.9,-400.0,58530.0,LOSS,expiration,1505,-417.5,745.0,405.0,10.0,-235.0,-385.0,-412.5,-415.0,-400.0,-395.0,-400.0,-400.0,-400.0,-400.0,745.0,405.0,10.0,-235.0,-385.0,-412.5,-415.0,-400.0,-395.0,745.0,405.0,10.0,-235.0,-385.0,-412.5,-415.0,-400.0,-395.0,745.0,405.0,10.0,-235.0,-385.0,-412.5,-415.0,-400.0,-395.0,745.0,405.0,10.0,-235.0,-385.0,-412.5,-415.0,-400.0,-395.0
2024-04-19,2024-06-28,SPX,70,BWB 1-2-2 puts (+1/-2/+2),5011.44,5459.16,4880,4700,3975,540.0,670.0,130.0,18.34,18.34,8.03,402.5,-540.0,55170.0,LOSS,expiration,720,-570,55.0,-250.0,-415.0,-520.0,-545.0,-562.5,-555.0,-535.0,-530.0,-540.0,-540.0,-540.0,-540.0,55.0,-250.0,-415.0,-520.0,-545.0,-562.5,-555.0,-535.0,-530.0,55.0,-250.0,-415.0,-520.0,-545.0,-562.5,-555.0,-535.0,-530.0,55.0,-250.0,-415.0,-520.0,-545.0,-562.5,-555.0,-535.0,-530.0,55.0,-250.0,-415.0,-520.0,-545.0,-562.5,-555.0,-535.0,-530.0
