trade_date,exp_date,underlying,dte_entry,width_sigma,structure,spot_entry,spot_exit,call_atm,call_lo,call_up,total_credit,vix_entry,iv_atm_pct,expected_move,pnl_usd,pnl_tp25,pnl_tp50,pnl_tp75,result,exit_method,mfe,mae,pnl_exit14,pnl_exit10,pnl_exit7,pnl_exit5,pnl_exit3,pnl_tp25_exit14,pnl_tp25_exit10,pnl_tp25_exit7,pnl_tp25_exit5,pnl_tp25_exit3,pnl_tp50_exit14,pnl_tp50_exit10,pnl_tp50_exit7,pnl_tp50_exit5,pnl_tp50_exit3,pnl_tp75_exit14,pnl_tp75_exit10,pnl_tp75_exit7,pnl_tp75_exit5,pnl_tp75_exit3
2022-04-29,2022-05-13,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),4267.85,4023.56,4270.0,4215.0,4325.0,505.0,28.98,25.43,212.5,505.0,126.25,252.5,378.75,WIN,expiration,510.0,-3640.0,-80.0,-150.0,-35.0,107.5,177.5,-80.0,-150.0,-35.0,107.5,126.25,-80.0,-150.0,-35.0,107.5,252.5,-80.0,-150.0,-35.0,107.5,378.75
2022-05-06,2022-05-20,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),4146.87,3901.55,4145.0,4055.0,4235.0,1245.0,35.09,44.64,362.5,1245.0,311.25,622.5,933.75,WIN,expiration,1242.5,-2105.0,30.0,-245.0,175.0,-395.0,-1287.5,30.0,-245.0,311.25,311.25,311.25,30.0,-245.0,175.0,-395.0,-1287.5,30.0,-245.0,175.0,-395.0,-1287.5
2022-05-13,2022-05-27,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),3993.95,4158.34,3995.0,3940.0,4050.0,490.0,29.71,28.65,224.1,490.0,122.5,245.0,367.5,WIN,expiration,850.0,-3020.0,5.0,-45.0,-235.0,-300.0,-370.0,5.0,-45.0,-235.0,-300.0,-370.0,5.0,-45.0,-235.0,-300.0,-370.0,5.0,-45.0,-235.0,-300.0,-370.0
2022-05-20,2022-06-03,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),3933.8,4108.23,3935.0,3885.0,3985.0,510.0,28.22,25.81,198.9,510.0,127.5,255.0,382.5,WIN,expiration,530.0,-3620.0,0.0,-5.0,5.0,400.0,400.0,0.0,-5.0,127.5,127.5,127.5,0.0,-5.0,255.0,255.0,255.0,0.0,-5.0,5.0,382.5,382.5
2022-05-27,2022-06-10,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),4115.44,3900.16,4115.0,4070.0,4160.0,440.0,26.13,23.51,189.5,440.0,110.0,220.0,330.0,WIN,expiration,397.5,-3080.0,-0.0,-75.0,-85.0,-155.0,-295.0,-0.0,-75.0,-85.0,-155.0,-295.0,-0.0,-75.0,-85.0,-155.0,-295.0,-0.0,-75.0,-85.0,-155.0,-295.0
2022-06-03,2022-06-17,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),4134.22,3673.63,4135.0,4085.0,4185.0,545.0,25.29,23.49,190.2,545.0,136.25,272.5,408.75,WIN,expiration,560.0,-1340.0,-5.0,-80.0,-45.0,482.5,510.0,-5.0,136.25,136.25,136.25,136.25,-5.0,-80.0,272.5,272.5,272.5,-5.0,-80.0,-45.0,408.75,408.75
2022-06-10,2022-06-24,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),3935.06,3912.21,3935.0,3880.0,3990.0,565.0,27.92,27.65,213.1,-2656.0,141.25,282.5,423.75,LOSS,expiration,525.0,-4065.0,20.0,35.0,345.0,177.5,177.5,20.0,141.25,141.25,141.25,141.25,20.0,35.0,282.5,282.5,282.5,20.0,35.0,423.75,423.75,423.75
2022-06-17,2022-07-01,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),3698.69,3825.03,3700.0,3645.0,3755.0,560.0,31.44,29.1,210.8,560.0,140.0,280.0,420.0,WIN,expiration,555.0,-3790.0,0.0,-25.0,0.0,215.0,555.0,0.0,-25.0,140.0,140.0,140.0,0.0,-25.0,280.0,280.0,280.0,0.0,-25.0,420.0,420.0,420.0
2022-06-24,2022-07-08,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),3852.1,3899.18,3850.0,3800.0,3900.0,610.0,28.4,25.38,191.4,528.0,152.5,305.0,528.0,WIN,expiration,415.0,-4600.0,90.0,125.0,15.0,-125.0,-125.0,152.5,152.5,152.5,152.5,152.5,305.0,305.0,305.0,305.0,305.0,90.0,125.0,15.0,-125.0,-125.0
2022-07-01,2022-07-15,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),3800.64,3861.56,3800.0,3750.0,3850.0,545.0,27.94,26.28,195.6,545.0,136.25,272.5,408.75,WIN,expiration,600.0,-4540.0,-5.0,-25.0,50.0,-115.0,-205.0,-5.0,-25.0,50.0,-115.0,-205.0,-5.0,-25.0,50.0,-115.0,-205.0,-5.0,-25.0,50.0,-115.0,-205.0
2022-07-08,2022-07-22,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),3874.9,3962.24,3875.0,3830.0,3920.0,450.0,25.76,22.82,173.2,450.0,112.5,225.0,337.5,WIN,expiration,530.0,-2660.0,55.0,-50.0,-180.0,-230.0,-365.0,55.0,-50.0,-180.0,-230.0,-365.0,55.0,-50.0,-180.0,-230.0,-365.0,55.0,-50.0,-180.0,-230.0,-365.0
2022-07-15,2022-07-29,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),3826.81,4130.48,3825.0,3780.0,3870.0,415.0,25.31,25.17,188.6,415.0,103.75,207.5,311.25,WIN,expiration,495.0,-9900.0,5.0,50.0,495.0,180.0,10.0,5.0,103.75,103.75,103.75,103.75,5.0,207.5,207.5,207.5,207.5,5.0,50.0,311.25,311.25,311.25
2022-07-22,2022-08-05,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),3991.17,4144.66,3990.0,3950.0,4030.0,405.0,23.25,21.31,166.6,405.0,101.25,202.5,303.75,WIN,expiration,745.0,-2570.0,5.0,-235.0,5.0,190.0,160.0,5.0,-235.0,101.25,101.25,101.25,5.0,-235.0,5.0,190.0,202.5,5.0,-235.0,5.0,190.0,160.0
2022-07-29,2022-08-12,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),4102.69,4279.35,4105.0,4070.0,4140.0,335.0,21.72,18.42,148.0,335.0,83.75,167.5,251.25,WIN,expiration,390.0,-3440.0,-15.0,-10.0,-30.0,20.0,-125.0,-15.0,-10.0,83.75,83.75,83.75,-15.0,-10.0,167.5,167.5,167.5,-15.0,-10.0,251.25,251.25,251.25
2022-08-05,2022-08-19,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),4131.1,4228.37,4130.0,4090.0,4170.0,430.0,21.7,19.59,158.5,430.0,107.5,215.0,322.5,WIN,expiration,475.0,-2170.0,-10.0,-70.0,80.0,280.0,330.0,-10.0,-70.0,107.5,107.5,107.5,-10.0,-70.0,215.0,215.0,215.0,-10.0,-70.0,322.5,322.5,322.5
2022-08-12,2022-08-26,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),4234.43,4058.29,4235.0,4200.0,4270.0,355.0,19.84,16.38,135.8,355.0,88.75,177.5,266.25,WIN,expiration,350.0,-2330.0,-20.0,10.0,30.0,-85.0,-20.0,-20.0,88.75,88.75,88.75,88.75,-20.0,177.5,177.5,177.5,177.5,-20.0,10.0,30.0,-85.0,-20.0
2022-08-19,2022-09-02,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),4237.6,3925.29,4240.0,4205.0,4275.0,330.0,20.72,17.61,146.2,330.0,82.5,165.0,247.5,WIN,expiration,330.0,-820.0,10.0,-15.0,-50.0,262.5,305.0,10.0,-15.0,82.5,82.5,82.5,10.0,-15.0,165.0,165.0,165.0,10.0,-15.0,-50.0,247.5,247.5
2022-08-26,2022-09-09,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),4197.3,4067.62,4195.0,4155.0,4235.0,440.0,22.06,19.33,158.9,440.0,110.0,220.0,330.0,WIN,expiration,440.0,-950.0,5.0,170.0,367.5,430.0,430.0,5.0,110.0,110.0,110.0,110.0,5.0,220.0,220.0,220.0,220.0,5.0,170.0,330.0,330.0,330.0
2022-09-02,2022-09-16,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),3983.57,3872.56,3985.0,3945.0,4025.0,370.0,24.16,20.86,162.8,370.0,92.5,185.0,277.5,WIN,expiration,370.0,-1350.0,-5.0,-160.0,-130.0,105.0,-310.0,-5.0,-160.0,-130.0,92.5,92.5,-5.0,-160.0,-130.0,105.0,185.0,-5.0,-160.0,-130.0,105.0,-310.0
2022-09-09,2022-09-23,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),4045.35,3695.23,4045.0,4000.0,4090.0,540.0,22.91,21.98,174.1,540.0,135.0,270.0,405.0,WIN,expiration,540.0,-1290.0,65.0,40.0,150.0,260.0,295.0,65.0,40.0,135.0,135.0,135.0,65.0,40.0,270.0,270.0,270.0,65.0,40.0,150.0,260.0,295.0
2022-09-16,2022-09-30,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),3840.48,3589.7,3840.0,3785.0,3895.0,520.0,28.34,28.23,212.3,520.0,130.0,260.0,390.0,WIN,expiration,527.5,-2970.0,10.0,-25.0,-250.0,-115.0,-127.5,10.0,-25.0,-250.0,-115.0,130.0,10.0,-25.0,-250.0,-115.0,260.0,10.0,-25.0,-250.0,-115.0,-127.5
2022-09-23,2022-10-07,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),3691.77,3640.38,3690.0,3640.0,3740.0,470.0,29.13,28.98,209.5,432.0,117.5,235.0,432.0,WIN,expiration,327.5,-3080.0,5.0,-35.0,-145.0,-280.0,40.0,5.0,-35.0,-145.0,-280.0,40.0,5.0,-35.0,-145.0,-280.0,40.0,5.0,-35.0,-145.0,-280.0,40.0
2022-09-30,2022-10-14,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),3643.29,3585.73,3645.0,3595.0,3695.0,430.0,31.01,29.4,209.7,430.0,107.5,430.0,430.0,WIN,expiration,430.0,-5050.0,10.0,160.0,-5.0,-205.0,-200.0,10.0,107.5,107.5,107.5,107.5,10.0,160.0,-5.0,-205.0,-200.0,10.0,160.0,-5.0,-205.0,-200.0
2022-10-07,2022-10-21,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),3667.11,3752.75,3665.0,3610.0,3720.0,480.0,31.61,30.05,215.8,480.0,120.0,240.0,360.0,WIN,expiration,530.0,-3030.0,-70.0,-135.0,-100.0,-395.0,-255.0,-70.0,-135.0,-100.0,-395.0,-255.0,-70.0,-135.0,-100.0,-395.0,-255.0,-70.0,-135.0,-100.0,-395.0,-255.0
2022-10-14,2022-10-28,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),3677.16,3900.55,3675.0,3620.0,3730.0,530.0,31.65,30.27,218.0,530.0,132.5,265.0,397.5,WIN,expiration,560.0,-4750.0,-40.0,-5.0,-260.0,-115.0,45.0,-40.0,-5.0,-260.0,-115.0,132.5,-40.0,-5.0,-260.0,-115.0,265.0,-40.0,-5.0,-260.0,-115.0,45.0
2022-10-21,2022-11-04,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),3700.91,3770.42,3700.0,3650.0,3750.0,465.0,29.38,28.42,206.0,465.0,116.25,232.5,348.75,WIN,expiration,590.0,-2540.0,-5.0,180.0,90.0,55.0,215.0,-5.0,116.25,116.25,116.25,116.25,-5.0,180.0,90.0,55.0,232.5,-5.0,180.0,90.0,55.0,348.75
2022-10-28,2022-11-11,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),3835.58,3992.21,3835.0,3780.0,3890.0,545.0,27.39,29.07,218.4,545.0,136.25,272.5,408.75,WIN,expiration,545.0,-4570.0,25.0,-5.0,-40.0,-180.0,-320.0,25.0,136.25,136.25,136.25,136.25,25.0,-5.0,-40.0,-180.0,-320.0,25.0,-5.0,-40.0,-180.0,-320.0
2022-11-04,2022-11-18,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),3759.4,3967.12,3760.0,3715.0,3805.0,300.0,24.72,25.16,185.2,300.0,75.0,150.0,225.0,WIN,expiration,640.0,-3510.0,-125.0,-115.0,90.0,200.0,215.0,-125.0,-115.0,75.0,75.0,75.0,-125.0,-115.0,150.0,150.0,150.0,-125.0,-115.0,225.0,225.0,225.0
2022-11-11,2022-11-25,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),3959.27,4026.98,3960.0,3920.0,4000.0,415.0,23.43,20.53,159.2,415.0,103.75,207.5,311.25,WIN,expiration,685.0,-3110.0,25.0,85.0,-175.0,-385.0,-715.0,25.0,85.0,-175.0,-385.0,-715.0,25.0,85.0,-175.0,-385.0,-715.0,25.0,85.0,-175.0,-385.0,-715.0
2022-11-18,2022-12-02,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),3962.7,4071.55,3965.0,3925.0,4005.0,235.0,23.6,19.54,151.7,235.0,58.75,117.5,176.25,WIN,expiration,235.0,-2550.0,-170.0,-265.0,-195.0,-270.0,-385.0,-170.0,-265.0,-195.0,-270.0,-385.0,-170.0,-265.0,-195.0,-270.0,-385.0,-170.0,-265.0,-195.0,-270.0,-385.0
2022-11-25,2022-12-09,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),4029.54,3934.36,4030.0,4000.0,4060.0,270.0,20.97,16.31,128.7,270.0,67.5,135.0,202.5,WIN,expiration,270.0,-1820.0,0.0,-80.0,35.0,-205.0,-140.0,0.0,-80.0,67.5,67.5,67.5,0.0,-80.0,35.0,-205.0,-140.0,0.0,-80.0,35.0,-205.0,-140.0
2022-12-02,2022-12-16,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),4033.69,3851.02,4035.0,3995.0,4075.0,340.0,19.88,21.21,167.5,340.0,85.0,170.0,255.0,WIN,expiration,337.5,-2370.0,-10.0,-60.0,-120.0,-55.0,-40.0,-10.0,-60.0,-120.0,-55.0,-40.0,-10.0,-60.0,-120.0,-55.0,-40.0,-10.0,-60.0,-120.0,-55.0,-40.0
2022-12-09,2022-12-23,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),3957.58,3844.45,3960.0,3915.0,4005.0,475.0,22.86,23.41,181.5,475.0,118.75,237.5,356.25,WIN,expiration,480.0,-5020.0,75.0,185.0,-205.0,75.0,277.5,75.0,118.75,118.75,118.75,118.75,75.0,185.0,-205.0,75.0,237.5,75.0,185.0,-205.0,75.0,277.5
2022-12-16,2022-12-30,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),3876.13,3839.85,3875.0,3840.0,3910.0,335.0,22.41,19.34,146.8,335.0,83.75,167.5,251.25,WIN,expiration,332.5,-1020.0,-15.0,-85.0,-190.0,-180.0,-180.0,-15.0,-85.0,-190.0,-180.0,-180.0,-15.0,-85.0,-190.0,-180.0,-180.0,-15.0,-85.0,-190.0,-180.0,-180.0
2022-12-23,2023-01-06,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),3799.89,3894.2,3800.0,3765.0,3835.0,330.0,22.49,19.88,148.0,330.0,82.5,165.0,247.5,WIN,expiration,425.0,-4160.0,35.0,-15.0,-25.0,-70.0,-70.0,35.0,-15.0,-25.0,-70.0,-70.0,35.0,-15.0,-25.0,-70.0,-70.0,35.0,-15.0,-25.0,-70.0,-70.0
2022-12-30,2023-01-13,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),3818.57,3998.63,3820.0,3780.0,3860.0,315.0,22.03,22.31,166.8,315.0,78.75,157.5,236.25,WIN,expiration,320.0,-3630.0,-45.0,-55.0,-70.0,-20.0,-90.0,-45.0,-55.0,-70.0,-20.0,-90.0,-45.0,-55.0,-70.0,-20.0,-90.0,-45.0,-55.0,-70.0,-20.0,-90.0
2023-01-06,2023-01-20,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),3821.08,3971.78,3820.0,3780.0,3860.0,525.0,21.85,20.94,156.7,525.0,131.25,262.5,393.75,WIN,expiration,540.0,-4060.0,185.0,230.0,375.0,445.0,445.0,131.25,131.25,131.25,131.25,131.25,185.0,230.0,262.5,262.5,262.5,185.0,230.0,393.75,393.75,393.75
2023-01-13,2023-01-27,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),3961.6,4070.02,3960.0,3930.0,3990.0,260.0,18.7,16.19,125.6,260.0,65.0,130.0,195.0,WIN,expiration,270.0,-4390.0,-20.0,-5.0,-140.0,-105.0,-125.0,-20.0,-5.0,-140.0,-105.0,-125.0,-20.0,-5.0,-140.0,-105.0,-125.0,-20.0,-5.0,-140.0,-105.0,-125.0
2023-01-20,2023-02-03,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),3910.21,4136.52,3910.0,3870.0,3950.0,515.0,20.23,20.05,153.5,515.0,128.75,257.5,386.25,WIN,expiration,530.0,-5410.0,95.0,220.0,260.0,250.0,295.0,128.75,128.75,128.75,128.75,128.75,95.0,257.5,257.5,257.5,257.5,95.0,220.0,260.0,250.0,295.0
2023-02-03,2023-02-17,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),4149.73,4078.98,4150.0,4115.0,4185.0,420.0,18.46,16.64,135.2,420.0,105.0,210.0,315.0,WIN,expiration,420.0,-3160.0,100.0,45.0,-20.0,10.0,-235.0,100.0,45.0,-20.0,10.0,-235.0,100.0,45.0,-20.0,10.0,-235.0,100.0,45.0,-20.0,10.0,-235.0
2023-02-10,2023-02-24,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),4073.56,3970.42,4075.0,4035.0,4115.0,340.0,21.31,19.92,158.9,340.0,85.0,170.0,255.0,WIN,expiration,327.5,-3340.0,-40.0,-20.0,-215.0,-375.0,-375.0,-40.0,-20.0,-215.0,-375.0,-375.0,-40.0,-20.0,-215.0,-375.0,-375.0,-40.0,-20.0,-215.0,-375.0,-375.0
2023-02-17,2023-03-03,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),4054.66,4045.32,4055.0,4020.0,4090.0,320.0,21.02,17.44,138.5,-2212.0,80.0,160.0,240.0,LOSS,expiration,270.0,-2735.0,-5.0,-70.0,-185.0,-290.0,-137.5,-5.0,-70.0,-185.0,-290.0,-137.5,-5.0,-70.0,-185.0,-290.0,-137.5,-5.0,-70.0,-185.0,-290.0,-137.5
2023-02-24,2023-03-10,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),3951.24,3861.68,3950.0,3910.0,3990.0,405.0,22.76,21.07,163.0,405.0,101.25,202.5,303.75,WIN,expiration,410.0,-3910.0,20.0,-15.0,-70.0,95.0,-50.0,20.0,-15.0,101.25,101.25,101.25,20.0,-15.0,202.5,202.5,202.5,20.0,-15.0,-70.0,95.0,-50.0
2023-03-10,2023-03-24,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),3894.8,3971.35,3895.0,3850.0,3940.0,405.0,23.36,23.87,182.1,405.0,101.25,202.5,303.75,WIN,expiration,485.0,-3110.0,15.0,-20.0,-25.0,15.0,55.0,15.0,-20.0,-25.0,15.0,55.0,15.0,-20.0,-25.0,15.0,55.0,15.0,-20.0,-25.0,15.0,55.0
2023-03-17,2023-03-31,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),3942.35,4108.9,3940.0,3895.0,3985.0,430.0,24.02,22.53,173.9,430.0,107.5,215.0,322.5,WIN,expiration,580.0,-5210.0,-25.0,55.0,-110.0,-180.0,-325.0,-25.0,107.5,107.5,107.5,107.5,-25.0,55.0,-110.0,-180.0,-325.0,-25.0,55.0,-110.0,-180.0,-325.0
2023-03-24,2023-04-06,SPX,13,0.25,Inverse Butterfly 1-2-1 (calls),3931.04,4104.8,3930.0,3890.0,3970.0,355.0,24.09,22.85,169.5,355.0,88.75,177.5,266.25,WIN,expiration,435.0,-3090.0,-10.0,25.0,145.0,235.0,325.0,-10.0,25.0,88.75,88.75,88.75,-10.0,25.0,177.5,177.5,177.5,-10.0,25.0,145.0,266.25,266.25
2023-03-31,2023-04-14,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),4070.21,4137.47,4070.0,4035.0,4105.0,405.0,18.88,17.1,136.3,405.0,101.25,202.5,303.75,WIN,expiration,395.0,-2590.0,25.0,100.0,-10.0,-130.0,-110.0,25.0,100.0,-10.0,-130.0,-110.0,25.0,100.0,-10.0,-130.0,-110.0,25.0,100.0,-10.0,-130.0,-110.0
2023-04-14,2023-04-28,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),4160.54,4169.77,4160.0,4130.0,4190.0,420.0,17.55,13.98,113.9,-1603.0,105.0,210.0,315.0,LOSS,expiration,350.0,-3095.0,60.0,-0.0,-90.0,-195.0,-157.5,60.0,-0.0,-90.0,-195.0,105.0,60.0,-0.0,-90.0,-195.0,-157.5,60.0,-0.0,-90.0,-195.0,-157.5
2023-04-21,2023-05-05,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),4121.67,4135.77,4120.0,4085.0,4155.0,355.0,17.35,16.21,130.8,-1568.0,-1568.0,-1568.0,-1568.0,LOSS,expiration,75.0,-2035.0,-10.0,-70.0,-230.0,75.0,-135.0,-10.0,-70.0,-230.0,75.0,-135.0,-10.0,-70.0,-230.0,75.0,-135.0,-10.0,-70.0,-230.0,75.0,-135.0
2023-04-28,2023-05-12,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),4136.61,4123.85,4135.0,4105.0,4165.0,275.0,16.54,15.27,123.7,-1610.0,-1610.0,-1610.0,-1610.0,LOSS,expiration,50.0,-2645.0,-5.0,-20.0,-115.0,-205.0,-315.0,-5.0,-20.0,-115.0,-205.0,-315.0,-5.0,-20.0,-115.0,-205.0,-315.0,-5.0,-20.0,-115.0,-205.0,-315.0
2023-05-05,2023-05-19,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),4111.5,4191.97,4110.0,4080.0,4140.0,305.0,17.97,16.07,129.4,305.0,76.25,152.5,228.75,WIN,expiration,335.0,-1570.0,30.0,-10.0,-90.0,-215.0,-270.0,76.25,76.25,76.25,76.25,76.25,30.0,-10.0,-90.0,-215.0,-270.0,30.0,-10.0,-90.0,-215.0,-270.0
2023-05-12,2023-05-26,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),4139.03,4205.01,4140.0,4115.0,4165.0,185.0,16.54,12.12,98.2,185.0,46.25,92.5,138.75,WIN,expiration,315.0,-2220.0,-85.0,-125.0,5.0,-40.0,-55.0,-85.0,-125.0,46.25,46.25,46.25,-85.0,-125.0,5.0,-40.0,-55.0,-85.0,-125.0,5.0,-40.0,-55.0
2023-05-19,2023-06-02,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),4211.3,4281.67,4210.0,4185.0,4235.0,250.0,16.03,12.99,107.1,250.0,62.5,125.0,187.5,WIN,expiration,265.0,-1710.0,0.0,-50.0,-45.0,-115.0,-115.0,0.0,-50.0,-45.0,-115.0,-115.0,0.0,-50.0,-45.0,-115.0,-115.0,0.0,-50.0,-45.0,-115.0,-115.0
2023-05-26,2023-06-09,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),4175.04,4299.44,4175.0,4145.0,4205.0,335.0,18.23,15.58,127.4,335.0,83.75,167.5,251.25,WIN,expiration,350.0,-2290.0,30.0,80.0,40.0,250.0,240.0,83.75,83.75,83.75,83.75,83.75,30.0,80.0,167.5,167.5,167.5,30.0,80.0,251.25,251.25,251.25
2023-06-02,2023-06-16,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),4246.63,4409.77,4245.0,4220.0,4270.0,265.0,15.13,12.67,105.4,265.0,66.25,132.5,198.75,WIN,expiration,325.0,-3160.0,40.0,-35.0,35.0,65.0,195.0,40.0,66.25,66.25,66.25,66.25,40.0,-35.0,35.0,65.0,132.5,40.0,-35.0,35.0,65.0,198.75
2023-06-16,2023-06-30,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),4429.61,4449.81,4430.0,4405.0,4455.0,250.0,14.39,11.89,103.2,-269.0,62.5,125.0,187.5,LOSS,expiration,230.0,-2310.0,-20.0,-45.0,47.5,20.0,230.0,-20.0,-45.0,62.5,62.5,62.5,-20.0,-45.0,47.5,20.0,125.0,-20.0,-45.0,47.5,20.0,187.5
2023-07-07,2023-07-21,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),4415.42,4536.68,4415.0,4390.0,4440.0,270.0,14.98,11.41,98.6,270.0,67.5,135.0,202.5,WIN,expiration,385.0,-3740.0,-10.0,-30.0,220.0,195.0,235.0,-10.0,-30.0,67.5,67.5,67.5,-10.0,-30.0,135.0,135.0,135.0,-10.0,-30.0,202.5,202.5,202.5
2023-07-21,2023-08-04,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),4541.96,4478.55,4540.0,4515.0,4565.0,235.0,13.79,11.78,104.8,235.0,58.75,117.5,176.25,WIN,expiration,230.0,-1960.0,-15.0,-20.0,-35.0,-35.0,-15.0,-15.0,-20.0,-35.0,-35.0,-15.0,-15.0,-20.0,-35.0,-35.0,-15.0,-15.0,-20.0,-35.0,-35.0,-15.0
2023-07-28,2023-08-11,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),4574.03,4464.31,4575.0,4550.0,4600.0,270.0,13.53,10.34,92.6,270.0,67.5,135.0,202.5,WIN,expiration,275.0,-1890.0,-0.0,-155.0,-30.0,20.0,112.5,-0.0,-155.0,-30.0,20.0,67.5,-0.0,-155.0,-30.0,20.0,135.0,-0.0,-155.0,-30.0,20.0,112.5
2023-08-04,2023-08-18,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),4514.98,4370.6,4515.0,4490.0,4540.0,240.0,15.27,11.23,99.3,240.0,60.0,120.0,180.0,WIN,expiration,242.5,-600.0,0.0,-30.0,-70.0,-100.0,-105.0,0.0,-30.0,60.0,60.0,60.0,0.0,-30.0,-70.0,-100.0,-105.0,0.0,-30.0,-70.0,-100.0,-105.0
2023-08-11,2023-08-25,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),4451.3,4405.32,4450.0,4420.0,4480.0,300.0,16.15,14.81,129.1,300.0,75.0,150.0,225.0,WIN,expiration,305.0,-2190.0,35.0,-5.0,-30.0,-155.0,-185.0,35.0,-5.0,-30.0,-155.0,-185.0,35.0,-5.0,-30.0,-155.0,-185.0,35.0,-5.0,-30.0,-155.0,-185.0
2023-08-18,2023-09-01,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),4348.8,4514.95,4350.0,4315.0,4385.0,320.0,18.58,16.36,139.3,320.0,80.0,160.0,240.0,WIN,expiration,320.0,-2170.0,-15.0,-45.0,-105.0,40.0,-70.0,-15.0,80.0,80.0,80.0,80.0,-15.0,160.0,160.0,160.0,160.0,-15.0,-45.0,-105.0,40.0,240.0
2023-08-25,2023-09-08,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),4396.18,4457.99,4395.0,4365.0,4425.0,210.0,16.64,14.0,120.6,210.0,52.5,105.0,157.5,WIN,expiration,225.0,-3270.0,-130.0,-70.0,125.0,115.0,115.0,-130.0,52.5,52.5,52.5,52.5,-130.0,-70.0,105.0,105.0,105.0,-130.0,-70.0,157.5,157.5,157.5
2023-09-01,2023-09-15,SPX,14,0.25,Inverse Butterfly 1-2-1 (calls),4527.51,4450.35,4530.0,4510.0,4550.0,45.0,13.27,10.07,89.3,45.0,11.25,22.5,33.75,WIN,expiration,45.0,-1860.0,-145.0,-155.0,-102.5,-155.0,-187.5,-145.0,-155.0,-102.5,-155.0,-187.5,-145.0,-155.0,-102.5,-155.0,-187.5,-145.0,-155.0,-102.5,-155.0,-187.5
