trade_date,exp_date,underlying,dte_entry,width_sigma,structure,spot_entry,spot_exit,call_atm,call_lo,call_up,total_credit,vix_entry,iv_atm_pct,expected_move,pnl_usd,pnl_tp25,pnl_tp50,pnl_tp75,result,exit_method,mfe,mae,pnl_exit30,pnl_exit21,pnl_exit14,pnl_exit10,pnl_exit7,pnl_exit5,pnl_exit3
2023-06-30,2023-08-11,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),4438.96,4464.31,4440.0,4340.0,4540.0,2485.0,13.47,10.91,164.3,-5084.0,625.0,1270.0,2065.0,LOSS,expiration,2065.0,-7905.0,325.0,750.0,1340.0,1655.0,-80.0,-690.0,-1390.0
2023-07-07,2023-08-18,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),4415.42,4370.6,4415.0,4300.0,4530.0,2745.0,14.98,12.95,194.0,-4315.0,725.0,1415.0,-4315.0,LOSS,expiration,1820.0,-5950.0,1415.0,1530.0,405.0,-395.0,-1205.0,-1945.0,-2345.0
2023-07-14,2023-08-25,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),4523.78,4405.32,4525.0,4425.0,4625.0,2265.0,13.69,11.08,170.0,2265.0,722.5,1190.0,1972.5,WIN,expiration,2260.0,-4150.0,-25.0,-845.0,-1130.0,-1357.5,720.0,497.5,352.5
2023-07-28,2023-09-08,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),4574.03,4457.99,4575.0,4475.0,4675.0,2375.0,13.53,10.57,164.0,2375.0,790.0,1205.0,2047.5,WIN,expiration,2372.5,-4220.0,-480.0,915.0,1425.0,525.0,-2515.0,-1147.5,-1147.5
2023-08-04,2023-09-15,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),4514.98,4450.35,4515.0,4405.0,4625.0,2535.0,15.27,11.87,181.7,-2000.0,-2000.0,-2000.0,-2000.0,LOSS,expiration,235.0,-7045.0,-675.0,-337.5,-2015.0,-2657.5,-2367.5,-3355.0,-3800.0
2023-08-18,2023-09-29,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),4348.8,4289.13,4350.0,4210.0,4490.0,3025.0,18.58,16.07,237.1,-4888.0,900.0,-4888.0,-4888.0,LOSS,expiration,1455.0,-8295.0,1335.0,60.0,1425.0,-1120.0,-4710.0,-5147.5,-4800.0
2023-08-25,2023-10-06,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),4396.18,4307.89,4400.0,4275.0,4525.0,2755.0,16.64,14.17,211.4,-534.0,845.0,1542.5,2590.0,LOSS,expiration,2590.0,-4885.0,500.0,460.0,-2455.0,-2170.0,-1720.0,-850.0,-452.5
2023-09-01,2023-10-13,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),4527.51,4328.34,4530.0,4430.0,4630.0,2185.0,13.27,11.04,169.6,2185.0,645.0,1190.0,1670.0,WIN,expiration,2185.0,-3850.0,-885.0,570.0,1455.0,1875.0,2100.0,2035.0,1775.0
2023-09-08,2023-10-20,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),4460.79,4223.58,4460.0,4345.0,4575.0,2720.0,14.03,12.9,195.2,2720.0,1100.0,1387.5,2067.5,WIN,expiration,2725.0,-3170.0,-625.0,-55.0,1040.0,-917.5,-937.5,-1045.0,-22.5
2023-09-15,2023-10-31,SPX,46,0.60,Inverse Butterfly 1-2-1 (calls),4481.34,4193.35,4480.0,4365.0,4595.0,2905.0,13.15,11.84,188.3,2905.0,745.0,1515.0,2197.5,WIN,expiration,2907.5,-2800.0,572.5,-255.0,-192.5,2450.0,2492.5,2882.5,2902.5
2023-09-29,2023-11-10,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),4329.62,4415.89,4330.0,4210.0,4450.0,2685.0,15.9,13.48,198.0,-726.0,890.0,-726.0,-726.0,LOSS,expiration,1047.5,-8380.0,15.0,-575.0,405.0,40.0,-2870.0,-3300.0,-3775.0
2023-10-06,2023-11-17,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),4232.28,4513.91,4230.0,4075.0,4385.0,3690.0,19.23,17.97,258.0,3690.0,965.0,1890.0,3530.0,WIN,expiration,3715.0,-4760.0,1150.0,-1707.5,135.0,265.0,-445.0,1685.0,3530.0
2023-10-13,2023-11-24,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),4371.99,4558.9,4370.0,4240.0,4500.0,2930.0,16.94,14.78,219.2,2930.0,857.5,1950.0,2280.0,WIN,expiration,2960.0,-6440.0,-710.0,-2065.0,-3007.5,-100.0,1295.0,2280.0,2440.0
2023-10-20,2023-12-01,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),4263.29,4593.72,4260.0,4100.0,4420.0,3735.0,20.74,18.63,269.5,3735.0,2560.0,2560.0,2830.0,WIN,expiration,3885.0,-3580.0,-1765.0,-850.0,3070.0,3525.0,3605.0,3695.0,3715.0
2023-11-03,2023-12-15,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),4358.24,4715.03,4360.0,4250.0,4470.0,2510.0,15.18,12.51,184.9,2510.0,1125.0,1335.0,2085.0,WIN,expiration,2660.0,-7900.0,1240.0,1655.0,1920.0,1320.0,2225.0,2405.0,2500.0
2023-11-10,2023-12-22,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),4367.13,4755.16,4370.0,4260.0,4480.0,2465.0,14.85,12.2,180.7,2465.0,890.0,1265.0,1885.0,WIN,expiration,2535.0,-2570.0,1455.0,1675.0,2070.0,2275.0,2455.0,2455.0,2510.0
2023-11-17,2023-12-29,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),4508.14,4772.17,4510.0,4410.0,4610.0,2430.0,13.93,10.78,164.9,2430.0,660.0,1225.0,2105.0,WIN,expiration,2755.0,-2100.0,555.0,275.0,2145.0,2300.0,2290.0,2410.0,2410.0
2023-12-01,2024-01-12,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),4563.52,4783.14,4560.0,4450.0,4670.0,2780.0,12.82,11.64,180.1,2780.0,790.0,1455.0,2125.0,WIN,expiration,3080.0,-3860.0,630.0,1880.0,2365.0,1930.0,1440.0,1945.0,2445.0
2023-12-08,2024-01-22,SPX,45,0.60,Inverse Butterfly 1-2-1 (calls),4584.37,4850.62,4585.0,4480.0,4690.0,2485.0,12.78,10.96,176.3,2485.0,990.0,1395.0,1895.0,WIN,expiration,2485.0,-7140.0,1470.0,1315.0,1095.0,2145.0,2090.0,1625.0,2480.0
2023-12-22,2024-02-05,SPX,45,0.60,Inverse Butterfly 1-2-1 (calls),4768.16,4942.21,4770.0,4650.0,4890.0,2870.0,13.83,11.73,196.3,2870.0,730.0,1515.0,2190.0,WIN,expiration,2960.0,-6390.0,-1140.0,-1550.0,-575.0,495.0,645.0,475.0,2225.0
2023-12-29,2024-02-12,SPX,45,0.60,Inverse Butterfly 1-2-1 (calls),4785.93,5022.49,4790.0,4680.0,4900.0,2620.0,12.65,10.76,180.9,2620.0,950.0,1365.0,2065.0,WIN,expiration,2640.0,-3360.0,-870.0,-335.0,410.0,1010.0,1835.0,2350.0,1945.0
2024-01-05,2024-02-16,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),4699.58,5005.15,4700.0,4590.0,4810.0,2285.0,13.56,11.6,185.0,2285.0,655.0,1215.0,1820.0,WIN,expiration,2740.0,-7060.0,-70.0,1420.0,1800.0,1930.0,2260.0,2255.0,2285.0
2024-02-02,2024-03-18,SPX,45,0.60,Inverse Butterfly 1-2-1 (calls),4920.8,5149.42,4920.0,4790.0,5050.0,3830.0,13.95,12.3,212.5,3830.0,1190.0,1925.0,2990.0,WIN,expiration,4135.0,-7760.0,1055.0,2190.0,3000.0,3465.0,2470.0,3685.0,3550.0
2024-03-01,2024-04-12,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),5099.71,5123.6,5100.0,4990.0,5210.0,2545.0,13.28,10.58,183.1,-6095.0,845.0,1295.0,-6095.0,LOSS,expiration,1585.0,-8465.0,305.0,990.0,1585.0,265.0,-195.0,370.0,310.0
2024-03-15,2024-04-30,SPX,46,0.60,Inverse Butterfly 1-2-1 (calls),5118.91,5036.25,5120.0,4990.0,5250.0,3050.0,14.91,11.94,216.9,-1575.0,1000.0,-1575.0,-1575.0,LOSS,expiration,1090.0,-9400.0,1090.0,350.0,-1250.0,-850.0,-2487.5,-545.0,-6667.5
2024-03-22,2024-05-03,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),5238.06,5127.77,5240.0,5120.0,5360.0,2850.0,12.91,11.1,197.2,2073.0,907.5,1425.0,2202.5,WIN,expiration,2652.5,-2720.0,-290.0,-780.0,1220.0,1015.0,245.0,-185.0,-350.0
2024-04-05,2024-05-17,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),5178.55,5303.89,5180.0,5040.0,5320.0,3215.0,16.15,13.33,234.2,1604.0,1315.0,1610.0,1604.0,WIN,expiration,2195.0,-5615.0,-630.0,-1535.0,-1355.0,-3265.0,-2827.5,-3410.0,-3387.5
2024-04-12,2024-05-24,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),5169.55,5304.7,5170.0,5020.0,5320.0,3305.0,16.8,14.37,252.1,1775.0,1130.0,1960.0,1775.0,WIN,expiration,1960.0,-5840.0,-1365.0,-1680.0,-1935.0,-2595.0,-205.0,1170.0,460.0
2024-05-17,2024-07-01,SPX,45,0.60,Inverse Butterfly 1-2-1 (calls),5298.56,5474.5,5300.0,5190.0,5410.0,2560.0,12.36,9.83,182.9,2560.0,645.0,1320.0,2025.0,WIN,expiration,2640.0,-8890.0,-345.0,-130.0,900.0,1305.0,1950.0,2150.0,2490.0
2024-05-24,2024-07-05,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),5282.08,5566.69,5280.0,5160.0,5400.0,2950.0,12.59,10.96,196.4,2950.0,820.0,1475.0,2405.0,WIN,expiration,3195.0,-8240.0,700.0,1595.0,1790.0,1870.0,2760.0,2455.0,2755.0
2024-05-31,2024-07-12,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),5239.0,5615.93,5240.0,5120.0,5360.0,2675.0,13.69,11.24,199.7,2675.0,795.0,1605.0,2155.0,WIN,expiration,2905.0,-5980.0,1605.0,2040.0,1905.0,2225.0,2530.0,2675.0,2670.0
2024-06-07,2024-07-19,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),5347.82,5505.73,5350.0,5235.0,5465.0,2670.0,12.58,10.66,193.3,2670.0,690.0,1355.0,2060.0,WIN,expiration,3175.0,-4030.0,1310.0,1260.0,1905.0,2375.0,2460.0,2685.0,2690.0
2024-06-14,2024-07-31,SPX,47,0.60,Inverse Butterfly 1-2-1 (calls),5421.03,5520.95,5420.0,5290.0,5550.0,3200.0,12.52,11.06,215.1,295.0,825.0,1620.0,2465.0,WIN,expiration,2520.0,-6665.0,225.0,1775.0,1820.0,460.0,-1160.0,-1960.0,-1630.0
2024-06-21,2024-08-02,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),5459.93,5345.52,5460.0,5330.0,5590.0,3110.0,13.61,11.71,216.9,1558.0,870.0,1645.0,1558.0,WIN,expiration,2235.0,-6280.0,-55.0,895.0,135.0,300.0,-1495.0,-1550.0,-1755.0
2024-06-28,2024-08-09,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),5501.89,5343.97,5500.0,5375.0,5625.0,3035.0,12.3,11.17,208.5,3035.0,795.0,1585.0,2392.5,WIN,expiration,3035.0,-4970.0,750.0,145.0,-980.0,-875.0,-690.0,1952.5,2135.0
2024-07-05,2024-08-16,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),5545.13,5554.22,5545.0,5425.0,5665.0,2860.0,12.17,10.83,203.7,-8218.0,825.0,2335.0,2335.0,LOSS,expiration,2335.0,-9565.0,630.0,-455.0,-280.0,1795.0,1090.0,1700.0,345.0
2024-07-12,2024-08-23,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),5608.55,5633.31,5610.0,5490.0,5730.0,2835.0,12.33,10.33,196.5,-6834.0,725.0,2687.5,2687.5,LOSS,expiration,2687.5,-9750.0,-230.0,-365.0,1540.0,1075.0,-2197.5,-3065.0,-3335.0
2024-07-19,2024-08-30,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),5546.86,5646.96,5545.0,5395.0,5695.0,3495.0,15.96,13.4,252.1,-1309.0,1907.5,1907.5,-1309.0,LOSS,expiration,1907.5,-6870.0,-375.0,-377.5,-2580.0,-1280.0,-2370.0,-1325.0,-2900.0
2024-08-16,2024-09-30,SPX,45,0.60,Inverse Butterfly 1-2-1 (calls),5535.25,5760.92,5535.0,5380.0,5690.0,3900.0,15.38,13.15,255.5,3900.0,995.0,2085.0,2925.0,WIN,expiration,3870.0,-6110.0,960.0,-1200.0,375.0,1335.0,1980.0,2960.0,3550.0
2024-09-06,2024-10-18,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),5486.27,5864.52,5485.0,5300.0,5670.0,4370.0,20.17,16.7,310.8,4370.0,1260.0,2225.0,3335.0,WIN,expiration,4615.0,-6330.0,1400.0,2870.0,2240.0,2575.0,3785.0,4290.0,4165.0
2024-10-04,2024-11-15,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),5720.73,5869.75,5720.0,5520.0,5920.0,4755.0,19.69,17.25,334.7,-270.0,1230.0,2640.0,3660.0,LOSS,expiration,4675.0,-6370.0,485.0,605.0,-1535.0,-1515.0,3825.0,4120.0,4515.0
2024-10-11,2024-11-22,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),5793.98,5968.26,5790.0,5590.0,5990.0,5085.0,20.6,16.78,329.9,2911.0,1285.0,2550.0,2911.0,WIN,expiration,3135.0,-7570.0,-265.0,-1320.0,1730.0,2270.0,-390.0,-4030.0,-4472.5
2024-10-18,2024-11-29,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),5851.48,6034.11,5850.0,5670.0,6030.0,4655.0,18.85,14.99,297.6,4655.0,1345.0,2335.0,4180.0,WIN,expiration,4825.0,-4600.0,-305.0,575.0,-1600.0,-3555.0,-1420.0,1175.0,1220.0
2024-10-25,2024-12-06,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),5851.3,6088.76,5850.0,5670.0,6030.0,3650.0,18.36,15.26,303.0,3650.0,1085.0,2000.0,2930.0,WIN,expiration,3990.0,-5980.0,-1485.0,-1745.0,-1240.0,-50.0,-325.0,1450.0,1975.0
2024-11-01,2024-12-13,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),5749.02,6050.83,5750.0,5560.0,5940.0,4300.0,21.61,16.29,317.6,4300.0,1210.0,2215.0,3335.0,WIN,expiration,4685.0,-4150.0,1865.0,1475.0,2635.0,3190.0,4270.0,4425.0,4185.0
2024-11-08,2024-12-20,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),5988.72,5932.8,5990.0,5855.0,6125.0,3320.0,14.79,11.02,223.8,-4460.0,1715.0,1715.0,-4460.0,LOSS,expiration,1715.0,-9055.0,-550.0,-1145.0,-280.0,-990.0,-1790.0,-1240.0,-2345.0
2024-11-15,2024-12-31,SPX,46,0.60,Inverse Butterfly 1-2-1 (calls),5900.51,5884.01,5900.0,5740.0,6060.0,4075.0,14.96,12.55,262.8,-10326.0,1020.0,2055.0,-10326.0,LOSS,expiration,2565.0,-11495.0,1600.0,1750.0,1595.0,-1595.0,-560.0,470.0,-5927.5
2024-12-20,2025-02-03,SPX,45,0.60,Inverse Butterfly 1-2-1 (calls),5846.0,5995.08,5850.0,5650.0,6050.0,4820.0,22.35,16.33,335.2,-672.0,1350.0,2445.0,4300.0,LOSS,expiration,4570.0,-14070.0,720.0,-2315.0,895.0,3060.0,-150.0,1455.0,4300.0
2025-01-03,2025-02-14,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),5902.75,6113.74,5900.0,5725.0,6075.0,4040.0,17.44,14.65,293.3,4040.0,1310.0,2675.0,3390.0,WIN,expiration,4190.0,-4300.0,390.0,1645.0,1510.0,-455.0,1690.0,360.0,295.0
2025-01-10,2025-02-24,SPX,45,0.60,Inverse Butterfly 1-2-1 (calls),5850.85,5984.3,5850.0,5650.0,6050.0,4730.0,19.22,16.31,335.0,-1840.0,1240.0,2470.0,3700.0,LOSS,expiration,4610.0,-11540.0,1150.0,1155.0,1555.0,3535.0,2930.0,3960.0,4360.0
2025-02-14,2025-03-31,SPX,45,0.60,Inverse Butterfly 1-2-1 (calls),6121.17,5611.33,6120.0,5955.0,6285.0,4305.0,14.99,12.79,275.0,4305.0,1360.0,2265.0,3312.5,WIN,expiration,4310.0,-3290.0,-817.5,2615.0,4022.5,4285.0,4212.5,4287.5,4310.0
2025-02-21,2025-04-04,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),6097.94,5075.24,6100.0,5960.0,6240.0,3015.0,15.7,11.36,235.1,3015.0,810.0,1735.0,2282.5,WIN,expiration,3017.5,-6450.0,530.0,2620.0,2880.0,2477.5,2982.5,3007.5,3005.0
2025-02-28,2025-04-11,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),5872.14,5361.2,5870.0,5650.0,6090.0,5975.0,20.95,18.41,366.8,5975.0,1530.0,4057.5,4732.5,WIN,expiration,5972.5,-9680.0,70.0,-490.0,-1557.5,420.0,4972.5,5865.0,5845.0
2025-03-14,2025-04-30,SPX,47,0.60,Inverse Butterfly 1-2-1 (calls),5589.5,5560.16,5590.0,5360.0,5820.0,4925.0,23.38,19.1,383.0,-15091.0,1495.0,2547.5,-15091.0,LOSS,expiration,3187.5,-18405.0,-1235.0,1517.5,-1837.5,2050.0,-3730.0,-5487.5,-8567.5
2025-05-02,2025-06-16,SPX,45,0.60,Inverse Butterfly 1-2-1 (calls),5653.77,6033.38,5650.0,5400.0,5900.0,6055.0,23.04,21.18,420.5,6055.0,1590.0,3030.0,4985.0,WIN,expiration,6335.0,-7050.0,2525.0,1350.0,1320.0,4985.0,4565.0,5810.0,5370.0
2025-05-16,2025-06-30,SPX,45,0.60,Inverse Butterfly 1-2-1 (calls),5926.43,6204.35,5925.0,5725.0,6125.0,5240.0,17.48,15.86,330.1,5240.0,1535.0,3010.0,4545.0,WIN,expiration,5305.0,-8350.0,-2180.0,-1285.0,-920.0,-2220.0,-3425.0,1535.0,4545.0
2025-06-06,2025-07-18,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),6010.92,6296.68,6010.0,5820.0,6200.0,5020.0,17.2,15.67,319.5,5020.0,1380.0,2960.0,3765.0,WIN,expiration,5200.0,-4590.0,-340.0,1380.0,3015.0,2405.0,3385.0,3280.0,4265.0
2025-07-18,2025-08-29,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),6307.17,6461.82,6305.0,6115.0,6495.0,5235.0,16.38,14.8,316.7,1917.0,1535.0,3260.0,4030.0,WIN,expiration,4450.0,-6670.0,735.0,-150.0,1330.0,545.0,-860.0,1205.0,-505.0
2025-07-25,2025-09-08,SPX,45,0.60,Inverse Butterfly 1-2-1 (calls),6372.79,6496.06,6375.0,6225.0,6525.0,3495.0,15.25,11.03,246.9,601.0,920.0,1845.0,601.0,WIN,expiration,1845.0,-6520.0,-480.0,-45.0,-785.0,550.0,-2447.5,-3217.5,1845.0
2025-08-01,2025-09-15,SPX,45,0.60,Inverse Butterfly 1-2-1 (calls),6232.49,6615.97,6225.0,6000.0,6450.0,5670.0,20.89,17.24,377.3,5670.0,1595.0,2890.0,4265.0,WIN,expiration,5995.0,-5290.0,2310.0,2175.0,1375.0,4045.0,3320.0,4805.0,5585.0
2025-09-05,2025-10-17,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),6521.27,6662.91,6520.0,6350.0,6690.0,4525.0,14.99,12.9,285.4,1816.0,1285.0,2305.0,1816.0,WIN,expiration,3250.0,-6570.0,990.0,1025.0,2855.0,2985.0,3180.0,845.0,-1215.0
2025-09-19,2025-10-31,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),6647.79,6840.23,6650.0,6480.0,6820.0,4135.0,15.68,12.45,280.8,4135.0,1035.0,2300.0,3120.0,WIN,expiration,4050.0,-3950.0,-180.0,1035.0,-190.0,-310.0,1085.0,2300.0,2685.0
2025-10-10,2025-11-21,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),6753.68,6603.8,6755.0,6575.0,6935.0,4360.0,16.32,12.93,296.3,1480.0,1230.0,2867.5,1480.0,WIN,expiration,2867.5,-13015.0,-720.0,395.0,-1560.0,-1470.0,-2825.0,-3650.0,-1770.0
2025-10-17,2025-11-28,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),6629.3,6848.48,6630.0,6395.0,6865.0,5235.0,24.23,17.6,395.8,3583.0,1825.0,2695.0,3583.0,WIN,expiration,3890.0,-11045.0,2350.0,-1665.0,-1975.0,-3755.0,-5210.0,-7185.0,-7970.0
2025-10-24,2025-12-05,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),6795.74,6869.07,6800.0,6625.0,6975.0,4130.0,16.47,12.49,288.0,-6463.0,1230.0,-6463.0,-6463.0,LOSS,expiration,1230.0,-9995.0,-170.0,-1045.0,-532.5,-3575.0,-4435.0,-4870.0,-5595.0
2025-10-31,2025-12-12,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),6854.96,6827.89,6850.0,6625.0,7075.0,6000.0,16.75,16.06,373.3,-14289.0,-14289.0,-14289.0,-14289.0,LOSS,expiration,230.0,-15195.0,-1100.0,-352.5,-4670.0,-5522.5,-6712.5,-7330.0,-7845.0
2025-11-07,2025-12-19,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),6681.36,6834.7,6680.0,6425.0,6935.0,6900.0,20.84,18.71,424.1,-3130.0,1735.0,-3130.0,-3130.0,LOSS,expiration,2305.0,-14970.0,-525.0,285.0,480.0,335.0,2305.0,-2190.0,-3375.0
2025-11-14,2025-12-31,SPX,47,0.60,Inverse Butterfly 1-2-1 (calls),6704.34,6845.77,6705.0,6475.0,6935.0,5120.0,21.56,16.07,386.6,-3803.0,1415.0,2640.0,-3803.0,LOSS,expiration,3075.0,-7650.0,-5.0,-275.0,-2710.0,-740.0,1930.0,2790.0,1460.0
2026-01-02,2026-02-13,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),6887.78,6835.08,6890.0,6720.0,7060.0,3860.0,14.68,12.05,281.5,-7648.0,1085.0,-7648.0,-7648.0,LOSS,expiration,1085.0,-10835.0,180.0,-1015.0,-590.0,-1000.0,-2980.0,-3205.0,-1890.0
2026-01-16,2026-03-02,SPX,45,0.60,Inverse Butterfly 1-2-1 (calls),6943.39,6880.05,6950.0,6775.0,7125.0,4080.0,15.9,11.94,291.1,-6425.0,-6425.0,-6425.0,-6425.0,LOSS,expiration,235.0,-8515.0,-80.0,-1320.0,-1840.0,-3600.0,-4255.0,-5622.5,-4297.5
2026-02-06,2026-03-23,SPX,45,0.60,Inverse Butterfly 1-2-1 (calls),6868.99,6581.76,6875.0,6675.0,7075.0,5750.0,19.14,13.7,330.3,5750.0,1660.0,3250.0,5047.5,WIN,expiration,5747.5,-7870.0,1020.0,355.0,-742.5,-1795.0,-2622.5,-1580.0,5047.5
2026-02-13,2026-03-31,SPX,46,0.60,Inverse Butterfly 1-2-1 (calls),6816.57,6528.65,6815.0,6540.0,7090.0,6675.0,21.95,19.08,461.6,6675.0,4575.0,4575.0,5205.0,WIN,expiration,6675.0,-9175.0,-480.0,-3015.0,-6237.5,-2010.0,-4032.5,-2477.5,6290.0
2026-03-06,2026-04-17,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),6724.02,7125.12,6725.0,6440.0,7010.0,5910.0,27.9,20.71,472.4,5910.0,1930.0,3820.0,4835.0,WIN,expiration,5900.0,-11750.0,-2485.0,-2875.0,-8150.0,-6940.0,-7450.0,-8727.5,-2765.0
2026-03-13,2026-04-24,SPX,42,0.60,Inverse Butterfly 1-2-1 (calls),6715.58,7164.29,6720.0,6450.0,6990.0,5680.0,25.28,19.77,450.3,5680.0,1530.0,2960.0,4385.0,WIN,expiration,5680.0,-7630.0,-2715.0,-5522.5,-3380.0,-910.0,2900.0,4515.0,4855.0
