Opened,pp_Closed,pp_Premium,pp_PnL,pp_Fees,cc_Closed,cc_Premium,cc_PnL,cc_Fees,combined_premium,combined_pnl_final,combined_fees,Closed,trade_id
2025-06-06,2025-06-12,3370,1076.92,5.08,2025-06-12,1375,287.46,2.54,4745,1364.38,7.62,2025-06-12,208
2025-06-13,2025-06-20,4065,2251.92,5.08,2025-06-20,1640,-905.54,2.54,5705,1346.38,7.62,2025-06-20,209
2025-06-20,2025-06-26,3710,-2803.08,5.08,2025-06-26,1470,482.46,2.54,5180,-2320.62,7.62,2025-06-26,210
2025-06-27,2025-07-03,4225,-2238.08,5.08,2025-07-03,1805,1182.46,2.54,6030,-1055.62,7.62,2025-07-03,211
2025-07-11,2025-07-17,3365,49.92,5.08,2025-07-17,1430,384.46,2.54,4795,434.38,7.62,2025-07-17,212
2025-07-18,2025-07-24,5310,-1948.08,5.08,2025-07-24,2320,1372.46,2.54,7630,-575.6199999999999,7.62,2025-07-24,213
2025-07-25,2025-07-31,2710,1064.92,5.08,2025-07-31,1095,-672.54,2.54,3805,392.3800000000001,7.62,2025-07-31,214
2025-08-01,2025-08-07,4220,-1405.08,5.08,2025-08-07,1430,1482.46,2.54,5650,77.38000000000011,7.62,2025-08-07,215
2025-08-08,2025-08-14,3320,-1108.08,5.08,2025-08-14,1260,1417.46,2.54,4580,309.3800000000001,7.62,2025-08-14,216
2025-08-15,2025-08-21,3620,504.92,5.08,2025-08-21,1555,-1263.54,2.54,5175,-758.6199999999999,7.62,2025-08-21,217
2025-08-22,2025-08-28,2775,-135.08,5.08,2025-08-28,1020,279.46,2.54,3795,144.37999999999997,7.62,2025-08-28,218
2025-08-29,2025-09-04,3610,-95.08,5.08,2025-09-04,1435,342.46,2.54,5045,247.38,7.62,2025-09-04,219
2025-09-05,2025-09-11,3735,-1508.08,5.08,2025-09-11,1475,1422.46,2.54,5210,-85.61999999999989,7.62,2025-09-11,220
2025-09-12,2025-09-18,2860,349.92,5.08,2025-09-18,1315,892.46,2.54,4175,1242.38,7.62,2025-09-18,221
2025-09-19,2025-09-25,4240,326.92,5.08,2025-09-25,1925,-1490.54,2.54,6165,-1163.62,7.62,2025-09-25,222
2025-09-26,2025-10-02,3625,-548.08,5.08,2025-10-02,1475,1587.46,2.54,5100,1039.38,7.62,2025-10-02,223
2025-10-03,2025-10-09,3930,654.92,5.08,2025-10-09,1720,-402.54,2.54,5650,252.37999999999994,7.62,2025-10-09,224
2025-10-10,2025-10-16,4110,3314.92,5.08,2025-10-16,1400,949.46,2.54,5510,4264.38,7.62,2025-10-16,225
2025-10-17,2025-10-23,5560,-1453.08,5.08,2025-10-23,2150,742.46,2.54,7710,-710.6199999999999,7.62,2025-10-23,226
2025-10-24,2025-10-30,3160,1356.92,5.08,2025-10-30,1345,664.46,2.54,4505,2021.38,7.62,2025-10-30,227
2025-10-31,2025-11-06,4335,554.92,5.08,2025-11-06,1795,-1675.54,2.54,6130,-1120.62,7.62,2025-11-06,228
2025-11-07,2025-11-13,5045,1524.92,5.08,2025-11-13,1920,492.46,2.54,6965,2017.38,7.62,2025-11-13,229
2025-11-14,2025-11-20,3305,2054.92,5.08,2025-11-20,1285,-1240.54,2.54,4590,814.3800000000001,7.62,2025-11-20,230
2025-11-21,2025-11-28,5565,-4716.08,5.08,2025-11-28,2220,-157.54,2.54,7785,-4873.62,7.62,2025-11-28,231
2025-11-28,2025-12-04,5095,246.92,5.08,2025-12-04,1980,-622.54,2.54,7075,-375.62,7.62,2025-12-04,232
2025-12-05,2025-12-11,3990,296.92,5.08,2025-12-11,1725,-50.54,2.54,5715,246.38000000000002,7.62,2025-12-11,233
2025-12-12,2025-12-18,2470,911.92,5.08,2025-12-18,760,-593.54,2.54,3230,318.38,7.62,2025-12-18,234
2025-12-19,2025-12-26,4115,-2971.08,5.08,2025-12-26,1815,62.46,2.54,5930,-2908.62,7.62,2025-12-26,235
2025-12-26,2026-01-02,3910,373.92,5.08,2026-01-02,1800,-1700.54,2.54,5710,-1326.62,7.62,2026-01-02,236
2026-01-02,2026-01-08,3980,-795.08,5.08,2026-01-08,1570,1027.46,2.54,5550,232.38,7.62,2026-01-08,237
2026-01-09,2026-01-15,2800,1039.92,5.08,2026-01-15,1175,-835.54,2.54,3975,204.3800000000001,7.62,2026-01-15,238
2026-01-16,2026-01-22,4990,569.92,5.08,2026-01-22,2190,-1202.54,2.54,7180,-632.62,7.62,2026-01-22,239
2026-01-23,2026-01-29,3775,1271.92,5.08,2026-01-29,1565,609.46,2.54,5340,1881.38,7.62,2026-01-29,240
2026-01-30,2026-02-05,3800,2651.92,5.08,2026-02-05,1520,-1277.54,2.54,5320,1374.38,7.62,2026-02-05,241
2026-02-06,2026-02-12,3545,2284.92,5.08,2026-02-12,1515,-1195.54,2.54,5060,1089.38,7.62,2026-02-12,242
2026-02-13,2026-02-19,5460,1309.92,5.08,2026-02-19,2450,537.46,2.54,7910,1847.38,7.62,2026-02-19,243
2026-02-20,2026-02-26,4345,1196.92,5.08,2026-02-26,1825,-820.54,2.54,6170,376.3800000000001,7.62,2026-02-26,244
2026-02-27,2026-03-05,4475,2969.92,5.08,2026-03-05,1815,-1082.54,2.54,6290,1887.38,7.62,2026-03-05,245
2026-03-06,2026-03-12,6425,2834.92,5.08,2026-03-12,2395,-1340.54,2.54,8820,1494.38,7.62,2026-03-12,246
2026-03-13,2026-03-19,6185,1319.92,5.08,2026-03-19,2070,-1362.54,2.54,8255,-42.61999999999989,7.62,2026-03-19,247
2026-03-20,2026-03-26,6010,2249.92,5.08,2026-03-26,2045,-607.54,2.54,8055,1642.38,7.62,2026-03-26,248
2026-03-27,2026-04-02,8820,-4978.08,5.08,2026-04-02,2880,4379.46,2.54,11700,-598.6199999999999,7.62,2026-04-02,249
2026-04-10,2026-04-16,4580,-2995.08,5.08,2026-04-16,1720,812.46,2.54,6300,-2182.62,7.62,2026-04-16,250
2026-04-17,2026-04-23,5225,2389.92,5.08,2026-04-23,2460,-997.54,2.54,7685,1392.38,7.62,2026-04-23,251
2026-04-24,2026-04-30,4370,-293.08,5.08,2026-04-30,1885,282.46,2.54,6255,-10.620000000000005,7.62,2026-04-30,252
