Opened,pp_Closed,pp_Premium,pp_PnL,pp_Fees,cc_Closed,cc_Premium,cc_PnL,cc_Fees,combined_premium,combined_pnl_final,combined_fees,Closed,trade_id
2025-08-08,2025-08-14,705,-358.08,5.08,2025-08-14,240,442.46,2.54,945,84.38,7.62,2025-08-14,216
2025-08-15,2025-08-21,685,149.92,5.08,2025-08-21,270,-265.54,2.54,955,-115.62000000000003,7.62,2025-08-21,217
2025-08-22,2025-08-28,740,-160.08,5.08,2025-08-28,230,-65.54,2.54,970,-225.62,7.62,2025-08-28,218
2025-08-29,2025-09-04,685,-88.08,5.08,2025-09-04,235,22.46,2.54,920,-65.62,7.62,2025-09-04,219
2025-09-05,2025-09-11,640,-478.08,5.08,2025-09-11,200,267.46,2.54,840,-210.62,7.62,2025-09-11,220
2025-09-12,2025-09-18,610,69.92,5.08,2025-09-18,260,172.46,2.54,870,242.38,7.62,2025-09-18,221
2025-09-19,2025-09-25,855,121.92,5.08,2025-09-25,355,-348.54,2.54,1210,-226.62,7.62,2025-09-25,222
2025-09-26,2025-10-02,750,-191.08,5.08,2025-10-02,270,492.46,2.54,1020,301.38,7.62,2025-10-02,223
2025-10-03,2025-10-09,855,239.92,5.08,2025-10-09,325,-222.54,2.54,1180,17.379999999999995,7.62,2025-10-09,224
2025-10-10,2025-10-16,900,1204.92,5.08,2025-10-16,270,69.46,2.54,1170,1274.38,7.62,2025-10-16,225
2025-10-17,2025-10-23,1140,-323.08,5.08,2025-10-23,350,127.46,2.54,1490,-195.62,7.62,2025-10-23,226
2025-10-24,2025-10-30,790,348.92,5.08,2025-10-30,300,34.46,2.54,1090,383.38,7.62,2025-10-30,227
2025-10-31,2025-11-06,995,179.92,5.08,2025-11-06,370,-370.54,2.54,1365,-190.62000000000003,7.62,2025-11-06,228
2025-11-07,2025-11-13,1125,559.92,5.08,2025-11-13,365,57.46,2.54,1490,617.38,7.62,2025-11-13,229
2025-11-14,2025-11-20,1025,801.92,5.08,2025-11-20,370,-372.54,2.54,1395,429.37999999999994,7.62,2025-11-20,230
2025-11-21,2025-11-28,1495,-1463.08,5.08,2025-11-28,545,-332.54,2.54,2040,-1795.62,7.62,2025-11-28,231
2025-11-28,2025-12-04,980,-28.08,5.08,2025-12-04,285,-242.54,2.54,1265,-270.62,7.62,2025-12-04,232
2025-12-05,2025-12-11,735,-8.08,5.08,2025-12-11,280,-165.54,2.54,1015,-173.62,7.62,2025-12-11,233
2025-12-12,2025-12-18,755,251.92,5.08,2025-12-18,205,-200.54,2.54,960,51.379999999999995,7.62,2025-12-18,234
2025-12-19,2025-12-26,1095,-1033.08,5.08,2025-12-26,420,-147.54,2.54,1515,-1180.62,7.62,2025-12-26,235
2025-12-26,2026-01-02,805,448.92,5.08,2026-01-02,320,-318.54,2.54,1125,130.38,7.62,2026-01-02,236
2026-01-02,2026-01-08,810,-260.08,5.08,2026-01-08,270,352.46,2.54,1080,92.38,7.62,2026-01-08,237
2026-01-09,2026-01-15,830,379.92,5.08,2026-01-15,320,-310.54,2.54,1150,69.38,7.62,2026-01-15,238
2026-01-16,2026-01-22,865,149.92,5.08,2026-01-22,315,-290.54,2.54,1180,-140.62000000000003,7.62,2026-01-22,239
2026-01-23,2026-01-29,770,441.92,5.08,2026-01-29,280,54.46,2.54,1050,496.38,7.62,2026-01-29,240
2026-01-30,2026-02-05,870,1056.92,5.08,2026-02-05,295,-290.54,2.54,1165,766.3800000000001,7.62,2026-02-05,241
2026-02-06,2026-02-12,1080,974.92,5.08,2026-02-12,405,-390.54,2.54,1485,584.3799999999999,7.62,2026-02-12,242
2026-02-13,2026-02-19,1230,434.92,5.08,2026-02-19,480,-2.54,2.54,1710,432.38,7.62,2026-02-19,243
2026-02-20,2026-02-26,1025,446.92,5.08,2026-02-26,380,-330.54,2.54,1405,116.38,7.62,2026-02-26,244
2026-02-27,2026-03-05,1125,1124.92,5.08,2026-03-05,415,-375.54,2.54,1540,749.3800000000001,7.62,2026-03-05,245
2026-03-06,2026-03-12,1595,1314.92,5.08,2026-03-12,540,-475.54,2.54,2135,839.3800000000001,7.62,2026-03-12,246
2026-03-13,2026-03-19,1760,469.92,5.08,2026-03-19,510,-457.54,2.54,2270,12.379999999999995,7.62,2026-03-19,247
2026-03-20,2026-03-26,2090,1569.92,5.08,2026-03-26,655,-217.54,2.54,2745,1352.38,7.62,2026-03-26,248
2026-03-27,2026-04-02,3235,-2548.08,5.08,2026-04-02,1000,2749.46,2.54,4235,201.3800000000001,7.62,2026-04-02,249
2026-04-10,2026-04-16,1320,-1133.08,5.08,2026-04-16,445,222.46,2.54,1765,-910.6199999999999,7.62,2026-04-16,250
2026-04-17,2026-04-23,1230,1034.92,5.08,2026-04-23,600,-485.54,2.54,1830,549.3800000000001,7.62,2026-04-23,251
2026-04-24,2026-04-30,1320,-276.08,5.08,2026-04-30,545,-112.54,2.54,1865,-388.62,7.62,2026-04-30,252
2026-05-01,2026-05-07,1220,-370.08,5.08,2026-05-07,475,632.46,2.54,1695,262.38000000000005,7.62,2026-05-07,253
