trade_date,exp_date,underlying,dte_entry,width_sigma,structure,spot_entry,spot_exit,call_atm,call_lo,call_up,total_credit,vix_entry,iv_atm_pct,expected_move,pnl_usd,pnl_tp25,pnl_tp50,pnl_tp75,result,exit_method,mfe,mae,pnl_exit21,pnl_exit14,pnl_exit10,pnl_exit7,pnl_exit5,pnl_exit3
2022-07-29,2022-08-26,SPX,28,0.75,Inverse Butterfly 1-2-1 (calls),4102.69,4058.29,4105.0,3950.0,4260.0,4515.0,21.72,18.37,208.8,-6314.0,1128.75,2257.5,-6314.0,LOSS,expiration,2740.0,-10055.0,-175.0,495.0,2060.0,2245.0,-2010.0,-2970.0
2022-08-12,2022-09-09,SPX,28,0.75,Inverse Butterfly 1-2-1 (calls),4234.43,4067.62,4235.0,4090.0,4380.0,4240.0,19.84,16.36,191.9,4240.0,1060.0,2120.0,3180.0,WIN,expiration,4240.0,-2680.0,225.0,-1180.0,1702.5,3432.5,4090.0,4090.0
2022-08-19,2022-09-16,SPX,28,0.75,Inverse Butterfly 1-2-1 (calls),4237.6,3872.56,4240.0,4085.0,4395.0,4305.0,20.72,17.72,208.0,4305.0,1076.25,2152.5,3228.75,WIN,expiration,4285.0,-2710.0,-870.0,2345.0,3407.5,2695.0,-505.0,3047.5
2022-08-26,2022-09-23,SPX,28,0.75,Inverse Butterfly 1-2-1 (calls),4197.3,3695.23,4195.0,4015.0,4375.0,5310.0,22.06,20.63,239.9,5310.0,1327.5,2655.0,3982.5,WIN,expiration,5315.0,-2800.0,760.0,695.0,637.5,3777.5,4592.5,4695.0
2022-09-02,2022-09-30,SPX,28,0.75,Inverse Butterfly 1-2-1 (calls),3983.57,3589.7,3985.0,3810.0,4160.0,4960.0,24.16,21.19,233.8,4960.0,1240.0,2480.0,3720.0,WIN,expiration,4955.0,-3780.0,-600.0,-1390.0,-1015.0,1802.5,3527.5,3872.5
2022-09-09,2022-10-07,SPX,28,0.75,Inverse Butterfly 1-2-1 (calls),4045.35,3640.38,4045.0,3865.0,4225.0,5570.0,22.91,21.67,242.8,5570.0,1392.5,2785.0,4177.5,WIN,expiration,5520.0,-2030.0,-75.0,2885.0,4155.0,5167.5,5502.5,4617.5
2022-09-16,2022-10-14,SPX,28,0.75,Inverse Butterfly 1-2-1 (calls),3840.48,3585.73,3840.0,3625.0,4055.0,6020.0,28.34,26.65,283.5,6020.0,1505.0,3010.0,4515.0,WIN,expiration,6017.5,-5700.0,-1240.0,-677.5,-3700.0,-3395.0,530.0,2787.5
2022-09-23,2022-10-21,SPX,28,0.75,Inverse Butterfly 1-2-1 (calls),3691.77,3752.75,3690.0,3475.0,3905.0,6055.0,29.13,28.21,288.5,-9170.0,-9170.0,-9170.0,-9170.0,LOSS,expiration,0.0,-12405.0,-400.0,-1195.0,-2060.0,-3820.0,-5555.0,-5245.0
2022-09-30,2022-10-31,SPX,31,0.75,Inverse Butterfly 1-2-1 (calls),3643.29,3872.34,3645.0,3430.0,3860.0,5930.0,31.01,26.86,285.1,5930.0,1482.5,2965.0,4447.5,WIN,expiration,6185.0,-5700.0,-955.0,-2210.0,-3755.0,-1325.0,215.0,1595.0
2022-11-25,2022-12-23,SPX,28,0.75,Inverse Butterfly 1-2-1 (calls),4029.54,3844.45,4030.0,3870.0,4190.0,4440.0,20.97,19.15,213.8,4440.0,1110.0,2220.0,3330.0,WIN,expiration,4445.0,-5940.0,-505.0,-900.0,-915.0,232.5,2180.0,3252.5
2022-12-02,2022-12-30,SPX,28,0.75,Inverse Butterfly 1-2-1 (calls),4033.69,3839.85,4035.0,3880.0,4190.0,4265.0,19.88,18.53,207.0,4265.0,1066.25,2132.5,3198.75,WIN,expiration,4265.0,-5080.0,-360.0,102.5,2270.0,2700.0,3237.5,3237.5
2022-12-09,2023-01-09,SPX,31,0.75,Inverse Butterfly 1-2-1 (calls),3957.58,3892.15,3960.0,3785.0,4135.0,4850.0,22.86,20.18,232.8,-5865.0,-5865.0,-5865.0,-5865.0,LOSS,expiration,990.0,-12525.0,-1252.5,-1030.0,-2140.0,-1480.0,-2077.5,222.5
2022-12-23,2023-01-23,SPX,31,0.75,Inverse Butterfly 1-2-1 (calls),3799.89,4019.52,3800.0,3630.0,3970.0,4670.0,22.49,20.53,227.4,4670.0,1167.5,2335.0,3502.5,WIN,expiration,4730.0,-6030.0,-385.0,-610.0,1200.0,2805.0,3675.0,-1145.0
2023-01-20,2023-02-17,SPX,28,0.75,Inverse Butterfly 1-2-1 (calls),3910.21,4078.98,3910.0,3750.0,4070.0,4700.0,20.23,19.48,211.0,4700.0,1175.0,2350.0,3525.0,WIN,expiration,4475.0,-4980.0,1760.0,3225.0,2100.0,1740.0,2270.0,3840.0
2023-02-17,2023-03-20,SPX,31,0.75,Inverse Butterfly 1-2-1 (calls),4054.66,3950.83,4055.0,3900.0,4210.0,4190.0,21.02,17.56,207.4,-893.0,1047.5,-893.0,-893.0,LOSS,expiration,1940.0,-4200.0,-1285.0,-1940.0,-157.5,700.0,1627.5,-1432.5
2023-04-28,2023-05-26,SPX,28,0.75,Inverse Butterfly 1-2-1 (calls),4136.61,4205.01,4135.0,4010.0,4260.0,3690.0,16.54,14.74,168.9,-1809.0,-1809.0,-1809.0,-1809.0,LOSS,expiration,535.0,-6815.0,-795.0,-1935.0,-2730.0,-310.0,-1220.0,-2332.5
2023-05-12,2023-06-12,SPX,31,0.75,Inverse Butterfly 1-2-1 (calls),4139.03,4339.46,4140.0,4030.0,4250.0,3030.0,16.54,12.16,146.7,3030.0,757.5,1515.0,2272.5,WIN,expiration,3085.0,-4020.0,545.0,625.0,1090.0,2125.0,2520.0,2940.0
2023-05-19,2023-06-16,SPX,28,0.75,Inverse Butterfly 1-2-1 (calls),4211.3,4409.77,4210.0,4090.0,4330.0,3800.0,16.03,13.69,159.7,3800.0,950.0,1900.0,2850.0,WIN,expiration,3975.0,-3100.0,-560.0,-585.0,-440.0,905.0,630.0,1850.0
2023-06-23,2023-07-24,SPX,31,0.75,Inverse Butterfly 1-2-1 (calls),4349.71,4555.06,4350.0,4250.0,4450.0,2845.0,13.44,10.69,135.6,2845.0,711.25,1422.5,2133.75,WIN,expiration,3210.0,-2450.0,1190.0,145.0,2370.0,2355.0,2880.0,2810.0
2023-06-30,2023-07-31,SPX,31,0.75,Inverse Butterfly 1-2-1 (calls),4438.96,4589.48,4440.0,4340.0,4540.0,2935.0,13.47,10.41,134.6,2935.0,733.75,1467.5,2201.25,WIN,expiration,2995.0,-3290.0,-520.0,355.0,960.0,735.0,1760.0,2585.0
2023-08-04,2023-09-01,SPX,28,0.75,Inverse Butterfly 1-2-1 (calls),4514.98,4514.95,4515.0,4405.0,4625.0,3100.0,15.27,11.8,147.6,-7895.0,775.0,-7895.0,-7895.0,LOSS,expiration,1527.5,-8660.0,-430.0,815.0,-235.0,277.5,-947.5,-1407.5
2023-08-11,2023-09-11,SPX,31,0.75,Inverse Butterfly 1-2-1 (calls),4451.3,4488.1,4450.0,4310.0,4590.0,4255.0,16.15,14.16,183.7,-5935.0,-5935.0,-5935.0,-5935.0,LOSS,expiration,165.0,-8735.0,-1355.0,-2722.5,-2030.0,-3090.0,-4570.0,-6667.5
2023-09-01,2023-10-02,SPX,31,0.75,Inverse Butterfly 1-2-1 (calls),4527.51,4288.24,4530.0,4430.0,4630.0,2790.0,13.27,10.07,132.8,2790.0,697.5,1395.0,2092.5,WIN,expiration,2790.0,-6160.0,-670.0,-840.0,2152.5,2522.5,2750.0,2775.0
2023-09-22,2023-10-23,SPX,31,0.75,Inverse Butterfly 1-2-1 (calls),4340.84,4217.61,4340.0,4200.0,4480.0,4110.0,16.79,14.61,184.8,2349.0,1027.5,2055.0,2349.0,WIN,expiration,2400.0,-4945.0,-785.0,-1540.0,-1975.0,-2800.0,-3382.5,-2392.5
2023-11-24,2023-12-22,SPX,28,0.75,Inverse Butterfly 1-2-1 (calls),4558.61,4755.16,4560.0,4460.0,4660.0,2930.0,13.07,10.36,130.8,2930.0,732.5,1465.0,2197.5,WIN,expiration,3175.0,-2450.0,-330.0,-445.0,-305.0,2325.0,2725.0,2885.0
2023-12-01,2023-12-29,SPX,28,0.75,Inverse Butterfly 1-2-1 (calls),4563.52,4772.17,4565.0,4465.0,4665.0,2950.0,12.82,10.7,135.3,2950.0,737.5,1475.0,2212.5,WIN,expiration,3345.0,-3540.0,-230.0,2080.0,2635.0,2430.0,2865.0,2865.0
2023-12-08,2024-01-08,SPX,31,0.75,Inverse Butterfly 1-2-1 (calls),4584.37,4762.74,4585.0,4480.0,4690.0,3110.0,12.78,10.44,139.4,3110.0,777.5,1555.0,2332.5,WIN,expiration,3175.0,-2610.0,1950.0,2360.0,2810.0,2370.0,2045.0,1965.0
2023-12-15,2024-01-12,SPX,28,0.75,Inverse Butterfly 1-2-1 (calls),4711.31,4783.14,4710.0,4610.0,4810.0,2955.0,12.28,10.2,133.1,269.0,738.75,269.0,269.0,WIN,expiration,1085.0,-3840.0,400.0,585.0,-455.0,-1885.0,-1977.5,-895.0
2023-12-22,2024-01-22,SPX,31,0.75,Inverse Butterfly 1-2-1 (calls),4768.16,4850.62,4770.0,4655.0,4885.0,3495.0,13.83,11.0,152.8,57.0,873.75,57.0,57.0,WIN,expiration,1375.0,-6630.0,-810.0,-1037.5,-2625.0,-3100.0,-2660.0,-3695.0
2024-01-05,2024-02-05,SPX,31,0.75,Inverse Butterfly 1-2-1 (calls),4699.58,4942.21,4700.0,4585.0,4815.0,3230.0,13.56,11.12,152.3,3230.0,807.5,1615.0,2422.5,WIN,expiration,3280.0,-3140.0,285.0,1700.0,2455.0,2590.0,2710.0,3275.0
2024-01-19,2024-02-16,SPX,28,0.75,Inverse Butterfly 1-2-1 (calls),4794.54,5005.15,4795.0,4685.0,4905.0,3085.0,13.76,11.23,149.1,3085.0,771.25,1542.5,2313.75,WIN,expiration,3395.0,-3050.0,870.0,1070.0,1705.0,2810.0,3025.0,2375.0
2024-03-15,2024-04-15,SPX,31,0.75,Inverse Butterfly 1-2-1 (calls),5118.91,5061.62,5120.0,4990.0,5250.0,3675.0,14.91,11.8,176.1,-3487.0,918.75,-3487.0,-3487.0,LOSS,expiration,1725.0,-7845.0,765.0,1725.0,-545.0,45.0,-1980.0,-2347.5
2024-04-05,2024-05-06,SPX,31,0.75,Inverse Butterfly 1-2-1 (calls),5178.55,5180.7,5180.0,5030.0,5330.0,4320.0,16.15,13.23,199.6,-10610.0,1080.0,-10610.0,-10610.0,LOSS,expiration,1602.5,-11495.0,-660.0,725.0,-2360.0,-2775.0,840.0,-5315.0
2024-04-19,2024-05-20,SPX,31,0.75,Inverse Butterfly 1-2-1 (calls),5011.44,5309.12,5010.0,4830.0,5190.0,5465.0,18.34,16.33,238.5,5465.0,1366.25,2732.5,4098.75,WIN,expiration,5625.0,-5830.0,260.0,270.0,3760.0,3715.0,5075.0,5370.0
2024-04-26,2024-05-24,SPX,28,0.75,Inverse Butterfly 1-2-1 (calls),5094.17,5304.7,5095.0,4955.0,5235.0,4000.0,15.27,13.28,187.4,4000.0,1000.0,2000.0,3000.0,WIN,expiration,4145.0,-3430.0,-375.0,1570.0,930.0,3300.0,3520.0,3550.0
2024-05-17,2024-06-17,SPX,31,0.75,Inverse Butterfly 1-2-1 (calls),5298.56,5473.67,5300.0,5190.0,5410.0,3120.0,12.36,9.56,147.6,3120.0,780.0,1560.0,2340.0,WIN,expiration,3115.0,-8580.0,-535.0,-935.0,-255.0,-710.0,1735.0,1865.0
2024-06-21,2024-07-22,SPX,31,0.75,Inverse Butterfly 1-2-1 (calls),5459.93,5563.96,5460.0,5330.0,5590.0,3490.0,13.61,10.97,174.6,886.0,872.5,1745.0,2617.5,WIN,expiration,3145.0,-6485.0,-1085.0,940.0,1535.0,2470.0,2240.0,-1010.0
2024-06-28,2024-07-29,SPX,31,0.75,Inverse Butterfly 1-2-1 (calls),5501.89,5463.68,5500.0,5375.0,5625.0,3730.0,12.3,10.43,167.3,-5138.0,932.5,1865.0,-5138.0,LOSS,expiration,2470.0,-7910.0,695.0,1750.0,-825.0,-1545.0,-2847.5,-2655.0
2024-08-02,2024-08-30,SPX,28,0.75,Inverse Butterfly 1-2-1 (calls),5355.7,5646.96,5355.0,5140.0,5570.0,6420.0,21.55,19.44,288.4,6420.0,1605.0,3210.0,4815.0,WIN,expiration,6430.0,-8160.0,-1005.0,2050.0,4240.0,3945.0,5245.0,4605.0
2024-08-30,2024-09-30,SPX,31,0.75,Inverse Butterfly 1-2-1 (calls),5627.85,5760.92,5630.0,5500.0,5760.0,3615.0,15.1,10.72,175.8,3615.0,903.75,1807.5,2711.25,WIN,expiration,3865.0,-4990.0,-37.5,-610.0,-310.0,-155.0,865.0,1805.0
2024-09-20,2024-10-21,SPX,31,0.75,Inverse Butterfly 1-2-1 (calls),5692.9,5854.78,5690.0,5530.0,5850.0,4935.0,16.32,12.93,214.5,4935.0,1233.75,2467.5,3701.25,WIN,expiration,5270.0,-3320.0,330.0,-235.0,385.0,2470.0,775.0,3470.0
2024-10-11,2024-11-11,SPX,31,0.75,Inverse Butterfly 1-2-1 (calls),5793.98,6003.58,5790.0,5580.0,6000.0,6670.0,20.6,16.55,279.4,6670.0,1667.5,3335.0,5002.5,WIN,expiration,6845.0,-7780.0,360.0,-640.0,-2190.0,-2170.0,-2570.0,4485.0
2024-10-25,2024-11-25,SPX,31,0.75,Inverse Butterfly 1-2-1 (calls),5851.3,5987.15,5850.0,5650.0,6050.0,6055.0,18.36,15.65,266.9,-230.0,-230.0,-230.0,-230.0,LOSS,expiration,1480.0,-10225.0,-790.0,1105.0,-4015.0,-4960.0,-5245.0,-1460.0
2024-12-20,2025-01-17,SPX,28,0.75,Inverse Butterfly 1-2-1 (calls),5846.0,5997.07,5845.0,5635.0,6055.0,6275.0,22.35,17.34,280.7,482.0,1568.75,3137.5,482.0,WIN,expiration,3315.0,-7985.0,2140.0,-1800.0,585.0,-3922.5,-4930.0,-5490.0
2025-02-28,2025-03-31,SPX,31,0.75,Inverse Butterfly 1-2-1 (calls),5872.14,5611.33,5870.0,5640.0,6100.0,6490.0,20.95,18.03,308.6,6490.0,1622.5,3245.0,4867.5,WIN,expiration,6505.0,-8180.0,-805.0,-1735.0,582.5,-5250.0,-6002.5,1365.0
2025-05-30,2025-06-30,SPX,31,0.75,Inverse Butterfly 1-2-1 (calls),5881.04,6204.35,5880.0,5660.0,6100.0,7100.0,19.7,17.04,292.0,7100.0,1775.0,3550.0,5325.0,WIN,expiration,7115.0,-5350.0,640.0,1880.0,-10.0,-875.0,4475.0,6885.0
2025-08-01,2025-08-29,SPX,28,0.75,Inverse Butterfly 1-2-1 (calls),6232.49,6461.82,6230.0,6000.0,6460.0,7035.0,20.89,17.72,305.9,7035.0,1758.75,3517.5,5276.25,WIN,expiration,6790.0,-3850.0,1530.0,3460.0,2975.0,1510.0,3645.0,2845.0
2025-08-15,2025-09-15,SPX,31,0.75,Inverse Butterfly 1-2-1 (calls),6457.8,6615.97,6460.0,6320.0,6600.0,4055.0,14.93,9.98,187.9,4055.0,1013.75,2027.5,3041.25,WIN,expiration,3960.0,-5850.0,-230.0,-1575.0,-685.0,-2145.0,-495.0,1995.0
2025-08-22,2025-09-22,SPX,31,0.75,Inverse Butterfly 1-2-1 (calls),6398.87,6693.76,6400.0,6225.0,6575.0,5130.0,16.45,12.38,230.9,5130.0,1282.5,2565.0,3847.5,WIN,expiration,5165.0,-8390.0,-745.0,110.0,2640.0,2780.0,3150.0,5165.0
2025-11-28,2025-12-29,SPX,31,0.75,Inverse Butterfly 1-2-1 (calls),6826.03,6906.96,6825.0,6600.0,7050.0,7535.0,16.91,15.04,299.2,-6769.0,-6769.0,-6769.0,-6769.0,LOSS,expiration,255.0,-15585.0,-710.0,-3767.5,-6475.0,-7262.5,-5270.0,-3705.0
2025-12-19,2026-01-16,SPX,28,0.75,Inverse Butterfly 1-2-1 (calls),6827.03,6939.46,6825.0,6640.0,7010.0,5650.0,15.48,12.94,244.7,-1404.0,1412.5,-1404.0,-1404.0,LOSS,expiration,2175.0,-8185.0,1130.0,-800.0,-105.0,250.0,605.0,920.0
2026-01-16,2026-02-13,SPX,28,0.75,Inverse Butterfly 1-2-1 (calls),6943.39,6835.08,6945.0,6770.0,7120.0,5025.0,15.9,12.2,234.6,-1483.0,-1483.0,-1483.0,-1483.0,LOSS,expiration,125.0,-7615.0,-715.0,-1120.0,-1935.0,-2987.5,-4277.5,-4135.0
2026-04-24,2026-05-22,SPX,28,0.75,Inverse Butterfly 1-2-1 (calls),7123.45,7474.07,7125.0,6900.0,7350.0,6460.0,19.16,15.13,298.4,6460.0,1615.0,3230.0,4845.0,WIN,expiration,7185.0,-3310.0,1290.0,3240.0,2990.0,3765.0,4620.0,3295.0
