trade_date,exp_date,underlying,dte_entry,width_sigma,structure,spot_entry,spot_exit,call_atm,call_lo,call_up,total_credit,vix_entry,iv_atm_pct,expected_move,pnl_usd,pnl_tp25,pnl_tp50,pnl_tp75,result,exit_method,mfe,mae,pnl_exit14,pnl_exit10,pnl_exit7,pnl_exit5,pnl_exit3,pnl_tp25_exit14,pnl_tp25_exit10,pnl_tp25_exit7,pnl_tp25_exit5,pnl_tp25_exit3,pnl_tp50_exit14,pnl_tp50_exit10,pnl_tp50_exit7,pnl_tp50_exit5,pnl_tp50_exit3,pnl_tp75_exit14,pnl_tp75_exit10,pnl_tp75_exit7,pnl_tp75_exit5,pnl_tp75_exit3
2022-04-01,2022-04-14,SPX,13,0.50,Inverse Butterfly 1-2-1 (calls),4537.52,4392.44,4540.0,4475.0,4605.0,1215.0,20.2,15.76,134.9,1215.0,303.75,607.5,911.25,WIN,expiration,1212.5,-2270.0,-30.0,-80.0,-515.0,-827.5,-380.0,-30.0,-80.0,-515.0,-827.5,303.75,-30.0,-80.0,-515.0,-827.5,-380.0,-30.0,-80.0,-515.0,-827.5,-380.0
2022-04-08,2022-04-22,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),4476.48,4272.28,4475.0,4395.0,4555.0,1570.0,22.27,18.09,158.6,1570.0,392.5,785.0,1177.5,WIN,expiration,1570.0,-3710.0,155.0,-360.0,-705.0,-710.0,-1247.5,155.0,-360.0,-705.0,-710.0,-1247.5,155.0,-360.0,-705.0,-710.0,-1247.5,155.0,-360.0,-705.0,-710.0,-1247.5
2022-04-22,2022-05-06,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),4355.15,4146.87,4355.0,4260.0,4450.0,1665.0,23.9,22.31,190.3,1665.0,416.25,832.5,1248.75,WIN,expiration,1697.5,-2455.0,-110.0,-345.0,-725.0,450.0,405.0,-110.0,-345.0,416.25,416.25,416.25,-110.0,-345.0,-725.0,450.0,832.5,-110.0,-345.0,-725.0,450.0,405.0
2022-04-29,2022-05-13,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),4267.85,4023.56,4270.0,4165.0,4375.0,1815.0,28.98,25.43,212.5,1815.0,453.75,907.5,1361.25,WIN,expiration,1815.0,-4810.0,-315.0,-495.0,-305.0,397.5,640.0,-315.0,-495.0,-305.0,397.5,453.75,-315.0,-495.0,-305.0,397.5,907.5,-315.0,-495.0,-305.0,397.5,1361.25
2022-05-06,2022-05-20,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),4146.87,3901.55,4145.0,3965.0,4325.0,4975.0,35.09,44.64,362.5,4975.0,1243.75,2487.5,3731.25,WIN,expiration,4972.5,-6075.0,25.0,-755.0,827.5,-897.5,-3565.0,25.0,-755.0,1243.75,1243.75,1243.75,25.0,-755.0,827.5,-897.5,-3565.0,25.0,-755.0,827.5,-897.5,-3565.0
2022-05-13,2022-05-27,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),3993.95,4158.34,3995.0,3885.0,4105.0,2030.0,29.71,28.65,224.1,2030.0,507.5,1015.0,1522.5,WIN,expiration,2420.0,-4500.0,115.0,-60.0,-760.0,-1065.0,-1232.5,115.0,-60.0,-760.0,-1065.0,-1232.5,115.0,-60.0,-760.0,-1065.0,-1232.5,115.0,-60.0,-760.0,-1065.0,-1232.5
2022-05-20,2022-06-03,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),3933.8,4108.23,3935.0,3835.0,4035.0,1995.0,28.22,25.81,198.9,1995.0,498.75,997.5,1496.25,WIN,expiration,2040.0,-3080.0,25.0,-60.0,310.0,1040.0,1040.0,25.0,-60.0,498.75,498.75,498.75,25.0,-60.0,997.5,997.5,997.5,25.0,-60.0,310.0,1040.0,1496.25
2022-05-27,2022-06-10,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),4115.44,3900.16,4115.0,4020.0,4210.0,1920.0,26.13,23.51,189.5,1920.0,480.0,960.0,1440.0,WIN,expiration,1922.5,-3045.0,10.0,-65.0,-215.0,-645.0,-1185.0,10.0,-65.0,-215.0,-645.0,-1185.0,10.0,-65.0,-215.0,-645.0,-1185.0,10.0,-65.0,-215.0,-645.0,-1185.0
2022-06-03,2022-06-17,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),4134.22,3673.63,4135.0,4040.0,4230.0,1865.0,25.29,23.49,190.2,1865.0,466.25,932.5,1398.75,WIN,expiration,1872.5,-1560.0,-65.0,-310.0,-100.0,1605.0,1717.5,-65.0,-310.0,466.25,466.25,466.25,-65.0,-310.0,932.5,932.5,932.5,-65.0,-310.0,-100.0,1398.75,1398.75
2022-06-10,2022-06-24,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),3935.06,3912.21,3935.0,3830.0,4040.0,1965.0,27.92,27.65,213.1,-6256.0,491.25,982.5,1473.75,LOSS,expiration,1625.0,-7700.0,-30.0,80.0,1097.5,472.5,472.5,-30.0,491.25,491.25,491.25,491.25,-30.0,80.0,982.5,982.5,982.5,-30.0,80.0,1097.5,472.5,472.5
2022-06-17,2022-07-01,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),3698.69,3825.03,3700.0,3595.0,3805.0,2125.0,31.44,29.1,210.8,2125.0,531.25,1062.5,1593.75,WIN,expiration,2710.0,-3040.0,10.0,10.0,-40.0,1035.0,1925.0,10.0,10.0,531.25,531.25,531.25,10.0,10.0,1062.5,1062.5,1062.5,10.0,10.0,-40.0,1035.0,1593.75
2022-06-24,2022-07-08,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),3852.1,3899.18,3850.0,3755.0,3945.0,1985.0,28.4,25.38,191.4,-2597.0,-2597.0,-2597.0,-2597.0,LOSS,expiration,460.0,-8475.0,150.0,295.0,340.0,-447.5,-447.5,150.0,295.0,340.0,-447.5,-447.5,150.0,295.0,340.0,-447.5,-447.5,150.0,295.0,340.0,-447.5,-447.5
2022-07-01,2022-07-15,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),3800.64,3861.56,3800.0,3700.0,3900.0,2110.0,27.94,26.28,195.6,-1734.0,-1734.0,-1734.0,-1734.0,LOSS,expiration,310.0,-7665.0,-120.0,-105.0,160.0,-510.0,-790.0,-120.0,-105.0,160.0,-510.0,-790.0,-120.0,-105.0,160.0,-510.0,-790.0,-120.0,-105.0,160.0,-510.0,-790.0
2022-07-08,2022-07-22,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),3874.9,3962.24,3875.0,3790.0,3960.0,1585.0,25.76,22.82,173.2,1585.0,396.25,792.5,1188.75,WIN,expiration,1815.0,-2580.0,105.0,-180.0,-550.0,-865.0,-1275.0,105.0,-180.0,-550.0,-865.0,-1275.0,105.0,-180.0,-550.0,-865.0,-1275.0,105.0,-180.0,-550.0,-865.0,-1275.0
2022-07-15,2022-07-29,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),3826.81,4130.48,3825.0,3730.0,3920.0,1715.0,25.31,25.17,188.6,1715.0,428.75,857.5,1286.25,WIN,expiration,1720.0,-8470.0,-60.0,50.0,615.0,440.0,35.0,-60.0,428.75,428.75,428.75,428.75,-60.0,50.0,615.0,440.0,35.0,-60.0,50.0,615.0,440.0,35.0
2022-07-22,2022-08-05,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),3991.17,4144.66,3990.0,3905.0,4075.0,1790.0,23.25,21.31,166.6,1790.0,447.5,895.0,1342.5,WIN,expiration,2305.0,-1980.0,-20.0,-220.0,200.0,795.0,590.0,-20.0,-220.0,447.5,447.5,447.5,-20.0,-220.0,200.0,795.0,895.0,-20.0,-220.0,200.0,795.0,590.0
2022-07-29,2022-08-12,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),4102.69,4279.35,4105.0,4030.0,4180.0,1505.0,21.72,18.42,148.0,1505.0,376.25,752.5,1128.75,WIN,expiration,1610.0,-2270.0,-55.0,-30.0,-130.0,80.0,-625.0,-55.0,-30.0,376.25,376.25,376.25,-55.0,-30.0,-130.0,80.0,-625.0,-55.0,-30.0,-130.0,80.0,-625.0
2022-08-05,2022-08-19,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),4131.1,4228.37,4130.0,4050.0,4210.0,1715.0,21.7,19.59,158.5,1715.0,428.75,857.5,1286.25,WIN,expiration,1720.0,-1880.0,-15.0,-245.0,200.0,1050.0,1255.0,-15.0,-245.0,428.75,428.75,428.75,-15.0,-245.0,857.5,857.5,857.5,-15.0,-245.0,200.0,1050.0,1286.25
2022-08-12,2022-08-26,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),4234.43,4058.29,4235.0,4165.0,4305.0,1425.0,19.84,16.38,135.8,1425.0,356.25,712.5,1068.75,WIN,expiration,1420.0,-2175.0,-70.0,170.0,-40.0,-270.0,-47.5,-70.0,170.0,-40.0,-270.0,-47.5,-70.0,170.0,-40.0,-270.0,-47.5,-70.0,170.0,-40.0,-270.0,-47.5
2022-08-19,2022-09-02,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),4237.6,3925.29,4240.0,4165.0,4315.0,1480.0,20.72,17.61,146.2,1480.0,370.0,740.0,1110.0,WIN,expiration,1480.0,-1280.0,-25.0,-55.0,-395.0,1115.0,1282.5,-25.0,-55.0,370.0,370.0,370.0,-25.0,-55.0,740.0,740.0,740.0,-25.0,-55.0,-395.0,1110.0,1110.0
2022-08-26,2022-09-09,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),4197.3,4067.62,4195.0,4115.0,4275.0,1620.0,22.06,19.33,158.9,1620.0,405.0,810.0,1215.0,WIN,expiration,1620.0,-1030.0,-100.0,515.0,1287.5,1555.0,1555.0,-100.0,405.0,405.0,405.0,405.0,-100.0,810.0,810.0,810.0,810.0,-100.0,515.0,1215.0,1215.0,1215.0
2022-09-02,2022-09-16,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),3983.57,3872.56,3985.0,3905.0,4065.0,1525.0,24.16,20.86,162.8,1525.0,381.25,762.5,1143.75,WIN,expiration,1510.0,-2020.0,30.0,-230.0,-405.0,490.0,-880.0,30.0,-230.0,-405.0,381.25,381.25,30.0,-230.0,-405.0,490.0,-880.0,30.0,-230.0,-405.0,490.0,-880.0
2022-09-09,2022-09-23,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),4045.35,3695.23,4045.0,3960.0,4130.0,1785.0,22.91,21.98,174.1,1785.0,446.25,892.5,1338.75,WIN,expiration,1782.5,-1250.0,120.0,15.0,390.0,755.0,885.0,120.0,15.0,446.25,446.25,446.25,120.0,15.0,390.0,755.0,892.5,120.0,15.0,390.0,755.0,885.0
2022-09-16,2022-09-30,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),3840.48,3589.7,3840.0,3735.0,3945.0,1885.0,28.34,28.23,212.3,1885.0,471.25,942.5,1413.75,WIN,expiration,1892.5,-3080.0,-10.0,-130.0,-820.0,-400.0,-385.0,-10.0,-130.0,-820.0,-400.0,471.25,-10.0,-130.0,-820.0,-400.0,-385.0,-10.0,-130.0,-820.0,-400.0,-385.0
2022-09-23,2022-10-07,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),3691.77,3640.38,3690.0,3585.0,3795.0,2030.0,29.13,28.98,209.5,-3508.0,-3508.0,-3508.0,-3508.0,LOSS,expiration,0.0,-5530.0,-15.0,-95.0,-635.0,-1025.0,-250.0,-15.0,-95.0,-635.0,-1025.0,-250.0,-15.0,-95.0,-635.0,-1025.0,-250.0,-15.0,-95.0,-635.0,-1025.0,-250.0
2022-09-30,2022-10-14,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),3643.29,3585.73,3645.0,3540.0,3750.0,1940.0,31.01,29.4,209.7,-2633.0,-2633.0,-2633.0,-2633.0,LOSS,expiration,480.0,-5155.0,-10.0,225.0,20.0,-790.0,-760.0,-10.0,225.0,20.0,-790.0,-760.0,-10.0,225.0,20.0,-790.0,-760.0,-10.0,225.0,20.0,-790.0,-760.0
2022-10-07,2022-10-21,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),3667.11,3752.75,3665.0,3555.0,3775.0,2085.0,31.61,30.05,215.8,-140.0,-140.0,-140.0,-140.0,LOSS,expiration,0.0,-6195.0,-100.0,-300.0,-530.0,-1325.0,-895.0,-100.0,-300.0,-530.0,-1325.0,-895.0,-100.0,-300.0,-530.0,-1325.0,-895.0,-100.0,-300.0,-530.0,-1325.0,-895.0
2022-10-14,2022-10-28,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),3677.16,3900.55,3675.0,3565.0,3785.0,2195.0,31.65,30.27,218.0,2195.0,548.75,1097.5,1646.25,WIN,expiration,2585.0,-3070.0,-10.0,40.0,-820.0,-245.0,480.0,-10.0,40.0,-820.0,-245.0,548.75,-10.0,40.0,-820.0,-245.0,1097.5,-10.0,40.0,-820.0,-245.0,480.0
2022-10-21,2022-11-04,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),3700.91,3770.42,3700.0,3595.0,3805.0,2040.0,29.38,28.42,206.0,-1418.0,510.0,-1418.0,-1418.0,LOSS,expiration,1010.0,-6135.0,40.0,530.0,160.0,345.0,765.0,40.0,510.0,510.0,510.0,510.0,40.0,530.0,160.0,345.0,765.0,40.0,530.0,160.0,345.0,765.0
2022-10-28,2022-11-11,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),3835.58,3992.21,3835.0,3725.0,3945.0,2115.0,27.39,29.07,218.4,2115.0,528.75,1057.5,1586.25,WIN,expiration,2355.0,-3830.0,80.0,-35.0,-215.0,-730.0,-1300.0,80.0,-35.0,-215.0,-730.0,-1300.0,80.0,-35.0,-215.0,-730.0,-1300.0,80.0,-35.0,-215.0,-730.0,-1300.0
2022-11-04,2022-11-18,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),3759.4,3967.12,3760.0,3665.0,3855.0,1850.0,24.72,25.16,185.2,1850.0,462.5,925.0,1387.5,WIN,expiration,1975.0,-1890.0,5.0,-25.0,885.0,1460.0,1665.0,5.0,-25.0,462.5,462.5,462.5,5.0,-25.0,925.0,925.0,925.0,5.0,-25.0,1387.5,1387.5,1387.5
2022-11-11,2022-11-25,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),3959.27,4026.98,3960.0,3880.0,4040.0,1455.0,23.43,20.53,159.2,153.0,363.75,727.5,153.0,WIN,expiration,747.5,-4150.0,-130.0,10.0,-725.0,-1595.0,-2505.0,-130.0,10.0,-725.0,-1595.0,-2505.0,-130.0,10.0,-725.0,-1595.0,-2505.0,-130.0,10.0,-725.0,-1595.0,-2505.0
2022-11-18,2022-12-02,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),3962.7,4071.55,3965.0,3890.0,4040.0,1240.0,23.6,19.54,151.7,1240.0,310.0,620.0,930.0,WIN,expiration,1620.0,-2530.0,-175.0,-495.0,-270.0,-540.0,-845.0,-175.0,-495.0,-270.0,-540.0,-845.0,-175.0,-495.0,-270.0,-540.0,-845.0,-175.0,-495.0,-270.0,-540.0,-845.0
2022-11-25,2022-12-09,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),4029.54,3934.36,4030.0,3965.0,4095.0,1245.0,20.97,16.31,128.7,1245.0,311.25,622.5,933.75,WIN,expiration,1242.5,-2120.0,-25.0,-95.0,-70.0,-815.0,-570.0,-25.0,-95.0,-70.0,-815.0,-570.0,-25.0,-95.0,-70.0,-815.0,-570.0,-25.0,-95.0,-70.0,-815.0,-570.0
2022-12-02,2022-12-16,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),4033.69,3851.02,4035.0,3950.0,4120.0,1590.0,19.88,21.21,167.5,1590.0,397.5,795.0,1192.5,WIN,expiration,1587.5,-3670.0,45.0,-170.0,-265.0,-165.0,-265.0,45.0,-170.0,-265.0,-165.0,-265.0,45.0,-170.0,-265.0,-165.0,-265.0,45.0,-170.0,-265.0,-165.0,-265.0
2022-12-09,2022-12-23,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),3957.58,3844.45,3960.0,3870.0,4050.0,1685.0,22.86,23.41,181.5,1685.0,421.25,842.5,1263.75,WIN,expiration,1690.0,-4380.0,70.0,500.0,-945.0,15.0,695.0,70.0,421.25,421.25,421.25,421.25,70.0,500.0,-945.0,15.0,842.5,70.0,500.0,-945.0,15.0,695.0
2022-12-16,2022-12-30,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),3876.13,3839.85,3875.0,3800.0,3950.0,1520.0,22.41,19.34,146.8,-2465.0,380.0,-2465.0,-2465.0,LOSS,expiration,480.0,-2900.0,-65.0,-355.0,-765.0,-837.5,-837.5,-65.0,-355.0,-765.0,-837.5,-837.5,-65.0,-355.0,-765.0,-837.5,-837.5,-65.0,-355.0,-765.0,-837.5,-837.5
2022-12-23,2023-01-06,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),3799.89,3894.2,3800.0,3725.0,3875.0,1595.0,22.49,19.88,148.0,1595.0,398.75,797.5,1196.25,WIN,expiration,1615.0,-5045.0,170.0,20.0,-80.0,-260.0,-260.0,170.0,20.0,-80.0,-260.0,-260.0,170.0,20.0,-80.0,-260.0,-260.0,170.0,20.0,-80.0,-260.0,-260.0
2022-12-30,2023-01-13,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),3818.57,3998.63,3820.0,3735.0,3905.0,1535.0,22.03,22.31,166.8,1535.0,383.75,767.5,1151.25,WIN,expiration,1535.0,-3760.0,-70.0,-50.0,-270.0,5.0,-275.0,-70.0,-50.0,-270.0,5.0,-275.0,-70.0,-50.0,-270.0,5.0,-275.0,-70.0,-50.0,-270.0,5.0,-275.0
2023-01-06,2023-01-20,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),3821.08,3971.78,3820.0,3740.0,3900.0,1620.0,21.85,20.94,156.7,1620.0,405.0,810.0,1215.0,WIN,expiration,1615.0,-3760.0,255.0,325.0,1000.0,1330.0,1330.0,255.0,405.0,405.0,405.0,405.0,255.0,325.0,810.0,810.0,810.0,255.0,325.0,1215.0,1215.0,1215.0
2023-01-13,2023-01-27,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),3961.6,4070.02,3960.0,3895.0,4025.0,1340.0,18.7,16.19,125.6,1340.0,335.0,670.0,1005.0,WIN,expiration,1345.0,-4100.0,10.0,70.0,-445.0,-375.0,-620.0,10.0,70.0,-445.0,-375.0,-620.0,10.0,70.0,-445.0,-375.0,-620.0,10.0,70.0,-445.0,-375.0,-620.0
2023-01-20,2023-02-03,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),3910.21,4136.52,3910.0,3835.0,3985.0,1615.0,20.23,20.05,153.5,1615.0,403.75,807.5,1211.25,WIN,expiration,1625.0,-4730.0,175.0,735.0,760.0,665.0,535.0,403.75,403.75,403.75,403.75,403.75,175.0,735.0,807.5,807.5,807.5,175.0,735.0,760.0,665.0,535.0
2023-02-03,2023-02-17,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),4149.73,4078.98,4150.0,4080.0,4220.0,1515.0,18.46,16.64,135.2,1515.0,378.75,757.5,1136.25,WIN,expiration,1505.0,-3035.0,180.0,55.0,192.5,-115.0,-950.0,180.0,55.0,192.5,-115.0,-950.0,180.0,55.0,192.5,-115.0,-950.0,180.0,55.0,192.5,-115.0,-950.0
2023-02-10,2023-02-24,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),4073.56,3970.42,4075.0,3995.0,4155.0,1460.0,21.31,19.92,158.9,1460.0,365.0,730.0,1095.0,WIN,expiration,1457.5,-4125.0,-40.0,-65.0,-745.0,-1217.5,-1217.5,-40.0,-65.0,-745.0,-1217.5,-1217.5,-40.0,-65.0,-745.0,-1217.5,-1217.5,-40.0,-65.0,-745.0,-1217.5,-1217.5
2023-02-17,2023-03-03,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),4054.66,4045.32,4055.0,3985.0,4125.0,1290.0,21.02,17.44,138.5,-4742.0,322.5,645.0,-4742.0,LOSS,expiration,900.0,-5575.0,-40.0,-245.0,-655.0,-980.0,-487.5,-40.0,-245.0,-655.0,-980.0,-487.5,-40.0,-245.0,-655.0,-980.0,-487.5,-40.0,-245.0,-655.0,-980.0,-487.5
2023-02-24,2023-03-10,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),3951.24,3861.68,3950.0,3870.0,4030.0,1570.0,22.76,21.07,163.0,1570.0,392.5,785.0,1177.5,WIN,expiration,1575.0,-4525.0,10.0,-130.0,-380.0,335.0,110.0,10.0,-130.0,-380.0,335.0,392.5,10.0,-130.0,-380.0,335.0,110.0,10.0,-130.0,-380.0,335.0,110.0
2023-03-03,2023-03-17,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),4009.72,3916.47,4010.0,3935.0,4085.0,1065.0,19.21,18.53,145.5,1065.0,266.25,532.5,798.75,WIN,expiration,1065.0,-3300.0,-375.0,-305.0,-515.0,-182.5,-780.0,-375.0,-305.0,-515.0,-182.5,-780.0,-375.0,-305.0,-515.0,-182.5,-780.0,-375.0,-305.0,-515.0,-182.5,-780.0
2023-03-10,2023-03-24,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),3894.8,3971.35,3895.0,3805.0,3985.0,1560.0,23.36,23.87,182.1,195.0,195.0,195.0,195.0,WIN,expiration,292.5,-3560.0,105.0,-160.0,-10.0,-75.0,85.0,105.0,-160.0,-10.0,-75.0,85.0,105.0,-160.0,-10.0,-75.0,85.0,105.0,-160.0,-10.0,-75.0,85.0
2023-03-17,2023-03-31,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),3942.35,4108.9,3940.0,3855.0,4025.0,1630.0,24.02,22.53,173.9,1630.0,407.5,815.0,1222.5,WIN,expiration,1945.0,-5000.0,10.0,270.0,-290.0,-310.0,-1075.0,10.0,270.0,-290.0,-310.0,-1075.0,10.0,270.0,-290.0,-310.0,-1075.0,10.0,270.0,-290.0,-310.0,-1075.0
2023-03-24,2023-04-06,SPX,13,0.50,Inverse Butterfly 1-2-1 (calls),3931.04,4104.8,3930.0,3845.0,4015.0,1610.0,24.09,22.85,169.5,1610.0,402.5,805.0,1207.5,WIN,expiration,1670.0,-1970.0,-30.0,140.0,610.0,1270.0,1390.0,-30.0,140.0,402.5,402.5,402.5,-30.0,140.0,610.0,805.0,805.0,-30.0,140.0,610.0,1207.5,1207.5
2023-03-31,2023-04-14,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),4070.21,4137.47,4070.0,4000.0,4140.0,1545.0,18.88,17.1,136.3,1292.0,386.25,772.5,1158.75,WIN,expiration,1282.5,-2370.0,65.0,270.0,-120.0,-545.0,-465.0,65.0,270.0,-120.0,-545.0,-465.0,65.0,270.0,-120.0,-545.0,-465.0,65.0,270.0,-120.0,-545.0,-465.0
2023-04-14,2023-04-28,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),4160.54,4169.77,4160.0,4105.0,4215.0,1185.0,17.55,13.98,113.9,-3338.0,296.25,592.5,-3338.0,LOSS,expiration,850.0,-5005.0,5.0,-160.0,-445.0,-755.0,-630.0,5.0,-160.0,-445.0,-755.0,-630.0,5.0,-160.0,-445.0,-755.0,-630.0,5.0,-160.0,-445.0,-755.0,-630.0
2023-04-21,2023-05-05,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),4121.67,4135.77,4120.0,4055.0,4185.0,1240.0,17.35,16.21,130.8,-3683.0,-3683.0,-3683.0,-3683.0,LOSS,expiration,55.0,-4255.0,10.0,-200.0,-270.0,20.0,-490.0,10.0,-200.0,-270.0,20.0,-490.0,10.0,-200.0,-270.0,20.0,-490.0,10.0,-200.0,-270.0,20.0,-490.0
2023-04-28,2023-05-12,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),4136.61,4123.85,4135.0,4075.0,4195.0,1160.0,16.54,15.27,123.7,-3725.0,-3725.0,-3725.0,-3725.0,LOSS,expiration,190.0,-5125.0,70.0,-60.0,-317.5,-715.0,-1080.0,70.0,-60.0,-317.5,-715.0,-1080.0,70.0,-60.0,-317.5,-715.0,-1080.0,70.0,-60.0,-317.5,-715.0,-1080.0
2023-05-05,2023-05-19,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),4111.5,4191.97,4110.0,4045.0,4175.0,1355.0,17.97,16.07,129.4,1355.0,338.75,677.5,1016.25,WIN,expiration,1395.0,-1930.0,55.0,-135.0,-485.0,-1010.0,-1205.0,55.0,-135.0,-485.0,-1010.0,-1205.0,55.0,-135.0,-485.0,-1010.0,-1205.0,55.0,-135.0,-485.0,-1010.0,-1205.0
2023-05-12,2023-05-26,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),4139.03,4205.01,4140.0,4090.0,4190.0,935.0,16.54,12.12,98.2,935.0,233.75,467.5,701.25,WIN,expiration,890.0,-2520.0,-120.0,-280.0,230.0,140.0,-50.0,-120.0,-280.0,233.75,233.75,233.75,-120.0,-280.0,230.0,140.0,-50.0,-120.0,-280.0,230.0,140.0,-50.0
2023-05-19,2023-06-02,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),4211.3,4281.67,4210.0,4155.0,4265.0,1195.0,16.03,12.99,107.1,1195.0,298.75,597.5,896.25,WIN,expiration,1305.0,-2115.0,-30.0,-210.0,-160.0,-420.0,-420.0,-30.0,-210.0,-160.0,-420.0,-420.0,-30.0,-210.0,-160.0,-420.0,-420.0,-30.0,-210.0,-160.0,-420.0,-420.0
2023-05-26,2023-06-09,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),4175.04,4299.44,4175.0,4110.0,4240.0,1470.0,18.23,15.58,127.4,1470.0,367.5,735.0,1102.5,WIN,expiration,1470.0,-2540.0,175.0,270.0,25.0,1025.0,855.0,175.0,270.0,367.5,367.5,367.5,175.0,270.0,735.0,735.0,735.0,175.0,270.0,25.0,1025.0,1102.5
2023-06-02,2023-06-16,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),4246.63,4409.77,4245.0,4190.0,4300.0,1215.0,15.13,12.67,105.4,1215.0,303.75,607.5,911.25,WIN,expiration,1360.0,-3160.0,140.0,-60.0,100.0,265.0,835.0,140.0,-60.0,303.75,303.75,303.75,140.0,-60.0,100.0,265.0,607.5,140.0,-60.0,100.0,265.0,911.25
2023-06-16,2023-06-30,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),4429.61,4449.81,4430.0,4380.0,4480.0,975.0,14.39,11.89,103.2,-2044.0,243.75,487.5,-2044.0,LOSS,expiration,582.5,-4055.0,-70.0,-170.0,140.0,45.0,562.5,-70.0,-170.0,243.75,243.75,243.75,-70.0,-170.0,140.0,45.0,487.5,-70.0,-170.0,140.0,45.0,562.5
2023-07-07,2023-07-21,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),4415.42,4536.68,4415.0,4365.0,4465.0,1045.0,14.98,11.41,98.6,1045.0,261.25,522.5,783.75,WIN,expiration,1920.0,-3110.0,-50.0,-135.0,750.0,700.0,910.0,-50.0,-135.0,261.25,261.25,261.25,-50.0,-135.0,522.5,522.5,522.5,-50.0,-135.0,750.0,700.0,783.75
2023-07-14,2023-07-28,SPX,14,0.50,Inverse Butterfly 1-2-1 (calls),4523.78,4581.73,4525.0,4470.0,4580.0,920.0,13.69,11.87,105.2,920.0,230.0,460.0,690.0,WIN,expiration,707.5,-3670.0,-375.0,-565.0,-515.0,-590.0,-465.0,-375.0,-565.0,-515.0,-590.0,-465.0,-375.0,-565.0,-515.0,-590.0,-465.0,-375.0,-565.0,-515.0,-590.0,-465.0
