trade_date,exp_date,underlying,dte_entry,spot_entry,vix_entry,roll_dir,restruck,short_put,long_put,delta_short,delta_long,iv_short,iv_long,dte_close,total_credit,cash_close,cash_open,net_roll,net_roll_usd,spot_close,spot_exit,effective_close_date,dd_index,k_gap,mark,cum_pnl_pts,pnl_usd,pnl_usd_at_exp,result,exit_method,in_range
2024-02-02,2024-03-15,SPX,42,4920.8,13.95,up,1,4805.0,4605.0,-0.253,-0.1,0.1084,0.1556,35,7.75,-4.95,7.75,2.8,280.0,5008.64,5008.64,2024-02-09,-0.19,0.0,-7.75,-410.15,435.0,435.0,win,roll,1
2024-02-09,2024-03-22,SPX,42,5008.64,12.83,up,1,4900.0,4710.0,-0.251,-0.098,0.0985,0.1429,35,8.1,-3.4,8.1,4.7,470.0,5006.97,5006.97,2024-02-16,0.0,0.0,-8.1,-408.8,135.0,135.0,win,roll,1
2024-02-16,2024-03-28,SPX,41,5006.97,14.54,down,0,4900.0,4710.0,-0.268,-0.116,0.107,0.1559,34,5.45,-6.75,5.45,-1.3,-130.0,5107.19,5107.19,2024-02-23,-0.81,0.0,-5.45,-405.35,345.0,345.0,win,roll,1
2024-02-23,2024-04-05,SPX,42,5107.19,14.19,up,1,4990.0,4800.0,-0.247,-0.102,0.1026,0.1466,35,6.6,-2.0,6.6,4.6,460.0,5099.71,5099.71,2024-03-01,-0.07,0.0,-6.6,-406.95,-160.0,-160.0,loss,roll,0
2024-03-01,2024-04-12,SPX,42,5099.71,13.28,down,0,4990.0,4800.0,-0.25,-0.1,0.0974,0.1419,35,7.8,-8.2,7.8,-0.4,-40.0,5185.2,5185.2,2024-03-08,-0.21,0.0,-7.8,-403.25,370.0,370.0,win,roll,1
2024-03-08,2024-04-19,SPX,42,5185.2,14.05,up,1,5065.0,4870.0,-0.249,-0.1,0.105,0.147,35,8.8,-4.1,8.8,4.7,470.0,5118.91,5118.91,2024-03-15,0.0,0.0,-8.8,-409.2,-595.0,-595.0,loss,roll,0
2024-03-15,2024-04-26,SPX,42,5118.91,14.91,down,0,5065.0,4870.0,-0.345,-0.144,0.081,0.1417,35,13.05,-14.75,13.05,-1.7,-170.0,5238.06,5238.06,2024-03-22,-1.34,0.0,-13.05,-401.4,780.0,780.0,win,roll,1
2024-03-22,2024-05-03,SPX,42,5238.06,12.91,up,1,5125.0,4940.0,-0.251,-0.101,0.0984,0.1378,35,8.5,-5.25,8.5,3.25,325.0,5178.55,5178.55,2024-04-05,-0.43,0.0,-8.5,-407.25,-585.0,-585.0,loss,roll,0
2024-04-05,2024-05-17,SPX,42,5178.55,16.15,down,0,5125.0,4940.0,-0.359,-0.173,0.0887,0.1518,35,8.1,-14.35,8.1,-6.25,-625.0,5169.55,5169.55,2024-04-12,-1.63,0.0,-8.1,-409.85,-260.0,-260.0,loss,roll,0
2024-04-12,2024-05-24,SPX,42,5169.55,16.8,down,0,5125.0,4940.0,-0.377,-0.188,0.0856,0.1558,35,6.85,-10.7,6.85,-3.85,-385.0,5011.44,5011.44,2024-04-19,-1.8,0.0,-6.85,-420.45,-1060.0,-1060.0,loss,roll,0
2024-04-19,2024-05-31,SPX,42,5011.44,18.34,down,0,5125.0,4940.0,-0.614,-0.347,0.2041,0.1132,35,10.6,-17.45,10.6,-6.85,-685.0,5094.17,5094.17,2024-04-26,-4.81,0.0,-10.6,-433.3,-1285.0,-1285.0,loss,roll,0
2024-04-26,2024-06-07,SPX,42,5094.17,15.27,up,1,4960.0,4750.0,-0.255,-0.102,0.1231,0.1661,35,10.7,-23.45,10.7,-12.75,-1275.0,5131.33,5131.33,2024-05-03,-3.24,0.0,-10.7,-432.2,110.0,110.0,win,roll,1
2024-05-03,2024-06-14,SPX,42,5131.33,13.82,up,1,5000.0,4800.0,-0.25,-0.098,0.1165,0.1556,35,10.95,-9.6,10.95,1.35,135.0,5237.51,5237.51,2024-05-10,-2.53,0.0,-10.95,-425.1,710.0,710.0,win,roll,1
2024-05-10,2024-06-21,SPX,42,5237.51,12.89,up,1,5120.0,4930.0,-0.25,-0.099,0.1019,0.1413,35,9.35,-3.85,9.35,5.5,550.0,5298.56,5298.56,2024-05-17,-0.51,0.0,-9.35,-420.15,495.0,495.0,win,roll,1
2024-05-17,2024-06-28,SPX,42,5298.56,12.36,up,1,5190.0,5005.0,-0.251,-0.101,0.0932,0.1338,35,7.85,-4.4,7.85,3.45,345.0,5282.08,5282.08,2024-05-24,-0.5,0.0,-7.85,-420.15,0.0,0.0,flat,roll,1
2024-05-24,2024-07-05,SPX,42,5282.08,12.59,down,0,5190.0,5005.0,-0.274,-0.115,0.0886,0.1347,35,6.6,-7.85,6.6,-1.25,-125.0,5239.0,5239.0,2024-05-31,-1.03,0.0,-6.6,-426.15,-600.0,-600.0,loss,roll,0
2024-05-31,2024-07-12,SPX,42,5239.0,13.69,down,0,5190.0,5000.0,-0.347,-0.148,0.0726,0.1344,35,10.8,-12.6,10.8,-1.8,-180.0,5347.82,5347.82,2024-06-07,-1.84,5.0,-10.8,-421.95,420.0,420.0,win,roll,1
2024-06-07,2024-07-19,SPX,42,5347.82,12.58,up,1,5230.0,5040.0,-0.247,-0.1,0.0987,0.1389,35,8.05,-6.6,8.05,1.45,145.0,5421.03,5421.03,2024-06-14,-0.26,0.0,-8.05,-417.1,485.0,485.0,win,roll,1
2024-06-14,2024-07-26,SPX,42,5421.03,12.52,up,1,5315.0,5120.0,-0.253,-0.102,0.0895,0.1347,35,8.0,-3.2,8.0,4.8,480.0,5459.93,5459.93,2024-06-21,-0.47,0.0,-8.0,-415.5,160.0,160.0,win,roll,1
2024-06-21,2024-08-02,SPX,42,5459.93,13.61,up,1,5330.0,5110.0,-0.247,-0.098,0.1069,0.1544,35,8.75,-6.4,8.75,2.35,235.0,5501.89,5501.89,2024-06-28,-0.82,0.0,-8.75,-413.65,185.0,185.0,win,roll,1
2024-06-28,2024-08-09,SPX,42,5501.89,12.3,up,1,5390.0,5190.0,-0.256,-0.101,0.0945,0.1376,35,8.45,-6.9,8.45,1.55,155.0,5545.13,5545.13,2024-07-05,-0.05,0.0,-8.45,-411.5,215.0,215.0,win,roll,1
2024-07-05,2024-08-16,SPX,42,5545.13,12.17,up,1,5430.0,5235.0,-0.247,-0.099,0.0927,0.1342,35,7.95,-6.3,7.95,1.65,165.0,5608.55,5608.55,2024-07-12,0.0,0.0,-7.95,-408.75,275.0,275.0,win,roll,1
2024-07-12,2024-08-23,SPX,42,5608.55,12.33,up,1,5490.0,5290.0,-0.248,-0.099,0.0948,0.1363,35,8.95,-5.2,8.95,3.75,375.0,5546.86,5546.86,2024-07-19,-0.6,0.0,-8.95,-411.05,-230.0,-230.0,loss,roll,0
2024-07-19,2024-08-30,SPX,42,5546.86,15.96,down,0,5490.0,5290.0,-0.355,-0.168,0.0853,0.1492,35,7.55,-11.25,7.55,-3.7,-370.0,5447.39,5447.39,2024-07-26,-2.16,0.0,-7.55,-421.5,-1045.0,-1045.0,loss,roll,0
2024-07-26,2024-09-06,SPX,42,5447.39,17.38,down,0,5490.0,5290.0,-0.501,-0.258,0.3585,0.138,35,12.15,-18.0,12.15,-5.85,-585.0,5355.7,5355.7,2024-08-02,-3.92,0.0,-12.15,-411.75,975.0,975.0,win,roll,1
2024-08-02,2024-09-16,SPX,45,5355.7,21.55,down,0,5490.0,5300.0,-0.61,-0.386,0.2215,0.1099,38,-17.0,-2.4,-17.0,-19.4,-1940.0,5306.78,5306.78,2024-08-09,-5.53,10.0,17.0,-405.85,590.0,590.0,win,roll,1
2024-08-09,2024-09-20,SPX,42,5306.78,24.06,down,0,5490.0,5300.0,-0.666,-0.442,0.2153,0.0266,35,-31.75,22.9,-31.75,-8.85,-885.0,5535.25,5535.25,2024-08-16,-6.4,0.0,31.75,-447.1,-4125.0,-4125.0,loss,roll,0
2024-08-16,2024-09-27,SPX,42,5535.25,15.38,up,1,5385.0,5125.0,-0.248,-0.099,0.1232,0.1807,35,9.8,-9.5,9.8,0.3,30.0,5608.63,5608.63,2024-08-23,-2.37,0.0,-9.8,-441.85,525.0,525.0,win,roll,1
2024-08-23,2024-10-04,SPX,42,5608.63,16.86,up,1,5450.0,5160.0,-0.253,-0.102,0.1317,0.1983,35,8.9,-4.55,8.9,4.35,435.0,5627.85,5627.85,2024-08-30,-1.07,0.0,-8.9,-442.3,-45.0,-45.0,loss,roll,0
2024-08-30,2024-10-11,SPX,42,5627.85,15.1,up,1,5480.0,5210.0,-0.252,-0.101,0.1213,0.1823,35,8.1,-9.35,8.1,-1.25,-125.0,5486.27,5486.27,2024-09-06,-0.73,0.0,-8.1,-453.4,-1110.0,-1110.0,loss,roll,0
2024-09-06,2024-10-18,SPX,42,5486.27,20.17,down,0,5480.0,5210.0,-0.435,-0.199,0.0212,0.1868,35,14.4,-19.2,14.4,-4.8,-480.0,5616.5,5616.5,2024-09-13,-3.23,0.0,-14.4,-453.5,-10.0,-10.0,loss,roll,0
2024-09-13,2024-10-25,SPX,42,5616.5,16.83,up,1,5450.0,5170.0,-0.253,-0.099,0.1384,0.1948,35,12.0,-14.5,12.0,-2.5,-250.0,5692.9,5692.9,2024-09-20,-0.93,0.0,-12.0,-447.5,600.0,600.0,win,roll,1
2024-09-20,2024-11-01,SPX,42,5692.9,16.32,up,1,5530.0,5250.0,-0.249,-0.099,0.1309,0.1901,35,9.0,-6.0,9.0,3.0,300.0,5751.94,5751.94,2024-09-27,-0.7,0.0,-9.0,-445.4,210.0,210.0,win,roll,1
2024-09-27,2024-11-08,SPX,42,5751.94,15.48,up,1,5570.0,5275.0,-0.251,-0.099,0.1463,0.2033,35,11.3,-6.9,11.3,4.4,440.0,5720.73,5720.73,2024-10-04,-0.19,0.0,-11.3,-445.3,10.0,10.0,win,roll,1
2024-10-04,2024-11-15,SPX,42,5720.73,19.69,down,0,5570.0,5275.0,-0.298,-0.134,0.1565,0.2235,35,7.9,-11.2,7.9,-3.3,-330.0,5793.98,5793.98,2024-10-11,-0.77,0.0,-7.9,-444.65,65.0,65.0,win,roll,1
2024-10-11,2024-11-22,SPX,42,5793.98,20.6,up,1,5590.0,5240.0,-0.253,-0.1,0.1655,0.2387,35,12.45,-7.25,12.45,5.2,520.0,5851.48,5851.48,2024-10-18,-0.03,0.0,-12.45,-441.3,335.0,335.0,win,roll,1
2024-10-18,2024-11-29,SPX,42,5851.48,18.85,up,1,5670.0,5360.0,-0.25,-0.1,0.1428,0.2075,35,9.9,-9.1,9.9,0.8,80.0,5851.3,5851.3,2024-10-25,-0.39,0.0,-9.9,-446.05,-475.0,-475.0,loss,roll,0
2024-10-25,2024-12-06,SPX,42,5851.3,18.36,down,0,5670.0,5360.0,-0.257,-0.101,0.1476,0.2087,35,11.9,-14.65,11.9,-2.75,-275.0,5749.02,5749.02,2024-11-01,-0.39,0.0,-11.9,-456.2,-1015.0,-1015.0,loss,roll,0
2024-11-01,2024-12-13,SPX,42,5749.02,21.61,down,0,5670.0,5360.0,-0.364,-0.158,0.1253,0.2133,35,16.95,-22.05,16.95,-5.1,-510.0,5988.72,5988.72,2024-11-08,-2.13,0.0,-16.95,-443.55,1265.0,1265.0,win,roll,1
2024-11-08,2024-12-20,SPX,42,5988.72,14.79,up,1,5835.0,5575.0,-0.248,-0.1,0.1159,0.1685,35,8.0,-4.3,8.0,3.7,370.0,5900.51,5900.51,2024-11-15,-0.0,0.0,-8.0,-453.6,-1005.0,-1005.0,loss,roll,0
2024-11-15,2024-12-27,SPX,42,5900.51,14.96,down,0,5830.0,5575.0,-0.338,-0.135,0.0877,0.1551,35,13.95,-18.05,13.95,-4.1,-410.0,5970.42,5970.42,2024-11-22,-1.93,5.0,-13.95,-448.2,540.0,540.0,win,roll,1
2024-11-22,2025-01-03,SPX,42,5970.42,16.1,up,1,5810.0,5530.0,-0.247,-0.099,0.1208,0.1797,35,7.95,-8.55,7.95,-0.6,-60.0,6019.0,6019.0,2024-11-29,-0.77,0.0,-7.95,-444.55,365.0,365.0,win,roll,1
2024-11-29,2025-01-10,SPX,42,6019.0,13.67,up,1,5890.0,5630.0,-0.255,-0.1,0.0993,0.157,35,7.35,-4.3,7.35,3.05,305.0,6098.24,6098.24,2024-12-06,-0.07,0.0,-7.35,-439.55,500.0,500.0,win,roll,1
2024-12-06,2025-01-17,SPX,42,6098.24,13.07,up,1,5975.0,5720.0,-0.251,-0.099,0.0917,0.1499,35,6.55,-2.35,6.55,4.2,420.0,6068.64,6068.64,2024-12-13,-0.01,0.0,-6.55,-442.75,-320.0,-320.0,loss,roll,0
2024-12-13,2025-01-24,SPX,42,6068.64,13.46,down,0,5975.0,5725.0,-0.295,-0.118,0.0875,0.1483,35,7.8,-9.75,7.8,-1.95,-195.0,5846.0,5846.0,2024-12-20,-0.5,5.0,-7.8,-451.75,-900.0,-900.0,loss,roll,0
2024-12-20,2025-01-31,SPX,42,5846.0,22.35,down,0,5975.0,5725.0,-0.606,-0.326,0.2115,0.1442,35,4.55,-16.8,4.55,-12.25,-1225.0,5992.41,5992.41,2024-12-27,-4.15,0.0,-4.55,-466.25,-1450.0,-1450.0,loss,roll,0
2024-12-27,2025-02-07,SPX,42,5992.41,16.47,up,1,5820.0,5530.0,-0.249,-0.099,0.1313,0.1882,35,10.35,-19.05,10.35,-8.7,-870.0,5902.75,5902.75,2025-01-03,-1.75,0.0,-10.35,-479.7,-1345.0,-1345.0,loss,roll,0
2025-01-03,2025-02-14,SPX,42,5902.75,17.44,down,0,5820.0,5530.0,-0.341,-0.133,0.1062,0.1778,35,20.55,-23.8,20.55,-3.25,-325.0,5850.85,5850.85,2025-01-10,-3.22,0.0,-20.55,-485.8,-610.0,-610.0,loss,roll,0
2025-01-10,2025-02-21,SPX,42,5850.85,19.22,down,0,5820.0,5530.0,-0.407,-0.171,0.0696,0.1809,35,21.65,-26.65,21.65,-5.0,-500.0,5985.09,5985.09,2025-01-17,-4.07,0.0,-21.65,-478.65,715.0,715.0,win,roll,1
2025-01-17,2025-02-28,SPX,42,5985.09,15.82,up,1,5820.0,5560.0,-0.248,-0.101,0.1253,0.1739,35,10.0,-14.5,10.0,-4.5,-450.0,6124.53,6124.53,2025-01-24,-1.87,0.0,-10.0,-471.1,755.0,755.0,win,roll,1
2025-01-24,2025-03-07,SPX,42,6124.53,14.75,up,1,5970.0,5705.0,-0.251,-0.1,0.1153,0.1666,35,9.75,-2.45,9.75,7.3,730.0,6102.03,6102.03,2025-01-31,-0.04,0.0,-9.75,-476.15,-505.0,-505.0,loss,roll,0
2025-01-31,2025-03-14,SPX,42,6102.03,15.31,down,0,5970.0,5700.0,-0.279,-0.111,0.1139,0.1682,35,13.2,-14.8,13.2,-1.6,-160.0,6098.82,6098.82,2025-02-07,-0.41,5.0,-13.2,-478.25,-210.0,-210.0,loss,roll,0
2025-02-07,2025-03-21,SPX,42,6098.82,14.85,down,0,5970.0,5700.0,-0.284,-0.112,0.1142,0.1677,35,12.9,-15.3,12.9,-2.4,-240.0,6121.17,6121.17,2025-02-14,-0.46,0.0,-12.9,-477.4,85.0,85.0,win,roll,1
2025-02-14,2025-03-28,SPX,42,6121.17,14.99,up,1,5960.0,5680.0,-0.251,-0.099,0.1207,0.175,35,10.35,-12.05,10.35,-1.7,-170.0,6097.94,6097.94,2025-02-21,-0.1,0.0,-10.35,-478.95,-155.0,-155.0,loss,roll,0
2025-02-21,2025-04-04,SPX,42,6097.94,15.7,down,0,5960.0,5680.0,-0.274,-0.111,0.1163,0.1757,35,10.05,-11.9,10.05,-1.85,-185.0,5872.14,5872.14,2025-02-28,-0.8,0.0,-10.05,-500.1,-2115.0,-2115.0,loss,roll,0
2025-02-28,2025-04-11,SPX,42,5872.14,20.95,down,0,5960.0,5680.0,-0.544,-0.272,0.2761,0.1696,35,22.4,-31.2,22.4,-8.8,-880.0,5750.59,5750.59,2025-03-07,-4.47,0.0,-22.4,-499.15,95.0,95.0,win,roll,1
2025-03-07,2025-04-17,SPX,41,5750.59,24.11,down,0,5960.0,5680.0,-0.672,-0.384,0.2207,0.1358,34,15.05,-21.45,15.05,-6.4,-640.0,5589.5,5589.5,2025-03-14,-6.45,0.0,-15.05,-508.6,-945.0,-945.0,loss,roll,0
2025-03-14,2025-04-25,SPX,42,5589.5,23.38,down,0,5950.0,5680.0,-0.834,-0.544,0.1839,0.2953,35,0.15,-24.5,0.15,-24.35,-2435.0,5621.35,5621.35,2025-03-21,-9.07,10.0,-0.15,-548.1,-3950.0,-3950.0,loss,roll,0
2025-03-21,2025-05-02,SPX,42,5621.35,20.54,up,1,5410.0,5100.0,-0.253,-0.099,0.1777,0.2301,35,16.95,-39.65,16.95,-22.7,-2270.0,5660.93,5660.93,2025-03-28,-8.55,0.0,-16.95,-547.5,60.0,60.0,win,roll,1
2025-03-28,2025-05-09,SPX,42,5660.93,19.46,up,1,5500.0,5150.0,-0.287,-0.092,0.1588,0.216,35,28.2,-16.35,28.2,11.85,1185.0,5251.51,5251.51,2025-04-04,-7.91,0.0,-28.2,-528.1,1940.0,1940.0,win,roll,1
2025-04-04,2025-05-16,SPX,42,5251.51,35.84,down,0,5500.0,5150.0,-0.668,-0.381,0.2829,0.2169,35,-4.0,-8.8,-4.0,-12.8,-1280.0,5283.85,5283.85,2025-04-11,-14.57,0.0,4.0,-499.25,2885.0,2885.0,win,roll,1
2025-04-11,2025-05-23,SPX,42,5283.85,42.42,up,1,4880.0,4650.0,-0.251,-0.177,0.3861,0.4416,35,-44.95,32.85,-44.95,-12.1,-1210.0,5466.22,5466.22,2025-04-25,-14.04,0.0,44.95,-542.45,-4320.0,-4320.0,loss,roll,0
2025-04-25,2025-06-06,SPX,42,5466.22,27.1,up,1,5180.0,4875.0,-0.247,-0.119,0.2475,0.2992,35,7.85,1.75,7.85,9.6,960.0,5653.77,5653.77,2025-05-02,-11.08,0.0,-7.85,-540.6,185.0,185.0,win,roll,1
2025-05-02,2025-06-13,SPX,42,5653.77,23.04,up,1,5390.0,5050.0,-0.247,-0.104,0.2182,0.2744,35,15.8,-6.0,15.8,9.8,980.0,5686.25,5686.25,2025-05-09,-8.02,0.0,-15.8,-541.1,-50.0,-50.0,loss,roll,0
2025-05-09,2025-06-20,SPX,42,5686.25,21.95,up,1,5445.0,5110.0,-0.251,-0.1,0.2001,0.2542,35,18.05,-16.3,18.05,1.75,175.0,5926.43,5926.43,2025-05-16,-7.5,0.0,-18.05,-527.3,1380.0,1380.0,win,roll,1
2025-05-16,2025-06-27,SPX,42,5926.43,17.48,up,1,5725.0,5420.0,-0.246,-0.101,0.1539,0.2122,35,10.75,-4.25,10.75,6.5,650.0,5779.22,5779.22,2025-05-23,-3.59,0.0,-10.75,-530.2,-290.0,-290.0,loss,roll,0
2025-05-23,2025-07-03,SPX,41,5779.22,23.2,down,0,5725.0,5425.0,-0.399,-0.198,0.1188,0.233,34,6.0,-13.65,6.0,-7.65,-765.0,5881.04,5881.04,2025-05-30,-5.98,5.0,-6.0,-537.45,-725.0,-725.0,loss,roll,0
2025-05-30,2025-07-11,SPX,42,5881.04,19.7,up,1,5660.0,5325.0,-0.251,-0.103,0.1761,0.2394,35,12.35,-13.25,12.35,-0.9,-90.0,6010.92,6010.92,2025-06-06,-4.33,0.0,-12.35,-532.4,505.0,505.0,win,roll,1
2025-06-06,2025-07-18,SPX,42,6010.92,17.2,up,1,5815.0,5490.0,-0.251,-0.099,0.1512,0.2139,35,12.4,-7.3,12.4,5.1,510.0,5987.86,5987.86,2025-06-13,-2.21,0.0,-12.4,-530.9,150.0,150.0,win,roll,1
2025-06-13,2025-07-25,SPX,42,5987.86,20.48,down,0,5810.0,5500.0,-0.284,-0.13,0.1641,0.2302,35,5.9,-10.9,5.9,-5.0,-500.0,5996.85,5996.85,2025-06-20,-2.59,10.0,-5.9,-536.3,-540.0,-540.0,loss,roll,0
2025-06-20,2025-08-01,SPX,42,5996.85,19.64,up,1,5770.0,5400.0,-0.249,-0.097,0.1757,0.2462,35,14.2,-11.3,14.2,2.9,290.0,6166.91,6166.91,2025-06-27,-2.44,0.0,-14.2,-528.65,765.0,765.0,win,roll,1
2025-06-27,2025-08-08,SPX,42,6166.91,16.28,up,1,5980.0,5675.0,-0.248,-0.102,0.1381,0.198,35,11.05,-6.55,11.05,4.5,450.0,6254.01,6254.01,2025-07-11,-0.04,0.0,-11.05,-526.75,190.0,190.0,win,roll,1
2025-07-11,2025-08-22,SPX,42,6254.01,16.62,up,1,6060.0,5750.0,-0.25,-0.101,0.1428,0.1993,35,12.1,-9.15,12.1,2.95,295.0,6307.17,6307.17,2025-07-18,-0.56,0.0,-12.1,-524.15,260.0,260.0,win,roll,1
2025-07-18,2025-08-29,SPX,42,6307.17,16.38,up,1,6115.0,5810.0,-0.248,-0.1,0.1389,0.1937,35,9.75,-9.5,9.75,0.25,25.0,6372.79,6372.79,2025-07-25,-0.11,0.0,-9.75,-522.7,145.0,145.0,win,roll,1
2025-07-25,2025-09-05,SPX,42,6372.79,15.25,up,1,6190.0,5900.0,-0.246,-0.102,0.129,0.1836,35,8.65,-8.3,8.65,0.35,35.0,6232.49,6232.49,2025-08-01,-0.13,0.0,-8.65,-524.65,-195.0,-195.0,loss,roll,0
2025-08-01,2025-09-12,SPX,42,6232.49,20.89,down,0,6190.0,5900.0,-0.401,-0.199,0.0856,0.1995,35,3.65,-10.6,3.65,-6.95,-695.0,6376.35,6376.35,2025-08-08,-2.88,0.0,-3.65,-530.95,-630.0,-630.0,loss,roll,0
2025-08-08,2025-09-19,SPX,42,6376.35,15.89,up,1,6185.0,5865.0,-0.248,-0.1,0.1369,0.1975,35,10.5,-9.95,10.5,0.55,55.0,6457.8,6457.8,2025-08-15,-0.64,0.0,-10.5,-528.6,235.0,235.0,win,roll,1
2025-08-15,2025-09-26,SPX,42,6457.8,14.93,up,1,6280.0,5970.0,-0.25,-0.1,0.1258,0.1848,35,9.5,-8.15,9.5,1.35,135.0,6398.87,6398.87,2025-08-22,-0.34,0.0,-9.5,-534.65,-605.0,-605.0,loss,roll,0
2025-08-22,2025-10-03,SPX,42,6398.87,16.45,down,0,6280.0,5975.0,-0.315,-0.133,0.1196,0.1868,35,10.7,-15.55,10.7,-4.85,-485.0,6468.0,6468.0,2025-08-29,-1.25,5.0,-10.7,-533.65,100.0,100.0,win,roll,1
2025-08-29,2025-10-10,SPX,42,6468.0,15.29,up,1,6290.0,5975.0,-0.253,-0.103,0.1279,0.1895,35,9.45,-9.7,9.45,-0.25,-25.0,6521.27,6521.27,2025-09-05,-0.62,0.0,-9.45,-532.3,135.0,135.0,win,roll,1
2025-09-05,2025-10-17,SPX,42,6521.27,14.99,up,1,6340.0,6025.0,-0.249,-0.1,0.1267,0.187,35,9.0,-8.1,9.0,0.9,90.0,6590.64,6590.64,2025-09-12,-0.16,0.0,-9.0,-530.95,135.0,135.0,win,roll,1
2025-09-12,2025-10-24,SPX,42,6590.64,14.65,up,1,6410.0,6100.0,-0.248,-0.102,0.1243,0.1841,35,8.6,-7.65,8.6,0.95,95.0,6647.79,6647.79,2025-09-19,-0.03,0.0,-8.6,-529.6,135.0,135.0,win,roll,1
2025-09-19,2025-10-31,SPX,42,6647.79,15.68,up,1,6455.0,6120.0,-0.249,-0.1,0.1327,0.195,35,10.15,-7.25,10.15,2.9,290.0,6644.91,6644.91,2025-09-26,-0.12,0.0,-10.15,-534.1,-450.0,-450.0,loss,roll,0
2025-09-26,2025-11-07,SPX,42,6644.91,16.17,down,0,6450.0,6125.0,-0.257,-0.107,0.1398,0.1984,35,10.6,-14.65,10.6,-4.05,-405.0,6732.42,6732.42,2025-10-03,-0.81,5.0,-10.6,-530.3,380.0,380.0,win,roll,1
2025-10-03,2025-11-14,SPX,42,6732.42,16.49,up,1,6530.0,6175.0,-0.251,-0.099,0.1392,0.2032,35,11.9,-6.8,11.9,5.1,510.0,6753.68,6753.68,2025-10-10,-0.1,0.0,-11.9,-530.7,-40.0,-40.0,loss,roll,0
2025-10-10,2025-11-21,SPX,42,6753.68,16.32,up,1,6550.0,6195.0,-0.251,-0.1,0.1397,0.2037,35,12.1,-12.3,12.1,-0.2,-20.0,6629.3,6629.3,2025-10-17,-0.15,0.0,-12.1,-528.2,250.0,250.0,win,roll,1
2025-10-17,2025-11-28,SPX,42,6629.3,24.23,down,0,6550.0,6195.0,-0.383,-0.187,0.1281,0.235,35,3.75,-9.6,3.75,-5.85,-585.0,6795.74,6795.74,2025-10-24,-1.99,0.0,-3.75,-535.25,-705.0,-705.0,loss,roll,0
2025-10-24,2025-12-05,SPX,42,6795.74,16.47,up,1,6590.0,6240.0,-0.249,-0.1,0.1386,0.2016,35,10.85,-10.8,10.85,0.05,5.0,6854.96,6854.96,2025-10-31,-0.04,0.0,-10.85,-537.3,-205.0,-205.0,loss,roll,0
2025-10-31,2025-12-12,SPX,42,6854.96,16.75,up,1,6630.0,6270.0,-0.251,-0.1,0.1522,0.2112,35,14.0,-12.9,14.0,1.1,110.0,6681.36,6681.36,2025-11-07,-0.93,0.0,-14.0,-550.5,-1320.0,-1320.0,loss,roll,0
2025-11-07,2025-12-19,SPX,42,6681.36,20.84,down,0,6630.0,6270.0,-0.402,-0.179,0.098,0.2126,35,20.7,-27.2,20.7,-6.5,-650.0,6704.34,6704.34,2025-11-14,-3.44,0.0,-20.7,-553.5,-300.0,-300.0,loss,roll,0
2025-11-14,2025-12-26,SPX,42,6704.34,21.56,up,1,6440.0,6150.0,-0.247,-0.128,0.182,0.2322,35,-2.05,-23.7,-2.05,-25.75,-2575.0,6559.06,6559.06,2025-11-21,-3.11,0.0,2.05,-551.15,235.0,235.0,win,roll,1
2025-11-21,2026-01-02,SPX,42,6559.06,25.91,down,0,6440.0,6150.0,-0.359,-0.203,0.1613,0.24,35,-11.4,4.4,-11.4,-7.0,-700.0,6826.03,6826.03,2025-11-28,-5.21,0.0,11.4,-564.05,-1290.0,-1290.0,loss,roll,0
2025-11-28,2026-01-09,SPX,42,6826.03,16.91,up,1,6610.0,6250.0,-0.253,-0.101,0.1478,0.2093,35,14.15,-1.5,14.15,12.65,1265.0,6881.42,6881.42,2025-12-05,-1.35,0.0,-14.15,-561.15,290.0,290.0,win,roll,1
2025-12-05,2026-01-16,SPX,42,6881.42,15.85,up,1,6675.0,6330.0,-0.249,-0.099,0.1373,0.1965,35,11.95,-11.25,11.95,0.7,70.0,6886.59,6886.59,2025-12-12,-0.55,0.0,-11.95,-561.45,-30.0,-30.0,loss,roll,0
2025-12-12,2026-01-23,SPX,42,6886.59,15.06,up,1,6700.0,6375.0,-0.253,-0.102,0.1258,0.1837,35,10.65,-12.25,10.65,-1.6,-160.0,6827.03,6827.03,2025-12-19,-0.48,0.0,-10.65,-568.9,-745.0,-745.0,loss,roll,0
2025-12-19,2026-01-30,SPX,42,6827.03,15.48,down,0,6700.0,6375.0,-0.306,-0.128,0.1137,0.1826,35,15.1,-18.1,15.1,-3.0,-300.0,6935.88,6935.88,2025-12-26,-1.34,0.0,-15.1,-563.6,530.0,530.0,win,roll,1
2025-12-26,2026-02-06,SPX,42,6935.88,14.17,up,1,6750.0,6430.0,-0.251,-0.1,0.123,0.1787,35,10.8,-9.8,10.8,1.0,100.0,6887.78,6887.78,2026-01-02,-0.13,0.0,-10.8,-571.85,-825.0,-825.0,loss,roll,0
2026-01-02,2026-02-13,SPX,42,6887.78,14.68,down,0,6750.0,6425.0,-0.294,-0.112,0.114,0.1729,35,17.45,-19.05,17.45,-1.6,-160.0,6941.61,6941.61,2026-01-09,-0.82,5.0,-17.45,-567.6,425.0,425.0,win,roll,1
