trade_date,exp_date,underlying,dte_entry,width_sigma,structure,spot_entry,spot_exit,call_atm,call_lo,call_up,total_credit,vix_entry,iv_atm_pct,expected_move,pnl_usd,pnl_tp25,pnl_tp50,pnl_tp75,result,exit_method,mfe,mae,pnl_exit5,pnl_exit3,pnl_tp25_exit5,pnl_tp25_exit3,pnl_tp50_exit5,pnl_tp50_exit3,pnl_tp75_exit5,pnl_tp75_exit3
2025-01-03,2025-01-10,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),5902.75,5826.5,5905.0,5885.0,5925.0,65.0,17.44,14.51,118.6,65.0,16.25,32.5,48.75,WIN,expiration,105.0,-2540.0,0.0,-135.0,0.0,16.25,0.0,32.5,0.0,48.75
2025-01-10,2025-01-17,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),5850.85,5997.07,5850.0,5830.0,5870.0,370.0,19.22,18.24,147.8,370.0,92.5,185.0,277.5,WIN,expiration,370.0,-2840.0,240.0,260.0,92.5,92.5,185.0,185.0,240.0,260.0
2025-01-17,2025-01-24,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),5985.09,6100.82,5985.0,5970.0,6000.0,95.0,15.82,12.71,105.3,95.0,23.75,47.5,71.25,WIN,expiration,300.0,-1820.0,5.0,5.0,5.0,23.75,5.0,47.5,5.0,5.0
2025-01-24,2025-01-31,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),6124.53,6040.07,6125.0,6110.0,6140.0,550.0,14.75,10.83,91.9,550.0,137.5,275.0,412.5,WIN,expiration,550.0,-1680.0,480.0,385.0,137.5,137.5,275.0,275.0,412.5,412.5
2025-01-31,2025-02-07,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),6102.03,6025.94,6100.0,6085.0,6115.0,70.0,15.31,13.39,113.2,70.0,17.5,35.0,52.5,WIN,expiration,75.0,-840.0,75.0,-30.0,17.5,17.5,35.0,35.0,52.5,52.5
2025-02-07,2025-02-14,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),6098.82,6113.74,6100.0,6085.0,6115.0,60.0,14.85,10.55,89.1,-66.0,-66.0,-66.0,-66.0,LOSS,expiration,0.0,-1370.0,-50.0,-70.0,-50.0,-70.0,-50.0,-70.0,-50.0,-70.0
2025-02-14,2025-02-21,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),6121.17,6013.46,6120.0,6105.0,6135.0,95.0,14.99,10.43,88.4,95.0,23.75,47.5,71.25,WIN,expiration,95.0,-1490.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0
2025-02-28,2025-03-07,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),5872.14,5769.15,5870.0,5845.0,5895.0,130.0,20.95,20.61,167.6,130.0,32.5,65.0,97.5,WIN,expiration,230.0,-3270.0,230.0,-50.0,32.5,32.5,65.0,65.0,97.5,97.5
2025-03-07,2025-03-14,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),5750.59,5636.86,5750.0,5720.0,5780.0,140.0,24.11,26.02,207.2,140.0,35.0,70.0,105.0,WIN,expiration,140.0,-1130.0,-35.0,35.0,-35.0,35.0,-35.0,35.0,-35.0,35.0
2025-03-14,2025-03-21,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),5589.5,5666.68,5590.0,5565.0,5615.0,125.0,23.38,23.66,183.2,125.0,31.25,62.5,93.75,WIN,expiration,280.0,-4240.0,10.0,-40.0,31.25,31.25,62.5,62.5,93.75,93.75
2025-03-21,2025-03-28,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),5621.35,5580.28,5620.0,5595.0,5645.0,145.0,20.54,20.32,158.2,145.0,36.25,72.5,108.75,WIN,expiration,170.0,-2500.0,50.0,40.0,36.25,36.25,50.0,72.5,50.0,108.75
2025-03-28,2025-04-04,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),5660.93,5075.24,5660.0,5635.0,5685.0,215.0,19.46,21.73,170.4,215.0,53.75,107.5,161.25,WIN,expiration,220.0,-3190.0,90.0,180.0,53.75,53.75,90.0,107.5,90.0,161.25
2025-04-04,2025-04-11,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),5251.51,5361.2,5250.0,5210.0,5290.0,245.0,35.84,38.31,278.6,245.0,61.25,122.5,183.75,WIN,expiration,800.0,-6190.0,75.0,10.0,61.25,61.25,75.0,122.5,75.0,10.0
2025-04-11,2025-04-17,SPX,6,0.15,Inverse Butterfly 1-2-1 (calls),5283.85,5283.5,5285.0,5235.0,5335.0,240.0,42.42,49.39,334.6,-4610.0,60.0,-4610.0,-4610.0,LOSS,expiration,80.0,-7445.0,-35.0,80.0,-35.0,60.0,-35.0,80.0,-35.0,80.0
2025-04-25,2025-05-02,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),5466.22,5685.73,5465.0,5435.0,5495.0,220.0,27.1,27.61,209.0,220.0,55.0,110.0,165.0,WIN,expiration,475.0,-6250.0,15.0,70.0,55.0,55.0,110.0,110.0,15.0,165.0
2025-05-02,2025-05-09,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),5653.77,5659.15,5655.0,5630.0,5680.0,145.0,23.04,19.53,152.9,-1940.0,36.25,-1940.0,-1940.0,LOSS,expiration,60.0,-3060.0,-85.0,-65.0,36.25,36.25,-85.0,-65.0,-85.0,-65.0
2025-05-09,2025-05-16,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),5686.25,5958.4,5685.0,5660.0,5710.0,140.0,21.95,20.49,161.4,140.0,35.0,70.0,105.0,WIN,expiration,830.0,-4710.0,105.0,185.0,35.0,35.0,70.0,70.0,105.0,105.0
2025-05-16,2025-05-23,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),5926.43,5804.16,5925.0,5905.0,5945.0,40.0,17.48,14.24,116.9,40.0,10.0,20.0,30.0,WIN,expiration,50.0,-2050.0,-105.0,-110.0,-105.0,-110.0,-105.0,-110.0,-105.0,-110.0
2025-05-23,2025-05-30,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),5779.22,5907.06,5780.0,5755.0,5805.0,135.0,23.2,19.33,154.7,135.0,33.75,67.5,101.25,WIN,expiration,400.0,-4210.0,40.0,40.0,33.75,33.75,40.0,67.5,40.0,101.25
2025-06-06,2025-06-13,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),6010.92,5977.48,6010.0,5990.0,6030.0,185.0,17.2,14.12,117.5,185.0,185.0,185.0,185.0,WIN,expiration,185.0,-990.0,25.0,5.0,25.0,5.0,25.0,5.0,25.0,5.0
2025-06-13,2025-06-20,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),5987.86,5968.34,5990.0,5970.0,6010.0,115.0,20.48,16.63,137.9,115.0,28.75,57.5,86.25,WIN,expiration,245.0,-3360.0,15.0,-5.0,28.75,28.75,57.5,57.5,86.25,86.25
2025-06-20,2025-06-27,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),5996.85,6171.97,5995.0,5975.0,6015.0,55.0,19.64,16.19,134.5,55.0,13.75,27.5,55.0,WIN,expiration,60.0,-2530.0,-150.0,-40.0,-150.0,13.75,-150.0,27.5,-150.0,-40.0
2025-07-11,2025-07-18,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),6254.01,6296.68,6255.0,6240.0,6270.0,95.0,16.62,11.51,99.6,95.0,23.75,47.5,71.25,WIN,expiration,85.0,-1860.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0
2025-07-25,2025-08-01,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),6372.79,6237.3,6375.0,6360.0,6390.0,70.0,15.25,11.97,105.7,70.0,17.5,35.0,52.5,WIN,expiration,195.0,-1720.0,-15.0,-230.0,-15.0,-230.0,-15.0,-230.0,-15.0,-230.0
2025-08-01,2025-08-08,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),6232.49,6390.19,6230.0,6205.0,6255.0,155.0,20.89,19.03,164.3,155.0,38.75,77.5,116.25,WIN,expiration,185.0,-3650.0,40.0,-250.0,38.75,38.75,40.0,77.5,40.0,116.25
2025-08-08,2025-08-15,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),6376.35,6450.12,6375.0,6360.0,6390.0,75.0,15.89,12.53,110.6,75.0,18.75,37.5,56.25,WIN,expiration,100.0,-1870.0,-5.0,-20.0,-5.0,18.75,-5.0,-20.0,-5.0,-20.0
2025-08-15,2025-08-22,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),6457.8,6466.35,6460.0,6445.0,6475.0,180.0,14.93,10.13,90.6,-685.0,45.0,90.0,-685.0,LOSS,expiration,130.0,-2425.0,60.0,50.0,45.0,45.0,60.0,50.0,60.0,50.0
2025-08-22,2025-08-29,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),6398.87,6461.82,6400.0,6380.0,6420.0,65.0,16.45,14.11,125.0,65.0,16.25,32.5,48.75,WIN,expiration,455.0,-4220.0,-35.0,40.0,16.25,16.25,32.5,32.5,-35.0,48.75
2025-08-29,2025-09-05,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),6468.0,6482.16,6470.0,6455.0,6485.0,330.0,15.29,9.45,84.7,46.0,82.5,165.0,247.5,WIN,expiration,425.0,-3400.0,170.0,170.0,82.5,82.5,165.0,165.0,247.5,247.5
2025-09-05,2025-09-12,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),6521.27,6583.97,6520.0,6505.0,6535.0,90.0,14.99,10.73,96.9,90.0,22.5,45.0,67.5,WIN,expiration,105.0,-1270.0,-30.0,-70.0,-30.0,22.5,-30.0,45.0,-30.0,67.5
2025-09-12,2025-09-19,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),6590.64,6662.84,6590.0,6575.0,6605.0,250.0,14.65,11.67,106.5,250.0,62.5,125.0,187.5,WIN,expiration,290.0,-3690.0,170.0,170.0,62.5,62.5,125.0,125.0,170.0,187.5
2025-09-19,2025-09-26,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),6647.79,6643.54,6650.0,6635.0,6665.0,100.0,15.68,9.93,91.4,-754.0,25.0,50.0,75.0,LOSS,expiration,105.0,-920.0,0.0,35.0,0.0,25.0,0.0,50.0,0.0,75.0
2025-09-26,2025-10-03,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),6644.91,6715.86,6645.0,6630.0,6660.0,485.0,16.17,10.67,98.2,485.0,121.25,242.5,363.75,WIN,expiration,570.0,-2260.0,405.0,570.0,121.25,121.25,242.5,242.5,363.75,363.75
2025-10-03,2025-10-10,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),6732.42,6552.8,6730.0,6715.0,6745.0,565.0,16.49,10.84,101.1,565.0,141.25,282.5,423.75,WIN,expiration,565.0,-1290.0,455.0,445.0,141.25,141.25,282.5,282.5,423.75,423.75
2025-10-17,2025-10-24,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),6629.3,6791.14,6630.0,6600.0,6660.0,170.0,24.23,20.43,187.6,170.0,42.5,85.0,127.5,WIN,expiration,175.0,-1750.0,-5.0,20.0,-5.0,42.5,-5.0,85.0,-5.0,127.5
2025-10-24,2025-10-31,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),6795.74,6840.23,6795.0,6775.0,6815.0,135.0,16.47,13.84,130.2,135.0,33.75,67.5,101.25,WIN,expiration,205.0,-3510.0,25.0,50.0,25.0,33.75,25.0,67.5,25.0,50.0
2025-10-31,2025-11-07,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),6854.96,6729.02,6855.0,6835.0,6875.0,130.0,16.75,13.06,124.0,130.0,32.5,65.0,97.5,WIN,expiration,130.0,-1260.0,-30.0,-70.0,32.5,32.5,65.0,65.0,-30.0,-70.0
2025-11-07,2025-11-14,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),6681.36,6735.1,6680.0,6655.0,6705.0,190.0,20.84,18.34,169.7,190.0,47.5,95.0,142.5,WIN,expiration,220.0,-4340.0,70.0,150.0,47.5,47.5,95.0,95.0,142.5,142.5
2025-11-14,2025-11-21,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),6704.34,6603.8,6705.0,6680.0,6730.0,130.0,21.56,19.13,177.6,130.0,32.5,65.0,97.5,WIN,expiration,135.0,-790.0,15.0,-15.0,15.0,32.5,15.0,65.0,15.0,97.5
2025-11-21,2025-11-28,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),6559.06,6848.48,6560.0,6530.0,6590.0,160.0,25.91,22.51,204.5,160.0,40.0,80.0,120.0,WIN,expiration,560.0,-4960.0,-160.0,325.0,40.0,40.0,-160.0,80.0,-160.0,120.0
2025-12-05,2025-12-12,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),6881.42,6827.89,6880.0,6860.0,6900.0,130.0,15.85,13.46,128.2,130.0,32.5,65.0,97.5,WIN,expiration,630.0,-2000.0,-10.0,-210.0,-10.0,-210.0,-10.0,-210.0,-10.0,-210.0
2025-12-12,2025-12-19,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),6886.59,6834.7,6885.0,6865.0,6905.0,150.0,15.06,12.28,117.1,150.0,37.5,75.0,112.5,WIN,expiration,147.5,-190.0,-20.0,-20.0,37.5,37.5,-20.0,-20.0,-20.0,-20.0
2025-12-19,2025-12-26,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),6827.03,6930.52,6825.0,6810.0,6840.0,85.0,15.48,10.45,98.8,85.0,21.25,42.5,63.75,WIN,expiration,185.0,-1860.0,5.0,185.0,5.0,21.25,5.0,42.5,5.0,63.75
2025-12-26,2026-01-02,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),6935.88,6858.54,6935.0,6925.0,6945.0,50.0,14.17,8.18,78.6,50.0,12.5,25.0,37.5,WIN,expiration,55.0,-190.0,-10.0,-30.0,-10.0,-30.0,-10.0,-30.0,-10.0,-30.0
2026-01-02,2026-01-09,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),6887.78,6965.99,6890.0,6875.0,6905.0,85.0,14.68,10.01,95.5,85.0,21.25,42.5,63.75,WIN,expiration,85.0,-3140.0,-100.0,-10.0,-100.0,21.25,-100.0,-10.0,-100.0,-10.0
2026-01-09,2026-01-16,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),6941.61,6939.46,6940.0,6920.0,6960.0,470.0,15.47,12.36,118.8,-1476.0,117.5,235.0,352.5,LOSS,expiration,360.0,-2535.0,340.0,320.0,117.5,117.5,235.0,235.0,340.0,352.5
2026-01-16,2026-01-23,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),6943.39,6915.16,6945.0,6930.0,6960.0,80.0,15.9,9.93,95.5,80.0,20.0,40.0,60.0,WIN,expiration,80.0,-335.0,-20.0,-20.0,20.0,20.0,40.0,40.0,60.0,60.0
2026-01-23,2026-01-30,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),6911.09,6937.5,6910.0,6890.0,6930.0,520.0,15.85,14.09,134.8,520.0,130.0,260.0,390.0,WIN,expiration,495.0,-4890.0,410.0,460.0,130.0,130.0,260.0,260.0,390.0,390.0
2026-01-30,2026-02-06,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),6940.53,6930.27,6940.0,6920.0,6960.0,95.0,17.49,15.21,146.2,-932.0,23.75,47.5,71.25,LOSS,expiration,275.0,-2820.0,275.0,-35.0,23.75,23.75,47.5,47.5,71.25,71.25
2026-02-06,2026-02-13,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),6868.99,6835.08,6870.0,6845.0,6895.0,140.0,19.14,16.87,160.5,140.0,35.0,70.0,105.0,WIN,expiration,355.0,-5620.0,10.0,25.0,35.0,35.0,70.0,70.0,105.0,105.0
2026-02-13,2026-02-20,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),6816.57,6910.22,6815.0,6785.0,6845.0,175.0,21.95,20.43,192.9,175.0,43.75,87.5,131.25,WIN,expiration,180.0,-2640.0,-70.0,-70.0,43.75,43.75,87.5,87.5,-70.0,-70.0
2026-02-20,2026-02-27,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),6865.77,6878.04,6865.0,6840.0,6890.0,200.0,20.2,18.54,176.3,-996.0,50.0,100.0,150.0,LOSS,expiration,240.0,-1805.0,55.0,-5.0,50.0,50.0,55.0,100.0,55.0,150.0
2026-02-27,2026-03-06,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),6844.69,6738.15,6845.0,6820.0,6870.0,120.0,21.37,18.3,173.5,120.0,30.0,60.0,90.0,WIN,expiration,140.0,-990.0,-10.0,-55.0,-10.0,30.0,-10.0,60.0,-10.0,90.0
2026-03-06,2026-03-13,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),6724.02,6631.88,6725.0,6690.0,6760.0,165.0,27.9,25.51,237.6,165.0,41.25,82.5,123.75,WIN,expiration,162.5,-990.0,-70.0,-60.0,-70.0,41.25,-70.0,82.5,-70.0,-60.0
2026-03-13,2026-03-20,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),6715.58,6508.32,6715.0,6680.0,6750.0,130.0,25.28,24.04,223.6,130.0,32.5,65.0,97.5,WIN,expiration,130.0,-3480.0,-130.0,-130.0,-130.0,-130.0,-130.0,-130.0,-130.0,-130.0
2026-03-20,2026-03-27,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),6558.76,6367.77,6560.0,6530.0,6590.0,145.0,25.81,23.43,212.8,145.0,36.25,72.5,108.75,WIN,expiration,165.0,-1420.0,65.0,-55.0,36.25,36.25,65.0,72.5,65.0,108.75
2026-04-10,2026-04-17,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),6832.8,7125.12,6835.0,6815.0,6855.0,115.0,18.99,13.47,127.4,115.0,28.75,57.5,86.25,WIN,expiration,350.0,-3370.0,-25.0,60.0,-25.0,28.75,-25.0,57.5,-25.0,86.25
2026-04-17,2026-04-24,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),7108.19,7164.29,7110.0,7090.0,7130.0,130.0,17.64,12.13,119.4,130.0,32.5,65.0,130.0,WIN,expiration,145.0,-440.0,10.0,-40.0,10.0,-40.0,10.0,-40.0,10.0,-40.0
2026-04-24,2026-05-01,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),7123.45,7229.32,7125.0,7100.0,7150.0,140.0,19.16,16.05,158.3,140.0,35.0,70.0,105.0,WIN,expiration,145.0,-1360.0,5.0,-30.0,5.0,-30.0,5.0,-30.0,5.0,-30.0
2026-05-01,2026-05-08,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),7265.08,7397.43,7265.0,7245.0,7285.0,140.0,16.58,12.58,126.6,140.0,35.0,70.0,105.0,WIN,expiration,165.0,-5040.0,-35.0,-45.0,35.0,35.0,70.0,70.0,105.0,105.0
2026-05-08,2026-05-15,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),7389.46,7409.18,7390.0,7370.0,7410.0,170.0,17.04,12.24,125.3,88.0,42.5,85.0,127.5,WIN,expiration,150.0,-1620.0,35.0,10.0,42.5,42.5,35.0,10.0,35.0,10.0
2026-05-15,2026-05-22,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),7410.59,7474.07,7410.0,7385.0,7435.0,165.0,18.7,16.21,166.4,165.0,41.25,82.5,123.75,WIN,expiration,290.0,-1690.0,-5.0,-50.0,-5.0,-50.0,-5.0,-50.0,-5.0,-50.0
2026-05-22,2026-05-29,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),7493.28,7581.25,7495.0,7475.0,7515.0,120.0,16.84,11.95,124.0,120.0,30.0,60.0,90.0,WIN,expiration,610.0,-5720.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0
2026-05-29,2026-06-05,SPX,7,0.15,Inverse Butterfly 1-2-1 (calls),7596.39,7384.67,7595.0,7575.0,7615.0,135.0,15.6,11.99,126.1,135.0,33.75,67.5,101.25,WIN,expiration,137.5,-2110.0,100.0,-80.0,33.75,33.75,67.5,67.5,100.0,-80.0
