Opened,pp_Closed,pp_Premium,pp_PnL,pp_Fees,cc_Closed,cc_Premium,cc_PnL,cc_Fees,combined_premium,combined_pnl_final,combined_fees,Closed,trade_id
2025-11-21,2025-12-04,4020,-3153.08,5.08,2025-12-04,1875,1727.46,2.54,5895,-1425.62,7.62,2025-12-04,209
2025-11-28,2025-12-11,3455,-585.08,5.08,2025-12-11,1605,-432.54,2.54,5060,-1017.6200000000001,7.62,2025-12-11,210
2025-12-05,2025-12-18,1790,-73.08,5.08,2025-12-18,715,-705.54,2.54,2505,-778.62,7.62,2025-12-18,211
2025-12-12,2025-12-26,2450,-1841.08,5.08,2025-12-26,1150,354.46,2.54,3600,-1486.62,7.62,2025-12-26,212
2025-12-26,2026-01-08,3020,449.92,5.08,2026-01-08,1405,-940.54,2.54,4425,-490.61999999999995,7.62,2026-01-08,213
2026-01-02,2026-01-15,2110,-150.08,5.08,2026-01-15,870,929.46,2.54,2980,779.38,7.62,2026-01-15,214
2026-01-09,2026-01-22,3470,351.92,5.08,2026-01-22,1545,-1445.54,2.54,5015,-1093.62,7.62,2026-01-22,215
2026-01-16,2026-01-29,2885,1446.92,5.08,2026-01-29,1390,-665.54,2.54,4275,781.3800000000001,7.62,2026-01-29,216
2026-01-23,2026-02-05,2515,3744.92,5.08,2026-02-05,1095,-953.54,2.54,3610,2791.38,7.62,2026-02-05,217
2026-01-30,2026-02-12,2670,1879.92,5.08,2026-02-12,1140,-1087.54,2.54,3810,792.3800000000001,7.62,2026-02-12,218
2026-02-06,2026-02-19,3415,2281.92,5.08,2026-02-19,1495,-1398.54,2.54,4910,883.3800000000001,7.62,2026-02-19,219
2026-02-20,2026-03-05,3170,2429.92,5.08,2026-03-05,1375,-1337.54,2.54,4545,1092.38,7.62,2026-03-05,220
2026-02-27,2026-03-12,3445,3809.92,5.08,2026-03-12,1470,-1398.54,2.54,4915,2411.38,7.62,2026-03-12,221
2026-03-20,2026-04-02,4620,1953.92,5.08,2026-04-02,1695,-865.54,2.54,6315,1088.38,7.62,2026-04-02,222
2026-03-27,2026-04-09,4640,-4273.08,5.08,2026-04-09,1605,547.46,2.54,6245,-3725.62,7.62,2026-04-09,223
2026-04-10,2026-04-23,3625,-2230.08,5.08,2026-04-23,1570,2087.46,2.54,5195,-142.6199999999999,7.62,2026-04-23,224
2026-04-17,2026-04-30,2595,141.92,5.08,2026-04-30,1140,179.46,2.54,3735,321.38,7.62,2026-04-30,225
