trade_date,exp_date,underlying,dte_entry,total_credit,pnl_usd,vix_entry,spot_exit,result,exit_method,in_range,call_lower,call_center,call_upper,call_debit,put_lower,put_center,put_upper,put_debit,pnl_tp50,pnl_tp100,pnl_tp200
2023-11-14,2023-11-15,SPX,1,275.0,-275.0,14.16,4502.88,LOSS,expiration,False,4540.0,4570.0,4600.0,1.45,4405.0,4435.0,4465.0,1.3,-275.0,-275.0,-275.0
2023-11-15,2023-11-16,SPX,1,305.0,-305.0,14.18,4508.24,LOSS,expiration,False,4540.0,4570.0,4600.0,1.55,4415.0,4445.0,4475.0,1.5,-305.0,-305.0,-305.0
2023-11-16,2023-11-17,SPX,1,280.0,-280.0,14.32,4514.02,LOSS,expiration,False,4540.0,4570.0,4600.0,1.25,4410.0,4440.0,4470.0,1.55,-280.0,-280.0,-280.0
2023-11-17,2023-11-20,SPX,3,290.0,447.99,13.8,4547.38,WIN,expiration,True,4540.0,4570.0,4600.0,1.4,4420.0,4450.0,4480.0,1.5,-70.0,240.0,240.0
2023-11-20,2023-11-21,SPX,1,340.0,-340.0,13.41,4538.19,LOSS,expiration,False,4580.0,4610.0,4640.0,1.85,4470.0,4500.0,4530.0,1.55,50.0,25.0,125.0
2023-11-21,2023-11-22,SPX,1,290.0,-290.0,13.35,4556.62,LOSS,expiration,False,4575.0,4605.0,4635.0,1.4,4440.0,4470.0,4500.0,1.5,-15.0,85.0,-290.0
2023-11-22,2023-11-24,SPX,2,315.0,-315.0,12.85,4559.34,LOSS,expiration,False,4575.0,4605.0,4635.0,1.8,4475.0,4505.0,4535.0,1.35,-315.0,-315.0,-315.0
2023-11-27,2023-11-28,SPX,1,300.0,-300.0,12.69,4554.89,LOSS,expiration,False,4580.0,4610.0,4640.0,1.35,4475.0,4505.0,4535.0,1.65,-15.0,45.0,-300.0
2023-11-28,2023-11-29,SPX,1,295.0,-295.0,12.69,4550.58,LOSS,expiration,False,4575.0,4605.0,4635.0,1.2,4470.0,4500.0,4530.0,1.75,790.0,790.0,790.0
2023-11-29,2023-11-30,SPX,1,300.0,-300.0,12.98,4567.8,LOSS,expiration,False,4580.0,4610.0,4640.0,1.7,4460.0,4490.0,4520.0,1.3,-300.0,-300.0,-300.0
2023-11-30,2023-12-01,SPX,1,305.0,-305.0,12.92,4594.63,LOSS,expiration,False,4595.0,4625.0,4655.0,1.5,4460.0,4490.0,4520.0,1.55,30.0,30.0,150.0
2023-12-01,2023-12-04,SPX,3,310.0,-310.0,12.63,4569.78,LOSS,expiration,False,4625.0,4655.0,4685.0,1.65,4500.0,4530.0,4560.0,1.45,95.0,95.0,135.0
2023-12-04,2023-12-05,SPX,1,300.0,-300.0,13.08,4567.18,LOSS,expiration,False,4600.0,4630.0,4660.0,1.4,4480.0,4510.0,4540.0,1.6,-10.0,30.0,-300.0
2023-12-05,2023-12-06,SPX,1,275.0,-275.0,12.85,4549.34,LOSS,expiration,False,4595.0,4625.0,4655.0,1.45,4475.0,4505.0,4535.0,1.3,130.0,130.0,-275.0
2023-12-06,2023-12-07,SPX,1,255.0,-196.02,12.97,4585.59,LOSS,expiration,False,4585.0,4615.0,4645.0,1.25,4465.0,4495.0,4525.0,1.3,20.0,20.0,130.0
2023-12-07,2023-12-08,SPX,1,280.0,-280.0,13.06,4604.37,LOSS,expiration,False,4635.0,4665.0,4695.0,1.35,4475.0,4505.0,4535.0,1.45,-280.0,-280.0,-280.0
2023-12-08,2023-12-11,SPX,3,275.0,-275.0,12.35,4622.44,LOSS,expiration,False,4640.0,4670.0,4700.0,1.5,4515.0,4545.0,4575.0,1.25,-275.0,-275.0,-275.0
2023-12-11,2023-12-12,SPX,1,290.0,-290.0,12.63,4643.7,LOSS,expiration,False,4665.0,4695.0,4725.0,1.45,4515.0,4545.0,4575.0,1.45,-290.0,-290.0,-290.0
2023-12-12,2023-12-13,SPX,1,310.0,2398.98,12.07,4707.09,WIN,expiration,True,4680.0,4710.0,4740.0,1.65,4540.0,4570.0,4600.0,1.45,135.0,135.0,240.0
2023-12-13,2023-12-14,SPX,1,320.0,-320.0,12.19,4719.55,LOSS,expiration,False,4740.0,4770.0,4800.0,1.55,4605.0,4635.0,4665.0,1.65,275.0,275.0,275.0
2023-12-14,2023-12-15,SPX,1,315.0,-315.0,12.48,4719.19,LOSS,expiration,False,4755.0,4785.0,4815.0,1.6,4615.0,4645.0,4675.0,1.55,-315.0,-315.0,-315.0
2023-12-15,2023-12-18,SPX,3,290.0,-233.99,12.28,4740.56,LOSS,expiration,False,4740.0,4770.0,4800.0,1.55,4620.0,4650.0,4680.0,1.35,60.0,60.0,190.0
2023-12-18,2023-12-19,SPX,1,330.0,-330.0,12.56,4768.37,LOSS,expiration,False,4770.0,4800.0,4830.0,1.6,4660.0,4690.0,4720.0,1.7,-65.0,-330.0,-330.0
2023-12-19,2023-12-20,SPX,1,295.0,1540.01,12.53,4698.35,WIN,expiration,True,4790.0,4820.0,4850.0,1.35,4680.0,4710.0,4740.0,1.6,40.0,40.0,475.0
2023-12-20,2023-12-21,SPX,1,305.0,-305.0,13.67,4746.75,LOSS,expiration,False,4765.0,4795.0,4825.0,1.4,4620.0,4650.0,4680.0,1.65,-285.0,-305.0,-305.0
2023-12-21,2023-12-22,SPX,1,295.0,-295.0,13.65,4754.63,LOSS,expiration,False,4780.0,4810.0,4840.0,1.5,4640.0,4670.0,4700.0,1.45,-35.0,35.0,155.0
2023-12-22,2023-12-26,SPX,4,305.0,-305.0,13.03,4774.75,LOSS,expiration,False,4790.0,4820.0,4850.0,1.4,4660.0,4690.0,4720.0,1.65,-305.0,-305.0,-305.0
2023-12-26,2023-12-27,SPX,1,305.0,-305.0,12.99,4781.58,LOSS,expiration,False,4805.0,4835.0,4865.0,1.4,4695.0,4725.0,4755.0,1.65,-305.0,-305.0,-305.0
2023-12-27,2023-12-28,SPX,1,280.0,-280.0,12.43,4783.35,LOSS,expiration,False,4805.0,4835.0,4865.0,1.4,4690.0,4720.0,4750.0,1.4,-60.0,-280.0,-280.0
2023-12-28,2023-12-29,SPX,1,290.0,-290.0,12.47,4769.83,LOSS,expiration,False,4825.0,4855.0,4885.0,1.6,4700.0,4730.0,4760.0,1.3,50.0,50.0,190.0
2023-12-29,2024-01-02,SPX,4,305.0,-305.0,12.45,4742.83,LOSS,expiration,False,4810.0,4840.0,4870.0,1.3,4680.0,4710.0,4740.0,1.75,205.0,205.0,445.0
2024-01-02,2024-01-03,SPX,1,305.0,-305.0,13.2,4704.81,LOSS,expiration,False,4760.0,4790.0,4820.0,1.65,4635.0,4665.0,4695.0,1.4,35.0,35.0,-305.0
2024-01-03,2024-01-04,SPX,1,305.0,-305.0,14.04,4688.68,LOSS,expiration,False,4745.0,4775.0,4805.0,1.55,4615.0,4645.0,4675.0,1.5,-305.0,-305.0,-305.0
2024-01-04,2024-01-05,SPX,1,285.0,-285.0,14.13,4697.24,LOSS,expiration,False,4750.0,4780.0,4810.0,1.5,4595.0,4625.0,4655.0,1.35,-190.0,-285.0,-285.0
2024-01-05,2024-01-08,SPX,3,315.0,2331.0,13.35,4763.54,WIN,expiration,True,4730.0,4760.0,4790.0,1.4,4600.0,4630.0,4660.0,1.75,-90.0,10.0,140.0
2024-01-08,2024-01-09,SPX,1,275.0,-275.0,13.08,4756.5,LOSS,expiration,False,4790.0,4820.0,4850.0,1.45,4665.0,4695.0,4725.0,1.3,55.0,55.0,175.0
2024-01-09,2024-01-10,SPX,1,330.0,15.02,12.76,4783.45,WIN,expiration,True,4780.0,4810.0,4840.0,1.6,4665.0,4695.0,4725.0,1.7,-15.0,5.0,295.0
2024-01-10,2024-01-11,SPX,1,295.0,-295.0,12.69,4780.24,LOSS,expiration,False,4830.0,4860.0,4890.0,1.4,4670.0,4700.0,4730.0,1.55,-20.0,50.0,-295.0
2024-01-11,2024-01-12,SPX,1,290.0,-290.0,12.44,4783.83,LOSS,expiration,False,4810.0,4840.0,4870.0,1.55,4680.0,4710.0,4740.0,1.35,75.0,75.0,175.0
2024-01-12,2024-01-16,SPX,4,290.0,-290.0,12.7,4765.98,LOSS,expiration,False,4815.0,4845.0,4875.0,1.4,4685.0,4715.0,4745.0,1.5,-20.0,60.0,-290.0
2024-01-16,2024-01-17,SPX,1,320.0,-320.0,13.84,4739.21,LOSS,expiration,False,4790.0,4820.0,4850.0,1.6,4665.0,4695.0,4725.0,1.6,290.0,290.0,290.0
2024-01-17,2024-01-18,SPX,1,265.0,828.99,14.79,4780.94,WIN,expiration,True,4770.0,4800.0,4830.0,1.3,4635.0,4665.0,4695.0,1.35,135.0,135.0,135.0
2024-01-18,2024-01-19,SPX,1,305.0,1676.01,14.13,4839.81,WIN,expiration,True,4820.0,4850.0,4880.0,1.5,4680.0,4710.0,4740.0,1.55,-65.0,60.0,200.0
2024-01-19,2024-01-22,SPX,3,295.0,-295.0,13.3,4850.43,LOSS,expiration,False,4870.0,4900.0,4930.0,1.35,4740.0,4770.0,4800.0,1.6,190.0,190.0,190.0
2024-01-22,2024-01-23,SPX,1,330.0,-330.0,13.19,4864.6,LOSS,expiration,False,4880.0,4910.0,4940.0,1.95,4760.0,4790.0,4820.0,1.35,-330.0,-330.0,-330.0
2024-01-23,2024-01-24,SPX,1,305.0,-305.0,12.55,4868.55,LOSS,expiration,False,4890.0,4920.0,4950.0,1.75,4770.0,4800.0,4830.0,1.3,440.0,440.0,440.0
2024-01-24,2024-01-25,SPX,1,280.0,-280.0,13.14,4894.16,LOSS,expiration,False,4915.0,4945.0,4975.0,1.4,4785.0,4815.0,4845.0,1.4,-225.0,-280.0,-280.0
2024-01-25,2024-01-26,SPX,1,290.0,-290.0,13.45,4890.97,LOSS,expiration,False,4925.0,4955.0,4985.0,1.35,4790.0,4820.0,4850.0,1.55,-290.0,-290.0,-290.0
2024-01-26,2024-01-29,SPX,3,280.0,13.02,13.26,4927.93,WIN,expiration,True,4925.0,4955.0,4985.0,1.4,4795.0,4825.0,4855.0,1.4,75.0,75.0,13.02
2024-01-29,2024-01-30,SPX,1,290.0,-290.0,13.6,4924.97,LOSS,expiration,False,4955.0,4985.0,5015.0,1.55,4830.0,4860.0,4890.0,1.35,-290.0,-290.0,-290.0
2024-01-30,2024-01-31,SPX,1,315.0,2120.01,13.31,4845.65,WIN,expiration,True,4985.0,5015.0,5045.0,1.55,4810.0,4840.0,4870.0,1.6,-60.0,20.0,165.0
2024-01-31,2024-02-01,SPX,1,285.0,333.99,14.35,4906.19,WIN,expiration,True,4900.0,4930.0,4960.0,1.5,4740.0,4770.0,4800.0,1.35,-20.0,200.0,200.0
2024-02-01,2024-02-02,SPX,1,315.0,45.99,13.88,4958.61,WIN,expiration,True,4955.0,4985.0,5015.0,1.65,4785.0,4815.0,4845.0,1.5,40.0,40.0,200.0
2024-02-02,2024-02-05,SPX,3,290.0,-290.0,13.85,4942.81,LOSS,expiration,False,5005.0,5035.0,5065.0,1.45,4865.0,4895.0,4925.0,1.45,-30.0,125.0,410.0
2024-02-05,2024-02-06,SPX,1,315.0,-315.0,13.67,4954.23,LOSS,expiration,False,4975.0,5005.0,5035.0,1.7,4855.0,4885.0,4915.0,1.45,-315.0,-315.0,-315.0
2024-02-06,2024-02-07,SPX,1,300.0,1706.01,13.06,4995.06,WIN,expiration,True,4975.0,5005.0,5035.0,1.65,4850.0,4880.0,4910.0,1.35,450.0,450.0,450.0
2024-02-07,2024-02-08,SPX,1,295.0,-295.0,12.83,4997.91,LOSS,expiration,False,5030.0,5060.0,5090.0,1.65,4900.0,4930.0,4960.0,1.3,-295.0,-295.0,-295.0
2024-02-08,2024-02-09,SPX,1,305.0,-305.0,12.79,5026.61,LOSS,expiration,False,5030.0,5060.0,5090.0,1.5,4905.0,4935.0,4965.0,1.55,40.0,40.0,-305.0
2024-02-09,2024-02-12,SPX,3,295.0,-295.0,12.93,5021.84,LOSS,expiration,False,5055.0,5085.0,5115.0,1.45,4930.0,4960.0,4990.0,1.5,85.0,85.0,-295.0
2024-02-12,2024-02-13,SPX,1,285.0,1898.01,13.93,4953.17,WIN,expiration,True,5075.0,5105.0,5135.0,1.4,4915.0,4945.0,4975.0,1.45,655.0,655.0,655.0
2024-02-13,2024-02-14,SPX,1,310.0,1752.01,15.85,5000.62,WIN,expiration,True,4980.0,5010.0,5040.0,1.7,4835.0,4865.0,4895.0,1.4,505.0,405.0,405.0
2024-02-14,2024-02-15,SPX,1,295.0,-295.0,14.38,5029.73,LOSS,expiration,False,5035.0,5065.0,5095.0,1.35,4895.0,4925.0,4955.0,1.6,-45.0,-295.0,-295.0
2024-02-15,2024-02-16,SPX,1,310.0,-310.0,14.01,5005.57,LOSS,expiration,False,5065.0,5095.0,5125.0,1.5,4925.0,4955.0,4985.0,1.6,-55.0,-310.0,-310.0
2024-02-16,2024-02-20,SPX,4,270.0,-270.0,14.24,4975.51,LOSS,expiration,False,5055.0,5085.0,5115.0,1.3,4895.0,4925.0,4955.0,1.4,-25.0,20.0,155.0
2024-02-20,2024-02-21,SPX,1,305.0,-305.0,15.42,4981.8,LOSS,expiration,False,5010.0,5040.0,5070.0,1.6,4865.0,4895.0,4925.0,1.45,-305.0,-305.0,-305.0
2024-02-21,2024-02-22,SPX,1,310.0,987.02,15.34,5087.03,WIN,expiration,True,5040.0,5070.0,5100.0,1.45,4845.0,4875.0,4905.0,1.65,465.0,465.0,465.0
2024-02-22,2024-02-23,SPX,1,305.0,-305.0,14.54,5088.8,LOSS,expiration,False,5130.0,5160.0,5190.0,1.6,4985.0,5015.0,5045.0,1.45,-305.0,-305.0,-305.0
2024-02-23,2024-02-26,SPX,3,260.0,-260.0,13.75,5069.53,LOSS,expiration,False,5130.0,5160.0,5190.0,1.2,4995.0,5025.0,5055.0,1.4,-260.0,-260.0,-260.0
2024-02-26,2024-02-27,SPX,1,300.0,-300.0,13.74,5078.18,LOSS,expiration,False,5105.0,5135.0,5165.0,1.65,4980.0,5010.0,5040.0,1.35,-300.0,-300.0,-300.0
2024-02-27,2024-02-28,SPX,1,285.0,-285.0,13.43,5069.76,LOSS,expiration,False,5110.0,5140.0,5170.0,1.35,4985.0,5015.0,5045.0,1.5,-285.0,-285.0,-285.0
2024-02-28,2024-02-29,SPX,1,310.0,-310.0,13.84,5096.27,LOSS,expiration,False,5110.0,5140.0,5170.0,1.55,4965.0,4995.0,5025.0,1.55,65.0,65.0,-310.0
2024-02-29,2024-03-01,SPX,1,320.0,388.01,13.4,5137.08,WIN,expiration,True,5130.0,5160.0,5190.0,1.55,4995.0,5025.0,5055.0,1.65,-35.0,-5.0,155.0
2024-03-01,2024-03-04,SPX,3,310.0,-310.0,13.11,5130.95,LOSS,expiration,False,5170.0,5200.0,5230.0,1.5,5045.0,5075.0,5105.0,1.6,-310.0,-310.0,-310.0
2024-03-04,2024-03-05,SPX,1,300.0,2564.99,13.49,5078.65,WIN,expiration,True,5165.0,5195.0,5225.0,1.45,5050.0,5080.0,5110.0,1.55,335.0,495.0,495.0
2024-03-05,2024-03-06,SPX,1,310.0,-310.0,14.46,5104.76,LOSS,expiration,False,5115.0,5145.0,5175.0,1.45,4955.0,4985.0,5015.0,1.65,380.0,365.0,365.0
2024-03-06,2024-03-07,SPX,1,295.0,440.99,14.5,5157.36,WIN,expiration,True,5150.0,5180.0,5210.0,1.45,5000.0,5030.0,5060.0,1.5,160.0,160.0,160.0
2024-03-07,2024-03-08,SPX,1,300.0,-300.0,14.44,5123.69,LOSS,expiration,False,5215.0,5245.0,5275.0,1.6,5040.0,5070.0,5100.0,1.4,-300.0,-300.0,-300.0
2024-03-08,2024-03-11,SPX,3,305.0,-305.0,14.74,5117.94,LOSS,expiration,False,5170.0,5200.0,5230.0,1.55,5020.0,5050.0,5080.0,1.5,-50.0,35.0,-305.0
2024-03-11,2024-03-12,SPX,1,300.0,-300.0,15.22,5175.27,LOSS,expiration,False,5190.0,5220.0,5250.0,1.6,4985.0,5015.0,5045.0,1.4,-5.0,-300.0,-300.0
2024-03-12,2024-03-13,SPX,1,310.0,-310.0,13.84,5165.31,LOSS,expiration,False,5210.0,5240.0,5270.0,1.5,5075.0,5105.0,5135.0,1.6,-310.0,-310.0,-310.0
2024-03-13,2024-03-14,SPX,1,315.0,-315.0,13.75,5150.48,LOSS,expiration,False,5205.0,5235.0,5265.0,1.65,5065.0,5095.0,5125.0,1.5,-25.0,5.0,-315.0
2024-03-14,2024-03-15,SPX,1,305.0,-305.0,14.4,5117.09,LOSS,expiration,False,5185.0,5215.0,5245.0,1.4,5030.0,5060.0,5090.0,1.65,50.0,-305.0,-305.0
2024-03-15,2024-03-18,SPX,3,275.0,-275.0,14.41,5149.42,LOSS,expiration,False,5165.0,5195.0,5225.0,1.3,5010.0,5040.0,5070.0,1.45,575.0,575.0,575.0
2024-03-18,2024-03-19,SPX,1,325.0,-325.0,14.33,5178.51,LOSS,expiration,False,5205.0,5235.0,5265.0,1.65,5050.0,5080.0,5110.0,1.6,-85.0,-325.0,-325.0
2024-03-19,2024-03-20,SPX,1,310.0,-310.0,13.82,5224.62,LOSS,expiration,False,5230.0,5260.0,5290.0,1.6,5050.0,5080.0,5110.0,1.5,-50.0,45.0,-310.0
2024-03-20,2024-03-21,SPX,1,310.0,-310.0,13.04,5241.53,LOSS,expiration,False,5260.0,5290.0,5320.0,1.65,5115.0,5145.0,5175.0,1.45,125.0,115.0,265.0
2024-03-21,2024-03-22,SPX,1,295.0,-295.0,12.92,5234.18,LOSS,expiration,False,5280.0,5310.0,5340.0,1.45,5155.0,5185.0,5215.0,1.5,-295.0,-295.0,-295.0
2024-03-22,2024-03-25,SPX,3,285.0,-285.0,13.06,5218.19,LOSS,expiration,False,5270.0,5300.0,5330.0,1.45,5145.0,5175.0,5205.0,1.4,-40.0,-285.0,-285.0
2024-03-25,2024-03-26,SPX,1,270.0,-270.0,13.19,5203.58,LOSS,expiration,False,5255.0,5285.0,5315.0,1.2,5135.0,5165.0,5195.0,1.5,-270.0,-270.0,-270.0
2024-03-26,2024-03-27,SPX,1,300.0,49.02,13.24,5248.49,WIN,expiration,True,5245.0,5275.0,5305.0,1.5,5120.0,5150.0,5180.0,1.5,-35.0,25.0,49.02
2024-03-27,2024-03-28,SPX,1,300.0,-300.0,12.78,5254.35,LOSS,expiration,False,5275.0,5305.0,5335.0,1.5,5150.0,5180.0,5210.0,1.5,-250.0,-300.0,-300.0
2024-03-28,2024-04-01,SPX,4,305.0,-305.0,13.01,5243.77,LOSS,expiration,False,5295.0,5325.0,5355.0,1.55,5160.0,5190.0,5220.0,1.5,-55.0,-305.0,-305.0
2024-04-01,2024-04-02,SPX,1,310.0,108.99,13.65,5205.81,WIN,expiration,True,5270.0,5300.0,5330.0,1.5,5150.0,5180.0,5210.0,1.6,645.0,645.0,645.0
2024-04-02,2024-04-03,SPX,1,295.0,-295.0,14.61,5211.49,LOSS,expiration,False,5245.0,5275.0,5305.0,1.3,5110.0,5140.0,5170.0,1.65,-295.0,-295.0,-295.0
2024-04-03,2024-04-04,SPX,1,280.0,2499.0,14.33,5147.21,WIN,expiration,True,5250.0,5280.0,5310.0,1.35,5115.0,5145.0,5175.0,1.45,995.0,995.0,995.0
2024-04-04,2024-04-05,SPX,1,305.0,-305.0,16.35,5204.34,LOSS,expiration,False,5230.0,5260.0,5290.0,1.55,5015.0,5045.0,5075.0,1.5,-45.0,15.0,-305.0
2024-04-05,2024-04-08,SPX,3,305.0,-305.0,16.03,5202.39,LOSS,expiration,False,5250.0,5280.0,5310.0,1.65,5080.0,5110.0,5140.0,1.4,-305.0,-305.0,-305.0
2024-04-08,2024-04-09,SPX,1,290.0,-290.0,15.19,5209.91,LOSS,expiration,False,5240.0,5270.0,5300.0,1.5,5100.0,5130.0,5160.0,1.4,-65.0,50.0,230.0
2024-04-09,2024-04-10,SPX,1,305.0,-305.0,14.98,5160.64,LOSS,expiration,False,5270.0,5300.0,5330.0,1.55,5055.0,5085.0,5115.0,1.5,-60.0,-5.0,-305.0
2024-04-10,2024-04-11,SPX,1,310.0,-310.0,15.8,5199.06,LOSS,expiration,False,5225.0,5255.0,5285.0,1.65,5035.0,5065.0,5095.0,1.45,-310.0,-310.0,-310.0
2024-04-11,2024-04-12,SPX,1,290.0,2051.02,14.91,5123.41,WIN,expiration,True,5260.0,5290.0,5320.0,1.25,5100.0,5130.0,5160.0,1.65,195.0,195.0,210.0
2024-04-12,2024-04-15,SPX,3,400.0,-400.0,17.31,5061.82,LOSS,expiration,False,5195.0,5235.0,5275.0,1.9,4970.0,5010.0,5050.0,2.1,-55.0,95.0,-400.0
2024-04-15,2024-04-16,SPX,1,405.0,-405.0,19.23,5051.41,LOSS,expiration,False,5130.0,5170.0,5210.0,2.0,4905.0,4945.0,4985.0,2.05,-405.0,-405.0,-405.0
2024-04-16,2024-04-17,SPX,1,415.0,-415.0,18.4,5022.21,LOSS,expiration,False,5125.0,5165.0,5205.0,2.05,4915.0,4955.0,4995.0,2.1,-50.0,115.0,-415.0
2024-04-17,2024-04-18,SPX,1,370.0,-370.0,18.21,5011.12,LOSS,expiration,False,5090.0,5130.0,5170.0,1.85,4885.0,4925.0,4965.0,1.85,-370.0,-370.0,-370.0
2024-04-18,2024-04-19,SPX,1,385.0,-385.0,18.0,4967.23,LOSS,expiration,False,5075.0,5115.0,5155.0,2.0,4875.0,4915.0,4955.0,1.85,55.0,55.0,190.0
2024-04-19,2024-04-22,SPX,3,405.0,-405.0,18.71,5010.6,LOSS,expiration,False,5025.0,5065.0,5105.0,2.05,4810.0,4850.0,4890.0,2.0,20.0,20.0,310.0
2024-04-22,2024-04-23,SPX,1,315.0,739.98,16.94,5070.55,WIN,expiration,True,5060.0,5090.0,5120.0,1.6,4900.0,4930.0,4960.0,1.55,95.0,95.0,235.0
2024-04-23,2024-04-24,SPX,1,305.0,-305.0,15.69,5071.63,LOSS,expiration,False,5110.0,5140.0,5170.0,1.7,4965.0,4995.0,5025.0,1.35,-305.0,-305.0,-305.0
2024-04-24,2024-04-25,SPX,1,330.0,-330.0,15.97,5048.42,LOSS,expiration,False,5120.0,5150.0,5180.0,1.65,4965.0,4995.0,5025.0,1.65,505.0,520.0,520.0
2024-04-25,2024-04-26,SPX,1,290.0,-290.0,15.37,5099.96,LOSS,expiration,False,5115.0,5145.0,5175.0,1.4,4910.0,4940.0,4970.0,1.5,-85.0,-85.0,-85.0
2024-04-26,2024-04-29,SPX,3,325.0,-325.0,15.03,5116.17,LOSS,expiration,False,5140.0,5170.0,5200.0,1.6,5000.0,5030.0,5060.0,1.65,-325.0,-325.0,-325.0
2024-04-29,2024-04-30,SPX,1,305.0,2626.01,14.67,5035.69,WIN,expiration,True,5135.0,5165.0,5195.0,1.7,5005.0,5035.0,5065.0,1.35,35.0,-25.0,235.0
2024-04-30,2024-05-01,SPX,1,285.0,-285.0,15.65,5018.39,LOSS,expiration,False,5135.0,5165.0,5195.0,1.5,4925.0,4955.0,4985.0,1.35,-65.0,0.0,-285.0
2024-05-01,2024-05-02,SPX,1,280.0,-280.0,15.39,5064.2,LOSS,expiration,False,5110.0,5140.0,5170.0,1.35,4930.0,4960.0,4990.0,1.45,-240.0,65.0,-280.0
2024-05-02,2024-05-03,SPX,1,300.0,-300.0,14.68,5127.79,LOSS,expiration,False,5135.0,5165.0,5195.0,1.45,4920.0,4950.0,4980.0,1.55,185.0,185.0,185.0
2024-05-03,2024-05-06,SPX,3,345.0,1229.02,13.49,5180.74,WIN,expiration,True,5165.0,5195.0,5225.0,1.75,5030.0,5060.0,5090.0,1.7,-70.0,20.0,210.0
2024-05-06,2024-05-07,SPX,1,285.0,-285.0,13.49,5187.7,LOSS,expiration,False,5200.0,5230.0,5260.0,1.4,5075.0,5105.0,5135.0,1.45,90.0,150.0,150.0
2024-05-07,2024-05-08,SPX,1,300.0,-300.0,13.23,5187.67,LOSS,expiration,False,5215.0,5245.0,5275.0,1.55,5090.0,5120.0,5150.0,1.45,-300.0,-300.0,-300.0
2024-05-08,2024-05-09,SPX,1,285.0,-285.0,13.0,5214.08,LOSS,expiration,False,5220.0,5250.0,5280.0,1.25,5100.0,5130.0,5160.0,1.6,-75.0,-285.0,-285.0
2024-05-09,2024-05-10,SPX,1,280.0,-280.0,12.69,5222.68,LOSS,expiration,False,5240.0,5270.0,5300.0,1.35,5115.0,5145.0,5175.0,1.45,225.0,225.0,225.0
2024-05-10,2024-05-13,SPX,3,310.0,-310.0,12.55,5221.42,LOSS,expiration,False,5245.0,5275.0,5305.0,1.8,5130.0,5160.0,5190.0,1.3,-310.0,-310.0,-310.0
2024-05-13,2024-05-14,SPX,1,320.0,-320.0,13.6,5246.68,LOSS,expiration,False,5265.0,5295.0,5325.0,1.65,5115.0,5145.0,5175.0,1.55,-320.0,-320.0,-320.0
2024-05-14,2024-05-15,SPX,1,310.0,-310.0,13.42,5308.15,LOSS,expiration,False,5310.0,5340.0,5370.0,1.6,5120.0,5150.0,5180.0,1.5,-55.0,-310.0,-310.0
2024-05-15,2024-05-16,SPX,1,250.0,-250.0,12.45,5297.1,LOSS,expiration,False,5340.0,5370.0,5400.0,1.1,5215.0,5245.0,5275.0,1.4,-250.0,-250.0,-250.0
2024-05-16,2024-05-17,SPX,1,295.0,-295.0,12.42,5303.27,LOSS,expiration,False,5335.0,5365.0,5395.0,1.5,5205.0,5235.0,5265.0,1.45,-295.0,-295.0,-295.0
2024-05-17,2024-05-20,SPX,3,335.0,-335.0,11.99,5308.13,LOSS,expiration,False,5325.0,5355.0,5385.0,1.65,5215.0,5245.0,5275.0,1.7,130.0,130.0,160.0
2024-05-20,2024-05-21,SPX,1,280.0,-280.0,12.15,5321.41,LOSS,expiration,False,5335.0,5365.0,5395.0,1.35,5220.0,5250.0,5280.0,1.45,-280.0,-280.0,-280.0
2024-05-21,2024-05-22,SPX,1,265.0,-265.0,11.86,5307.01,LOSS,expiration,False,5345.0,5375.0,5405.0,1.25,5235.0,5265.0,5295.0,1.4,-30.0,75.0,255.0
2024-05-22,2024-05-23,SPX,1,300.0,-300.0,12.29,5267.84,LOSS,expiration,False,5370.0,5400.0,5430.0,1.5,5175.0,5205.0,5235.0,1.5,-300.0,-300.0,-300.0
2024-05-23,2024-05-24,SPX,1,290.0,-290.0,12.77,5304.72,LOSS,expiration,False,5310.0,5340.0,5370.0,1.45,5160.0,5190.0,5220.0,1.45,-45.0,15.0,285.0
2024-05-24,2024-05-28,SPX,4,290.0,-290.0,11.93,5306.04,LOSS,expiration,False,5325.0,5355.0,5385.0,1.45,5205.0,5235.0,5265.0,1.45,-70.0,-290.0,-290.0
2024-05-28,2024-05-29,SPX,1,280.0,-280.0,12.92,5266.95,LOSS,expiration,False,5325.0,5355.0,5385.0,1.2,5205.0,5235.0,5265.0,1.6,610.0,610.0,340.0
2024-05-29,2024-05-30,SPX,1,325.0,-325.0,14.28,5235.48,LOSS,expiration,False,5310.0,5340.0,5370.0,1.7,5175.0,5205.0,5235.0,1.55,-65.0,90.0,150.0
2024-05-30,2024-05-31,SPX,1,300.0,-300.0,14.47,5277.51,LOSS,expiration,False,5290.0,5320.0,5350.0,1.4,5125.0,5155.0,5185.0,1.6,-60.0,30.0,-300.0
2024-05-31,2024-06-03,SPX,3,285.0,-285.0,12.92,5283.4,LOSS,expiration,False,5285.0,5315.0,5345.0,1.35,5145.0,5175.0,5205.0,1.5,875.0,875.0,875.0
2024-06-03,2024-06-04,SPX,1,330.0,-330.0,13.11,5291.34,LOSS,expiration,False,5305.0,5335.0,5365.0,1.7,5165.0,5195.0,5225.0,1.6,-195.0,-195.0,-330.0
2024-06-04,2024-06-05,SPX,1,320.0,2082.98,13.16,5354.03,WIN,expiration,True,5330.0,5360.0,5390.0,1.7,5185.0,5215.0,5245.0,1.5,-15.0,25.0,235.0
