trade_date,exp_date,underlying,dte_entry,spot_entry,spot_exit,iv_atm_pct,vix_entry,short_put,short_call,delta_put,delta_call,total_credit,pnl_usd,in_range,result,exit_method,pnl_tp25,pnl_tp50,pnl_tp75,pnl_dte14,pnl_dte7,pnl_tp25_d14,pnl_tp50_d14,pnl_tp75_d14,pnl_tp25_d7,pnl_tp50_d7,pnl_tp75_d7
2023-08-18,2023-09-08,RUT,21,1851.48,1851.84,,18.58,1715.0,1975.0,-0.101,0.0824,8.82,882.0,,WIN,expiration,220.5,441.0,661.5,542.0,812.0,220.5,441.0,661.5,220.5,441.0,661.5
2023-08-25,2023-09-22,RUT,28,1850.78,1776.96,,16.64,1705.0,2000.0,-0.0996,0.0785,9.47,947.0,,WIN,expiration,236.75,473.5,710.25,702.0,459.0,236.75,473.5,710.25,236.75,473.5,710.25
2023-09-01,2023-09-29,RUT,28,1917.35,1785.16,,13.27,1775.0,2020.0,-0.1002,0.0831,8.55,855.0,,WIN,expiration,213.75,427.5,641.25,330.0,-952.0,213.75,427.5,330.0,213.75,427.5,-952.0
2023-09-08,2023-10-06,RUT,28,1849.69,1745.49,,14.03,1715.0,1975.0,-0.0984,0.0816,8.52,852.0,,WIN,expiration,213.0,426.0,639.0,-36.0,569.0,213.0,426.0,-36.0,213.0,426.0,639.0
2023-09-15,2023-10-13,RUT,28,1856.69,1719.62,,13.15,1740.0,1990.0,-0.0982,0.0827,7.97,-1241.0,,LOSS,expiration,199.25,398.5,-1241.0,-270.0,-1893.0,-270.0,-270.0,-270.0,-1893.0,-1893.0,-1893.0
2023-09-22,2023-10-13,RUT,21,1785.3,1719.62,,16.79,1665.0,1895.0,-0.1,0.082,7.68,768.0,,WIN,expiration,192.0,384.0,576.0,325.0,308.0,192.0,384.0,325.0,192.0,384.0,576.0
2023-09-29,2023-10-27,RUT,28,1805.9,1637.61,,15.9,1670.0,1945.0,-0.0935,0.0809,8.4,-2399.0,,LOSS,expiration,210.0,420.0,-2399.0,10.0,-432.0,210.0,420.0,10.0,210.0,420.0,-432.0
2023-10-06,2023-11-03,RUT,28,1720.05,1760.53,,19.23,1575.0,1860.0,-0.1016,0.079,9.5,950.0,,WIN,expiration,237.5,475.0,712.5,440.0,535.0,237.5,475.0,440.0,237.5,475.0,535.0
2023-10-13,2023-11-10,RUT,28,1734.36,1705.17,,16.94,1595.0,1875.0,-0.0983,0.0836,9.2,920.0,,WIN,expiration,230.0,460.0,690.0,-300.0,810.0,230.0,-300.0,-300.0,230.0,460.0,690.0
2023-10-20,2023-11-10,RUT,21,1699.86,1705.17,,20.74,1555.0,1830.0,-0.0995,0.0772,8.93,893.0,,WIN,expiration,223.25,446.5,669.75,238.0,785.0,223.25,238.0,238.0,223.25,446.5,669.75
2023-10-27,2023-11-24,RUT,28,1646.11,1807.29,,20.09,1490.0,1880.0,-0.1011,0.0808,12.1,1210.0,,WIN,expiration,302.5,605.0,907.5,1108.0,1110.0,302.5,605.0,907.5,302.5,605.0,907.5
2023-11-03,2023-12-01,RUT,28,1764.64,1862.5,,15.18,1630.0,1990.0,-0.1056,0.0813,11.4,1140.0,,WIN,expiration,285.0,570.0,855.0,1015.0,1097.0,285.0,570.0,855.0,285.0,570.0,855.0
2023-11-10,2023-12-08,RUT,28,1694.16,1880.66,,14.85,1540.0,1845.0,-0.1011,0.0786,10.1,-2556.0,,LOSS,expiration,252.5,505.0,-2556.0,57.0,160.0,252.5,505.0,57.0,252.5,505.0,160.0
2023-11-17,2023-12-08,RUT,21,1788.28,1880.66,,13.93,1680.0,1915.0,-0.1016,0.082,7.68,768.0,,WIN,expiration,192.0,384.0,576.0,395.0,601.0,192.0,384.0,395.0,192.0,384.0,576.0
2023-11-24,2023-12-22,RUT,28,1803.13,2033.8,,13.07,1675.0,1945.0,-0.0976,0.0799,8.45,-8035.0,,LOSS,expiration,211.25,-8035.0,-8035.0,-190.0,-5080.0,211.25,-190.0,-190.0,211.25,-5080.0,-5080.0
2023-12-01,2023-12-29,RUT,28,1812.19,2027.75,,12.82,1680.0,2040.0,-0.0941,0.0802,10.15,1015.0,,WIN,expiration,253.75,507.5,761.25,-745.0,-805.0,253.75,507.5,761.25,253.75,507.5,761.25
2023-12-08,2024-01-05,RUT,28,1875.52,1951.43,,12.78,1730.0,2130.0,-0.0997,0.0789,11.67,1167.0,,WIN,expiration,291.75,583.5,875.25,482.0,649.0,291.75,583.5,875.25,291.75,583.5,875.25
2023-12-15,2024-01-12,RUT,28,1994.7,1950.99,,12.28,1860.0,2195.0,-0.099,0.0807,10.2,1020.0,,WIN,expiration,255.0,510.0,765.0,490.0,682.0,255.0,510.0,490.0,255.0,510.0,765.0
2023-12-22,2024-01-12,RUT,21,2040.24,1950.99,,13.83,1900.0,2225.0,-0.1001,0.0829,10.35,1035.0,,WIN,expiration,258.75,517.5,776.25,570.0,220.0,258.75,517.5,570.0,258.75,517.5,220.0
2023-12-29,2024-01-26,RUT,28,2053.33,1978.44,,12.65,1900.0,2240.0,-0.0986,0.0813,10.7,1070.0,,WIN,expiration,267.5,535.0,802.5,105.0,-832.0,267.5,105.0,105.0,267.5,-832.0,-832.0
2024-01-05,2024-02-02,RUT,28,1955.11,1963.13,,13.56,1805.0,2185.0,-0.096,0.0799,11.1,1110.0,,WIN,expiration,277.5,555.0,832.5,103.0,983.0,277.5,555.0,832.5,277.5,555.0,832.5
2024-01-12,2024-02-09,RUT,28,1976.58,2010.17,,12.66,1830.0,2145.0,-0.0984,0.0801,9.9,990.0,,WIN,expiration,247.5,495.0,742.5,452.0,785.0,247.5,495.0,452.0,247.5,495.0,742.5
2024-01-19,2024-02-09,RUT,21,1921.41,2010.17,,13.76,1790.0,2155.0,-0.0987,0.0797,10.6,1060.0,,WIN,expiration,265.0,530.0,795.0,683.0,927.0,265.0,530.0,795.0,265.0,530.0,795.0
2024-01-26,2024-02-23,RUT,28,1986.61,2016.91,,13.56,1815.0,2215.0,-0.101,0.0797,12.55,1255.0,,WIN,expiration,313.75,627.5,941.25,1032.0,493.0,313.75,627.5,941.25,313.75,627.5,941.25
2024-02-02,2024-03-01,RUT,28,1950.2,2076.51,,13.95,1790.0,2135.0,-0.0993,0.0806,11.0,1100.0,,WIN,expiration,275.0,550.0,825.0,-210.0,932.0,275.0,550.0,-210.0,275.0,550.0,825.0
2024-02-09,2024-03-08,RUT,28,1988.38,2082.95,,12.83,1845.0,2175.0,-0.0988,0.0776,10.0,1000.0,,WIN,expiration,250.0,500.0,750.0,490.0,810.0,250.0,500.0,490.0,250.0,500.0,750.0
2024-02-16,2024-03-08,RUT,21,2035.48,2082.95,,14.54,1880.0,2260.0,-0.0957,0.0805,11.2,1120.0,,WIN,expiration,280.0,560.0,840.0,618.0,1030.0,280.0,560.0,618.0,280.0,560.0,840.0
2024-02-23,2024-03-22,RUT,28,2006.75,2071.87,,14.19,1840.0,2210.0,-0.1003,0.0783,11.6,1160.0,,WIN,expiration,290.0,580.0,870.0,430.0,660.0,290.0,430.0,430.0,290.0,580.0,870.0
2024-03-01,2024-03-28,RUT,27,2054.62,2124.23,,13.28,1890.0,2250.0,-0.0988,0.0818,11.45,1145.0,,WIN,expiration,286.25,572.5,858.75,890.0,1057.0,286.25,572.5,858.75,286.25,572.5,858.75
2024-03-08,2024-04-05,RUT,28,2112.72,2063.58,,14.05,1955.0,2320.0,-0.1023,0.0806,11.7,1170.0,,WIN,expiration,292.5,585.0,877.5,938.0,1132.0,292.5,585.0,877.5,292.5,585.0,877.5
2024-03-15,2024-04-12,RUT,28,2035.63,2003.36,,14.91,1840.0,2295.0,-0.1035,0.0791,14.62,1462.0,,WIN,expiration,365.5,731.0,1096.5,1317.0,1379.0,365.5,731.0,1096.5,365.5,731.0,1096.5
2024-03-22,2024-04-12,RUT,21,2089.95,2003.36,,12.91,1965.0,2240.0,-0.0985,0.0824,8.7,870.0,,WIN,expiration,217.5,435.0,652.5,408.0,395.0,217.5,435.0,408.0,217.5,435.0,652.5
2024-04-05,2024-05-03,RUT,28,2057.63,2035.49,,16.15,1890.0,2235.0,-0.1001,0.0814,11.3,1130.0,,WIN,expiration,282.5,565.0,847.5,-205.0,710.0,282.5,-205.0,-205.0,282.5,565.0,847.5
2024-04-12,2024-05-10,RUT,28,2027.64,2059.59,,16.8,1850.0,2270.0,-0.0948,0.0807,12.45,1245.0,,WIN,expiration,311.25,622.5,933.75,853.0,1200.0,311.25,622.5,933.75,311.25,622.5,933.75
2024-04-19,2024-05-10,RUT,21,1954.56,2059.59,,18.34,1805.0,2110.0,-0.0989,0.0835,10.0,1000.0,,WIN,expiration,250.0,500.0,750.0,608.0,820.0,250.0,500.0,608.0,250.0,500.0,750.0
2024-04-26,2024-05-24,RUT,28,1999.2,2069.44,,15.27,1820.0,2240.0,-0.1006,0.0791,13.05,1305.0,,WIN,expiration,326.25,652.5,978.75,1165.0,1280.0,326.25,652.5,978.75,326.25,652.5,978.75
2024-05-03,2024-05-31,RUT,28,2053.32,2070.08,,13.82,1890.0,2350.0,-0.1009,0.0683,12.2,1220.0,,WIN,expiration,305.0,610.0,915.0,1173.0,1170.0,305.0,610.0,915.0,305.0,610.0,915.0
2024-05-10,2024-06-07,RUT,28,2076.71,2026.56,,12.89,1920.0,2325.0,-0.1,0.0797,12.17,1217.0,,WIN,expiration,304.25,608.5,912.75,1000.0,1135.0,304.25,608.5,912.75,304.25,608.5,912.75
2024-05-17,2024-06-14,RUT,28,2097.78,2006.07,,12.36,1965.0,2255.0,-0.1031,0.077,9.3,930.0,,WIN,expiration,232.5,465.0,697.5,60.0,463.0,232.5,60.0,60.0,232.5,465.0,463.0
2024-05-24,2024-06-14,RUT,21,2057.01,2006.07,,12.59,1910.0,2285.0,-0.1014,0.0794,11.4,1140.0,,WIN,expiration,285.0,570.0,855.0,770.0,1002.0,285.0,570.0,855.0,285.0,570.0,855.0
2024-05-31,2024-06-28,RUT,28,2068.66,2047.13,,13.69,1925.0,2225.0,-0.1031,0.078,9.85,985.0,,WIN,expiration,246.25,492.5,738.75,660.0,780.0,246.25,492.5,660.0,246.25,492.5,738.75
2024-06-07,2024-07-05,RUT,28,2034.39,2026.44,,12.58,1900.0,2185.0,-0.1018,0.0829,9.5,950.0,,WIN,expiration,237.5,475.0,712.5,595.0,872.0,237.5,475.0,712.5,237.5,475.0,712.5
2024-06-14,2024-07-12,RUT,28,2013.65,2147.56,,12.52,1850.0,2270.0,-0.0981,0.0799,12.45,1245.0,,WIN,expiration,311.25,622.5,933.75,1105.0,1157.0,311.25,622.5,933.75,311.25,622.5,933.75
2024-06-21,2024-07-12,RUT,21,2009.14,2147.56,,13.61,1885.0,2150.0,-0.0995,0.077,8.2,820.0,,WIN,expiration,205.0,410.0,615.0,380.0,708.0,205.0,410.0,380.0,205.0,410.0,615.0
2024-06-28,2024-07-26,RUT,28,2047.94,2259.88,,12.3,1915.0,2265.0,-0.0963,0.0875,10.88,1088.0,,WIN,expiration,272.0,544.0,816.0,610.0,28.0,272.0,544.0,816.0,272.0,544.0,816.0
2024-07-05,2024-08-02,RUT,28,2026.67,2109.21,,12.17,1900.0,2175.0,-0.0975,0.0768,8.3,830.0,,WIN,expiration,207.5,415.0,622.5,-5382.0,-6520.0,-5382.0,-5382.0,-5382.0,-6520.0,-6520.0,-6520.0
2024-07-12,2024-08-09,RUT,28,2148.73,2081.03,,12.33,2005.0,2380.0,-0.0988,0.0823,11.4,1140.0,,WIN,expiration,285.0,570.0,855.0,100.0,898.0,285.0,100.0,100.0,285.0,570.0,855.0
2024-07-19,2024-08-09,RUT,21,2198.35,2081.03,,15.96,2040.0,2405.0,-0.1008,0.0816,11.6,1160.0,,WIN,expiration,290.0,580.0,870.0,235.0,805.0,290.0,235.0,235.0,290.0,580.0,870.0
2024-07-26,2024-08-23,RUT,28,2263.4,2219.01,,17.38,2065.0,2540.0,-0.0976,0.0798,14.3,1430.0,,WIN,expiration,357.5,715.0,1072.5,-2535.0,678.0,357.5,-2535.0,-2535.0,357.5,715.0,1072.5
2024-08-02,2024-08-30,RUT,28,2113.37,2218.0,,21.55,1900.0,2360.0,-0.1015,0.083,15.35,1535.0,,WIN,expiration,383.75,767.5,1151.25,495.0,1465.0,383.75,767.5,1151.25,383.75,767.5,1151.25
2024-08-09,2024-09-06,RUT,28,2078.15,2091.53,,24.06,1850.0,2300.0,-0.0983,0.08,14.7,1470.0,,WIN,expiration,367.5,735.0,1102.5,1030.0,975.0,367.5,735.0,1102.5,367.5,735.0,1102.5
2024-08-16,2024-09-13,RUT,28,2145.89,2182.25,,15.38,1980.0,2380.0,-0.1008,0.0817,12.6,1260.0,,WIN,expiration,315.0,630.0,945.0,843.0,940.0,315.0,630.0,843.0,315.0,630.0,945.0
2024-08-23,2024-09-13,RUT,21,2167.48,2182.25,,16.86,2005.0,2395.0,-0.1013,0.0809,12.22,1222.0,,WIN,expiration,305.5,611.0,916.5,805.0,769.0,305.5,611.0,805.0,305.5,611.0,916.5
2024-08-30,2024-09-27,RUT,28,2210.31,2224.66,,15.1,2025.0,2435.0,-0.1003,0.0799,13.03,1303.0,,WIN,expiration,325.75,651.5,977.25,411.0,1230.0,325.75,651.5,411.0,325.75,651.5,977.25
2024-09-06,2024-10-04,RUT,28,2134.78,2212.87,,20.17,1935.0,2335.0,-0.0992,0.0817,13.2,1320.0,,WIN,expiration,330.0,660.0,990.0,340.0,1105.0,330.0,660.0,340.0,330.0,660.0,990.0
2024-09-13,2024-10-11,RUT,28,2164.84,2233.93,,16.83,1965.0,2350.0,-0.0988,0.0794,12.57,1257.0,,WIN,expiration,314.25,628.5,942.75,737.0,1064.0,314.25,628.5,737.0,314.25,628.5,942.75
2024-09-20,2024-10-11,RUT,21,2236.3,2233.93,,16.32,2075.0,2425.0,-0.0984,0.0799,10.9,1090.0,,WIN,expiration,272.5,545.0,817.5,515.0,468.0,272.5,545.0,515.0,272.5,545.0,817.5
2024-09-27,2024-10-25,RUT,28,2225.68,2208.34,,15.48,2060.0,2490.0,-0.0993,0.0803,12.9,1290.0,,WIN,expiration,322.5,645.0,967.5,792.0,1205.0,322.5,645.0,967.5,322.5,645.0,967.5
2024-10-04,2024-11-01,RUT,28,2206.13,2210.27,,19.69,2015.0,2400.0,-0.0991,0.078,12.3,1230.0,,WIN,expiration,307.5,615.0,922.5,615.0,1125.0,307.5,615.0,615.0,307.5,615.0,922.5
2024-10-11,2024-11-08,RUT,28,2205.3,2399.23,,20.6,1985.0,2485.0,-0.0994,0.08,15.68,1568.0,,WIN,expiration,392.0,784.0,1176.0,1118.0,1208.0,392.0,784.0,1118.0,392.0,784.0,1176.0
2024-10-18,2024-11-15,RUT,28,2284.35,2303.8,,18.85,2065.0,2550.0,-0.1011,0.0643,13.95,1395.0,,WIN,expiration,348.75,697.5,1046.25,-253.0,1210.0,348.75,-253.0,-253.0,348.75,697.5,1046.25
2024-10-25,2024-11-22,RUT,28,2229.01,2406.23,,18.36,2015.0,2475.0,-0.098,0.0811,14.6,1460.0,,WIN,expiration,365.0,730.0,1095.0,52.0,1337.0,365.0,52.0,52.0,365.0,730.0,1095.0
2024-11-01,2024-11-29,RUT,28,2223.08,2436.28,,21.61,2020.0,2465.0,-0.1,0.0771,13.9,1390.0,,WIN,expiration,347.5,695.0,1042.5,995.0,1195.0,347.5,695.0,1042.5,347.5,695.0,1042.5
2024-11-08,2024-12-06,RUT,28,2384.8,2409.38,,14.79,2215.0,2605.0,-0.1021,0.0779,12.25,1225.0,,WIN,expiration,306.25,612.5,918.75,652.0,1070.0,306.25,612.5,652.0,306.25,612.5,918.75
2024-11-15,2024-12-13,RUT,28,2327.15,2346.77,,14.96,2140.0,2535.0,-0.0994,0.0791,12.55,1255.0,,WIN,expiration,313.75,627.5,941.25,-17.0,1073.0,313.75,-17.0,-17.0,313.75,627.5,941.25
2024-11-22,2024-12-20,RUT,28,2387.37,2243.11,,16.1,2190.0,2620.0,-0.1038,0.0783,14.1,1410.0,,WIN,expiration,352.5,705.0,1057.5,967.0,1275.0,352.5,705.0,1057.5,352.5,705.0,1057.5
2024-11-29,2024-12-27,RUT,28,2439.67,2244.8,,13.67,2240.0,2630.0,-0.1017,0.1192,16.95,1695.0,,WIN,expiration,423.75,847.5,1271.25,1145.0,-2665.0,423.75,847.5,1145.0,423.75,847.5,1271.25
2024-12-06,2025-01-03,RUT,28,2407.54,2268.09,,13.07,2230.0,2635.0,-0.0945,0.0799,12.0,1200.0,,WIN,expiration,300.0,600.0,900.0,-3748.0,510.0,300.0,-3748.0,-3748.0,300.0,510.0,510.0
2024-12-13,2025-01-10,RUT,28,2354.17,2189.39,,13.46,2180.0,2570.0,-0.0989,0.0778,11.95,1195.0,,WIN,expiration,298.75,597.5,896.25,390.0,197.0,298.75,390.0,390.0,298.75,597.5,896.25
2024-12-20,2025-01-17,RUT,28,2227.76,2275.73,,22.35,1995.0,2475.0,-0.101,0.0809,15.95,1595.0,,WIN,expiration,398.75,797.5,1196.25,1335.0,1477.0,398.75,797.5,1196.25,398.75,797.5,1196.25
2024-12-27,2025-01-24,RUT,28,2268.88,2307.76,,16.47,2085.0,2475.0,-0.1005,0.079,12.5,1250.0,,WIN,expiration,312.5,625.0,937.5,652.0,1160.0,312.5,625.0,652.0,312.5,625.0,937.5
2025-01-03,2025-01-31,RUT,28,2238.88,2288.09,,17.44,2050.0,2465.0,-0.0999,0.0799,13.15,1315.0,,WIN,expiration,328.75,657.5,986.25,1045.0,1185.0,328.75,657.5,986.25,328.75,657.5,986.25
2025-01-10,2025-02-07,RUT,28,2200.22,2279.89,,19.22,1995.0,2430.0,-0.102,0.0796,14.3,1430.0,,WIN,expiration,357.5,715.0,1072.5,920.0,1245.0,357.5,715.0,920.0,357.5,715.0,1072.5
2025-01-17,2025-02-14,RUT,28,2284.95,2279.93,,15.82,2115.0,2465.0,-0.1015,0.0811,11.6,1160.0,,WIN,expiration,290.0,580.0,870.0,663.0,1020.0,290.0,580.0,663.0,290.0,580.0,870.0
2025-01-24,2025-02-21,RUT,28,2306.41,2195.31,,14.75,2135.0,2495.0,-0.099,0.0793,11.4,1140.0,,WIN,expiration,285.0,570.0,855.0,820.0,1015.0,285.0,570.0,855.0,285.0,570.0,855.0
2025-01-31,2025-02-28,RUT,28,2307.26,2162.76,,15.31,2145.0,2480.0,-0.0994,0.0799,10.75,1075.0,,WIN,expiration,268.75,537.5,806.25,750.0,882.0,268.75,537.5,806.25,268.75,537.5,806.25
2025-02-07,2025-03-07,RUT,28,2310.45,2075.38,,14.85,2150.0,2480.0,-0.0987,0.0822,10.7,-6392.0,,LOSS,expiration,267.5,535.0,-6392.0,492.0,-2685.0,267.5,535.0,492.0,267.5,535.0,-2685.0
2025-02-14,2025-03-14,RUT,28,2294.2,2043.67,,14.99,2135.0,2460.0,-0.0997,0.08,10.5,-8083.0,,LOSS,expiration,262.5,-8083.0,-8083.0,-3005.0,-6730.0,262.5,-3005.0,-3005.0,262.5,-6730.0,-6730.0
2025-02-21,2025-03-21,RUT,28,2256.53,2056.94,,15.7,2090.0,2430.0,-0.1032,0.0753,11.07,-2198.0,,LOSS,expiration,-2198.0,-2198.0,-2198.0,-4923.0,-8403.0,-4923.0,-4923.0,-4923.0,-8403.0,-8403.0,-8403.0
2025-02-28,2025-03-28,RUT,28,2137.23,2023.24,,20.95,1935.0,2335.0,-0.1019,0.0789,13.4,1340.0,,WIN,expiration,335.0,670.0,1005.0,-985.0,247.0,-985.0,-985.0,-985.0,335.0,670.0,1005.0
2025-03-07,2025-04-04,RUT,28,2074.0,1827.52,,24.11,1855.0,2280.0,-0.101,0.0798,14.35,-1313.0,,LOSS,expiration,358.75,717.5,1076.25,290.0,1350.0,358.75,717.5,1076.25,358.75,717.5,1076.25
2025-03-14,2025-04-11,RUT,28,2023.36,1859.32,,23.38,1815.0,2260.0,-0.0993,0.0785,14.1,1410.0,,WIN,expiration,352.5,705.0,1057.5,1193.0,-60.0,352.5,705.0,1057.5,352.5,705.0,1057.5
2025-03-21,2025-04-17,RUT,27,2047.88,1880.25,,20.54,1865.0,2230.0,-0.1027,0.0818,12.5,1250.0,,WIN,expiration,312.5,625.0,937.5,585.0,-2073.0,312.5,625.0,585.0,312.5,625.0,-2073.0
2025-03-28,2025-04-25,RUT,28,2048.09,1957.58,,19.46,1860.0,2270.0,-0.1054,0.081,13.95,1395.0,,WIN,expiration,348.75,697.5,1046.25,-6083.0,-1112.0,348.75,-6083.0,-6083.0,348.75,-1112.0,-1112.0
2025-04-04,2025-05-02,RUT,28,1834.97,2020.57,,35.84,1600.0,2080.0,-0.1306,0.0811,22.55,2255.0,,WIN,expiration,563.75,1127.5,1691.25,1810.0,1930.0,563.75,1127.5,1691.25,563.75,1127.5,1691.25
2025-04-11,2025-05-09,RUT,28,1829.53,2023.0,,42.42,1540.0,2280.0,-0.1043,0.0852,24.57,2457.0,,WIN,expiration,614.25,1228.5,1842.75,2272.0,2389.0,614.25,1228.5,1842.75,614.25,1228.5,1842.75
2025-04-25,2025-05-23,RUT,28,1940.13,2039.52,,27.1,1715.0,2175.0,-0.1002,0.0799,15.2,1520.0,,WIN,expiration,380.0,760.0,1140.0,1053.0,1205.0,380.0,760.0,1140.0,380.0,760.0,1140.0
2025-05-02,2025-05-30,RUT,28,2000.65,2066.48,,23.04,1795.0,2200.0,-0.0988,0.083,13.53,1353.0,,WIN,expiration,338.25,676.5,1014.75,818.0,1238.0,338.25,676.5,818.0,338.25,676.5,1014.75
2025-05-09,2025-06-06,RUT,28,2035.39,2131.83,,21.95,1840.0,2185.0,-0.0994,0.1334,16.2,1620.0,,WIN,expiration,405.0,810.0,1215.0,1058.0,1387.0,405.0,810.0,1058.0,405.0,810.0,1215.0
2025-05-16,2025-06-13,RUT,28,2102.85,2100.42,,17.48,1925.0,2240.0,-0.1004,0.086,11.17,1117.0,,WIN,expiration,279.25,558.5,837.75,435.0,842.0,279.25,558.5,435.0,279.25,558.5,837.75
2025-05-23,2025-06-20,RUT,28,2027.47,2109.15,,23.2,1810.0,2195.0,-0.1031,0.0789,13.75,1375.0,,WIN,expiration,343.75,687.5,1031.25,420.0,708.0,343.75,687.5,420.0,343.75,687.5,1031.25
2025-05-30,2025-06-27,RUT,28,2053.72,2172.8,,19.7,1835.0,2270.0,-0.0995,0.0823,14.55,1455.0,,WIN,expiration,363.75,727.5,1091.25,1043.0,1300.0,363.75,727.5,1043.0,363.75,727.5,1091.25
2025-06-06,2025-06-30,RUT,24,2123.62,2175.55,,17.2,1965.0,2290.0,-0.102,0.0788,10.65,1065.0,,WIN,expiration,266.25,532.5,798.75,80.0,760.0,266.25,532.5,80.0,266.25,532.5,798.75
2025-06-13,2025-07-11,RUT,28,2105.76,2234.81,,20.48,1905.0,2320.0,-0.0985,0.0827,13.55,1355.0,,WIN,expiration,338.75,677.5,1016.25,1025.0,885.0,338.75,677.5,1016.25,338.75,677.5,1016.25
2025-06-20,2025-07-18,RUT,28,2122.7,2240.03,,19.64,1930.0,2300.0,-0.1018,0.0868,13.15,1315.0,,WIN,expiration,328.75,657.5,986.25,-420.0,73.0,328.75,-420.0,-420.0,328.75,657.5,73.0
2025-06-27,2025-07-25,RUT,28,2175.36,2261.02,,16.28,2000.0,2405.0,-0.0975,0.0797,12.3,1230.0,,WIN,expiration,307.5,615.0,922.5,845.0,1155.0,307.5,615.0,922.5,307.5,615.0,922.5
2025-07-11,2025-08-08,RUT,28,2246.78,2218.52,,16.62,2060.0,2445.0,-0.1018,0.0804,12.75,1275.0,,WIN,expiration,318.75,637.5,956.25,928.0,1022.0,318.75,637.5,956.25,318.75,637.5,956.25
2025-07-18,2025-08-15,RUT,28,2261.94,2286.36,,16.38,2030.0,2480.0,-0.0992,0.0931,16.2,1620.0,,WIN,expiration,405.0,810.0,1215.0,1112.0,1445.0,405.0,810.0,1215.0,405.0,810.0,1215.0
2025-07-25,2025-08-22,RUT,28,2249.53,2361.94,,15.25,2060.0,2440.0,-0.1016,0.082,12.8,1280.0,,WIN,expiration,320.0,640.0,960.0,577.0,1137.0,320.0,640.0,577.0,320.0,640.0,960.0
2025-08-01,2025-08-29,RUT,28,2151.37,2366.11,,20.89,1920.0,2350.0,-0.1031,0.0775,14.95,-116.0,,LOSS,expiration,373.75,747.5,-116.0,-230.0,775.0,373.75,747.5,-230.0,373.75,747.5,775.0
2025-08-08,2025-09-05,RUT,28,2220.06,2391.14,,15.89,2025.0,2410.0,-0.1016,0.0821,13.1,1310.0,,WIN,expiration,327.5,655.0,982.5,705.0,-90.0,327.5,655.0,705.0,327.5,655.0,-90.0
2025-08-15,2025-09-12,RUT,28,2294.67,2396.71,,14.93,2105.0,2525.0,-0.0967,0.0796,12.82,1282.0,,WIN,expiration,320.5,641.0,961.5,852.0,1137.0,320.5,641.0,961.5,320.5,641.0,961.5
2025-08-22,2025-09-19,RUT,28,2289.23,2448.43,,16.45,2090.0,2500.0,-0.1013,0.0796,13.5,1350.0,,WIN,expiration,337.5,675.0,1012.5,488.0,677.0,337.5,675.0,488.0,337.5,675.0,1012.5
2025-08-29,2025-09-26,RUT,28,2375.74,2433.83,,15.29,2185.0,2570.0,-0.0994,0.0875,13.15,1315.0,,WIN,expiration,328.75,657.5,986.25,795.0,977.0,328.75,657.5,795.0,328.75,657.5,986.25
2025-09-05,2025-10-03,RUT,28,2405.14,2476.24,,14.99,2215.0,2610.0,-0.1019,0.0793,12.95,1295.0,,WIN,expiration,323.75,647.5,971.25,667.0,1162.0,323.75,647.5,667.0,323.75,647.5,971.25
2025-09-12,2025-10-10,RUT,28,2411.82,2394.07,,14.65,2225.0,2615.0,-0.1008,0.0699,11.82,1182.0,,WIN,expiration,295.5,591.0,886.5,770.0,1080.0,295.5,591.0,886.5,295.5,591.0,886.5
2025-09-19,2025-10-17,RUT,28,2465.2,2451.89,,15.68,2275.0,2675.0,-0.0993,0.0781,12.6,1260.0,,WIN,expiration,315.0,630.0,945.0,893.0,1107.0,315.0,630.0,945.0,315.0,630.0,945.0
2025-09-26,2025-10-24,RUT,28,2430.71,2513.12,,16.17,2235.0,2660.0,-0.0986,0.0787,13.22,1322.0,,WIN,expiration,330.5,661.0,991.5,1037.0,927.0,330.5,661.0,991.5,330.5,661.0,991.5
2025-10-03,2025-10-31,RUT,28,2484.25,2479.66,,16.49,2305.0,2750.0,-0.1046,0.079,14.07,1407.0,,WIN,expiration,351.75,703.5,1055.25,-225.0,1084.0,351.75,-225.0,-225.0,351.75,703.5,1055.25
2025-10-10,2025-11-07,RUT,28,2479.69,2432.67,,16.32,2280.0,2705.0,-0.1028,0.0803,14.05,1405.0,,WIN,expiration,351.25,702.5,1053.75,830.0,1260.0,351.25,702.5,830.0,351.25,702.5,1053.75
2025-10-17,2025-11-14,RUT,28,2460.83,2387.94,,24.23,2185.0,2695.0,-0.0988,0.0779,16.95,1695.0,,WIN,expiration,423.75,847.5,1271.25,1450.0,1550.0,423.75,847.5,1271.25,423.75,847.5,1271.25
2025-10-24,2025-11-21,RUT,28,2523.17,2368.92,,16.47,2320.0,2735.0,-0.1006,0.0803,13.6,1360.0,,WIN,expiration,340.0,680.0,1020.0,-230.0,0.0,340.0,-230.0,-230.0,340.0,680.0,0.0
2025-10-31,2025-11-28,RUT,28,2476.82,2499.73,,16.75,2275.0,2690.0,-0.1006,0.0784,13.4,1340.0,,WIN,expiration,335.0,670.0,1005.0,102.0,-1260.0,335.0,670.0,102.0,335.0,670.0,1005.0
2025-11-07,2025-12-05,RUT,28,2406.79,2521.64,,20.84,2170.0,2640.0,-0.1003,0.0797,15.55,1555.0,,WIN,expiration,388.75,777.5,1166.25,75.0,1458.0,388.75,777.5,1166.25,388.75,777.5,1166.25
