trade_date,exp_date,underlying,dte_entry,width_sigma,structure,spot_entry,spot_exit,call_atm,call_lo,call_up,total_credit,vix_entry,iv_atm_pct,expected_move,pnl_usd,pnl_tp25,pnl_tp50,pnl_tp75,result,exit_method,mfe,mae,pnl_exit21,pnl_exit14,pnl_exit10,pnl_exit7,pnl_exit5,pnl_exit3
2023-01-06,2023-02-06,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),3821.08,4111.2,3820.0,3760.0,3880.0,560.0,21.85,21.12,235.1,560.0,140.0,280.0,420.0,WIN,expiration,590.0,-5570.0,190.0,85.0,360.0,435.0,430.0,580.0
2023-01-13,2023-02-13,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),3961.6,4136.96,3960.0,3910.0,4010.0,565.0,18.7,17.66,203.9,565.0,141.25,282.5,423.75,WIN,expiration,585.0,-6240.0,5.0,200.0,345.0,365.0,515.0,225.0
2023-01-20,2023-02-17,SPX,28,0.25,Inverse Butterfly 1-2-1 (calls),3910.21,4078.98,3910.0,3855.0,3965.0,580.0,20.23,19.48,211.0,580.0,145.0,580.0,580.0,WIN,expiration,1015.0,-7550.0,220.0,580.0,315.0,1015.0,215.0,420.0
2023-01-27,2023-02-27,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),4061.85,3982.23,4060.0,4010.0,4110.0,550.0,18.38,16.96,200.8,550.0,137.5,275.0,412.5,WIN,expiration,547.5,-8390.0,60.0,-15.0,-195.0,-480.0,-550.0,175.0
2023-02-03,2023-03-06,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),4149.73,4048.46,4150.0,4105.0,4195.0,575.0,18.46,14.65,177.2,575.0,143.75,287.5,431.25,WIN,expiration,575.0,-3060.0,75.0,25.0,430.0,427.5,540.0,545.0
2023-02-10,2023-03-13,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),4073.56,3855.54,4075.0,4020.0,4130.0,495.0,21.31,17.98,213.4,495.0,123.75,247.5,371.25,WIN,expiration,492.5,-4740.0,-265.0,-320.0,-507.5,-750.0,-507.5,430.0
2023-02-17,2023-03-20,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),4054.66,3950.83,4055.0,4005.0,4105.0,445.0,21.02,17.56,207.4,445.0,111.25,222.5,333.75,WIN,expiration,445.0,-1930.0,-150.0,-285.0,-22.5,130.0,270.0,-10.0
2023-02-24,2023-03-27,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),3951.24,3977.53,3950.0,3890.0,4010.0,555.0,22.76,21.58,248.5,-2692.0,-2692.0,-2692.0,-2692.0,LOSS,expiration,115.0,-5995.0,25.0,-260.0,-360.0,-345.0,-475.0,-1235.0
2023-03-17,2023-04-17,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),3942.35,4151.4,3940.0,3880.0,4000.0,600.0,24.02,21.02,241.5,600.0,150.0,300.0,450.0,WIN,expiration,640.0,-5650.0,30.0,300.0,130.0,130.0,485.0,565.0
2023-04-28,2023-05-26,SPX,28,0.25,Inverse Butterfly 1-2-1 (calls),4136.61,4205.01,4135.0,4095.0,4175.0,415.0,16.54,14.74,168.9,415.0,103.75,207.5,311.25,WIN,expiration,410.0,-2590.0,-65.0,-210.0,-340.0,55.0,-15.0,-160.0
2023-05-05,2023-06-05,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),4111.5,4274.04,4110.0,4060.0,4160.0,515.0,17.97,16.25,194.8,515.0,128.75,257.5,386.25,WIN,expiration,550.0,-2270.0,-135.0,100.0,-205.0,135.0,-70.0,435.0
2023-05-12,2023-06-12,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),4139.03,4339.46,4140.0,4105.0,4175.0,300.0,16.54,12.16,146.7,300.0,75.0,150.0,225.0,WIN,expiration,400.0,-3380.0,55.0,160.0,155.0,235.0,255.0,305.0
2023-05-19,2023-06-16,SPX,28,0.25,Inverse Butterfly 1-2-1 (calls),4211.3,4409.77,4210.0,4170.0,4250.0,440.0,16.03,13.69,159.7,440.0,110.0,220.0,330.0,WIN,expiration,510.0,-3560.0,-90.0,-35.0,40.0,150.0,150.0,285.0
2023-05-26,2023-06-26,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),4175.04,4329.58,4175.0,4130.0,4220.0,400.0,18.23,15.26,185.7,400.0,100.0,200.0,300.0,WIN,expiration,575.0,-4520.0,115.0,190.0,370.0,370.0,330.0,395.0
2023-06-02,2023-07-03,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),4246.63,4455.06,4245.0,4205.0,4285.0,430.0,15.13,12.42,153.7,430.0,107.5,215.0,322.5,WIN,expiration,535.0,-3020.0,80.0,265.0,215.0,230.0,360.0,535.0
2023-06-09,2023-07-10,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),4312.0,4409.92,4310.0,4275.0,4345.0,400.0,13.56,11.23,141.1,400.0,100.0,200.0,300.0,WIN,expiration,420.0,-2730.0,170.0,-20.0,150.0,290.0,405.0,370.0
2023-06-30,2023-07-31,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),4438.96,4589.48,4440.0,4405.0,4475.0,370.0,13.47,10.41,134.6,370.0,92.5,185.0,277.5,WIN,expiration,460.0,-3910.0,-95.0,60.0,160.0,195.0,270.0,355.0
2023-07-07,2023-08-07,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),4415.42,4518.31,4420.0,4380.0,4460.0,450.0,14.98,11.8,151.8,450.0,112.5,225.0,337.5,WIN,expiration,590.0,-2970.0,150.0,235.0,355.0,335.0,280.0,265.0
2023-07-21,2023-08-21,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),4541.96,4400.13,4540.0,4500.0,4580.0,465.0,13.79,11.79,156.1,465.0,116.25,232.5,348.75,WIN,expiration,472.5,-2500.0,15.0,-160.0,-117.5,-175.0,70.0,472.5
2023-07-28,2023-08-28,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),4574.03,4433.2,4575.0,4540.0,4610.0,375.0,13.53,10.19,135.8,375.0,93.75,187.5,281.25,WIN,expiration,380.0,-6000.0,-30.0,15.0,342.5,337.5,345.0,377.5
2023-08-04,2023-09-01,SPX,28,0.25,Inverse Butterfly 1-2-1 (calls),4514.98,4514.95,4515.0,4480.0,4550.0,310.0,15.27,11.8,147.6,-3185.0,77.5,155.0,-3185.0,LOSS,expiration,192.5,-3615.0,-85.0,72.5,-42.5,50.0,35.0,-112.5
2023-08-11,2023-09-11,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),4451.3,4488.1,4450.0,4405.0,4495.0,440.0,16.15,14.16,183.7,-250.0,110.0,220.0,330.0,LOSS,expiration,370.0,-3290.0,-155.0,-380.0,-205.0,-355.0,-765.0,-1350.0
2023-08-18,2023-09-18,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),4348.8,4453.58,4350.0,4300.0,4400.0,470.0,18.58,15.25,193.3,470.0,117.5,235.0,352.5,WIN,expiration,515.0,-2870.0,-50.0,180.0,175.0,100.0,290.0,490.0
2023-08-25,2023-09-25,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),4396.18,4337.31,4395.0,4350.0,4440.0,410.0,16.64,14.63,187.4,410.0,102.5,205.0,307.5,WIN,expiration,407.5,-8410.0,110.0,-25.0,-45.0,-190.0,-215.0,-595.0
2023-09-01,2023-10-02,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),4527.51,4288.24,4530.0,4495.0,4565.0,420.0,13.27,10.07,132.8,420.0,105.0,210.0,315.0,WIN,expiration,422.5,-5550.0,-45.0,-85.0,375.0,390.0,420.0,420.0
2023-09-08,2023-10-09,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),4460.79,4335.85,4460.0,4420.0,4500.0,405.0,14.03,12.43,161.7,405.0,101.25,202.5,303.75,WIN,expiration,407.5,-1760.0,-130.0,-7.5,360.0,257.5,402.5,402.5
2023-09-29,2023-10-30,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),4329.62,4166.51,4330.0,4290.0,4370.0,305.0,15.9,13.08,165.0,305.0,76.25,152.5,228.75,WIN,expiration,305.0,-3220.0,-100.0,-70.0,-275.0,-162.5,-50.0,292.5
2023-10-20,2023-11-20,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),4263.29,4548.16,4260.0,4200.0,4320.0,595.0,20.74,18.64,231.6,595.0,148.75,297.5,446.25,WIN,expiration,630.0,-2240.0,-190.0,15.0,-45.0,245.0,585.0,630.0
2023-11-24,2023-12-22,SPX,28,0.25,Inverse Butterfly 1-2-1 (calls),4558.61,4755.16,4560.0,4525.0,4595.0,380.0,13.07,10.36,130.8,380.0,95.0,190.0,285.0,WIN,expiration,470.0,-2130.0,-35.0,5.0,-5.0,350.0,370.0,345.0
2023-12-01,2023-12-29,SPX,28,0.25,Inverse Butterfly 1-2-1 (calls),4563.52,4772.17,4565.0,4530.0,4600.0,435.0,12.82,10.7,135.3,435.0,108.75,217.5,326.25,WIN,expiration,780.0,-4250.0,225.0,375.0,305.0,320.0,425.0,425.0
2023-12-08,2024-01-08,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),4584.37,4762.74,4585.0,4550.0,4620.0,330.0,12.78,10.44,139.4,330.0,82.5,165.0,247.5,WIN,expiration,500.0,-5230.0,150.0,265.0,315.0,270.0,265.0,310.0
2023-12-15,2024-01-12,SPX,28,0.25,Inverse Butterfly 1-2-1 (calls),4711.31,4783.14,4710.0,4675.0,4745.0,400.0,12.28,10.2,133.1,400.0,100.0,200.0,300.0,WIN,expiration,500.0,-4400.0,275.0,120.0,-20.0,-240.0,-295.0,-65.0
2023-12-22,2024-01-22,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),4768.16,4850.62,4770.0,4730.0,4810.0,535.0,13.83,11.0,152.8,535.0,133.75,267.5,401.25,WIN,expiration,530.0,-6100.0,-40.0,-60.0,-355.0,-440.0,-360.0,-390.0
2023-12-29,2024-01-29,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),4785.93,4928.1,4785.0,4750.0,4820.0,360.0,12.65,10.66,148.7,360.0,90.0,180.0,270.0,WIN,expiration,415.0,-2190.0,-35.0,-195.0,-75.0,-45.0,255.0,250.0
2024-01-05,2024-02-05,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),4699.58,4942.21,4700.0,4660.0,4740.0,425.0,13.56,11.12,152.3,425.0,106.25,212.5,318.75,WIN,expiration,745.0,-5080.0,55.0,255.0,285.0,450.0,395.0,445.0
2024-01-19,2024-02-16,SPX,28,0.25,Inverse Butterfly 1-2-1 (calls),4794.54,5005.15,4795.0,4760.0,4830.0,295.0,13.76,11.23,149.1,295.0,73.75,147.5,221.25,WIN,expiration,645.0,-4320.0,80.0,-85.0,175.0,585.0,310.0,315.0
2024-01-26,2024-02-26,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),4892.54,5069.09,4895.0,4860.0,4930.0,355.0,13.56,10.1,144.0,355.0,88.75,177.5,266.25,WIN,expiration,465.0,-3460.0,85.0,200.0,285.0,110.0,-25.0,350.0
2024-02-02,2024-03-04,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),4920.8,5131.04,4920.0,4880.0,4960.0,505.0,13.95,11.77,168.8,505.0,126.25,252.5,378.75,WIN,expiration,650.0,-4680.0,245.0,160.0,455.0,400.0,440.0,490.0
2024-02-09,2024-03-11,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),5008.64,5118.46,5010.0,4975.0,5045.0,355.0,12.83,9.53,139.2,355.0,88.75,177.5,266.25,WIN,expiration,445.0,-5100.0,-45.0,95.0,165.0,190.0,130.0,385.0
2024-02-16,2024-03-18,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),5006.97,5149.42,5010.0,4970.0,5050.0,420.0,14.54,10.74,156.7,420.0,105.0,210.0,315.0,WIN,expiration,680.0,-6580.0,80.0,180.0,250.0,75.0,360.0,270.0
2024-03-22,2024-04-22,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),5238.06,5011.48,5240.0,5200.0,5280.0,370.0,12.91,10.16,155.2,370.0,92.5,185.0,277.5,WIN,expiration,372.5,-2380.0,-55.0,-170.0,-250.0,-315.0,267.5,360.0
2024-04-05,2024-05-06,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),5178.55,5180.7,5180.0,5130.0,5230.0,500.0,16.15,13.23,199.6,-4430.0,125.0,250.0,-4430.0,LOSS,expiration,307.5,-5135.0,-105.0,145.0,-360.0,-445.0,130.0,-990.0
2024-04-19,2024-05-20,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),5011.44,5309.12,5010.0,4950.0,5070.0,610.0,18.34,16.33,238.5,610.0,152.5,305.0,457.5,WIN,expiration,790.0,-4060.0,25.0,125.0,515.0,480.0,565.0,510.0
2024-04-26,2024-05-24,SPX,28,0.25,Inverse Butterfly 1-2-1 (calls),5094.17,5304.7,5095.0,5050.0,5140.0,420.0,15.27,13.28,187.4,420.0,105.0,210.0,315.0,WIN,expiration,865.0,-4840.0,-70.0,325.0,25.0,395.0,465.0,410.0
2024-05-03,2024-06-03,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),5131.33,5282.82,5130.0,5085.0,5175.0,460.0,13.82,12.68,189.6,460.0,115.0,230.0,345.0,WIN,expiration,985.0,-10260.0,135.0,500.0,340.0,-50.0,380.0,390.0
2024-05-10,2024-06-10,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),5237.51,5360.66,5240.0,5200.0,5280.0,260.0,12.89,9.97,152.1,260.0,65.0,130.0,195.0,WIN,expiration,320.0,-10430.0,-125.0,-90.0,-435.0,-370.0,-380.0,195.0
2024-05-24,2024-06-24,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),5282.08,5448.93,5280.0,5240.0,5320.0,520.0,12.59,10.73,165.1,520.0,130.0,260.0,390.0,WIN,expiration,865.0,-10740.0,95.0,90.0,455.0,400.0,415.0,530.0
2024-05-31,2024-07-01,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),5239.0,5474.5,5240.0,5200.0,5280.0,350.0,13.69,10.89,166.3,350.0,87.5,175.0,262.5,WIN,expiration,760.0,-9660.0,275.0,280.0,545.0,335.0,260.0,325.0
2024-06-07,2024-07-08,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),5347.82,5572.13,5350.0,5310.0,5390.0,425.0,12.58,9.99,155.7,425.0,106.25,212.5,318.75,WIN,expiration,690.0,-3760.0,140.0,250.0,135.0,190.0,690.0,285.0
2024-06-14,2024-07-15,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),5421.03,5632.56,5420.0,5380.0,5460.0,415.0,12.52,10.44,164.9,415.0,103.75,207.5,311.25,WIN,expiration,555.0,-6020.0,65.0,5.0,195.0,300.0,375.0,355.0
2024-06-28,2024-07-29,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),5501.89,5463.68,5500.0,5460.0,5540.0,385.0,12.3,10.43,167.3,17.0,96.25,192.5,288.75,WIN,expiration,495.0,-5100.0,-20.0,50.0,-170.0,-165.0,-495.0,-367.5
2024-07-05,2024-08-05,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),5545.13,5188.41,5550.0,5510.0,5590.0,415.0,12.17,9.47,153.1,415.0,103.75,207.5,311.25,WIN,expiration,417.5,-2990.0,45.0,-20.0,15.0,-60.0,-135.0,322.5
2024-07-12,2024-08-12,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),5608.55,5345.02,5610.0,5570.0,5650.0,225.0,12.33,9.9,161.7,225.0,56.25,112.5,168.75,WIN,expiration,250.0,-5650.0,-220.0,-140.0,100.0,125.0,210.0,227.5
2024-07-19,2024-08-19,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),5546.86,5607.52,5550.0,5500.0,5600.0,500.0,15.96,12.59,203.5,500.0,125.0,250.0,375.0,WIN,expiration,915.0,-2890.0,-95.0,75.0,277.5,250.0,-47.5,-1810.0
2024-08-02,2024-08-30,SPX,28,0.25,Inverse Butterfly 1-2-1 (calls),5355.7,5646.96,5355.0,5285.0,5425.0,830.0,21.55,19.44,288.4,830.0,207.5,415.0,622.5,WIN,expiration,1220.0,-4960.0,20.0,565.0,540.0,905.0,835.0,785.0
2024-08-09,2024-09-09,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),5306.78,5471.05,5310.0,5240.0,5380.0,640.0,24.06,18.33,283.4,640.0,160.0,320.0,480.0,WIN,expiration,855.0,-4310.0,345.0,375.0,620.0,590.0,225.0,440.0
2024-08-23,2024-09-23,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),5608.63,5718.26,5610.0,5560.0,5660.0,590.0,16.86,12.43,203.1,590.0,147.5,295.0,442.5,WIN,expiration,725.0,-7130.0,5.0,75.0,-85.0,-180.0,-175.0,35.0
2024-08-30,2024-09-30,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),5627.85,5760.92,5630.0,5585.0,5675.0,490.0,15.1,10.72,175.8,490.0,122.5,245.0,367.5,WIN,expiration,585.0,-5460.0,70.0,-15.0,30.0,15.0,285.0,360.0
2024-09-06,2024-10-07,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),5486.27,5696.31,5490.0,5430.0,5550.0,540.0,20.17,15.49,247.7,540.0,135.0,270.0,405.0,WIN,expiration,1070.0,-4610.0,525.0,110.0,540.0,470.0,235.0,560.0
2024-09-27,2024-10-28,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),5751.94,5824.56,5750.0,5700.0,5800.0,610.0,15.48,12.48,209.3,610.0,152.5,305.0,457.5,WIN,expiration,710.0,-4760.0,70.0,60.0,265.0,220.0,-40.0,425.0
2024-10-04,2024-11-04,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),5720.73,5713.66,5720.0,5660.0,5780.0,495.0,19.69,14.79,246.6,-4871.0,123.75,247.5,-4871.0,LOSS,expiration,330.0,-5765.0,-45.0,60.0,75.0,-95.0,-55.0,-985.0
2024-10-11,2024-11-11,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),5793.98,6003.58,5790.0,5720.0,5860.0,845.0,20.6,16.55,279.4,845.0,211.25,422.5,633.75,WIN,expiration,900.0,-7190.0,115.0,20.0,-380.0,-185.0,-150.0,810.0
2024-11-01,2024-12-02,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),5749.02,6046.88,5750.0,5680.0,5820.0,760.0,21.61,16.24,272.0,760.0,190.0,380.0,570.0,WIN,expiration,920.0,-6150.0,550.0,-135.0,590.0,815.0,790.0,745.0
2024-11-29,2024-12-30,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),6019.0,5907.43,6020.0,5980.0,6060.0,415.0,13.67,9.25,162.2,415.0,103.75,207.5,311.25,WIN,expiration,392.5,-3300.0,30.0,90.0,90.0,-255.0,-735.0,-767.5
2024-12-06,2025-01-06,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),6098.24,5976.5,6100.0,6060.0,6140.0,565.0,13.07,8.79,156.1,565.0,141.25,282.5,423.75,WIN,expiration,567.5,-5640.0,-45.0,207.5,50.0,135.0,510.0,565.0
2024-12-13,2025-01-13,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),6068.64,5836.11,6070.0,6030.0,6110.0,420.0,13.46,9.56,169.0,420.0,105.0,210.0,315.0,WIN,expiration,420.0,-3170.0,10.0,-130.0,135.0,12.5,290.0,415.0
2024-12-20,2025-01-17,SPX,28,0.25,Inverse Butterfly 1-2-1 (calls),5846.0,5997.07,5845.0,5775.0,5915.0,635.0,22.35,17.34,280.7,635.0,158.75,317.5,476.25,WIN,expiration,635.0,-3230.0,480.0,-230.0,40.0,-535.0,-795.0,-810.0
2025-01-03,2025-02-03,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),5902.75,5995.08,5900.0,5840.0,5960.0,595.0,17.44,14.26,245.3,595.0,148.75,297.5,446.25,WIN,expiration,760.0,-8750.0,-115.0,130.0,310.0,-50.0,185.0,555.0
2025-01-10,2025-02-10,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),5850.85,6066.66,5850.0,5780.0,5920.0,635.0,19.22,15.85,270.3,635.0,158.75,317.5,476.25,WIN,expiration,865.0,-8140.0,285.0,160.0,555.0,25.0,345.0,640.0
2025-01-17,2025-02-14,SPX,28,0.25,Inverse Butterfly 1-2-1 (calls),5985.09,6113.74,5985.0,5930.0,6040.0,575.0,15.82,13.82,229.0,575.0,143.75,287.5,431.25,WIN,expiration,780.0,-2650.0,180.0,190.0,-10.0,120.0,-180.0,-30.0
2025-01-24,2025-02-24,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),6124.53,5984.3,6125.0,6080.0,6170.0,65.0,14.75,10.37,185.1,65.0,16.25,32.5,48.75,WIN,expiration,65.0,-9170.0,-440.0,-610.0,-840.0,-920.0,-1185.0,-1507.5
2025-02-21,2025-03-24,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),6097.94,5765.15,6100.0,6050.0,6150.0,525.0,15.7,10.82,192.3,525.0,131.25,262.5,393.75,WIN,expiration,530.0,-4710.0,-35.0,410.0,522.5,527.5,525.0,525.0
2025-02-28,2025-03-31,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),5872.14,5611.33,5870.0,5795.0,5945.0,355.0,20.95,18.03,308.6,355.0,88.75,177.5,266.25,WIN,expiration,357.5,-4520.0,-485.0,-675.0,-205.0,-472.5,-1390.0,167.5
2025-03-07,2025-04-07,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),5750.59,5059.86,5750.0,5660.0,5840.0,805.0,24.11,21.06,353.0,805.0,201.25,402.5,603.75,WIN,expiration,817.5,-2920.0,-555.0,-855.0,-1025.0,-700.0,-1137.5,770.0
2025-03-14,2025-04-14,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),5589.5,5405.56,5590.0,5510.0,5670.0,680.0,23.38,20.09,327.2,680.0,170.0,340.0,510.0,WIN,expiration,685.0,-12030.0,-70.0,-315.0,140.0,387.5,482.5,160.0
2025-05-30,2025-06-30,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),5881.04,6204.35,5880.0,5805.0,5955.0,860.0,19.7,17.04,292.0,860.0,215.0,430.0,645.0,WIN,expiration,1170.0,-5560.0,150.0,285.0,280.0,-85.0,770.0,885.0
2025-07-25,2025-08-25,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),6372.79,6439.45,6375.0,6325.0,6425.0,495.0,15.25,11.25,209.0,495.0,123.75,247.5,371.25,WIN,expiration,1295.0,-6360.0,-160.0,-155.0,125.0,-90.0,-535.0,-495.0
2025-08-01,2025-08-29,SPX,28,0.25,Inverse Butterfly 1-2-1 (calls),6232.49,6461.82,6230.0,6155.0,6305.0,755.0,20.89,17.72,305.9,755.0,188.75,377.5,566.25,WIN,expiration,1045.0,-5650.0,145.0,525.0,460.0,190.0,605.0,435.0
2025-08-22,2025-09-22,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),6398.87,6693.76,6400.0,6340.0,6460.0,400.0,16.45,12.38,230.9,400.0,100.0,200.0,300.0,WIN,expiration,795.0,-11460.0,40.0,-225.0,175.0,240.0,40.0,795.0
2025-08-29,2025-09-29,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),6468.0,6661.71,6470.0,6420.0,6520.0,490.0,15.29,10.55,198.9,490.0,122.5,245.0,367.5,WIN,expiration,765.0,-8670.0,-50.0,130.0,380.0,370.0,340.0,435.0
2025-09-05,2025-10-06,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),6521.27,6740.29,6525.0,6475.0,6575.0,515.0,14.99,10.8,205.3,515.0,128.75,257.5,386.25,WIN,expiration,525.0,-7430.0,120.0,265.0,295.0,220.0,320.0,500.0
2025-09-12,2025-10-13,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),6590.64,6653.91,6590.0,6530.0,6650.0,525.0,14.65,12.17,233.7,525.0,131.25,262.5,393.75,WIN,expiration,560.0,-9730.0,-30.0,-220.0,390.0,90.0,225.0,440.0
2025-10-31,2025-12-01,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),6854.96,6814.65,6850.0,6780.0,6920.0,725.0,16.75,14.35,286.7,-2740.0,181.25,362.5,-2740.0,LOSS,expiration,510.0,-5295.0,-320.0,-445.0,197.5,-2.5,-1600.0,-2215.0
2025-11-28,2025-12-29,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),6826.03,6906.96,6825.0,6750.0,6900.0,840.0,16.91,15.04,299.2,840.0,210.0,420.0,630.0,WIN,expiration,860.0,-12990.0,-90.0,-465.0,-1010.0,-1030.0,120.0,505.0
2025-12-19,2026-01-16,SPX,28,0.25,Inverse Butterfly 1-2-1 (calls),6827.03,6939.46,6825.0,6765.0,6885.0,230.0,15.48,12.94,244.7,230.0,57.5,115.0,172.5,WIN,expiration,250.0,-8140.0,-195.0,-395.0,-275.0,-215.0,-260.0,-105.0
2026-01-16,2026-02-13,SPX,28,0.25,Inverse Butterfly 1-2-1 (calls),6943.39,6835.08,6945.0,6885.0,7005.0,580.0,15.9,12.2,234.6,580.0,145.0,290.0,435.0,WIN,expiration,585.0,-3770.0,-135.0,-160.0,-220.0,-510.0,-605.0,-445.0
2026-02-27,2026-03-30,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),6844.69,6343.75,6840.0,6750.0,6930.0,845.0,21.37,18.35,366.0,845.0,211.25,422.5,633.75,WIN,expiration,837.5,-4320.0,-380.0,-695.0,-167.5,-580.0,-135.0,815.0
2026-03-06,2026-04-06,SPX,31,0.25,Inverse Butterfly 1-2-1 (calls),6724.02,6611.31,6725.0,6625.0,6825.0,875.0,27.9,20.78,407.2,875.0,218.75,437.5,656.25,WIN,expiration,875.0,-6560.0,-235.0,-935.0,-175.0,87.5,-1425.0,-1005.0
2026-04-24,2026-05-22,SPX,28,0.25,Inverse Butterfly 1-2-1 (calls),7123.45,7474.07,7125.0,7050.0,7200.0,720.0,19.16,15.13,298.4,720.0,180.0,360.0,540.0,WIN,expiration,1005.0,-5460.0,165.0,365.0,375.0,445.0,610.0,515.0
